time_s,rack 1,rack 2,rack 3,rack 4
17.4382,16.368242120000048,16.658856160000028,16.658022730000027,16.366240720000008
17.609,16.39283628000004,16.746263310000018,16.745530510000037,16.391104340000027
17.7798,16.41626296000004,16.834345480000025,16.833817570000008,16.414871730000016
18.0359,16.44915338000004,16.958942500000035,16.958939729999997,16.448317040000006
18.2067,16.46953718000003,17.031843200000026,17.032278590000033,16.46908835000005
18.3775,16.528048580000018,17.088680750000037,17.089640660000043,16.527988140000048
18.6337,16.529936890000045,17.174852360000045,17.176515300000005,16.53028929000004
18.8045,16.540768460000038,17.214449300000012,17.216471850000005,16.541467220000015
18.9753,16.554027810000036,17.244372120000037,17.246727420000013,16.55502236000001
19.2315,16.580687479999995,17.273505920000048,17.282667890000027,16.59991186000002
19.4022,16.588741010000035,17.287268740000002,17.296607800000004,16.60220313000002
19.573,16.610678120000046,17.286056450000046,17.303715030000035,16.610719759999995
19.8292,16.622684410000033,17.29501934000001,17.30540929,16.628252000000032
20.0,16.63224919000004,17.293545740000013,17.30226108000005,16.64183674000003
20.1709,16.645048580000037,17.28934812,17.29708919000001,16.65622995000001
20.4274,16.669183620000013,17.282752990000006,17.288974710000048,16.67995258000002
20.5987,16.687697909999997,17.279157550000036,17.284094170000003,16.69727880000005
20.7704,16.70776900000004,17.27708179000001,17.280550810000022,16.715814190000003
21.0271,16.74060873000002,17.27773542,17.27885537000003,16.74648030000003
21.1988,16.76502296000001,17.281667690000006,17.281253470000024,16.769493920000002
21.3694,16.79105364000003,17.289446690000034,17.28759845000002,16.79438977000001
21.6219,16.83339854000002,17.309348250000028,17.30557889000005,16.835227360000033
21.7886,16.864159889999996,17.328580079999995,17.323698760000013,16.86503074000001
22.0373,16.91376469000005,17.36674486000004,17.36038646000003,16.913267410000003
22.2029,16.950336530000016,17.398704460000033,17.391508250000015,16.949106280000024
22.3692,16.991258979999998,17.436063330000025,17.428147660000036,16.989221810000004
22.6203,17.058787780000046,17.50042318000004,17.491692999999998,17.05567818000003
22.7886,17.107569479999995,17.54786949000004,17.538828310000042,17.10378158000003
22.9577,17.158818250000024,17.598500639999997,17.589404970000032,17.15444212
23.213,17.23208926000001,17.678784380000025,17.670059710000032,17.22681824
23.3843,17.27759599000001,17.736118250000004,17.727969880000046,17.271927970000036
23.643,17.32744439000004,17.830254700000012,17.823530010000013,17.32132458000001
23.8165,17.348117720000005,17.89917035000002,17.89365429000003,17.341999670000007
23.9906,17.35494804000001,17.971133880000025,17.966930530000013,17.348863710000046
24.1655,17.345718060000024,18.04121262000001,18.038358150000022,17.339885500000037
24.4294,17.311018930000046,18.138203730000043,18.13739023000005,17.305879010000012
24.6064,17.27473821000001,18.19567126000004,18.19611149000002,17.270207210000024
24.7833,17.23326536000002,18.247301230000005,18.248890060000008,17.22944842000004
24.9608,17.190819410000017,18.29409861000005,18.296569309999995,17.187801610000008
25.2277,17.132590980000032,18.35741635000005,18.36073041000003,17.130900510000004
25.4057,17.09883278000001,18.397745280000038,18.401389429999995,17.097720460000005
25.5837,17.070587509999996,18.434102410000037,18.437901210000007,17.070014119999996
25.7611,17.04796342000003,18.46487516000002,18.468668500000035,17.047724790000018
26.0264,17.089147930000024,18.506058180000025,18.509636900000032,17.089195320000044
26.2022,17.043880560000048,18.518987220000042,18.52198013000003,17.043989100000033
26.3774,17.02721464000001,18.523271960000045,18.52568537000002,17.027374610000038
26.6388,17.039889970000047,18.525141290000022,18.52640335000001,17.039930670000047
26.8118,17.04604790000002,18.507202610000036,18.507873270000005,17.045991670000035
26.9842,17.04221099,18.484475730000042,18.48447937000003,17.042023950000043
27.2405,17.053354110000043,18.46078246000002,18.45950375000001,17.052937410000027
27.4101,17.092118770000013,18.43688641,18.434943780000026,17.09146886000002
27.5785,17.070432150000045,18.404048270000033,18.401604480000003,17.069799590000002
27.8297,17.09937025000005,18.36029652000002,18.35719517000001,17.09860438000004
27.9959,17.098833119999995,18.32257513000002,18.319091680000042,17.09805978000003
28.1614,17.14484626000001,18.29108990000003,18.287128480000035,17.14397200000002
28.4098,17.13599959000004,18.241431370000043,18.237160500000016,17.135171790000015
28.5754,17.141497420000007,18.20807616000002,18.203511780000042,17.140703710000025
28.8249,17.16485534000003,18.158081770000024,18.15318007000002,17.16419062
28.9917,17.223674320000043,18.130295070000045,18.12515178000001,17.223039760000006
29.1592,17.21373170000004,18.109288540000023,18.104131900000027,17.213262560000032
29.4106,17.23082579000004,18.069773750000024,18.064536480000015,17.23050993000004
29.5787,17.27336046000005,18.05126623000001,18.046009550000008,17.272955160000038
29.8309,17.284951290000038,18.01891495000001,18.013780840000038,17.284757490000004
29.9989,17.33912042000003,17.995156699999995,17.99005943000003,17.338842750000026
30.167,17.328686620000042,17.98795161000004,17.983005170000013,17.3284137
30.4192,17.335849800000005,17.966512280000018,17.961707630000035,17.33554822000002
30.5872,17.387186980000024,17.949525480000034,17.944884580000007,17.38677192
30.8394,17.37679902000002,17.952290600000026,17.94770858000004,17.376195170000017
31.0067,17.377528980000022,17.950538410000036,17.945998239999994,17.376688520000016
31.1732,17.38132435,17.951435050000043,17.946896210000034,17.380556890000037
31.423,17.390603750000025,17.95993765000003,17.955400780000048,17.389768650000008
31.5888,17.39705021000003,17.970658100000037,17.966097620000028,17.39612882
31.837,17.40531469000001,17.993759220000015,17.989147220000007,17.404205820000016
32.0028,17.411386900000025,18.014102500000035,18.009439920000034,17.41044032000002
32.1694,17.417356940000047,18.03837033000002,18.033665400000018,17.416519350000044
32.4193,17.42528868000005,18.081261890000007,18.07656049000002,17.42437013
32.5859,17.430187680000017,18.113876000000005,18.109206900000004,17.42910783000002
32.8377,17.43781560000002,18.16809724000001,18.163664650000044,17.43599334000004
33.0062,17.443480960000045,18.20749900000004,18.203376700000035,17.441840240000033
33.1748,17.452453210000044,18.24953922000003,18.245732020000048,17.44913255
33.4307,17.47339832,18.31775952000004,18.3149813,17.47031732000005
33.6013,17.488976809999997,18.36433273,18.36248230000001,17.486501180000005
33.772,17.537938630000042,18.390321080000035,18.38943519000003,17.535918220000042
34.0303,17.56208479000003,18.488101280000024,18.489363600000047,17.56095855000001
34.2034,17.59521142,18.51583468000001,18.518656910000004,17.59422552000001
34.3764,17.61588525000002,18.583478530000036,18.58825863000004,17.616197639999996
34.6359,17.66497129000004,18.642856300000005,18.649916820000044,17.665193200000033
34.809,17.676583410000035,18.671856579999996,18.680358260000048,17.67723510000002
34.9835,17.68927599,18.71512130000002,18.72536322000002,17.689987840000015
35.1595,17.744304260000035,18.74343318000001,18.75500487000005,17.74509505000003
35.4235,17.783257760000026,18.798742489999995,18.812332370000036,17.78395905000002
35.5996,17.809221030000003,18.834628570000007,18.848673020000035,17.809857899999997
35.7756,17.837300940000034,18.86736546000003,18.881628739999996,17.83766595000003
36.0396,17.882934560000024,18.910561090000044,18.924471480000022,17.8824381
36.2156,17.941305120000038,18.946352660000002,18.959553770000014,17.940073400000017
36.3916,17.944432730000017,18.96922384000004,18.981480110000007,17.94274273000002
36.5677,17.97174110000003,18.992067420000012,19.002647800000034,17.96977869
36.8317,17.991167200000007,19.032811130000027,19.03989462000004,17.988517390000027
37.0077,17.79810309000004,19.063424020000014,19.06759753,17.794199140000046
37.1837,18.023985220000043,19.109728210000014,19.11073295,18.021532120000018
37.3597,18.04726794000004,19.134745199999998,19.131575630000043,18.044678840000017
37.6152,18.043631010000013,19.19272606000004,19.182813400000043,18.04087751000003
37.7856,18.043731980000018,19.23356352000002,19.218229440000016,18.040633549999995
38.0411,18.04486307000002,19.299465190000035,19.27521255000005,18.04192279
38.2114,18.04277791000004,19.345618760000036,19.31527865000004,18.040111050000007
38.3818,18.038851109999996,19.39293084000002,19.35631619000003,18.035783270000024
38.6373,18.029939180000042,19.46456754000002,19.419252380000046,18.02814163000005
38.8076,18.023689660000002,19.511886440000012,19.461332950000042,18.022527070000024
38.978,18.018742660000044,19.558446370000013,19.50340306000004,18.018057490000047
39.2335,17.997948570000005,19.62924429000003,19.567809470000043,18.011180200000013
39.4038,18.019646670000043,19.672606280000025,19.60465032000002,18.006290130000025
39.5742,18.00656133000001,19.717304119999994,19.65362527000002,17.991256950000036
39.8297,17.978615579999996,19.7907189,19.724371770000005,17.986750340000015
40.0,18.016457700000046,19.833462139999995,19.759746070000006,18.00916754000002
40.1639,17.97328501000004,19.881289530000004,19.81523438000005,17.98207153000004
40.4088,17.967625090000013,19.94240178000001,19.878579220000006,17.97883662000004
40.5714,17.97420039000002,19.98305381,19.911934140000028,18.00819464
40.8146,17.977628830000015,20.040431230000024,19.970978470000034,18.01234192000004
40.9765,18.011731810000015,20.07160809000004,20.012203709999994,17.98009909000001
41.219,17.982990870000037,20.121313620000024,20.06625692,17.990224909999995
41.3802,17.99768708000005,20.147747589999994,20.08893384000004,18.031826109999997
41.622,17.997083860000032,20.17680591000004,20.130153199999995,18.00604474000005
41.7832,18.01379724000003,20.194145579999997,20.14351757000003,18.04670113000003
42.0243,18.01368438000003,20.215167740000027,20.175403740000036,18.022946340000033
42.1848,18.015655400000014,20.225412980000044,20.18912124000002,18.024700359999997
42.4256,18.03272308000004,20.246603649999997,20.214337390000026,18.04770240000005
42.5861,18.036699260000034,20.259133100000042,20.22848213000003,18.045755170000007
42.8268,18.04080965000003,20.274378370000022,20.249232550000045,18.049491980000028
42.9873,18.044767570000033,20.284912770000005,20.262202220000006,18.05289467
43.2281,18.068025790000036,20.310777889999997,20.29037882,18.081161940000015
43.3886,18.072565130000044,20.32867275000001,20.30977267000003,18.080553620000046
43.6293,18.10895284000003,20.344741190000036,20.334704620000025,18.08588628000001
43.7906,18.09971469000004,20.37276976000004,20.35920451000004,18.110945560000005
44.0325,18.128215830000045,20.389570300000003,20.382357730000024,18.112078120000035
44.1938,18.11900373000003,20.412914510000007,20.40294773000005,18.128611070000034
44.437,18.131340690000002,20.429649670000003,20.411932260000015,18.14572505000001
44.5991,18.127241080000033,20.438085330000035,20.430277270000033,18.130313890000025
44.7612,18.133053259999997,20.442862710000043,20.42668193000003,18.150847090000013
45.0044,18.134736060000023,20.44750054000002,20.43113728000003,18.15416706000002
45.1665,18.15625418000002,20.44099650000004,20.44068980000003,18.134477970000034
45.4097,18.16299748,20.441414760000043,20.44173077000005,18.140859669999998
45.5727,18.143024690000004,20.449084870000036,20.444693840000014,18.14727829000003
45.8172,18.149304040000004,20.448930759999996,20.44459101000001,18.152426300000002
45.9798,18.155380030000003,20.449516700000004,20.43638040000002,18.184920050000017
46.2229,18.195850690000043,20.44407135,20.429482919999998,18.194973410000046
46.3845,18.18207712000003,20.453839810000034,20.43424059,18.181080500000007
46.6262,18.19566322000003,20.440584170000022,20.438935189999995,18.208516120000013
46.7864,18.200690450000025,20.448762610000017,20.44769248,18.20200434000003
47.0261,18.21070728000001,20.436934129999997,20.443020260000026,18.24393458000003
47.1853,18.248108830000035,20.43470430000002,20.44394483000002,18.23363765000005
47.4241,18.27143632000002,20.441659040000047,20.448939340000038,18.250883750000014
47.5833,18.258191160000024,20.44979108000001,20.45337969000002,18.29469057
47.8221,18.30801107000002,20.471100290000038,20.466560689999994,18.291736360000016
47.9813,18.30203044000001,20.48874371000005,20.487934470000027,18.332210060000023
48.22,18.324560080000026,20.525931740000033,20.527220590000013,18.361714730000017
48.3792,18.374618139999995,20.553128560000005,20.55569706,18.348642589999997
48.6191,18.37556428000005,20.583788900000002,20.607912030000023,18.40653991000005
48.7794,18.419976250000047,20.612263580000047,20.643050560000006,18.401266469999996
49.0222,18.455188230000033,20.642046740000012,20.705312450000008,18.42149796000001
49.1848,18.431920950000006,20.663137690000042,20.74487627000002,18.482077530000026
49.4306,18.493537050000043,20.701022039999998,20.78520764000001,18.472844830000042
49.5951,18.480614430000003,20.71746447000004,20.817523480000034,18.518509420000044
49.7603,18.527643160000025,20.74643961000004,20.82356834000001,18.509676460000037
50.0094,18.551060580000012,20.76653146000001,20.85603708000002,18.514970000000005
50.1759,18.520988700000032,20.78718224000005,20.870152399999995,18.56584742000001
50.4257,18.543791639999995,20.809449580000035,20.87306497000003,18.588748640000006
50.5922,18.59514918000002,20.81969065000004,20.868682760000013,18.601989670000023
50.7587,18.609375510000007,20.82472150000001,20.870640510000044,18.582632210000043
51.0077,18.63205499000003,20.831053730000008,20.868474040000024,18.60218229000003
51.1727,18.607634450000035,20.83501801,20.869231909999996,18.654451250000022
51.4179,18.62381597000001,20.836676290000014,20.869500140000014,18.67115394000001
51.5806,18.673967400000038,20.835965009999995,20.864668710000046,18.678213380000045
51.8234,18.685939520000034,20.834925310000017,20.86599878000004,18.691719630000023
51.9854,18.681881050000015,20.83894896000004,20.871315600000003,18.658343860000002
52.2266,18.70721279000003,20.841035920000024,20.87217019000002,18.668190930000037
52.3869,18.669899970000017,20.84310670000002,20.87268565000005,18.720306640000047
52.6273,18.70705159000005,20.844169960000045,20.87381971000002,18.727588400000002
52.7876,18.725203350000015,20.84697544000005,20.87387325000003,18.729216910000048
53.028,18.731837170000006,20.855383730000028,20.87923391000004,18.735161790000006
53.1882,18.692817840000032,20.871319210000024,20.891702590000023,18.694654010000022
53.4287,18.697602280000012,20.883938569999998,20.891878640000016,18.735691910000014
53.5889,18.750652910000042,20.89161654000003,20.89417304,18.734892400000035
53.8294,18.754294970000046,20.904134760000034,20.90265015,18.71602046000004
53.9896,18.70095576,20.922718060000022,20.91630478000002,18.739575880000018
54.23,18.74228353000001,20.937265179999997,20.924143720000018,18.748150280000004
54.3903,18.720689300000004,20.947707210000033,20.93645181000005,18.741739470000027
54.6307,18.70707328000003,20.981024320000017,20.960957180000037,18.721100390000004
54.791,18.75876142000004,20.987357730000042,20.970535460000008,18.760326940000027
55.0327,18.762497440000004,21.01640561000005,20.991305420000003,18.77583106000003
55.1956,18.735829870000032,21.036341789999994,21.006352400000026,18.73526356000002
55.4399,18.731082860000015,21.06354835000002,21.025551510000014,18.739191660000017
55.6027,18.79363120000005,21.07742139000004,21.039523580000036,18.733743170000025
55.7656,18.75238495000002,21.091115390000027,21.051248310000005,18.789764939999998
56.0099,18.757297920000042,21.113070270000037,21.070253990000026,18.79460528000004
56.1727,18.752707850000036,21.129915770000025,21.083238170000016,18.756080080000004
56.417,18.759943450000037,21.148035780000043,21.10044479000004,18.763727010000025
56.5799,18.818431720000035,21.156574620000015,21.111330780000003,18.76122250000003
56.8242,18.828976030000035,21.173271810000017,21.12684041,18.771745830000043
56.9871,18.79225568000004,21.184097570000006,21.135463990000005,18.832084220000013
57.2314,18.807040110000003,21.200942569999995,21.15041715000001,18.84864834000001
57.3942,18.808539440000004,21.216150710000022,21.160212090000016,18.815945490000047
57.6385,18.82710830000002,21.235060610000005,21.175232280000046,18.834880929999997
57.8014,18.903238290000047,21.249813880000033,21.18725077000005,18.83563601000003
57.9642,18.871092370000042,21.25982640000001,21.20232606000002,18.913788590000024
58.2085,18.895372930000008,21.28388110000003,21.225025020000032,18.943795350000016
58.3677,18.89564912000003,21.30635791000003,21.233132950000027,18.907573000000014
58.597,18.917450590000044,21.33316874000002,21.25437224000001,18.950114540000015
58.8185,19.011300550000044,21.367522330000043,21.294500770000013,19.00437764000003
59.027,19.035073400000044,21.402227040000014,21.32540738,19.023982939999996
59.2256,19.061382390000006,21.42096557000002,21.35243562000005,19.04387244000003
59.4192,19.056871220000005,21.44082117000005,21.376848420000044,18.98002684000005
59.5934,19.049566330000005,21.464253120000024,21.452888650000034,19.21049923000004
59.8258,19.059434780000004,21.48670733,21.511804299999994,19.23178508000001
60.0,19.129337150000026,21.497486130000027,21.515102030000037,19.275678640000024
60.2193,19.154765670000018,21.537453470000003,21.522595690000003,19.08814996000001
60.3833,19.23849388000002,21.56640550000003,21.52577720000005,19.076623540000014
60.6028,19.267057000000023,21.594399280000005,21.51638816000002,19.052028910000047
60.8212,19.106669760000045,21.58917828,21.510376580000013,19.05864084000001
60.986,19.088529230000006,21.569861800000012,21.500082530000043,19.120528330000013
61.2096,19.05575551000004,21.540758960000005,21.49386647,19.068204760000015
61.3811,19.08104725000004,21.506964089999997,21.48923456,19.120679510000002
61.6184,19.00376602,21.483481420000032,21.48378618000004,19.131687550000038
61.8082,19.045957120000025,21.46211187,21.486832040000024,19.151394530000005
62.0135,19.047111140000027,21.443592609999996,21.49414691000004,19.156440550000013
62.2398,19.047143550000044,21.42619251000002,21.50083398000004,19.158046479999996
62.4032,19.050738410000008,21.41720908000002,21.501119560000006,19.150507380000022
62.5668,19.055980260000013,21.410374250000018,21.501166240000032,19.144161200000042
62.8124,19.051423200000045,21.39988077000004,21.495449150000013,19.13291926000005
62.9761,19.04626694000001,21.389274680000028,21.485359440000025,19.133837819999997
63.2216,19.04197043000005,21.366288870000005,21.46062902,19.129690410000023
63.3853,19.03769225000002,21.34468928000001,21.43765915,19.123607840000034
63.6312,19.033241290000035,21.30252126000005,21.393999520000023,19.115915160000043
63.7958,19.032410860000027,21.269919130000005,21.36095436000005,19.116404000000045
63.9603,19.034218660000022,21.235236480000026,21.325085320000028,19.113282760000004
64.207,19.030682390000038,21.178842580000037,21.26645971000005,19.108830690000048
64.3715,19.02957446000005,21.13984352,21.225169660000006,19.10811756000004
64.6183,19.032287610000026,21.07941212000003,21.16442870000003,19.13774864000004
64.7828,19.108927410000035,21.03589426000002,21.132965900000045,19.12222300000002
65.0296,19.034339570000043,20.98844987000001,21.071188110000037,19.165999510000006
65.1941,19.06616575000004,20.95243359,21.03399311000004,19.19686021000001
65.4409,19.059626640000033,20.90950047000001,20.989239780000048,19.17749699000001
65.6054,19.09018947000004,20.875814020000007,20.962751740000044,19.215092170000048
65.7699,19.187368890000016,20.846964660000026,20.94311287000005,19.183551370000032
66.0171,19.12154977,20.824866229999998,20.91366615000004,19.227056290000007
66.1826,19.23934281000004,20.805843150000044,20.899471300000016,19.35924514000004
66.4308,19.180068870000014,20.805481990000033,20.89583495000005,19.270716770000035
66.5963,19.18067960000002,20.812148700000023,20.903897970000003,19.30355608000002
66.7618,19.238384420000045,20.813626499999998,20.903048479999995,19.344272620000027
67.01,19.264966850000008,20.83272622000004,20.92210497000002,19.40654796000001
67.1765,19.43986627000004,20.84438393000005,20.925559050000004,19.460274319999996
67.4125,19.392430690000026,20.87797071,20.961254080000003,19.566382800000042
67.5674,19.38956435,20.905020270000023,20.979621400000042,19.594669409999995
67.7932,19.617431450000026,20.943044930000042,21.028377930000033,19.64801510000001
68.0213,19.509822040000017,20.987547989999996,21.076486050000028,19.677009450000014
68.1833,19.565603940000017,21.022652980000032,21.12009985000003,19.83485780000001
68.4172,19.55671602000001,21.084651180000037,21.179763510000043,19.69793919
68.5845,19.629071940000017,21.128961400000037,21.225849670000002,19.710664690000044
68.8243,19.680578200000014,21.194963020000046,21.303714220000018,19.705210720000025
68.9721,19.66303208000005,21.246256210000013,21.341320850000045,19.706649710000022
69.2103,19.67110457000001,21.308533170000032,21.411859540000023,19.698135230000048
69.3731,19.664453460000004,21.35225668000004,21.455633540000008,19.689092380000034
69.6165,19.666854340000043,21.41621772000002,21.519342470000026,19.67499969000005
69.7709,19.657034590000023,21.455754030000037,21.559777820000022,19.665180030000045
69.9983,19.61536620000004,21.505640090000043,21.612161830000048,19.63091405
70.2297,19.585248000000036,21.547598210000046,21.656183680000026,19.594818669999995
70.386,19.55879626000001,21.569214200000033,21.680438270000025,19.571495860000027
70.6205,19.51974296000003,21.593775359999995,21.70953516000003,19.543973460000018
70.7743,19.48753701000004,21.60422096000002,21.72435162000005,19.52694309000003
71.0117,19.456815600000027,21.61333196000004,21.73765271000002,19.497478279999996
71.1805,19.443937720000008,21.612883510000017,21.742671110000003,19.48630675000004
71.4332,19.432229910000046,21.605212170000016,21.743743610000024,19.486100980000003
71.6012,19.43080844000002,21.594023649999997,21.73962270000004,19.496510330000035
71.7692,19.431716789999996,21.57828453000002,21.731419640000013,19.506778880000013
72.0212,19.425215260000016,21.552303429999995,21.71149108000003,19.503702680000004
72.1874,19.405838820000042,21.53025684000005,21.69608661000001,19.509937879999995
72.4358,19.379996050000045,21.488629650000007,21.672390000000007,19.516043670000045
72.6003,19.37363339000001,21.459040660000028,21.651279670000008,19.52502437000004
72.7647,19.367024470000047,21.429901630000018,21.62964144,19.516539370000032
73.0086,19.342458350000015,21.386850040000013,21.60106177,19.51807266000003
73.1675,19.327563220000002,21.360790080000015,21.58133747000005,19.49590506000004
73.4077,19.307839349999995,21.330307989999994,21.552551590000007,19.47820306
73.5628,19.300400190000005,21.31025391000003,21.536702579999996,19.462711040000045
73.7964,19.288379590000034,21.28663018000003,21.51384280000002,19.42830507000002
74.032,19.285122690000037,21.26930924000004,21.493716840000047,19.39031061000003
74.187,19.280393730000014,21.265439130000004,21.486170189999996,19.370492330000047
74.4164,19.28575165000001,21.263327460000028,21.47745963,19.353370840000025
74.5684,19.29823792000002,21.265523230000042,21.473597530000006,19.341892180000002
74.7947,19.27293671000001,21.28791272000001,21.479587890000005,19.455368039999996
75.0151,19.316957390000027,21.312984459999996,21.487621579999995,19.324769970000034
75.171,19.33092695000005,21.326316530000042,21.496568230000037,19.333545010000023
75.398,19.28569159,21.362325740000017,21.521228699999995,19.475219589999995
75.6137,19.351349749999997,21.408508310000002,21.543949569999995,19.325927660000048
75.7732,19.362930730000016,21.42818427000003,21.553560300000015,19.33110898000001
75.9919,19.32066640000005,21.47608421000001,21.599088480000034,19.37614080000003
