# F28 centrebody profile -- THE REGISTERED ARTIFACT of section 4.
# Actuator-disk representation; no rotor.
# nose: C1 smoothstep TANGENT TO THE AXIS at the apex (x=-0.03);
# tail: STRAIGHT CONE terminating AT the exit plane (section 7.1).
x_m,r_m
0.094315,0.0375
0.09443,0.0375
0.094545,0.0375
0.09466,0.0375
0.094775,0.0375
0.09489,0.0375
0.095005,0.0375
0.09512,0.0375
0.095235,0.0375
0.09535,0.0375
0.095465,0.0375
0.09558,0.0375
0.095695,0.0375
0.09581,0.0375
0.095925,0.0375
0.09604,0.0375
0.096155,0.0375
0.09627,0.0375
0.096385,0.0375
0.0965,0.0375
0.096615,0.0375
0.09673,0.0375
0.096845,0.0375
0.09696,0.0375
0.097075,0.0375
0.09719,0.0375
0.097305,0.0375
0.09742,0.0375
0.097535,0.0375
0.09765,0.0375
0.097765,0.0375
0.09788,0.0375
0.097995,0.0375
0.09811,0.0375
0.098225,0.0375
0.09834,0.0375
0.098455,0.0375
0.09857,0.0375
0.098685,0.0375
0.0988,0.0375
0.098915,0.0375
0.09903,0.0375
0.099145,0.0375
0.09926,0.0375
0.099375,0.0375
0.09949,0.0375
0.099605,0.0375
0.09972,0.0375
0.099835,0.0375
0.09995,0.0375
0.100065,0.037475625
0.10018,0.0374325
0.100295,0.037389375
0.10041,0.03734625
0.100525,0.037303125
0.10064,0.03726
0.100755,0.037216875
0.10087,0.03717375
0.100985,0.037130625
0.1011,0.0370875
0.101215,0.037044375
0.10133,0.03700125
0.101445,0.036958125
0.10156,0.036915
0.101675,0.036871875
0.10179,0.03682875
0.101905,0.036785625
0.10202,0.0367425
0.102135,0.036699375
0.10225,0.03665625
0.102365,0.036613125
0.10248,0.03657
0.102595,0.036526875
0.10271,0.03648375
0.102825,0.036440625
0.10294,0.0363975
0.103055,0.036354375
0.10317,0.03631125
0.103285,0.036268125
0.1034,0.036225
0.103515,0.036181875
0.10363,0.03613875
0.103745,0.036095625
0.10386,0.0360525
0.103975,0.036009375
0.10409,0.03596625
0.104205,0.035923125
0.10432,0.03588
0.104435,0.035836875
0.10455,0.03579375
0.104665,0.035750625
0.10478,0.0357075
0.104895,0.035664375
0.10501,0.03562125
0.105125,0.035578125
0.10524,0.035535
0.105355,0.035491875
0.10547,0.03544875
0.105585,0.035405625
0.1057,0.0353625
0.105815,0.035319375
0.10593,0.03527625
0.106045,0.035233125
0.10616,0.03519
0.106275,0.035146875
0.10639,0.03510375
0.106505,0.035060625
0.10662,0.0350175
0.106735,0.034974375
0.10685,0.03493125
0.106965,0.034888125
0.10708,0.034845
0.107195,0.034801875
0.10731,0.03475875
0.107425,0.034715625
0.10754,0.0346725
0.107655,0.034629375
0.10777,0.03458625
0.107885,0.034543125
0.108,0.0345
0.108115,0.034456875
0.10823,0.03441375
0.108345,0.034370625
0.10846,0.0343275
0.108575,0.034284375
0.10869,0.03424125
0.108805,0.034198125
0.10892,0.034155
0.109035,0.034111875
0.10915,0.03406875
0.109265,0.034025625
0.10938,0.0339825
0.109495,0.033939375
0.10961,0.03389625
0.109725,0.033853125
0.10984,0.03381
0.109955,0.033766875
0.11007,0.03372375
0.110185,0.033680625
0.1103,0.0336375
0.110415,0.033594375
0.11053,0.03355125
0.110645,0.033508125
0.11076,0.033465
0.110875,0.033421875
0.11099,0.03337875
0.111105,0.033335625
0.11122,0.0332925
0.111335,0.033249375
0.11145,0.03320625
0.111565,0.033163125
0.11168,0.03312
0.111795,0.033076875
0.11191,0.03303375
0.112025,0.032990625
0.11214,0.0329475
0.112255,0.032904375
0.11237,0.03286125
0.112485,0.032818125
0.1126,0.032775
0.112715,0.032731875
0.11283,0.03268875
0.112945,0.032645625
0.11306,0.0326025
0.113175,0.032559375
0.11329,0.03251625
0.113405,0.032473125
0.11352,0.03243
0.113635,0.032386875
0.11375,0.03234375
0.113865,0.032300625
0.11398,0.0322575
0.114095,0.032214375
0.11421,0.03217125
0.114325,0.032128125
0.11444,0.032085
0.114555,0.032041875
0.11467,0.03199875
0.114785,0.031955625
0.1149,0.0319125
0.115015,0.031869375
0.11513,0.03182625
0.115245,0.031783125
0.11536,0.03174
0.115475,0.031696875
0.11559,0.03165375
0.115705,0.031610625
0.11582,0.0315675
0.115935,0.031524375
0.11605,0.03148125
0.116165,0.031438125
0.11628,0.031395
0.116395,0.031351875
0.11651,0.03130875
0.116625,0.031265625
0.11674,0.0312225
0.116855,0.031179375
0.11697,0.03113625
0.117085,0.031093125
0.1172,0.03105
0.117315,0.031006875
0.11743,0.03096375
0.117545,0.030920625
0.11766,0.0308775
0.117775,0.030834375
0.11789,0.03079125
0.118005,0.030748125
0.11812,0.030705
0.118235,0.030661875
0.11835,0.03061875
0.118465,0.030575625
0.11858,0.0305325
0.118695,0.030489375
0.11881,0.03044625
0.118925,0.030403125
0.11904,0.03036
0.119155,0.030316875
0.11927,0.03027375
0.119385,0.030230625
0.1195,0.0301875
0.119615,0.030144375
0.11973,0.03010125
0.119845,0.030058125
0.11996,0.030015
0.120075,0.029971875
0.12019,0.02992875
0.120305,0.029885625
0.12042,0.0298425
0.120535,0.029799375
0.12065,0.02975625
0.120765,0.029713125
0.12088,0.02967
0.120995,0.029626875
0.12111,0.02958375
0.121225,0.029540625
0.12134,0.0294975
0.121455,0.029454375
0.12157,0.02941125
0.121685,0.029368125
0.1218,0.029325
0.121915,0.029281875
0.12203,0.02923875
0.122145,0.029195625
0.12226,0.0291525
0.122375,0.029109375
0.12249,0.02906625
0.122605,0.029023125
0.12272,0.02898
0.122835,0.028936875
0.12295,0.02889375
0.123065,0.028850625
0.12318,0.0288075
0.123295,0.028764375
0.12341,0.02872125
0.123525,0.028678125
0.12364,0.028635
0.123755,0.028591875
0.12387,0.02854875
0.123985,0.028505625
0.1241,0.0284625
0.124215,0.028419375
0.12433,0.02837625
0.124445,0.028333125
0.12456,0.02829
0.124675,0.028246875
0.12479,0.02820375
0.124905,0.028160625
0.12502,0.0281175
0.125135,0.028074375
0.12525,0.02803125
0.125365,0.027988125
0.12548,0.027945
0.125595,0.027901875
0.12571,0.02785875
0.125825,0.027815625
0.12594,0.0277725
0.126055,0.027729375
0.12617,0.02768625
0.126285,0.027643125
0.1264,0.0276
0.126515,0.027556875
0.12663,0.02751375
0.126745,0.027470625
0.12686,0.0274275
0.126975,0.027384375
0.12709,0.02734125
0.127205,0.027298125
0.12732,0.027255
0.127435,0.027211875
0.12755,0.02716875
0.127665,0.027125625
0.12778,0.0270825
0.127895,0.027039375
0.12801,0.02699625
0.128125,0.026953125
0.12824,0.02691
0.128355,0.026866875
0.12847,0.02682375
0.128585,0.026780625
0.1287,0.0267375
0.128815,0.026694375
0.12893,0.02665125
0.129045,0.026608125
0.12916,0.026565
0.129275,0.026521875
0.12939,0.02647875
0.129505,0.026435625
0.12962,0.0263925
0.129735,0.026349375
0.12985,0.02630625
0.129965,0.026263125
0.13008,0.02622
0.130195,0.026176875
0.13031,0.02613375
0.130425,0.026090625
0.13054,0.0260475
0.130655,0.026004375
0.13077,0.02596125
0.130885,0.025918125
0.131,0.025875
0.131115,0.025831875
0.13123,0.02578875
0.131345,0.025745625
0.13146,0.0257025
0.131575,0.025659375
0.13169,0.02561625
0.131805,0.025573125
0.13192,0.02553
0.132035,0.025486875
0.13215,0.02544375
0.132265,0.025400625
0.13238,0.0253575
0.132495,0.025314375
0.13261,0.02527125
0.132725,0.025228125
0.13284,0.025185
0.132955,0.025141875
0.13307,0.02509875
0.133185,0.025055625
0.1333,0.0250125
0.133415,0.024969375
0.13353,0.02492625
0.133645,0.024883125
0.13376,0.02484
0.133875,0.024796875
0.13399,0.02475375
0.134105,0.024710625
0.13422,0.0246675
0.134335,0.024624375
0.13445,0.02458125
0.134565,0.024538125
0.13468,0.024495
0.134795,0.024451875
0.13491,0.02440875
0.135025,0.024365625
0.13514,0.0243225
0.135255,0.024279375
0.13537,0.02423625
0.135485,0.024193125
0.1356,0.02415
0.135715,0.024106875
0.13583,0.02406375
0.135945,0.024020625
0.13606,0.0239775
0.136175,0.023934375
0.13629,0.02389125
0.136405,0.023848125
0.13652,0.023805
0.136635,0.023761875
0.13675,0.02371875
0.136865,0.023675625
0.13698,0.0236325
0.137095,0.023589375
0.13721,0.02354625
0.137325,0.023503125
0.13744,0.02346
0.137555,0.023416875
0.13767,0.02337375
0.137785,0.023330625
0.1379,0.0232875
0.138015,0.023244375
0.13813,0.02320125
0.138245,0.023158125
0.13836,0.023115
0.138475,0.023071875
0.13859,0.02302875
0.138705,0.022985625
0.13882,0.0229425
0.138935,0.022899375
0.13905,0.02285625
0.139165,0.022813125
0.13928,0.02277
0.139395,0.022726875
0.13951,0.02268375
0.139625,0.022640625
0.13974,0.0225975
0.139855,0.022554375
0.13997,0.02251125
0.140085,0.022468125
0.1402,0.022425
0.140315,0.022381875
0.14043,0.02233875
0.140545,0.022295625
0.14066,0.0222525
0.140775,0.022209375
0.14089,0.02216625
0.141005,0.022123125
0.14112,0.02208
0.141235,0.022036875
0.14135,0.02199375
0.141465,0.021950625
0.14158,0.0219075
0.141695,0.021864375
0.14181,0.02182125
0.141925,0.021778125
0.14204,0.021735
0.142155,0.021691875
0.14227,0.02164875
0.142385,0.021605625
0.1425,0.0215625
0.142615,0.021519375
0.14273,0.02147625
0.142845,0.021433125
0.14296,0.02139
0.143075,0.021346875
0.14319,0.02130375
0.143305,0.021260625
0.14342,0.0212175
0.143535,0.021174375
0.14365,0.02113125
0.143765,0.021088125
0.14388,0.021045
0.143995,0.021001875
0.14411,0.02095875
0.144225,0.020915625
0.14434,0.0208725
0.144455,0.020829375
0.14457,0.02078625
0.144685,0.020743125
0.1448,0.0207
0.144915,0.020656875
0.14503,0.02061375
0.145145,0.020570625
0.14526,0.0205275
0.145375,0.020484375
0.14549,0.02044125
0.145605,0.020398125
0.14572,0.020355
0.145835,0.020311875
0.14595,0.02026875
0.146065,0.020225625
0.14618,0.0201825
0.146295,0.020139375
0.14641,0.02009625
0.146525,0.020053125
0.14664,0.02001
0.146755,0.019966875
0.14687,0.01992375
0.146985,0.019880625
0.1471,0.0198375
0.147215,0.019794375
0.14733,0.01975125
0.147445,0.019708125
0.14756,0.019665
0.147675,0.019621875
0.14779,0.01957875
0.147905,0.019535625
0.14802,0.0194925
0.148135,0.019449375
0.14825,0.01940625
0.148365,0.019363125
0.14848,0.01932
0.148595,0.019276875
0.14871,0.01923375
0.148825,0.019190625
0.14894,0.0191475
0.149055,0.019104375
0.14917,0.01906125
0.149285,0.019018125
0.1494,0.018975
0.149515,0.018931875
0.14963,0.01888875
0.149745,0.018845625
0.14986,0.0188025
0.149975,0.018759375
0.15009,0.01871625
0.150205,0.018673125
0.15032,0.01863
0.150435,0.018586875
0.15055,0.01854375
0.150665,0.018500625
0.15078,0.0184575
0.150895,0.018414375
0.15101,0.01837125
0.151125,0.018328125
0.15124,0.018285
0.151355,0.018241875
0.15147,0.01819875
0.151585,0.018155625
0.1517,0.0181125
0.151815,0.018069375
0.15193,0.01802625
0.152045,0.017983125
0.15216,0.01794
0.152275,0.017896875
0.15239,0.01785375
0.152505,0.017810625
0.15262,0.0177675
0.152735,0.017724375
0.15285,0.01768125
0.152965,0.017638125
0.15308,0.017595
0.153195,0.017551875
0.15331,0.01750875
0.153425,0.017465625
0.15354,0.0174225
0.153655,0.017379375
0.15377,0.01733625
0.153885,0.017293125
0.154,0.01725
0.154115,0.017206875
0.15423,0.01716375
0.154345,0.017120625
0.15446,0.0170775
0.154575,0.017034375
0.15469,0.01699125
0.154805,0.016948125
0.15492,0.016905
0.155035,0.016861875
0.15515,0.01681875
0.155265,0.016775625
0.15538,0.0167325
0.155495,0.016689375
0.15561,0.01664625
0.155725,0.016603125
0.15584,0.01656
0.155955,0.016516875
0.15607,0.01647375
0.156185,0.016430625
0.1563,0.0163875
0.156415,0.016344375
0.15653,0.01630125
0.156645,0.016258125
0.15676,0.016215
0.156875,0.016171875
0.15699,0.01612875
0.157105,0.016085625
0.15722,0.0160425
0.157335,0.015999375
0.15745,0.01595625
0.157565,0.015913125
0.15768,0.01587
0.157795,0.015826875
0.15791,0.01578375
0.158025,0.015740625
0.15814,0.0156975
0.158255,0.015654375
0.15837,0.01561125
0.158485,0.015568125
0.1586,0.015525
0.158715,0.015481875
0.15883,0.01543875
0.158945,0.015395625
0.15906,0.0153525
0.159175,0.015309375
0.15929,0.01526625
0.159405,0.015223125
0.15952,0.01518
0.159635,0.015136875
0.15975,0.01509375
0.159865,0.015050625
0.15998,0.0150075
0.160095,0.014964375
0.16021,0.01492125
0.160325,0.014878125
0.16044,0.014835
0.160555,0.014791875
0.16067,0.01474875
0.160785,0.014705625
0.1609,0.0146625
0.161015,0.014619375
0.16113,0.01457625
0.161245,0.014533125
0.16136,0.01449
0.161475,0.014446875
0.16159,0.01440375
0.161705,0.014360625
0.16182,0.0143175
0.161935,0.014274375
0.16205,0.01423125
0.162165,0.014188125
0.16228,0.014145
0.162395,0.014101875
0.16251,0.01405875
0.162625,0.014015625
0.16274,0.0139725
0.162855,0.013929375
0.16297,0.01388625
0.163085,0.013843125
0.1632,0.0138
0.163315,0.013756875
0.16343,0.01371375
0.163545,0.013670625
0.16366,0.0136275
0.163775,0.013584375
0.16389,0.01354125
0.164005,0.013498125
0.16412,0.013455
0.164235,0.013411875
0.16435,0.01336875
0.164465,0.013325625
0.16458,0.0132825
0.164695,0.013239375
0.16481,0.01319625
0.164925,0.013153125
0.16504,0.01311
0.165155,0.013066875
0.16527,0.01302375
0.165385,0.012980625
0.1655,0.0129375
0.165615,0.012894375
0.16573,0.01285125
0.165845,0.012808125
0.16596,0.012765
0.166075,0.012721875
0.16619,0.01267875
0.166305,0.012635625
0.16642,0.0125925
0.166535,0.012549375
0.16665,0.01250625
0.166765,0.012463125
0.16688,0.01242
0.166995,0.012376875
0.16711,0.01233375
0.167225,0.012290625
0.16734,0.0122475
0.167455,0.012204375
0.16757,0.01216125
0.167685,0.012118125
0.1678,0.012075
0.167915,0.012031875
0.16803,0.01198875
0.168145,0.011945625
0.16826,0.0119025
0.168375,0.011859375
0.16849,0.01181625
0.168605,0.011773125
0.16872,0.01173
0.168835,0.011686875
0.16895,0.01164375
0.169065,0.011600625
0.16918,0.0115575
0.169295,0.011514375
0.16941,0.01147125
0.169525,0.011428125
0.16964,0.011385
0.169755,0.011341875
0.16987,0.01129875
0.169985,0.011255625
0.1701,0.0112125
0.170215,0.011169375
0.17033,0.01112625
0.170445,0.011083125
0.17056,0.01104
0.170675,0.010996875
0.17079,0.01095375
0.170905,0.010910625
0.17102,0.0108675
0.171135,0.010824375
0.17125,0.01078125
0.171365,0.010738125
0.17148,0.010695
0.171595,0.010651875
0.17171,0.01060875
0.171825,0.010565625
0.17194,0.0105225
0.172055,0.010479375
0.17217,0.01043625
0.172285,0.010393125
0.1724,0.01035
0.172515,0.010306875
0.17263,0.01026375
0.172745,0.010220625
0.17286,0.0101775
0.172975,0.010134375
0.17309,0.01009125
0.173205,0.010048125
0.17332,0.010005
0.173435,0.009961875
0.17355,0.00991875
0.173665,0.009875625
0.17378,0.0098325
0.173895,0.009789375
0.17401,0.00974625
0.174125,0.009703125
0.17424,0.00966
0.174355,0.009616875
0.17447,0.00957375
0.174585,0.009530625
0.1747,0.0094875
0.174815,0.009444375
0.17493,0.00940125
0.175045,0.009358125
0.17516,0.009315
0.175275,0.009271875
0.17539,0.00922875
0.175505,0.009185625
0.17562,0.0091425
0.175735,0.009099375
0.17585,0.00905625
0.175965,0.009013125
0.17608,0.00897
0.176195,0.008926875
0.17631,0.00888375
0.176425,0.008840625
0.17654,0.0087975
0.176655,0.008754375
0.17677,0.00871125
0.176885,0.008668125
0.177,0.008625
0.177115,0.008581875
0.17723,0.00853875
0.177345,0.008495625
0.17746,0.0084525
0.177575,0.008409375
0.17769,0.00836625
0.177805,0.008323125
0.17792,0.00828
0.178035,0.008236875
0.17815,0.00819375
0.178265,0.008150625
0.17838,0.0081075
0.178495,0.008064375
0.17861,0.00802125
0.178725,0.007978125
0.17884,0.007935
0.178955,0.007891875
0.17907,0.00784875
0.179185,0.007805625
0.1793,0.0077625
0.179415,0.007719375
0.17953,0.00767625
0.179645,0.007633125
0.17976,0.00759
0.179875,0.007546875
0.17999,0.00750375
0.180105,0.007460625
0.18022,0.0074175
0.180335,0.007374375
0.18045,0.00733125
0.180565,0.007288125
0.18068,0.007245
0.180795,0.007201875
0.18091,0.00715875
0.181025,0.007115625
0.18114,0.0070725
0.181255,0.007029375
0.18137,0.00698625
0.181485,0.006943125
0.1816,0.0069
0.181715,0.006856875
0.18183,0.00681375
0.181945,0.006770625
0.18206,0.0067275
0.182175,0.006684375
0.18229,0.00664125
0.182405,0.006598125
0.18252,0.006555
0.182635,0.006511875
0.18275,0.00646875
0.182865,0.006425625
0.18298,0.0063825
0.183095,0.006339375
0.18321,0.00629625
0.183325,0.006253125
0.18344,0.00621
0.183555,0.006166875
0.18367,0.00612375
0.183785,0.006080625
0.1839,0.0060375
0.184015,0.005994375
0.18413,0.00595125
0.184245,0.005908125
0.18436,0.005865
0.184475,0.005821875
0.18459,0.00577875
0.184705,0.005735625
0.18482,0.0056925
0.184935,0.005649375
0.18505,0.00560625
0.185165,0.005563125
0.18528,0.00552
0.185395,0.005476875
0.18551,0.00543375
0.185625,0.005390625
0.18574,0.0053475
0.185855,0.005304375
0.18597,0.00526125
0.186085,0.005218125
0.1862,0.005175
0.186315,0.005131875
0.18643,0.00508875
0.186545,0.005045625
0.18666,0.0050025
0.186775,0.004959375
0.18689,0.00491625
0.187005,0.004873125
0.18712,0.00483
0.187235,0.004786875
0.18735,0.00474375
0.187465,0.004700625
0.18758,0.0046575
0.187695,0.004614375
0.18781,0.00457125
0.187925,0.004528125
0.18804,0.004485
0.188155,0.004441875
0.18827,0.00439875
0.188385,0.004355625
0.1885,0.0043125
0.188615,0.004269375
0.18873,0.00422625
0.188845,0.004183125
0.18896,0.00414
0.189075,0.004096875
0.18919,0.00405375
0.189305,0.004010625
0.18942,0.0039675
0.189535,0.003924375
0.18965,0.00388125
0.189765,0.003838125
0.18988,0.003795
0.189995,0.003751875
0.19011,0.00370875
0.190225,0.003665625
0.19034,0.0036225
0.190455,0.003579375
0.19057,0.00353625
0.190685,0.003493125
0.1908,0.00345
0.190915,0.003406875
0.19103,0.00336375
0.191145,0.003320625
0.19126,0.0032775
0.191375,0.003234375
0.19149,0.00319125
0.191605,0.003148125
0.19172,0.003105
0.191835,0.003061875
0.19195,0.00301875
0.192065,0.002975625
0.19218,0.0029325
0.192295,0.002889375
0.19241,0.00284625
0.192525,0.002803125
0.19264,0.00276
0.192755,0.002716875
0.19287,0.00267375
0.192985,0.002630625
0.1931,0.0025875
0.193215,0.002544375
0.19333,0.00250125
0.193445,0.002458125
0.19356,0.002415
0.193675,0.002371875
0.19379,0.00232875
0.193905,0.002285625
0.19402,0.0022425
0.194135,0.002199375
0.19425,0.00215625
0.194365,0.002113125
0.19448,0.00207
0.194595,0.002026875
0.19471,0.00198375
0.194825,0.001940625
0.19494,0.0018975
0.195055,0.001854375
0.19517,0.00181125
0.195285,0.001768125
0.1954,0.001725
0.195515,0.001681875
0.19563,0.00163875
0.195745,0.001595625
0.19586,0.0015525
0.195975,0.001509375
0.19609,0.00146625
0.196205,0.001423125
0.19632,0.00138
0.196435,0.001336875
0.19655,0.00129375
0.196665,0.001250625
0.19678,0.0012075
0.196895,0.001164375
0.19701,0.00112125
0.197125,0.001078125
0.19724,0.001035
0.197355,0.000991875
0.19747,0.00094875
0.197585,0.000905625
0.1977,0.0008625
0.197815,0.000819375
0.19793,0.00077625
0.198045,0.000733125
0.19816,0.00069
0.198275,0.000646875
0.19839,0.00060375
0.198505,0.000560625
0.19862,0.0005175
0.198735,0.000474375
0.19885,0.00043125
0.198965,0.000388125
0.19908,0.000345
0.199195,0.000301875
0.19931,0.00025875
0.199425,0.000215625
0.19954,0.0001725
0.199655,0.000129375
0.19977,8.625e-05
0.199885,4.3125e-05
0.2,0
