# Solver information
# Time              	U_solver            	Ux_initial          	Ux_final            	Ux_iters            	Uy_initial          	Uy_final            	Uy_iters            	U_converged         	p_solver            	p_initial           	p_final             	p_iters             	p_converged         
23                  	DILUPBiCGStab	1.225876059700e-02	2.658834507250e-04	1	2.690806249200e-02	1.703776054000e-03	1	false	DICPCG	1.442566049480e-02	1.161461768960e-04	9	true
24                  	DILUPBiCGStab	1.189151992490e-02	2.585145595480e-04	1	2.756219733090e-02	1.668428762420e-03	1	false	DICPCG	1.414802812860e-02	1.096602526860e-04	9	true
25                  	DILUPBiCGStab	1.153938536130e-02	2.513857338280e-04	1	2.813464849740e-02	1.638466860300e-03	1	false	DICPCG	1.392866087330e-02	1.391730283870e-04	8	true
26                  	DILUPBiCGStab	1.120425248450e-02	2.445501211720e-04	1	2.862846346000e-02	1.610800621730e-03	1	false	DICPCG	1.375407887700e-02	1.273354186320e-04	8	true
27                  	DILUPBiCGStab	1.088422558830e-02	2.379764406620e-04	1	2.905790597330e-02	1.585534526530e-03	1	false	DICPCG	1.361179499330e-02	1.172567381890e-04	8	true
28                  	DILUPBiCGStab	1.057574755050e-02	2.315953896170e-04	1	2.940693400680e-02	1.561778332590e-03	1	false	DICPCG	1.349454138410e-02	1.087304762650e-04	8	true
29                  	DILUPBiCGStab	1.027755103330e-02	2.253863996060e-04	1	2.968068803390e-02	1.539439748570e-03	1	false	DICPCG	1.339878207980e-02	1.018152757940e-04	8	true
30                  	DILUPBiCGStab	9.991557723710e-03	2.193979993070e-04	1	2.988543755510e-02	1.518009725210e-03	1	false	DICPCG	1.331803648110e-02	9.665613552780e-05	8	true
31                  	DILUPBiCGStab	9.715878716550e-03	2.135944933660e-04	1	3.002451290520e-02	1.497712265700e-03	1	false	DICPCG	1.324668290930e-02	9.279978416510e-05	8	true
32                  	DILUPBiCGStab	9.448760584520e-03	2.079423897010e-04	1	3.010440505460e-02	1.478407661940e-03	1	false	DICPCG	1.318263497930e-02	9.026927177250e-05	8	true
33                  	DILUPBiCGStab	9.190090433240e-03	2.024436684910e-04	1	3.011045136640e-02	1.460695108740e-03	1	false	DICPCG	1.312754035690e-02	8.893953816280e-05	8	true
34                  	DILUPBiCGStab	8.939695607150e-03	1.970985305390e-04	1	3.005719639300e-02	1.444577041530e-03	1	false	DICPCG	1.308026306180e-02	8.853171944220e-05	8	true
35                  	DILUPBiCGStab	8.698009665050e-03	1.919201242340e-04	1	2.994794046140e-02	1.428566494050e-03	1	false	DICPCG	1.303693896810e-02	8.877868789350e-05	8	true
36                  	DILUPBiCGStab	8.462509259370e-03	1.868559532260e-04	1	2.978074872560e-02	1.412187108930e-03	1	false	DICPCG	1.299709853560e-02	8.947075500170e-05	8	true
37                  	DILUPBiCGStab	8.234611885360e-03	1.819400952370e-04	1	2.955881108420e-02	1.398748458780e-03	1	false	DICPCG	1.296107918920e-02	9.047992670210e-05	8	true
38                  	DILUPBiCGStab	8.013353243450e-03	1.771537420650e-04	1	2.929123218680e-02	1.388463127120e-03	1	false	DICPCG	1.292863192240e-02	9.161853901450e-05	8	true
39                  	DILUPBiCGStab	7.798171046550e-03	1.724866461170e-04	1	2.897318237600e-02	1.378529040840e-03	1	false	DICPCG	1.289839734550e-02	9.284490015850e-05	8	true
40                  	DILUPBiCGStab	7.589755123160e-03	1.679559916800e-04	1	2.861057760160e-02	1.369693928900e-03	1	false	DICPCG	1.287240093940e-02	9.414390939150e-05	8	true
41                  	DILUPBiCGStab	7.386633807610e-03	1.635309117000e-04	1	2.818622688670e-02	1.361227430030e-03	1	false	DICPCG	1.284900228390e-02	1.283968527850e-04	7	true
42                  	DILUPBiCGStab	7.189254002670e-03	1.592227746700e-04	1	2.771819726160e-02	1.352530198270e-03	1	false	DICPCG	1.282724442900e-02	9.679334643740e-05	8	true
43                  	DILUPBiCGStab	6.997844515740e-03	1.550379550370e-04	1	2.721785924220e-02	1.344270561420e-03	1	false	DICPCG	1.280741196710e-02	9.803560812370e-05	8	true
44                  	DILUPBiCGStab	6.812008816100e-03	1.509688164400e-04	1	2.668448468940e-02	1.335137102380e-03	1	false	DICPCG	1.278941487910e-02	9.922763825870e-05	8	true
45                  	DILUPBiCGStab	6.630584029110e-03	1.469905820770e-04	1	2.612135696890e-02	1.325692680880e-03	1	false	DICPCG	1.277288955770e-02	1.003704590190e-04	8	true
46                  	DILUPBiCGStab	6.454495191960e-03	1.431246227390e-04	1	2.553685673120e-02	1.315971021580e-03	1	false	DICPCG	1.275728908210e-02	1.014578763750e-04	8	true
47                  	DILUPBiCGStab	6.283149453330e-03	1.393585573440e-04	1	2.492678291360e-02	1.306739783190e-03	1	false	DICPCG	1.274241268960e-02	1.024756363700e-04	8	true
48                  	DILUPBiCGStab	6.116024069600e-03	1.356814533830e-04	1	2.430573642980e-02	1.297155310350e-03	1	false	DICPCG	1.272814227640e-02	1.034070018050e-04	8	true
49                  	DILUPBiCGStab	5.953724501840e-03	1.321073207610e-04	1	2.367641739030e-02	1.287690244900e-03	1	false	DICPCG	1.271489247170e-02	1.042485774040e-04	8	true
50                  	DILUPBiCGStab	5.796072454870e-03	1.286327144680e-04	1	2.304423430640e-02	1.277418292420e-03	1	false	DICPCG	1.270290019500e-02	1.050217597060e-04	8	true
51                  	DILUPBiCGStab	5.642900463790e-03	1.252543639960e-04	1	2.241112264220e-02	1.266561483100e-03	1	false	DICPCG	1.269153661130e-02	1.057238966280e-04	8	true
52                  	DILUPBiCGStab	5.494050821060e-03	1.219691581930e-04	1	2.178263797580e-02	1.255574615030e-03	1	false	DICPCG	1.268186046820e-02	1.063608966260e-04	8	true
53                  	DILUPBiCGStab	5.348746586600e-03	1.187601871140e-04	1	2.117521897710e-02	1.244518351240e-03	1	false	DICPCG	1.267326552200e-02	1.069579483520e-04	8	true
54                  	DILUPBiCGStab	5.207405319910e-03	1.156370157100e-04	1	2.057200930670e-02	1.233375791280e-03	1	false	DICPCG	1.266513809490e-02	1.075095169570e-04	8	true
55                  	DILUPBiCGStab	5.069998467230e-03	1.125992705160e-04	1	1.999234450130e-02	1.223313181570e-03	1	false	DICPCG	1.265796783880e-02	1.080039708200e-04	8	true
56                  	DILUPBiCGStab	4.935758194870e-03	1.096301260800e-04	1	1.943227258780e-02	1.213977457900e-03	1	false	DICPCG	1.265162641690e-02	1.084524580930e-04	8	true
57                  	DILUPBiCGStab	4.805255585650e-03	1.067424649410e-04	1	1.889720651160e-02	1.205321997520e-03	1	false	DICPCG	1.264590769450e-02	1.088625175980e-04	8	true
58                  	DILUPBiCGStab	4.678384760250e-03	1.039341121580e-04	1	1.839111917310e-02	1.197478027120e-03	1	false	DICPCG	1.264052495080e-02	1.092347784470e-04	8	true
59                  	DILUPBiCGStab	4.555029746050e-03	1.012026470200e-04	1	1.791216787810e-02	1.190117084890e-03	1	false	DICPCG	1.263560940100e-02	1.095752437460e-04	8	true
60                  	DILUPBiCGStab	4.435079691160e-03	9.854574374010e-05	1	1.745627659650e-02	1.183575992080e-03	1	false	DICPCG	1.263119386270e-02	1.098825355000e-04	8	true
61                  	DILUPBiCGStab	4.318428498830e-03	9.596116577190e-05	1	1.702077568870e-02	1.177778452100e-03	1	false	DICPCG	1.262710686550e-02	1.101648482370e-04	8	true
62                  	DILUPBiCGStab	4.204974499760e-03	9.344676063220e-05	1	1.662125493890e-02	1.172084458640e-03	1	false	DICPCG	1.262384614060e-02	1.104273715810e-04	8	true
63                  	DILUPBiCGStab	4.094620157690e-03	9.100045518330e-05	1	1.624404538750e-02	1.166925178150e-03	1	false	DICPCG	1.262073584700e-02	1.106678979200e-04	8	true
64                  	DILUPBiCGStab	3.987271803960e-03	8.862025131500e-05	1	1.589076962350e-02	1.162520346240e-03	1	false	DICPCG	1.261813786530e-02	1.108884969470e-04	8	true
65                  	DILUPBiCGStab	3.882545193920e-03	8.629768268850e-05	1	1.557429255190e-02	1.158483981780e-03	1	false	DICPCG	1.261565164360e-02	1.110867138480e-04	8	true
66                  	DILUPBiCGStab	3.780589544990e-03	8.403613110100e-05	1	1.527926605270e-02	1.154328636670e-03	1	false	DICPCG	1.261315899080e-02	1.112700882320e-04	8	true
67                  	DILUPBiCGStab	3.681407540880e-03	8.183571484020e-05	1	1.500110829800e-02	1.150019521080e-03	1	false	DICPCG	1.261068704980e-02	1.114379176890e-04	8	true
68                  	DILUPBiCGStab	3.584614778270e-03	7.968794096180e-05	1	1.474880542330e-02	1.145646100730e-03	1	false	DICPCG	1.260838905910e-02	1.115937946210e-04	8	true
69                  	DILUPBiCGStab	3.490413074860e-03	7.759734218430e-05	1	1.451946898000e-02	1.141378313600e-03	1	false	DICPCG	1.260631507290e-02	1.117318337210e-04	8	true
70                  	DILUPBiCGStab	3.398773127200e-03	7.556330896930e-05	1	1.430554767100e-02	1.136999976470e-03	1	false	DICPCG	1.260445428220e-02	1.118592364230e-04	8	true
71                  	DILUPBiCGStab	3.309619723260e-03	7.358420680330e-05	1	1.410819700760e-02	1.132430911110e-03	1	false	DICPCG	1.260270194040e-02	1.119712648160e-04	8	true
72                  	DILUPBiCGStab	3.222880273770e-03	7.165845554470e-05	1	1.392459871910e-02	1.127867382750e-03	1	false	DICPCG	1.260101551560e-02	1.120685823430e-04	8	true
73                  	DILUPBiCGStab	3.138484685280e-03	6.978452705720e-05	1	1.375394880380e-02	1.123164606910e-03	1	false	DICPCG	1.259939680880e-02	1.121544877090e-04	8	true
74                  	DILUPBiCGStab	3.056365242490e-03	6.796094299390e-05	1	1.360100662450e-02	1.118530902080e-03	1	false	DICPCG	1.259788822450e-02	1.122312556100e-04	8	true
75                  	DILUPBiCGStab	2.976456499020e-03	6.618627271600e-05	1	1.346182610100e-02	1.114126361840e-03	1	false	DICPCG	1.259649337440e-02	1.122962465170e-04	8	true
76                  	DILUPBiCGStab	2.898695175610e-03	6.445913133750e-05	1	1.333496868750e-02	1.110012817400e-03	1	false	DICPCG	1.259540235080e-02	1.123503097620e-04	8	true
77                  	DILUPBiCGStab	2.823020065220e-03	6.277817788250e-05	1	1.321913214160e-02	1.106047372280e-03	1	false	DICPCG	1.259438544700e-02	1.123957795360e-04	8	true
78                  	DILUPBiCGStab	2.749371944300e-03	6.114211354860e-05	1	1.311220422450e-02	1.102056445350e-03	1	false	DICPCG	1.259342749140e-02	1.124334396590e-04	8	true
79                  	DILUPBiCGStab	2.677693489630e-03	5.954968006530e-05	1	1.301374774660e-02	1.098189780250e-03	1	false	DICPCG	1.259249335050e-02	1.124633870350e-04	8	true
80                  	DILUPBiCGStab	2.607929200310e-03	5.799965814230e-05	1	1.292610140450e-02	1.094541130470e-03	1	false	DICPCG	1.259158727510e-02	1.124872307130e-04	8	true
81                  	DILUPBiCGStab	2.540025324430e-03	5.649086599890e-05	1	1.284473160380e-02	1.090803407270e-03	1	false	DICPCG	1.259071836960e-02	1.125060345890e-04	8	true
82                  	DILUPBiCGStab	2.473929789890e-03	5.502215797040e-05	1	1.276933633580e-02	1.087017203420e-03	1	false	DICPCG	1.258988068600e-02	1.125204961410e-04	8	true
83                  	DILUPBiCGStab	2.409592139290e-03	5.359242318370e-05	1	1.269821680310e-02	1.083530394760e-03	1	false	DICPCG	1.258907796260e-02	1.125294780990e-04	8	true
84                  	DILUPBiCGStab	2.346963468300e-03	5.220058429920e-05	1	1.263611671060e-02	1.080185454280e-03	1	false	DICPCG	1.258833216200e-02	1.125339527120e-04	8	true
85                  	DILUPBiCGStab	2.285996367330e-03	5.084559631340e-05	1	1.257911217680e-02	1.077023228830e-03	1	false	DICPCG	1.258767605320e-02	1.125379238660e-04	8	true
86                  	DILUPBiCGStab	2.226643939020e-03	4.952642479330e-05	1	1.252667307850e-02	1.074046960880e-03	1	false	DICPCG	1.258705471360e-02	1.125386104070e-04	8	true
87                  	DILUPBiCGStab	2.168755892210e-03	4.823973476580e-05	1	1.247753306820e-02	1.071286320880e-03	1	false	DICPCG	1.258646610900e-02	1.125342539530e-04	8	true
88                  	DILUPBiCGStab	2.112400732650e-03	4.698705721270e-05	1	1.243174420090e-02	1.068590900470e-03	1	false	DICPCG	1.258588164620e-02	1.125250500530e-04	8	true
89                  	DILUPBiCGStab	2.057539459580e-03	4.576753132650e-05	1	1.238993782510e-02	1.065994234460e-03	1	false	DICPCG	1.258531487610e-02	1.125113776360e-04	8	true
90                  	DILUPBiCGStab	2.004034620470e-03	4.457810576790e-05	1	1.235310749570e-02	1.063538442150e-03	1	false	DICPCG	1.258491934040e-02	1.124937171090e-04	8	true
91                  	DILUPBiCGStab	1.951943981540e-03	4.342007110450e-05	1	1.231929057190e-02	1.061192203370e-03	1	false	DICPCG	1.258455513680e-02	1.124724001230e-04	8	true
92                  	DILUPBiCGStab	1.901234730840e-03	4.229270267980e-05	1	1.228756297850e-02	1.059053981380e-03	1	false	DICPCG	1.258429676230e-02	1.124487761270e-04	8	true
93                  	DILUPBiCGStab	1.851868770250e-03	4.119515783060e-05	1	1.225770635140e-02	1.057322090600e-03	1	false	DICPCG	1.258415582350e-02	1.124233931270e-04	8	true
94                  	DILUPBiCGStab	1.803809134550e-03	4.012661870950e-05	1	1.223084366650e-02	1.055885293740e-03	1	false	DICPCG	1.258402167840e-02	1.123971066600e-04	8	true
95                  	DILUPBiCGStab	1.757019952780e-03	3.908629145710e-05	1	1.220601433680e-02	1.054654929150e-03	1	false	DICPCG	1.258389549730e-02	1.123684992890e-04	8	true
96                  	DILUPBiCGStab	1.711466411170e-03	3.807340540930e-05	1	1.218303186030e-02	1.053543744580e-03	1	false	DICPCG	1.258377956980e-02	1.123372852720e-04	8	true
97                  	DILUPBiCGStab	1.667114717680e-03	3.708721233600e-05	1	1.216169226110e-02	1.052667878720e-03	1	false	DICPCG	1.258367336860e-02	1.123040279770e-04	8	true
98                  	DILUPBiCGStab	1.623932068030e-03	3.612698570960e-05	1	1.214142160010e-02	1.051877108650e-03	1	false	DICPCG	1.258359596490e-02	1.122687929700e-04	8	true
99                  	DILUPBiCGStab	1.581886613090e-03	3.519202000300e-05	1	1.212260577190e-02	1.051164434500e-03	1	false	DICPCG	1.258355009690e-02	1.122315041740e-04	8	true
100                 	DILUPBiCGStab	1.540947427620e-03	3.428163001390e-05	1	1.210526792950e-02	1.050523362320e-03	1	false	DICPCG	1.258351126610e-02	1.121923330190e-04	8	true
101                 	DILUPBiCGStab	1.501084480200e-03	3.339515021590e-05	1	1.208865241750e-02	1.049963433710e-03	1	false	DICPCG	1.258348774660e-02	1.121513789400e-04	8	true
102                 	DILUPBiCGStab	1.462268604430e-03	3.253193413320e-05	1	1.207315736430e-02	1.049489182910e-03	1	false	DICPCG	1.258352872350e-02	1.121087510520e-04	8	true
103                 	DILUPBiCGStab	1.424471471150e-03	3.169135373950e-05	1	1.205845571720e-02	1.049020890740e-03	1	false	DICPCG	1.258360533430e-02	1.120646541210e-04	8	true
104                 	DILUPBiCGStab	1.387665561780e-03	3.087279887860e-05	1	1.204440989430e-02	1.048584119970e-03	1	false	DICPCG	1.258369378300e-02	1.120192756240e-04	8	true
105                 	DILUPBiCGStab	1.351824142680e-03	3.007567670640e-05	1	1.203088507700e-02	1.048174773050e-03	1	false	DICPCG	1.258378910700e-02	1.119727392660e-04	8	true
106                 	DILUPBiCGStab	1.316921240430e-03	2.929941115370e-05	1	1.201799063100e-02	1.047811189660e-03	1	false	DICPCG	1.258387880550e-02	1.119267938290e-04	8	true
107                 	DILUPBiCGStab	1.282931618050e-03	2.854344240730e-05	1	1.200634373110e-02	1.047470186380e-03	1	false	DICPCG	1.258394040890e-02	1.118806413810e-04	8	true
108                 	DILUPBiCGStab	1.249830752110e-03	2.780722641050e-05	1	1.199611327310e-02	1.047209570650e-03	1	false	DICPCG	1.258399033360e-02	1.118335508630e-04	8	true
109                 	DILUPBiCGStab	1.217594810600e-03	2.709023438080e-05	1	1.198667209910e-02	1.047259680100e-03	1	false	DICPCG	1.258403788410e-02	1.117857135450e-04	8	true
110                 	DILUPBiCGStab	1.186200631700e-03	2.639195234450e-05	1	1.197819007610e-02	1.047370660680e-03	1	false	DICPCG	1.258410632730e-02	1.117372584630e-04	8	true
111                 	DILUPBiCGStab	1.155625703220e-03	2.571188068810e-05	1	1.197020366160e-02	1.047504310990e-03	1	false	DICPCG	1.258417629480e-02	1.116882819940e-04	8	true
112                 	DILUPBiCGStab	1.125848142800e-03	2.504953372410e-05	1	1.196266323780e-02	1.047643788120e-03	1	false	DICPCG	1.258424454050e-02	1.116388609730e-04	8	true
113                 	DILUPBiCGStab	1.096846678820e-03	2.440443927260e-05	1	1.195554964630e-02	1.047773454960e-03	1	false	DICPCG	1.258430987030e-02	1.115890716270e-04	8	true
114                 	DILUPBiCGStab	1.068600631920e-03	2.377613825680e-05	1	1.194895300430e-02	1.047951099000e-03	1	false	DICPCG	1.258437394730e-02	1.115390104550e-04	8	true
115                 	DILUPBiCGStab	1.041089897230e-03	2.316418431210e-05	1	1.194302865870e-02	1.048127510870e-03	1	false	DICPCG	1.258444748200e-02	1.114891785950e-04	8	true
116                 	DILUPBiCGStab	1.014294927110e-03	2.256814340830e-05	1	1.193743145700e-02	1.048294416530e-03	1	false	DICPCG	1.258452813750e-02	1.114393268580e-04	8	true
117                 	DILUPBiCGStab	9.881967146180e-04	2.198759348450e-05	1	1.193228161350e-02	1.048462282450e-03	1	false	DICPCG	1.258463395890e-02	1.113895105230e-04	8	true
118                 	DILUPBiCGStab	9.627767773570e-04	2.142212409620e-05	1	1.192741804030e-02	1.048629019600e-03	1	false	DICPCG	1.258473855280e-02	1.113401838800e-04	8	true
119                 	DILUPBiCGStab	9.380171420190e-04	2.087133607380e-05	1	1.192280207300e-02	1.048811493350e-03	1	false	DICPCG	1.258484188420e-02	1.112913651280e-04	8	true
120                 	DILUPBiCGStab	9.139003293530e-04	2.033484119220e-05	1	1.191844903140e-02	1.048993197160e-03	1	false	DICPCG	1.258494554750e-02	1.112426363240e-04	8	true
121                 	DILUPBiCGStab	8.904093396590e-04	1.981226185140e-05	1	1.191444723520e-02	1.049165135350e-03	1	false	DICPCG	1.258505500900e-02	1.111940514690e-04	8	true
122                 	DILUPBiCGStab	8.675276387520e-04	1.930323076750e-05	1	1.191067797830e-02	1.049328363540e-03	1	false	DICPCG	1.258516288960e-02	1.111456605070e-04	8	true
123                 	DILUPBiCGStab	8.452391443880e-04	1.880739067310e-05	1	1.190728033500e-02	1.049511588210e-03	1	false	DICPCG	1.258526917310e-02	1.110982023900e-04	8	true
124                 	DILUPBiCGStab	8.235282131250e-04	1.832439402800e-05	1	1.190407471450e-02	1.049686480120e-03	1	false	DICPCG	1.258537454170e-02	1.110510706750e-04	8	true
125                 	DILUPBiCGStab	8.023796276080e-04	1.785390273870e-05	1	1.190103096260e-02	1.049859699130e-03	1	false	DICPCG	1.258548932570e-02	1.110042475050e-04	8	true
126                 	DILUPBiCGStab	7.817785842680e-04	1.739558788650e-05	1	1.189821276700e-02	1.050023996230e-03	1	false	DICPCG	1.258560196570e-02	1.109577696410e-04	8	true
127                 	DILUPBiCGStab	7.617106814010e-04	1.694912946520e-05	1	1.189555828670e-02	1.050181033260e-03	1	false	DICPCG	1.258571247810e-02	1.109116721210e-04	8	true
128                 	DILUPBiCGStab	7.421619076380e-04	1.651421612580e-05	1	1.189304581530e-02	1.050331510760e-03	1	false	DICPCG	1.258582225550e-02	1.108659837120e-04	8	true
129                 	DILUPBiCGStab	7.231186307680e-04	1.609054492980e-05	1	1.189066889100e-02	1.050483073840e-03	1	false	DICPCG	1.258593362220e-02	1.108207198950e-04	8	true
130                 	DILUPBiCGStab	7.045675869200e-04	1.567782111040e-05	1	1.188842106370e-02	1.050650939530e-03	1	false	DICPCG	1.258604615010e-02	1.107759116810e-04	8	true
131                 	DILUPBiCGStab	6.864958700750e-04	1.527575784070e-05	1	1.188629609890e-02	1.050812914940e-03	1	false	DICPCG	1.258616008760e-02	1.107315967780e-04	8	true
132                 	DILUPBiCGStab	6.688909219130e-04	1.488407600890e-05	1	1.188428797290e-02	1.050969703510e-03	1	false	DICPCG	1.258627368020e-02	1.106877976270e-04	8	true
133                 	DILUPBiCGStab	6.517405219650e-04	1.450250400080e-05	1	1.188244983010e-02	1.051122899590e-03	1	false	DICPCG	1.258641577130e-02	1.106445339330e-04	8	true
134                 	DILUPBiCGStab	6.350327780760e-04	1.413077748880e-05	1	1.188072909390e-02	1.051272178610e-03	1	false	DICPCG	1.258658860030e-02	1.106018237650e-04	8	true
135                 	DILUPBiCGStab	6.187561171550e-04	1.376863922740e-05	1	1.187918689960e-02	1.051416690700e-03	1	false	DICPCG	1.258675744320e-02	1.105596829340e-04	8	true
136                 	DILUPBiCGStab	6.028992762130e-04	1.341583885480e-05	1	1.187783531150e-02	1.051556315080e-03	1	false	DICPCG	1.258692237750e-02	1.105181254550e-04	8	true
137                 	DILUPBiCGStab	5.874512936630e-04	1.307213270000e-05	1	1.187656161350e-02	1.051689817930e-03	1	false	DICPCG	1.258708347590e-02	1.104771642010e-04	8	true
138                 	DILUPBiCGStab	5.724015009020e-04	1.273728359720e-05	1	1.187535883820e-02	1.051819893800e-03	1	false	DICPCG	1.258724081400e-02	1.104368090780e-04	8	true
139                 	DILUPBiCGStab	5.577395141240e-04	1.241106070370e-05	1	1.187422322940e-02	1.051945089930e-03	1	false	DICPCG	1.258739546230e-02	1.103970697500e-04	8	true
140                 	DILUPBiCGStab	5.434552264000e-04	1.209323932520e-05	1	1.187315119930e-02	1.052067373880e-03	1	false	DICPCG	1.258755120100e-02	1.103579542230e-04	8	true
141                 	DILUPBiCGStab	5.295387999800e-04	1.178360074480e-05	1	1.187216023430e-02	1.052184970960e-03	1	false	DICPCG	1.258770325450e-02	1.103194844810e-04	8	true
142                 	DILUPBiCGStab	5.159806588340e-04	1.148193205800e-05	1	1.187123510370e-02	1.052297924220e-03	1	false	DICPCG	1.258785169830e-02	1.102817184990e-04	8	true
143                 	DILUPBiCGStab	5.027714814090e-04	1.118802601220e-05	1	1.187036095940e-02	1.052408310070e-03	1	false	DICPCG	1.258799660390e-02	1.102445889780e-04	8	true
144                 	DILUPBiCGStab	4.899021936040e-04	1.090168085090e-05	1	1.186953504000e-02	1.052515020180e-03	1	false	DICPCG	1.258813804930e-02	1.102080992000e-04	8	true
145                 	DILUPBiCGStab	4.773639619510e-04	1.062270016290e-05	1	1.186875472540e-02	1.052617003540e-03	1	false	DICPCG	1.258827610160e-02	1.101722512700e-04	8	true
146                 	DILUPBiCGStab	4.651481869950e-04	1.035089273510e-05	1	1.186801751800e-02	1.052714504480e-03	1	false	DICPCG	1.258841083840e-02	1.101370451660e-04	8	true
147                 	DILUPBiCGStab	4.532464968720e-04	1.008607241030e-05	1	1.186732103730e-02	1.052807752660e-03	1	false	DICPCG	1.258854232530e-02	1.101024805910e-04	8	true
148                 	DILUPBiCGStab	4.416507410720e-04	9.828057949210e-06	1	1.186666302430e-02	1.052896966040e-03	1	false	DICPCG	1.258867063370e-02	1.100685567910e-04	8	true
149                 	DILUPBiCGStab	4.303529843820e-04	9.576672895640e-06	1	1.186604132960e-02	1.052982349600e-03	1	false	DICPCG	1.258879583330e-02	1.100352718110e-04	8	true
150                 	DILUPBiCGStab	4.193455010080e-04	9.331745446570e-06	1	1.186545391960e-02	1.053064097670e-03	1	false	DICPCG	1.258891799200e-02	1.100026230120e-04	8	true
151                 	DILUPBiCGStab	4.086207688690e-04	9.093108325280e-06	1	1.186489885930e-02	1.053143029140e-03	1	false	DICPCG	1.258903717260e-02	1.099708641810e-04	8	true
