eta,surface,source,x_over_c,Cp
0.8,lower,cfd,0.9989975690841675,0.270967960357666
0.8,lower,cfd,0.9995640516281128,0.27485552430152893
0.8,lower,cfd,0.99989253282547,0.27848342061042786
0.8,lower,tunnel,0.00611,0.58
0.8,lower,tunnel,0.01999,0.025
0.8,lower,tunnel,0.05017,-0.027
0.8,lower,tunnel,0.17242,-0.143
0.8,lower,tunnel,0.2723,-0.23
0.8,lower,tunnel,0.37235,-0.283
0.8,lower,tunnel,0.4722,-0.285
0.8,lower,tunnel,0.5723,-0.205
0.8,lower,tunnel,0.67216,-0.131
0.8,lower,tunnel,0.82223,-0.005
0.8,lower,tunnel,0.94987,0.162
0.9,upper,cfd,0.0,0.7121257185935974
0.9,upper,cfd,0.00010755617404356599,0.6365576982498169
0.9,upper,cfd,0.0004359269514679909,0.5424907207489014
0.9,upper,cfd,0.0010024156654253602,0.43126869201660156
0.9,upper,cfd,0.0018377949018031359,0.3004220724105835
0.9,upper,cfd,0.002988075604662299,0.15187077224254608
0.9,upper,cfd,0.0045185391791164875,-0.014016729779541492
0.9,upper,cfd,0.0065187495201826096,-0.19878116250038147
0.9,upper,cfd,0.009109732694923878,-0.4047256112098694
0.9,upper,cfd,0.012453117407858372,-0.6300143599510193
0.9,upper,cfd,0.016763819381594658,-0.8564574122428894
0.9,upper,cfd,0.022325770929455757,-1.052499771118164
0.9,upper,cfd,0.029510995373129845,-1.1814032793045044
0.9,upper,cfd,0.038802217692136765,-1.2155729532241821
0.9,upper,cfd,0.050816260278224945,-1.1813642978668213
0.9,upper,cfd,0.06632401049137115,-1.1358647346496582
0.9,upper,cfd,0.08625788986682892,-1.1020220518112183
0.9,upper,cfd,0.11169256269931793,-1.0748329162597656
0.9,upper,cfd,0.14377646148204803,-1.0385406017303467
0.9,upper,cfd,0.18359151482582092,-0.9545621871948242
0.9,upper,cfd,0.23192621767520905,-0.7708311080932617
0.9,upper,cfd,0.28897473216056824,-0.514565110206604
0.9,upper,cfd,0.3540315628051758,-0.3170693814754486
0.9,upper,cfd,0.4253067076206207,-0.23515234887599945
0.9,upper,cfd,0.49999985098838806,-0.20316816866397858
0.9,upper,cfd,0.5746932029724121,-0.16368962824344635
0.9,upper,cfd,0.645968496799469,-0.10934130847454071
0.9,upper,cfd,0.7110252380371094,-0.05684071034193039
0.9,upper,cfd,0.7680736780166626,-0.015047200955450535
0.9,upper,cfd,0.8164085149765015,0.020039798691868782
0.9,upper,cfd,0.8562235236167908,0.05378352850675583
0.9,upper,cfd,0.8883073329925537,0.08677612990140915
0.9,upper,cfd,0.9137421250343323,0.11706468462944031
0.9,upper,cfd,0.93367600440979,0.1432260423898697
0.9,upper,cfd,0.9491837620735168,0.16462442278862
0.9,upper,cfd,0.9611977934837341,0.1815013736486435
0.9,upper,cfd,0.9704890847206116,0.19477339088916779
0.9,upper,cfd,0.9776743054389954,0.20566290616989136
0.9,upper,cfd,0.9832361936569214,0.2148192822933197
0.9,upper,cfd,0.9875468611717224,0.2225862741470337
0.9,upper,cfd,0.990890383720398,0.2293001264333725
0.9,upper,cfd,0.9934811592102051,0.23506464064121246
0.9,upper,cfd,0.9954814314842224,0.24029548466205597
0.9,upper,cfd,0.9970118403434753,0.24472062289714813
0.9,upper,cfd,0.9981623291969299,0.24933134019374847
0.9,upper,cfd,0.9989975690841675,0.25255829095840454
0.9,upper,cfd,0.9995640516281128,0.25659605860710144
0.9,upper,cfd,0.9998924732208252,0.25232020020484924
0.9,upper,cfd,1.0,0.25903233885765076
0.9,upper,tunnel,0.00057,0.726
0.9,upper,tunnel,0.00184,-0.182
0.9,upper,tunnel,0.00626,-0.181
0.9,upper,tunnel,0.01229,-0.576
0.9,upper,tunnel,0.02006,-0.985
0.9,upper,tunnel,0.02988,-1.187
0.9,upper,tunnel,0.04966,-1.194
0.9,upper,tunnel,0.07448,-1.14
0.9,upper,tunnel,0.09994,-1.093
0.9,upper,tunnel,0.13996,-1.048
0.9,upper,tunnel,0.17979,-1.002
0.9,upper,tunnel,0.22001,-0.999
0.9,upper,tunnel,0.25964,-0.981
0.9,upper,tunnel,0.29988,-0.341
0.9,upper,tunnel,0.33985,-0.195
0.9,upper,tunnel,0.37986,-0.18
0.9,upper,tunnel,0.41959,-0.208
0.9,upper,tunnel,0.45975,-0.238
0.9,upper,tunnel,0.4996,-0.22
0.9,upper,tunnel,0.53959,-0.2
0.9,upper,tunnel,0.57961,-0.162
0.9,upper,tunnel,0.61987,-0.138
0.9,upper,tunnel,0.65968,-0.107
0.9,upper,tunnel,0.6997,-0.085
0.9,upper,tunnel,0.7394,-0.057
0.9,upper,tunnel,0.7796,-0.021
0.9,upper,tunnel,0.81937,0.021
0.9,upper,tunnel,0.85955,0.059
0.9,upper,tunnel,0.8994,0.099
0.9,upper,tunnel,0.94727,0.156
0.9,upper,tunnel,0.98506,0.211
0.9,lower,cfd,0.00010755617404356599,0.7645143866539001
0.9,lower,cfd,0.0004359269514679909,0.7903327345848083
0.9,lower,cfd,0.0010024156654253602,0.7855099439620972
0.9,lower,cfd,0.0018377949018031359,0.7557503581047058
0.9,lower,cfd,0.002988075604662299,0.7031146883964539
0.9,lower,cfd,0.0045185391791164875,0.6251677870750427
0.9,lower,cfd,0.0065187495201826096,0.5220450758934021
0.9,lower,cfd,0.009109732694923878,0.3951025903224945
0.9,lower,cfd,0.012453117407858372,0.2515612542629242
0.9,lower,cfd,0.016763819381594658,0.110441654920578
0.9,lower,cfd,0.022325770929455757,0.0055758338421583176
0.9,lower,cfd,0.029510995373129845,-0.04513988271355629
0.9,lower,cfd,0.038802217692136765,-0.05489763244986534
0.9,lower,cfd,0.050816260278224945,-0.05655214190483093
0.9,lower,cfd,0.06632401049137115,-0.07635948807001114
0.9,lower,cfd,0.08625788986682892,-0.1124916598200798
0.9,lower,cfd,0.11169256269931793,-0.15405412018299103
0.9,lower,cfd,0.14377646148204803,-0.1955515593290329
0.9,lower,cfd,0.18359151482582092,-0.2337360680103302
0.9,lower,cfd,0.23192621767520905,-0.2649064362049103
0.9,lower,cfd,0.28897473216056824,-0.28585103154182434
0.9,lower,cfd,0.3540315628051758,-0.29403507709503174
0.9,lower,cfd,0.4253067076206207,-0.2877614200115204
0.9,lower,cfd,0.49999985098838806,-0.2613444924354553
0.9,lower,cfd,0.5746932029724121,-0.20749984681606293
0.9,lower,cfd,0.645968496799469,-0.13871584832668304
0.9,lower,cfd,0.7110252380371094,-0.0803309977054596
0.9,lower,cfd,0.7680736780166626,-0.04029547795653343
0.9,lower,cfd,0.8164085149765015,-0.009187331423163414
0.9,lower,cfd,0.8562235236167908,0.022256596013903618
0.9,lower,cfd,0.8883073329925537,0.05588527396321297
0.9,lower,cfd,0.9137421250343323,0.08889850974082947
0.9,lower,cfd,0.93367600440979,0.11859492212533951
0.9,lower,cfd,0.9491837620735168,0.14371486008167267
0.9,lower,cfd,0.9611977934837341,0.16409075260162354
0.9,lower,cfd,0.9704890847206116,0.1805218607187271
0.9,lower,cfd,0.9776743054389954,0.19439899921417236
0.9,lower,cfd,0.9832361936569214,0.20631445944309235
0.9,lower,cfd,0.9875468611717224,0.21655836701393127
0.9,lower,cfd,0.990890383720398,0.22541241347789764
0.9,lower,cfd,0.9934811592102051,0.23305779695510864
0.9,lower,cfd,0.9954814314842224,0.23989123106002808
0.9,lower,cfd,0.9970118403434753,0.24586646258831024
0.9,lower,cfd,0.9981623291969299,0.25154390931129456
0.9,lower,cfd,0.9989975690841675,0.2564918100833893
0.9,lower,cfd,0.9995640516281128,0.2599013149738312
0.9,lower,cfd,0.9998924732208252,0.26752498745918274
0.9,lower,tunnel,0.00587,0.562
0.9,lower,tunnel,0.0203,-0.018
0.9,lower,tunnel,0.0403,-0.079
0.9,lower,tunnel,0.0655,-0.078
0.9,lower,tunnel,0.10029,-0.121
0.9,lower,tunnel,0.15054,-0.182
0.9,lower,tunnel,0.25012,-0.277
0.9,lower,tunnel,0.35016,-0.288
0.9,lower,tunnel,0.4499,-0.268
0.9,lower,tunnel,0.54983,-0.27
0.9,lower,tunnel,0.64988,-0.13
0.9,lower,tunnel,0.75003,-0.062
0.9,lower,tunnel,0.84954,0.03
0.9,lower,tunnel,0.94977,0.15
0.96,upper,cfd,0.0,0.6808213591575623
0.96,upper,cfd,0.00010759381984826177,0.606414794921875
0.96,upper,cfd,0.00043592453585006297,0.5139227509498596
0.96,upper,cfd,0.0010024619987234473,0.4044783115386963
0.96,upper,cfd,0.0018378299428150058,0.2753099501132965
0.96,upper,cfd,0.002988169202581048,0.12783211469650269
0.96,upper,cfd,0.004518529400229454,-0.03779527172446251
0.96,upper,cfd,0.006518829148262739,-0.2236325442790985
0.96,upper,cfd,0.00910971313714981,-0.43175220489501953
0.96,upper,cfd,0.012453136965632439,-0.6571401953697205
0.96,upper,cfd,0.016763877123594284,-0.8776118755340576
0.96,upper,cfd,0.022325871512293816,-1.064034342765808
0.96,upper,cfd,0.029511023312807083,-1.1833906173706055
0.96,upper,cfd,0.03880231827497482,-1.2132233381271362
0.96,upper,cfd,0.05081634595990181,-1.1870588064193726
0.96,upper,cfd,0.06632404029369354,-1.1612231731414795
0.96,upper,cfd,0.08625797927379608,-1.145506501197815
0.96,upper,cfd,0.11169266700744629,-1.1059225797653198
0.96,upper,cfd,0.14377647638320923,-0.9822770953178406
0.96,upper,cfd,0.1835915446281433,-0.7674583792686462
0.96,upper,cfd,0.2319263517856598,-0.5378116965293884
0.96,upper,cfd,0.2889748215675354,-0.35895636677742004
0.96,upper,cfd,0.3540315628051758,-0.25693997740745544
0.96,upper,cfd,0.4253069758415222,-0.2161312848329544
0.96,upper,cfd,0.5000001192092896,-0.18917691707611084
0.96,upper,cfd,0.5746932625770569,-0.1467185765504837
0.96,upper,cfd,0.6459684371948242,-0.09387282282114029
0.96,upper,cfd,0.7110254168510437,-0.04909966513514519
0.96,upper,cfd,0.7680737376213074,-0.017307298257946968
0.96,upper,cfd,0.8164085745811462,0.00835210457444191
0.96,upper,cfd,0.8562236428260803,0.03261321038007736
0.96,upper,cfd,0.8883075714111328,0.05714459717273712
0.96,upper,cfd,0.9137422442436218,0.08159485459327698
0.96,upper,cfd,0.9336761832237244,0.10495492815971375
0.96,upper,cfd,0.9491838812828064,0.12611132860183716
0.96,upper,cfd,0.9611977934837341,0.14404438436031342
0.96,upper,cfd,0.9704890847206116,0.15927714109420776
0.96,upper,cfd,0.9776743054389954,0.1728755533695221
0.96,upper,cfd,0.9832361340522766,0.1852482408285141
0.96,upper,cfd,0.9875470399856567,0.19636787474155426
0.96,upper,cfd,0.9908902049064636,0.20636634528636932
0.96,upper,cfd,0.9934812784194946,0.21521790325641632
0.96,upper,cfd,0.9954814910888672,0.22333380579948425
0.96,upper,cfd,0.9970120191574097,0.2301734983921051
0.96,upper,cfd,0.9981623888015747,0.2371373176574707
0.96,upper,cfd,0.9989976286888123,0.24248304963111877
0.96,upper,cfd,0.9995640516281128,0.24557414650917053
0.96,upper,cfd,0.99989253282547,0.2584223747253418
0.96,upper,cfd,1.0,0.24363043904304504
0.96,upper,tunnel,0.00068,0.69
0.96,upper,tunnel,0.0019,0.229
0.96,upper,tunnel,0.00623,-0.152
0.96,upper,tunnel,0.01209,-0.598
0.96,upper,tunnel,0.01983,-0.983
0.96,upper,tunnel,0.02991,-1.196
0.96,upper,tunnel,0.04972,-1.227
0.96,upper,tunnel,0.07488,-1.177
0.96,upper,tunnel,0.09991,-1.136
0.96,upper,tunnel,0.13983,-1.127
0.96,upper,tunnel,0.17999,-1.136
0.96,upper,tunnel,0.2201,-0.559
0.96,upper,tunnel,0.25996,-0.282
0.96,upper,tunnel,0.29994,-0.159
0.96,upper,tunnel,0.34009,-0.179
0.96,upper,tunnel,0.37994,-0.218
0.96,upper,tunnel,0.41988,-0.238
0.96,upper,tunnel,0.45976,-0.242
0.96,upper,tunnel,0.49994,-0.216
0.96,upper,tunnel,0.53988,-0.197
0.96,upper,tunnel,0.57991,-0.152
0.96,upper,tunnel,0.6197,-0.126
0.96,upper,tunnel,0.65979,-0.104
0.96,upper,tunnel,0.69976,-0.074
0.96,upper,tunnel,0.7397,-0.056
0.96,upper,tunnel,0.77962,-0.027
0.96,upper,tunnel,0.81965,0.009
0.96,upper,tunnel,0.8598,0.04
0.96,upper,tunnel,0.89977,0.072
0.96,upper,tunnel,0.94861,0.122
0.96,upper,tunnel,0.98462,0.178
0.96,lower,cfd,0.00010759381984826177,0.7315955758094788
0.96,lower,cfd,0.00043592453585006297,0.7548721432685852
0.96,lower,cfd,0.0010024619987234473,0.7491085529327393
0.96,lower,cfd,0.0018378299428150058,0.717332124710083
0.96,lower,cfd,0.002988169202581048,0.6605861783027649
0.96,lower,cfd,0.004518529400229454,0.5784406065940857
0.96,lower,cfd,0.006518829148262739,0.47091448307037354
0.96,lower,cfd,0.00910971313714981,0.3389289081096649
0.96,lower,cfd,0.012453136965632439,0.18996572494506836
0.96,lower,cfd,0.016763877123594284,0.04539421945810318
0.96,lower,cfd,0.022325871512293816,-0.06352923810482025
0.96,lower,cfd,0.029511023312807083,-0.12139354646205902
0.96,lower,cfd,0.03880231827497482,-0.1389007717370987
0.96,lower,cfd,0.05081634595990181,-0.147176593542099
0.96,lower,cfd,0.06632404029369354,-0.17307095229625702
0.96,lower,cfd,0.08625797927379608,-0.21322855353355408
0.96,lower,cfd,0.11169266700744629,-0.2525201439857483
0.96,lower,cfd,0.14377647638320923,-0.28102052211761475
0.96,lower,cfd,0.1835915446281433,-0.2942315638065338
0.96,lower,cfd,0.2319263517856598,-0.2964402437210083
0.96,lower,cfd,0.2889748215675354,-0.2939511239528656
0.96,lower,cfd,0.3540315628051758,-0.28637704253196716
0.96,lower,cfd,0.4253069758415222,-0.268108069896698
0.96,lower,cfd,0.5000001192092896,-0.2292480766773224
0.96,lower,cfd,0.5746932625770569,-0.1697155088186264
0.96,lower,cfd,0.6459684371948242,-0.10945495218038559
0.96,lower,cfd,0.7110254168510437,-0.06669209152460098
0.96,lower,cfd,0.7680737376213074,-0.038678959012031555
0.96,lower,cfd,0.8164085745811462,-0.01431248988956213
0.96,lower,cfd,0.8562236428260803,0.012274526059627533
0.96,lower,cfd,0.8883075714111328,0.04134877398610115
0.96,lower,cfd,0.9137422442436218,0.06992247700691223
0.96,lower,cfd,0.9336761832237244,0.09630283713340759
0.96,lower,cfd,0.9491838812828064,0.11985190212726593
0.96,lower,cfd,0.9611977934837341,0.1394999623298645
0.96,lower,cfd,0.9704890847206116,0.1553100049495697
0.96,lower,cfd,0.9776743054389954,0.16909147799015045
0.96,lower,cfd,0.9832361340522766,0.18176054954528809
0.96,lower,cfd,0.9875470399856567,0.19318750500679016
0.96,lower,cfd,0.9908902049064636,0.20336857438087463
0.96,lower,cfd,0.9934812784194946,0.21212726831436157
0.96,lower,cfd,0.9954814910888672,0.2200240045785904
0.96,lower,cfd,0.9970120191574097,0.22624889016151428
0.96,lower,cfd,0.9981623888015747,0.2332092672586441
0.96,lower,cfd,0.9989976286888123,0.2369270622730255
0.96,lower,cfd,0.9995640516281128,0.24243146181106567
0.96,lower,cfd,0.99989253282547,0.2334473431110382
0.96,lower,tunnel,0.00567,0.51
0.96,lower,tunnel,0.01985,-0.074
0.96,lower,tunnel,0.03999,-0.158
0.96,lower,tunnel,0.06521,-0.17
0.96,lower,tunnel,0.10019,-0.241
0.96,lower,tunnel,0.15016,-0.293
0.96,lower,tunnel,0.24997,-0.301
0.96,lower,tunnel,0.3499,-0.254
0.96,lower,tunnel,0.44998,-0.24
0.96,lower,tunnel,0.54955,-0.173
0.96,lower,tunnel,0.6498,-0.121
0.96,lower,tunnel,0.74963,-0.056
0.96,lower,tunnel,0.84934,0.021
0.96,lower,tunnel,0.94953,0.126
