iteration,Cl,Cd
212.0,0.24510889352,0.029594527791
213.0,0.24692318288,0.029046513112
214.0,0.24868999118,0.0287880205
215.0,0.24999804691,0.028797462805
216.0,0.25060257471,0.028962705654
217.0,0.25085999027,0.029134734232
218.0,0.2511351954,0.029208223867
219.0,0.25148249027,0.029145841988
220.0,0.25185534203,0.028965190063
221.0,0.2521872732,0.028728582591
222.0,0.25238787775,0.028503290791
223.0,0.25256338241,0.028327696631
224.0,0.25281538309,0.028209140938
225.0,0.25317881513,0.028131204468
226.0,0.25359327577,0.028065740872
227.0,0.25395103931,0.02798777756
228.0,0.25416136733,0.027882463335
229.0,0.2542257691,0.027749014803
230.0,0.25420405596,0.027593701153
231.0,0.25416448588,0.027426384963
232.0,0.25416705002,0.027255806483
233.0,0.25423416783,0.027090580976
234.0,0.25435211644,0.026935671651
235.0,0.25448672875,0.026793734828
236.0,0.25460201291,0.026662858952
237.0,0.25468173384,0.026539450622
238.0,0.25471510588,0.026416744153
239.0,0.25470241907,0.026289103503
240.0,0.25465289497,0.026151365783
241.0,0.25458093092,0.026003654648
242.0,0.25450600237,0.025848321798
243.0,0.25444687127,0.025691904954
244.0,0.25441017072,0.025540234125
245.0,0.25439555227,0.025399371992
246.0,0.2543971748,0.025271542568
247.0,0.25440559909,0.02515610951
248.0,0.25440461936,0.025047229237
249.0,0.25438188319,0.024938707403
250.0,0.25433184741,0.024823767111
251.0,0.2542589168,0.024699801658
252.0,0.2541761972,0.024567430931
253.0,0.25410752859,0.024433161333
254.0,0.25406994227,0.024304431082
255.0,0.25407307174,0.024188929071
256.0,0.25411068493,0.024088906079
257.0,0.25416136183,0.024003198908
258.0,0.25419905998,0.023924225789
259.0,0.25420531276,0.023843578907
260.0,0.25418081475,0.023754005152
261.0,0.25414118492,0.023653627868
262.0,0.25410587137,0.023545243532
263.0,0.25409813565,0.023437494887
264.0,0.25412878766,0.023339330644
265.0,0.25419289414,0.023258487449
266.0,0.25428140858,0.023195953603
267.0,0.25437199723,0.023147315131
268.0,0.2544508555,0.023102437517
269.0,0.25450956333,0.023050869379
270.0,0.25454323349,0.022984420373
271.0,0.2545592632,0.022902624727
272.0,0.25457231581,0.022811848555
273.0,0.25459970573,0.022724639833
274.0,0.25466111085,0.02265327705
275.0,0.25476191644,0.02260642094
276.0,0.25490255205,0.02258223653
277.0,0.25505486921,0.022570615316
278.0,0.25518491265,0.022554882278
279.0,0.25525955976,0.0225199988
280.0,0.25527825995,0.022458779578
281.0,0.25526394945,0.022376717208
282.0,0.25526734904,0.022290200432
283.0,0.25532701567,0.022219185176
284.0,0.25545711089,0.022179143322
285.0,0.25564649202,0.022173865344
286.0,0.25584909665,0.022190771498
287.0,0.25601342025,0.022208267566
288.0,0.25610027406,0.022201767457
289.0,0.25610214552,0.022156996156
290.0,0.25605291217,0.022074834981
291.0,0.25601065844,0.021975244058
292.0,0.25603265387,0.021885753042
293.0,0.2561508914,0.021833414889
294.0,0.25636099636,0.021829615135
295.0,0.25660773914,0.021865791918
296.0,0.25682712271,0.021913771375
297.0,0.25695461328,0.021939002732
298.0,0.25696138177,0.021913773985
299.0,0.25687444457,0.021831900196
300.0,0.25676611613,0.021712499941
301.0,0.25671217164,0.021592794198
302.0,0.25678175492,0.021512609551
303.0,0.25699061202,0.021498191117
304.0,0.25728591355,0.021545929683
305.0,0.25757266168,0.021624104046
306.0,0.25776291631,0.021685761474
307.0,0.25778872021,0.021688718417
308.0,0.25766649436,0.021614258051
309.0,0.25748459411,0.021478172314
310.0,0.25735769142,0.021324692959
311.0,0.25737413317,0.021209951175
312.0,0.25756864322,0.021174220765
313.0,0.25790304483,0.021225567111
314.0,0.25826636318,0.021330987338
315.0,0.25853355681,0.021433768616
316.0,0.25860226434,0.021473990032
317.0,0.258458285,0.021419113444
318.0,0.25819853384,0.021277227987
319.0,0.25796748352,0.021097820859
320.0,0.25790128824,0.020947670156
321.0,0.25806664721,0.02088482436
322.0,0.25842995509,0.020928500677
323.0,0.25886996724,0.021050782414
324.0,0.25922841241,0.021187839153
325.0,0.25936537253,0.021267284331
326.0,0.25923923695,0.021241061048
327.0,0.25893169239,0.021107672169
328.0,0.25861937476,0.020914379721
329.0,0.25846643587,0.020736535859
330.0,0.25857177843,0.020643707698
331.0,0.2589228608,0.020669662938
332.0,0.25940228459,0.020793920212
333.0,0.25982506451,0.020952972468
334.0,0.26002971969,0.021066184441
335.0,0.25994252939,0.021073439199
336.0,0.25963893528,0.020961516597
337.0,0.25929038034,0.020770591481
338.0,0.2590831197,0.020575901705
339.0,0.25913210082,0.020456540224
340.0,0.25945152582,0.020458184253
341.0,0.25992286043,0.020572273096
342.0,0.26037828298,0.020739391426
343.0,0.26063073738,0.020876431454
344.0,0.26058989675,0.020913788053
345.0,0.26030568317,0.020827781636
346.0,0.25993469281,0.020649265236
347.0,0.25966887351,0.020449994067
348.0,0.25964828127,0.020311530532
349.0,0.25991445261,0.020288875745
350.0,0.26037256799,0.020384294401
351.0,0.26084490366,0.020547390701
352.0,0.26114534051,0.020696776821
353.0,0.26116624751,0.020758737017
354.0,0.26092155603,0.020699169282
355.0,0.26055040842,0.020539181909
356.0,0.26024921804,0.020344162654
357.0,0.26017421839,0.020195360895
358.0,0.26038160655,0.020151450762
359.0,0.26079400764,0.020225386788
360.0,0.2612576156,0.02037601518
361.0,0.26158293043,0.020528355233
362.0,0.26164535809,0.020606790371
363.0,0.26144334335,0.020571263824
364.0,0.2610974237,0.020432190954
365.0,0.26078662816,0.020246881522
366.0,0.26067025939,0.020092858223
367.0,0.26081968414,0.020033944355
368.0,0.26118305827,0.020088458604
369.0,0.26163079562,0.020224660966
370.0,0.26198386994,0.020374044671
371.0,0.26209695509,0.020462811864
372.0,0.26194232942,0.020446695227
373.0,0.26162319534,0.020328529937
374.0,0.26130645427,0.020156852011
375.0,0.26115011196,0.020004234803
376.0,0.26124445851,0.019933388994
377.0,0.26155966813,0.019969388144
378.0,0.26197513942,0.020088486196
379.0,0.26232635,0.020230838
380.0,0.26247017956,0.020325088031
381.0,0.26235666686,0.020324712774
382.0,0.26206787263,0.02022510065
383.0,0.26176164294,0.020067958694
384.0,0.26159231502,0.019920146079
385.0,0.26165378155,0.019842390411
386.0,0.2619397202,0.019863932594
387.0,0.2623319743,0.019969503682
388.0,0.26267607777,0.020103918355
389.0,0.26283257383,0.020201750346
390.0,0.26275107694,0.02021349058
391.0,0.26248722716,0.020130077698
392.0,0.26218200246,0.019985735072
393.0,0.26199532862,0.019842050494
394.0,0.26202479491,0.019759435337
395.0,0.2622751698,0.019770862032
396.0,0.26264709175,0.019864545825
397.0,0.26299852844,0.019993766897
398.0,0.26317521418,0.020093309229
399.0,0.26312757814,0.020114140797
400.0,0.26289850278,0.020043240786
401.0,0.26261755438,0.019910660126
402.0,0.26242247874,0.019771670156
403.0,0.26242499235,0.01968709691
404.0,0.26263035008,0.019688450578
405.0,0.26295809926,0.019771181724
406.0,0.26328201019,0.01989211329
407.0,0.26347375202,0.019991918562
408.0,0.26345815532,0.020020539194
409.0,0.26326152198,0.019962136988
410.0,0.2629968965,0.019841061584
411.0,0.26280477869,0.019708746626
412.0,0.26278623747,0.019622496433
413.0,0.26296234619,0.019616582363
414.0,0.26326544008,0.019690220025
415.0,0.26357083556,0.01980489209
416.0,0.26375367701,0.019903372594
417.0,0.2637442221,0.019938320022
418.0,0.26356466614,0.019892730341
419.0,0.26331398478,0.019781702785
420.0,0.26312349012,0.019655104936
421.0,0.263082356,0.019566281173
422.0,0.2632275506,0.019555211742
423.0,0.26350258578,0.019619691613
424.0,0.26381028073,0.019730187104
425.0,0.26401091909,0.01982711335
426.0,0.26402661599,0.019869680626
427.0,0.26387351813,0.019829925815
428.0,0.26363468154,0.0197287708
429.0,0.26343259474,0.019603748376
430.0,0.26337329229,0.019516232917
431.0,0.26349010319,0.019497900133
432.0,0.26375649129,0.019557594877
433.0,0.26405330595,0.019659255969
434.0,0.26427592529,0.01975817864
435.0,0.26430699127,0.019805062967
436.0,0.26417067863,0.019777968119
437.0,0.26393962232,0.019685230676
438.0,0.26374010537,0.019568609427
439.0,0.26366161072,0.019479786587
440.0,0.26377135897,0.019456479459
441.0,0.26400522674,0.019508161258
442.0,0.26427738886,0.019607602095
443.0,0.2644672046,0.019709186648
444.0,0.26450507153,0.019763456334
445.0,0.26438049842,0.019745647546
446.0,0.26417028176,0.019660162717
447.0,0.26397539941,0.019551539831
448.0,0.26390796472,0.01946143224
449.0,0.2640165562,0.019435893373
450.0,0.26426402837,0.019477913158
451.0,0.2645564812,0.0195735415
452.0,0.26477688167,0.019671602978
453.0,0.26483735139,0.019731959547
454.0,0.26472977533,0.01971964249
455.0,0.26450720288,0.019644987308
456.0,0.26429945376,0.019536719747
457.0,0.26420074533,0.019446375958
458.0,0.26427753593,0.019415196533
459.0,0.26449161541,0.019455553882
460.0,0.26476527057,0.01954976651
461.0,0.26497609893,0.019652042435
462.0,0.26505069208,0.019715065462
463.0,0.26495787028,0.019708308105
464.0,0.26475581164,0.019637555919
465.0,0.26456450386,0.01953264018
466.0,0.26445858678,0.019444039287
467.0,0.26451252635,0.019409229821
468.0,0.26469886528,0.019446016072
469.0,0.26497033429,0.019535184867
470.0,0.26517986787,0.019639240764
471.0,0.26525018275,0.019706657605
472.0,0.26515699523,0.01971107431
473.0,0.26498364763,0.019643660201
474.0,0.26479419288,0.019544260738
475.0,0.2646894477,0.019454376848
476.0,0.26470455121,0.019420554844
477.0,0.26488132434,0.019448679764
478.0,0.26512113122,0.019533836205
479.0,0.26533903995,0.019632227787
480.0,0.26542377587,0.01970328139
481.0,0.26537189723,0.019709554566
482.0,0.26518886756,0.019651052648
483.0,0.26500068171,0.019553270874
484.0,0.26488910581,0.019460613963
485.0,0.26491193701,0.019415585673
486.0,0.26505719673,0.019437687498
487.0,0.26526832546,0.019518447309
488.0,0.26545709299,0.019615020485
489.0,0.26554502082,0.01968767379
490.0,0.26548977234,0.019696950939
491.0,0.26531248669,0.019643972159
492.0,0.26511071816,0.01954676267
493.0,0.26498032496,0.019452727297
494.0,0.26498667348,0.019401616711
495.0,0.26512904299,0.019419889281
496.0,0.26534311526,0.01949522646
497.0,0.2655411987,0.0195956778
498.0,0.26561084712,0.019670095676
499.0,0.2655097717,0.019687869889
500.0,0.26529266377,0.019638742637
501.0,0.26506080701,0.01954567904
502.0,0.26491035488,0.01944882297
503.0,0.26491005342,0.019394330824
504.0,0.26504905629,0.019407908725
505.0,0.26526041551,0.019481794667
506.0,0.26545742596,0.019582471081
507.0,0.2655435436,0.019664942984
508.0,0.26547864723,0.019691553141
509.0,0.26528014643,0.019650909483
510.0,0.2650537113,0.019561418725
511.0,0.26487882129,0.019462763226
512.0,0.26483803856,0.019405340118
513.0,0.26493062699,0.019412020297
514.0,0.26513168509,0.01948270879
515.0,0.26533486944,0.019581640129
516.0,0.26544785966,0.019668205941
517.0,0.26539254939,0.019701079768
518.0,0.26521376716,0.019666658871
519.0,0.26498125282,0.019578422101
520.0,0.26481274255,0.019481038192
521.0,0.26476600411,0.019417316533
522.0,0.26488778661,0.019418759285
523.0,0.26509775342,0.019484400859
524.0,0.26530970076,0.019585268804
525.0,0.26541877647,0.019673627479
526.0,0.26539254725,0.019706990969
527.0,0.26522165974,0.019672949005
528.0,0.26497762269,0.019586964894
529.0,0.26476306615,0.019487545303
530.0,0.2646901053,0.019421881029
531.0,0.26478154449,0.019418086049
532.0,0.26499166617,0.019480251533
533.0,0.26521589145,0.019577277308
534.0,0.26535601771,0.019667103675
535.0,0.26532468256,0.019707277919
536.0,0.26513747916,0.019679529294
537.0,0.26487580378,0.019596637005
538.0,0.26465946329,0.019497165412
539.0,0.26457240703,0.019425666896
540.0,0.26465244538,0.019414325984
541.0,0.26484395226,0.019471218142
542.0,0.26506080704,0.01956857313
543.0,0.26519036578,0.01966139055
544.0,0.26517315653,0.019706544999
545.0,0.2650122151,0.019686585842
546.0,0.26477043894,0.019608609079
547.0,0.26454726737,0.019507564733
548.0,0.26444570328,0.019429997783
549.0,0.26450862087,0.019413161477
550.0,0.26468485265,0.019464489911
551.0,0.26488557971,0.019559143485
552.0,0.26500909706,0.019653147305
553.0,0.26499740159,0.019704471453
554.0,0.26483183611,0.019690206152
555.0,0.26456455744,0.019616158881
556.0,0.2643230074,0.019515537631
557.0,0.26420353463,0.01943443045
558.0,0.26425133939,0.019411930619
559.0,0.26442806411,0.019458655128
560.0,0.26466484382,0.019552582992
561.0,0.26484184413,0.019650353474
562.0,0.2648668884,0.019708828637
563.0,0.2647170621,0.019700190417
564.0,0.26446745878,0.019628585547
565.0,0.26420494444,0.019526064002
566.0,0.26404575664,0.01944095147
567.0,0.26405110064,0.019411422769
568.0,0.26421976561,0.01945130667
569.0,0.26444570821,0.01954242021
570.0,0.26463000256,0.019643688593
571.0,0.26465603864,0.019707234823
572.0,0.26452312207,0.019704490254
573.0,0.26428026728,0.019636703673
574.0,0.26403915232,0.01953465361
575.0,0.26388906303,0.019444370732
576.0,0.26389923158,0.019407742462
577.0,0.26404383288,0.019441748123
578.0,0.26425011692,0.019529607763
579.0,0.26442241569,0.019630545437
580.0,0.2644593948,0.019696717545
581.0,0.2643318046,0.019698849097
582.0,0.26409527671,0.019634408304
583.0,0.26384684813,0.019533469178
584.0,0.26369224034,0.019440541451
585.0,0.2636858905,0.019398526873
586.0,0.26381871699,0.019426283382
587.0,0.26402287747,0.01951047467
588.0,0.2641901709,0.01961079131
589.0,0.26423006624,0.019681455953
590.0,0.26411052502,0.019688354461
591.0,0.26387153312,0.019628637278
592.0,0.26360747515,0.01952722415
593.0,0.26343572774,0.019431713958
594.0,0.26341309172,0.019384289761
595.0,0.26353883102,0.019406648584
596.0,0.2637359062,0.01948748336
597.0,0.263910697,0.019588999574
598.0,0.2639625415,0.01966333614
599.0,0.26385831819,0.019676348877
600.0,0.26363161654,0.01962109965
601.0,0.26337238689,0.019521871099
602.0,0.26317943173,0.019423410417
603.0,0.26313625771,0.019369919597
604.0,0.26324975047,0.019384570374
605.0,0.26345540065,0.019459809642
606.0,0.26364626441,0.019560507046
607.0,0.26372198903,0.0196384772
608.0,0.26362991559,0.019656415394
609.0,0.26340886553,0.019605613843
610.0,0.26314130314,0.019507088508
611.0,0.26293518354,0.019405916263
612.0,0.26287095609,0.019345833771
613.0,0.26296671767,0.01935408647
614.0,0.26316568345,0.019424682636
615.0,0.26337467949,0.019524893433
616.0,0.26347364622,0.019606614973
617.0,0.2633970157,0.019631304543
618.0,0.26316977251,0.019585291938
619.0,0.26289385752,0.019488396328
620.0,0.26268254948,0.019383162529
621.0,0.2626129375,0.019316350534
622.0,0.2627030702,0.019316672237
623.0,0.26290323329,0.019382110157
624.0,0.26309454262,0.019482172767
625.0,0.26318368245,0.019567009194
626.0,0.2631116898,0.019599008515
627.0,0.26289933352,0.019558511423
628.0,0.26261949822,0.019465660815
629.0,0.26239481845,0.019358709986
630.0,0.2622953106,0.019289604719
631.0,0.26237802363,0.019281934241
632.0,0.26257382796,0.019342022744
633.0,0.26278837111,0.019436830084
634.0,0.26289758048,0.019523236641
635.0,0.26284742783,0.019557374263
636.0,0.26265046223,0.019522358371
637.0,0.26237966496,0.019430368136
638.0,0.26214407262,0.019322863311
639.0,0.26203184237,0.019245466692
640.0,0.26208474317,0.019231213929
641.0,0.26227147294,0.01928377807
642.0,0.2624875552,0.019376439943
643.0,0.26262209869,0.019464023417
644.0,0.26259838975,0.019504138155
645.0,0.26241702237,0.01947501316
646.0,0.26214464662,0.019388153296
647.0,0.26189799627,0.019280482048
648.0,0.26177082487,0.019198633375
649.0,0.26179690432,0.019179438244
650.0,0.26194559787,0.01922958584
651.0,0.26213633022,0.019321436159
652.0,0.26225723,0.01941451044
653.0,0.26223944579,0.019460712726
654.0,0.26207194276,0.019439550904
655.0,0.26182288393,0.019357245177
656.0,0.26158811885,0.019251825067
657.0,0.26147082776,0.01916576974
658.0,0.26151945438,0.019140124824
659.0,0.26170983594,0.019179934011
660.0,0.26192595094,0.019268737503
661.0,0.26206323279,0.019358260774
662.0,0.26205437311,0.019408986469
663.0,0.26188949097,0.019390503045
664.0,0.26164078245,0.019311824549
665.0,0.26141025876,0.019203798236
666.0,0.26129477078,0.019115424047
667.0,0.26132738407,0.019082268402
668.0,0.26147732778,0.019119436643
669.0,0.26167432956,0.019203737013
670.0,0.26182234496,0.019296276294
671.0,0.26184590049,0.019348931665
672.0,0.26172221857,0.019335362976
673.0,0.26148991851,0.019259596042
674.0,0.26125602152,0.019152733339
675.0,0.26109409163,0.019063802135
676.0,0.2610834482,0.019027600486
677.0,0.26119618949,0.019064078884
678.0,0.26140745793,0.019147103502
679.0,0.26156717081,0.019245357886
680.0,0.2616414556,0.019303528663
681.0,0.26154710788,0.019299116639
682.0,0.26133291062,0.019229002258
683.0,0.26110068578,0.019124642632
684.0,0.26094725975,0.019031165847
685.0,0.26092895001,0.01899106476
686.0,0.2610639603,0.019018181282
687.0,0.26126374332,0.019099836891
688.0,0.26144393208,0.019194725058
689.0,0.26149573172,0.019260235105
690.0,0.26138714807,0.019261322191
691.0,0.26116067602,0.019195239194
692.0,0.26091598206,0.019090987755
693.0,0.26075243926,0.01899462192
694.0,0.26074568717,0.018949215979
695.0,0.26088518276,0.018971121524
696.0,0.26110464127,0.019050571362
697.0,0.2613192363,0.01914797677
698.0,0.26139594112,0.019219194184
699.0,0.26131996723,0.01922750701
700.0,0.2611050851,0.019172155517
701.0,0.26089434854,0.019075396472
702.0,0.26074219632,0.018984336607
703.0,0.26074083036,0.018938289735
704.0,0.26086737344,0.018958133172
705.0,0.26108340263,0.019035685316
706.0,0.26128100079,0.019133151556
707.0,0.26137143344,0.01920851323
708.0,0.26130824443,0.019221296908
709.0,0.26111402266,0.019172260827
710.0,0.2608929976,0.019077620606
711.0,0.26073160474,0.018983335288
712.0,0.26070977451,0.018926469539
713.0,0.26083315567,0.018936166126
714.0,0.26104334692,0.019003774632
715.0,0.26123198722,0.019099994417
716.0,0.26130932609,0.019172224315
717.0,0.26123261873,0.019193864552
718.0,0.26103963439,0.01914701831
719.0,0.26081305087,0.019055337138
720.0,0.26066354916,0.018954338759
721.0,0.26063542007,0.018895473657
722.0,0.26075133636,0.018901959664
723.0,0.26093990638,0.018971704367
724.0,0.26114608979,0.019071473815
725.0,0.26125484562,0.019156735983
726.0,0.2612236373,0.019185276028
727.0,0.26106161647,0.019150498211
728.0,0.26086615806,0.01906397724
729.0,0.26070563854,0.018968705003
730.0,0.26066511325,0.018905954229
731.0,0.26075215694,0.018909632011
732.0,0.26095435935,0.018974319702
733.0,0.26116108481,0.019075045978
734.0,0.26128642188,0.019159446717
735.0,0.26125063927,0.01919775289
736.0,0.26108964783,0.019163781799
737.0,0.2608636601,0.01907975084
738.0,0.26070522465,0.018976032159
739.0,0.26067065338,0.018906596275
740.0,0.26078179028,0.018900061247
741.0,0.26097770238,0.018956495265
742.0,0.2611682065,0.019047100361
743.0,0.26128773574,0.019133505609
744.0,0.26124792377,0.019168112344
745.0,0.26108824964,0.019138817984
746.0,0.26083835098,0.019052169066
747.0,0.26065125141,0.018955684208
748.0,0.26056961124,0.018880960798
749.0,0.26066692782,0.018870121149
750.0,0.26088269902,0.018922834487
751.0,0.26112144354,0.01902090456
752.0,0.26126958845,0.019109885751
753.0,0.26126417261,0.01915450829
754.0,0.26108986789,0.019130011374
755.0,0.26083262384,0.019053937696
756.0,0.26060001244,0.018950612404
757.0,0.2605014744,0.018875708726
758.0,0.26057748983,0.018856623472
759.0,0.26078124546,0.018908404884
760.0,0.26102370605,0.019001991003
761.0,0.26119050698,0.019099362353
762.0,0.26120866511,0.019151959632
763.0,0.26104655698,0.019139587548
764.0,0.26080958325,0.019065769046
765.0,0.26059783479,0.018970375807
766.0,0.26050030508,0.018891728433
767.0,0.26057330628,0.01887127573
768.0,0.26079484762,0.018916322709
769.0,0.26104835507,0.019012212152
770.0,0.26122541172,0.019111786363
771.0,0.26124332581,0.019173502773
772.0,0.26110439246,0.019167853006
773.0,0.26088231566,0.019100915506
774.0,0.26066401858,0.019000131498
775.0,0.26056892001,0.018917697258
776.0,0.26061519504,0.018885609728
