xc,cf
-2.025045238095238176e+00,2.845629642316346072e-03
-2.021295238095238034e+00,2.634087873827026596e-03
-2.015297619047619282e+00,2.240147422531759639e-03
-2.009300000000000086e+00,2.054495790837284480e-03
-2.003302380952380890e+00,1.963947039212016622e-03
-1.997304761904761916e+00,1.924794880025482895e-03
-1.991307142857142942e+00,1.909814633349084462e-03
-1.985307142857142937e+00,1.906478275514697290e-03
-1.979309523809523963e+00,1.908897134944628282e-03
-1.973311904761904989e+00,1.914168580322959771e-03
-1.967314285714285793e+00,1.920824614202562303e-03
-1.961316666666666597e+00,1.928081192492354197e-03
-1.955319047619047845e+00,1.935504588673865947e-03
-1.949321428571428649e+00,1.942877939487861610e-03
-1.943323809523809675e+00,1.950017745253449951e-03
-1.937323809523809448e+00,1.956857278813943501e-03
-1.931326190476190696e+00,1.963396540169342914e-03
-1.925328571428571500e+00,1.969618847530474857e-03
-1.919330952380952526e+00,1.975507519108167954e-03
-1.913333333333333330e+00,1.981079236691594882e-03
-1.907335714285714356e+00,1.986350682069926588e-03
-1.901338095238095383e+00,1.991321855243163505e-03
-1.895340476190476187e+00,1.996026119789649691e-03
-1.889340476190476181e+00,2.000480157498556524e-03
-1.883342857142857207e+00,2.004683968369884006e-03
-1.877345238095238233e+00,2.008687597771148872e-03
-1.871347619047619260e+00,2.012474363913178445e-03
-1.865350000000000064e+00,2.016060948585144535e-03
-1.859352380952380868e+00,2.019480715365391203e-03
-1.853354761904762116e+00,2.022733664253918880e-03
-1.847357142857142920e+00,2.025836477039898945e-03
-1.841357142857142914e+00,2.028805835512503646e-03
-1.835359523809523719e+00,2.031641739671732547e-03
-1.829361904761904967e+00,2.034344189517586082e-03
-1.823364285714285771e+00,2.036946548628408311e-03
-1.817366666666666797e+00,2.039432135215026552e-03
-1.811369047619047601e+00,2.041817631066613487e-03
-1.805371428571428627e+00,2.044119717972340492e-03
-1.799373809523809653e+00,2.046338395932208436e-03
-1.793376190476190679e+00,2.048456983157043772e-03
-1.787376190476190452e+00,2.050525525014364105e-03
-1.781378571428571478e+00,2.052510657925824510e-03
-1.775380952380952504e+00,2.054429063680597231e-03
-1.769383333333333530e+00,2.056280742278681836e-03
-1.763385714285714334e+00,2.058099057298423250e-03
-1.757388095238095138e+00,2.059833963372304302e-03
-1.751390476190476386e+00,2.061535505867841730e-03
-1.745392857142857190e+00,2.063187002995863720e-03
-1.739392857142857185e+00,2.064788454756368973e-03
-1.733395238095237989e+00,2.066356542938531469e-03
-1.727397619047619237e+00,2.067891267542349473e-03
-1.721400000000000041e+00,2.069375946778651606e-03
-1.715402380952381067e+00,2.070827262436610115e-03
-1.709404761904761871e+00,2.072245214516224999e-03
-1.703407142857143119e+00,2.073629803017495391e-03
-1.697409523809523924e+00,2.074997709729593971e-03
-1.691409523809523918e+00,2.076332252863348927e-03
-1.685411904761904722e+00,2.077633432418759824e-03
-1.679414285714285970e+00,2.078917930184999343e-03
-1.673416666666666774e+00,2.080169064372893936e-03
-1.667419047619047801e+00,2.081403516771617584e-03
-1.661421428571428605e+00,2.082621287381168553e-03
-1.655423809523809409e+00,2.083822376201548143e-03
-1.649426190476190657e+00,2.084990101443583675e-03
-1.643426190476190651e+00,2.086141144896447395e-03
-1.637428571428571455e+00,2.087292188349310681e-03
-1.631430952380952260e+00,2.088409868223830776e-03
-1.625433333333333508e+00,2.089510866309178191e-03
-1.619435714285714312e+00,2.090611864394526041e-03
-1.613438095238095338e+00,2.091679498901530265e-03
-1.607440476190476142e+00,2.092747133408534056e-03
-1.601442857142857390e+00,2.093814767915537847e-03
-1.595442857142857163e+00,2.094849038844198014e-03
-1.589445238095238189e+00,2.095883309772857746e-03
-1.583447619047618993e+00,2.096900898912345667e-03
-1.577450000000000241e+00,2.097918488051834021e-03
-1.571452380952381045e+00,2.098919395402150129e-03
-1.565454761904762071e+00,2.099903620963294425e-03
-1.559457142857142875e+00,2.100887846524438721e-03
-1.553459523809523679e+00,2.101872072085583017e-03
-1.547461904761904927e+00,2.102822934068383255e-03
-1.541461904761904922e+00,2.103790477840355739e-03
-1.535464285714285726e+00,2.104741339823155977e-03
-1.529466666666666530e+00,2.105675520016783969e-03
-1.523469047619047778e+00,2.106609700210412828e-03
-1.517471428571428582e+00,2.107543880404040820e-03
-1.511473809523809608e+00,2.108461378808497433e-03
-1.505476190476190412e+00,2.109378877212954046e-03
-1.499478571428571660e+00,2.110279693828238413e-03
-1.493478571428571433e+00,2.111180510443523214e-03
-1.487480952380952459e+00,2.112081327058807582e-03
-1.481483333333333263e+00,2.112965461884920137e-03
-1.475485714285714511e+00,2.113849596711033126e-03
-1.469488095238095315e+00,2.114733731537145247e-03
-1.463490476190476342e+00,2.115601184574085990e-03
-1.457492857142857146e+00,2.116468637611026733e-03
-1.451495238095237950e+00,2.117336090647967475e-03
-1.445495238095238166e+00,2.118186861895735972e-03
-1.439497619047619192e+00,2.119037633143504903e-03
-1.433499999999999996e+00,2.119888404391273833e-03
-1.427502380952380800e+00,2.120722493849870518e-03
-1.421504761904762049e+00,2.121556583308467202e-03
-1.415507142857142853e+00,2.122390672767064321e-03
-1.409509523809523879e+00,2.123224762225661005e-03
-1.403511904761904683e+00,2.124042169895085444e-03
-1.397511904761904900e+00,2.124859577564510750e-03
-1.391514285714285704e+00,2.125676985233935622e-03
-1.385516666666666730e+00,2.126494392903360061e-03
-1.379519047619047534e+00,2.127295118783613121e-03
-1.373521428571428782e+00,2.128095844663866181e-03
-1.367523809523809586e+00,2.128879888754946995e-03
-1.361526190476190612e+00,2.129680614635200055e-03
-1.355528571428571416e+00,2.130464658726280869e-03
-1.349528571428571633e+00,2.131248702817362117e-03
-1.343530952380952437e+00,2.132016065119270685e-03
-1.337533333333333463e+00,2.132800109210352367e-03
-1.331535714285714267e+00,2.133567471512260935e-03
-1.325538095238095515e+00,2.134318152024998125e-03
-1.319540476190476319e+00,2.135085514326907127e-03
-1.313542857142857123e+00,2.135836194839644316e-03
-1.307545238095238149e+00,2.136586875352381506e-03
-1.301547619047618953e+00,2.137320874075946883e-03
-1.295547619047619170e+00,2.138054872799511827e-03
-1.289549999999999974e+00,2.138788871523077204e-03
-1.283552380952381000e+00,2.139522870246642148e-03
-1.277554761904761804e+00,2.140240187181035279e-03
-1.271557142857143052e+00,2.140957504115428411e-03
-1.265559523809523856e+00,2.141674821049821976e-03
-1.259561904761904882e+00,2.142375456195043295e-03
-1.253564285714285687e+00,2.143076091340264614e-03
-1.247564285714285903e+00,2.143776726485485933e-03
-1.241566666666666707e+00,2.144460679841535006e-03
-1.235569047619047733e+00,2.145144633197584513e-03
-1.229571428571428537e+00,2.145828586553634020e-03
-1.223573809523809786e+00,2.146495858120511281e-03
-1.217576190476190590e+00,2.147163129687388976e-03
-1.211578571428571394e+00,2.147813719465094424e-03
-1.205580952380952420e+00,2.148464309242799873e-03
-1.199580952380952636e+00,2.149114899020505322e-03
-1.193583333333333441e+00,2.149748807009038958e-03
-1.187585714285714245e+00,2.150382714997572595e-03
-1.181588095238095271e+00,2.150999941196934419e-03
-1.175590476190476297e+00,2.151617167396295809e-03
-1.169592857142857323e+00,2.152217711806485387e-03
-1.163595238095238127e+00,2.152818256216674966e-03
-1.157597619047619153e+00,2.153418800626864978e-03
-1.151597619047619148e+00,2.154002663247882744e-03
-1.145600000000000174e+00,2.154569844079728697e-03
-1.139602380952380978e+00,2.155137024911574217e-03
-1.133604761904762004e+00,2.155704205743419737e-03
-1.127607142857142808e+00,2.156254704786093879e-03
-1.121609523809523834e+00,2.156788522039595774e-03
-1.115611904761904860e+00,2.157322339293098103e-03
-1.109614285714285664e+00,2.157839474757428187e-03
-1.103614285714285659e+00,2.158356610221757836e-03
-1.097616666666666685e+00,2.158857063896916107e-03
-1.091619047619047711e+00,2.159340835782902132e-03
-1.085621428571428515e+00,2.159824607668888591e-03
-1.079623809523809541e+00,2.160291697765702370e-03
-1.073626190476190567e+00,2.160758787862516583e-03
-1.067628571428571593e+00,2.161192514380986737e-03
-1.061630952380952397e+00,2.161626240899457325e-03
-1.055630952380952392e+00,2.162043285628755668e-03
-1.049633333333333418e+00,2.162460330358054010e-03
-1.043635714285714444e+00,2.162860693298180540e-03
-1.037638095238095248e+00,2.163244374449135258e-03
-1.031640476190476274e+00,2.163611373810917730e-03
-1.025642857142857078e+00,2.163961691383528389e-03
-1.019645238095238104e+00,2.164295327166967237e-03
-1.013647619047619131e+00,2.164628962950406084e-03
-1.007650000000000157e+00,2.164929235155500439e-03
-1.001649999999999929e+00,2.165229507360595662e-03
-9.956523809523809554e-01,2.165496415987346393e-03
-9.896547619047619815e-01,2.165763324614097558e-03
-9.836571428571428966e-01,2.165996869662504230e-03
-9.776595238095239226e-01,2.166230414710911337e-03
-9.716619047619048377e-01,2.166430596180974819e-03
-9.656642857142857528e-01,2.166630777651037867e-03
-9.596666666666666679e-01,2.166797595542757290e-03
-9.536666666666667735e-01,2.166947731645304902e-03
-9.476690476190476886e-01,2.167064504169508455e-03
-9.416714285714286037e-01,2.167181276693712008e-03
-9.356738095238096298e-01,2.167264685639571503e-03
-9.296761904761904338e-01,2.167331412796259620e-03
-9.236785714285714599e-01,2.167364776374603244e-03
-9.176809523809523750e-01,2.167381458163775056e-03
