xc,cf
-2.025045238095238176e+00,2.906484809215568229e-03
-2.021295238095238034e+00,2.844828916436093012e-03
-2.015297619047619282e+00,2.793031961057232133e-03
-2.009300000000000086e+00,2.735262925154817795e-03
-2.003302380952380890e+00,2.688136870744099044e-03
-1.997304761904761916e+00,2.653572203579847733e-03
-1.991307142857142942e+00,2.629667199696463821e-03
-1.985307142857142937e+00,2.613869545350640082e-03
-1.979309523809523963e+00,2.603343336383148483e-03
-1.973311904761904989e+00,2.596120121671700431e-03
-1.967314285714285793e+00,2.591015494185087715e-03
-1.961316666666666597e+00,2.587278773410574446e-03
-1.955319047619047845e+00,2.584409505673001487e-03
-1.949321428571428649e+00,2.582090736978102236e-03
-1.943323809523809675e+00,2.580105604066641831e-03
-1.937323809523809448e+00,2.578287289046901284e-03
-1.931326190476190696e+00,2.576552382973019365e-03
-1.925328571428571500e+00,2.574867522266654184e-03
-1.919330952380952526e+00,2.573216025138632193e-03
-1.913333333333333330e+00,2.571564528010610636e-03
-1.907335714285714356e+00,2.569946394460933137e-03
-1.901338095238095383e+00,2.568328260911255205e-03
-1.895340476190476187e+00,2.566726809150749519e-03
-1.889340476190476181e+00,2.565142039179415644e-03
-1.883342857142857207e+00,2.563607314575597207e-03
-1.877345238095238233e+00,2.562089271760951015e-03
-1.871347619047619260e+00,2.560621274313820694e-03
-1.865350000000000064e+00,2.559203322234206244e-03
-1.859352380952380868e+00,2.557818733732935852e-03
-1.853354761904762116e+00,2.556484190599180462e-03
-1.847357142857142920e+00,2.555183011043769565e-03
-1.841357142857142914e+00,2.553948558645046350e-03
-1.835359523809523719e+00,2.552747469824666760e-03
-1.829361904761904967e+00,2.551579744582631662e-03
-1.823364285714285771e+00,2.550462064708112001e-03
-1.817366666666666797e+00,2.549394430201108210e-03
-1.811369047619047601e+00,2.548360159272448043e-03
-1.805371428571428627e+00,2.547375933711303747e-03
-1.799373809523809653e+00,2.546408389939331263e-03
-1.793376190476190679e+00,2.545490891534875084e-03
-1.787376190476190452e+00,2.544590074919590283e-03
-1.781378571428571478e+00,2.543722621882649974e-03
-1.775380952380952504e+00,2.542888532424053289e-03
-1.769383333333333530e+00,2.542071124754627983e-03
-1.763385714285714334e+00,2.541287080663547169e-03
-1.757388095238095138e+00,2.540519718361637733e-03
-1.751390476190476386e+00,2.539785719638072790e-03
-1.745392857142857190e+00,2.539051720914507412e-03
-1.739392857142857185e+00,2.538334403980114281e-03
-1.733395238095237989e+00,2.537633768834893395e-03
-1.727397619047619237e+00,2.536949815478843889e-03
-1.721400000000000041e+00,2.536282543911966194e-03
-1.715402380952381067e+00,2.535615272345088933e-03
-1.709404761904761871e+00,2.534964682567383484e-03
-1.703407142857143119e+00,2.534314092789677602e-03
-1.697409523809523924e+00,2.533680184801143966e-03
-1.691409523809523918e+00,2.533029595023438951e-03
