0.02 	0 	0.0025 	1.86112074337e-05 	9.63740054178e-06 	0.0150063727382 	6.06637535408e-24
0.025 	0 	0.0025 	5.79272186661e-05 	-2.95169608397e-07 	0.0104467895935 	1.56058620144e-22
0.03 	0 	0.0025 	7.19852766057e-05 	-1.53359022459e-07 	0.00713207733579 	1.30288661597e-25
0.035 	0 	0.0025 	7.72645075395e-05 	-7.59750909922e-08 	0.00451458402375 	2.90876495321e-23
0.0141421356237 	0.0141421356237 	0.0025 	1.86112074423e-05 	-0.0106042932529 	0.0106179225955 	-5.59451686025e-24
0.0176776695297 	0.0176776695297 	0.0025 	5.79272186673e-05 	-0.00738720447956 	0.00738678704672 	2.05884921713e-22
0.0212132034356 	0.0212132034356 	0.0025 	7.19852766063e-05 	-0.00504324868927 	0.00504303180687 	5.47807866064e-22
0.0247487373415 	0.0247487373415 	0.0025 	7.72645075397e-05 	-0.00319234669993 	0.00319223925494 	-5.73580765068e-22
0 	0.02 	0.0025 	1.86112074344e-05 	-0.0150063727382 	9.63740054652e-06 	-1.17876010482e-32
0 	0.025 	0.0025 	5.79272186663e-05 	-0.0104467895935 	-2.95169599865e-07 	7.14873207114e-23
0 	0.03 	0.0025 	7.19852766059e-05 	-0.0071320773358 	-1.53359014629e-07 	-1.04958647594e-22
0 	0.035 	0.0025 	7.72645075397e-05 	-0.00451458402376 	-7.59750834931e-08 	1.19206379522e-22
-0.0141421356237 	0.0141421356237 	0.0025 	1.86112074362e-05 	-0.0106179225955 	-0.0106042932529 	-5.59451690607e-24
-0.0176776695297 	0.0176776695297 	0.0025 	5.79272186662e-05 	-0.00738678704672 	-0.00738720447958 	2.05884921707e-22
-0.0212132034356 	0.0212132034356 	0.0025 	7.19852766056e-05 	-0.00504303180687 	-0.00504324868928 	5.47807866059e-22
-0.0247487373415 	0.0247487373415 	0.0025 	7.72645075393e-05 	-0.00319223925494 	-0.00319234669994 	-5.73580765071e-22
-0.02 	0 	0.0025 	1.86112074334e-05 	-9.63740054207e-06 	-0.0150063727382 	-1.17858546136e-32
-0.025 	0 	0.0025 	5.79272186658e-05 	2.9516960774e-07 	-0.0104467895935 	7.14873207107e-23
-0.03 	0 	0.0025 	7.19852766055e-05 	1.53359021516e-07 	-0.0071320773358 	-1.04958647594e-22
-0.035 	0 	0.0025 	7.72645075392e-05 	7.59750902852e-08 	-0.00451458402376 	1.19206379521e-22
-0.0141421356237 	-0.0141421356237 	0.0025 	1.86112074359e-05 	0.0106042932529 	-0.0106179225955 	-5.59451690553e-24
-0.0176776695297 	-0.0176776695297 	0.0025 	5.79272186663e-05 	0.00738720447958 	-0.00738678704671 	2.05884921708e-22
-0.0212132034356 	-0.0212132034356 	0.0025 	7.19852766055e-05 	0.00504324868927 	-0.00504303180687 	5.47807866059e-22
-0.0247487373415 	-0.0247487373415 	0.0025 	7.72645075391e-05 	0.00319234669994 	-0.00319223925494 	-5.73580765069e-22
0 	-0.02 	0.0025 	1.86112074338e-05 	0.0150063727382 	-9.63740054295e-06 	-3.58346855141e-23
0 	-0.025 	0.0025 	5.79272186662e-05 	0.0104467895935 	2.95169602716e-07 	2.71527415431e-23
0 	-0.03 	0.0025 	7.19852766056e-05 	0.0071320773358 	1.53359014831e-07 	-7.26282336218e-23
0 	-0.035 	0.0025 	7.72645075392e-05 	0.00451458402376 	7.59750846212e-08 	5.14665624674e-23
0.0141421356237 	-0.0141421356237 	0.0025 	1.86112074358e-05 	0.0106179225955 	0.0106042932529 	-5.59451690587e-24
0.0176776695297 	-0.0176776695297 	0.0025 	5.79272186664e-05 	0.00738678704671 	0.00738720447958 	2.05884921708e-22
0.0212132034356 	-0.0212132034356 	0.0025 	7.19852766057e-05 	0.00504303180686 	0.00504324868927 	5.4780786606e-22
0.0247487373415 	-0.0247487373415 	0.0025 	7.72645075391e-05 	0.00319223925493 	0.00319234669994 	-5.7358076507e-22
