# y+ ()           
# Time            	patch             	min               	max               	average           
30                	defaultFaces	1.0000000000e+300	-1.0000000000e+300	0.0000000000e+00
30                	auto3	1.1044427206e-01	4.9838763186e-01	2.5651059541e-01
