xc,cp
-2.025045238095238176e+00,3.359776499955442752e-02
-2.021295238095238034e+00,1.174462118431851380e-02
-2.015297619047619282e+00,6.873538746113102074e-03
-2.009300000000000086e+00,6.506539384330845346e-03
-2.003302380952380890e+00,8.358217982415186778e-03
-1.997304761904761916e+00,1.212830233527307025e-02
-1.991307142857142942e+00,1.659902183335162582e-02
-1.985307142857142937e+00,2.158687679576086135e-02
-1.979309523809523963e+00,2.500664357600727167e-02
-1.973311904761904989e+00,3.487135544210533990e-03
-1.967314285714285793e+00,-3.231198401876402698e-02
-1.961316666666666597e+00,-2.787462809902931105e-02
-1.955319047619047845e+00,1.312920968558907442e-02
-1.949321428571428649e+00,5.495045513963271733e-02
-1.943323809523809675e+00,9.146689163700023883e-02
-1.937323809523809448e+00,1.180242999987223540e-01
-1.931326190476190696e+00,1.418792585145902674e-01
-1.925328571428571500e+00,1.534897837782577545e-01
-1.919330952380952526e+00,1.300351882025159167e-01
-1.913333333333333330e+00,6.018853693962038232e-02
-1.907335714285714356e+00,-4.803713674242046129e-03
-1.901338095238095383e+00,-3.691615783021870434e-02
-1.895340476190476187e+00,-9.241647040524950119e-02
-1.889340476190476181e+00,-1.730061938948718736e-01
-1.883342857142857207e+00,-2.399668956310224699e-01
-1.877345238095238233e+00,-3.017562427238730804e-01
-1.871347619047619260e+00,-3.809113323447094746e-01
-1.865350000000000064e+00,-4.801179325502121231e-01
-1.859352380952380868e+00,-5.896672420423154648e-01
-1.853354761904762116e+00,-6.328730759976296527e-01
-1.847357142857142920e+00,-5.469284981838158366e-01
-1.841357142857142914e+00,-4.668559101585233462e-01
-1.835359523809523719e+00,-2.124419434973281728e-01
-1.829361904761904967e+00,2.498938434028754041e-01
-1.823364285714285771e+00,6.789327791158955572e-01
-1.817366666666666797e+00,4.160611453445293706e-01
-1.811369047619047601e+00,8.312208324664985826e-01
-1.805371428571428627e+00,1.390594586979854386e+00
-1.799373809523809653e+00,-3.444449412148573586e-01
-1.793376190476190679e+00,-1.176615994056881220e+00
-1.787376190476190452e+00,-1.362584579745622637e+00
-1.781378571428571478e+00,-2.331879939580959959e+00
-1.775380952380952504e+00,-3.199388026425895148e+00
-1.769383333333333530e+00,-2.889805714794190905e+00
-1.763385714285714334e+00,-2.351114042496202039e+00
-1.757388095238095138e+00,-2.245868634610458159e+00
-1.751390476190476386e+00,-1.795493690546532184e+00
