# y+ ()           
# Time            	patch             	min               	max               	average           
5000              	defaultFaces	1.0000000000e+300	-1.0000000000e+300	0.0000000000e+00
5000              	auto3	2.4982673126e-01	4.0636431441e+00	1.4116773146e+00
