x_baseline,z_baseline,x_deformed,z_deformed
2.8653405672288,0.21456175658058,2.8685958215328684,0.20940622864900044
2.8430474034729,0.20833584784757,2.846161419688296,0.20318224985970093
2.8653205410506,0.21502808474183,2.8685829828837046,0.20987606410642948
2.8430280729478,0.20880210654684,2.8461491728905495,0.2036521637652593
2.8653003716978,0.2154944075377,2.8685700009942674,0.21034589638310972
2.8430086408649,0.20926836153192,2.846136824490306,0.20412207548361044
2.865280281425,0.21596073329891,2.8685570982211326,0.2108157304184997
2.2686905621171,0.18190711888734,2.2714694290952857,0.18535024710214526
2.3013837001807,0.18860497805053,2.304305961123392,0.19202153263130828
2.2718232130837,0.18073327600585,2.27458389050594,0.18412001972401812
2.3044431425583,0.18745368361344,2.3073473012527375,0.19081487786907217
2.2760798193745,0.1794992954626,2.2788212642346464,0.18281202586520276
2.3085996615786,0.18624487439863,2.311484701608011,0.1895332925052004
2.2818039032293,0.17821588078664,2.2845251954626002,0.18143179059032227
2.3141881273522,0.18498891968383,2.3170531523167566,0.18818202125624714
2.2894512566217,0.17689693758122,2.2921516347880964,0.17998634648247683
2.3216532897478,0.18369976283986,2.324497565290256,0.1867682026042038
2.2991872480161,0.17558329044398,2.3018665516419716,0.17851428229632027
2.331170804095,0.18241591580332,2.333994168395435,0.18532788711598935
2.3094485617479,0.17447253914852,2.3121098118058656,0.1772385388830684
2.3412422721875,0.18132823352685,2.3440476819794323,0.184076486247856
2.3197301469984,0.17355009249645,2.322376201105287,0.1761521467412204
2.351333528369,0.18042699999246,2.3541238540925993,0.18301250516909232
2.3300249394243,0.1727843799912,2.3326581765217265,0.1752234159820445
2.3614376331071,0.17968082344968,2.3642152623444237,0.18210444461488368
2.3403293468357,0.17214181541253,2.342951636174943,0.1744185733486747
2.3715511726741,0.17905645318926,2.3743179810878394,0.18131887891462542
2.3506409992974,0.17160742881684,2.353253983040855,0.17372257729464216
2.3816718368788,0.17853912749398,2.38442947295838,0.18064098100612488
2.3609582438197,0.17117079004161,2.3635634059079966,0.17312494779575774
2.3917979990686,0.17811849819108,2.394547952052621,0.18006035702020753
