# case: /home/ubuntu/certonomous-runs/CURRICULUM-D6R3-crm-wing-mach085/MP_R2/mp04
# patch: patch/wing
# eta: 0.15
# plane_origin: (0.000000, 0.565000, 0.000000)
# plane_normal: (0, 1, 0)
# halfspan_b_over_2_m: 3.766668
# profile: optimised section, from the baseline cut (deform_sections.py)
# shape_share_pct: 70.0
# twist_share_pct: 22.0
# twist_deg: 0.1831
# points: 137
x,y,z
0.4317827678,0.565000236,-0.005894825205
0.4371611818,0.565000236,-0.009845513237
0.4437139945,0.565000236,-0.01361978856
0.451538699,0.565000236,-0.01740700823
0.4608983614,0.565000236,-0.02136557845
0.4721837643,0.565000236,-0.02563932706
0.4857998664,0.565000236,-0.03033157864
0.5002825468,0.565000236,-0.03495290288
0.5151770498,0.565000236,-0.03941020343
0.5304792214,0.565000236,-0.04372774334
0.5461975934,0.565000236,-0.04792690281
0.5623409668,0.565000236,-0.05201979725
0.5789232526,0.565000236,-0.05601366887
0.5959599625,0.565000236,-0.05991309512
0.6134698236,0.565000236,-0.06372147901
0.6314704179,0.565000236,-0.06743837242
0.6499867802,0.565000236,-0.07106402762
0.6690382132,0.565000236,-0.07459553331
0.6886563533,0.565000236,-0.0780285411
0.7088650281,0.565000236,-0.08135855313
0.7296986742,0.565000236,-0.0845808655
0.751189634,0.565000236,-0.08768831082
0.7733684847,0.565000236,-0.09068074874
0.796273069,0.565000236,-0.09355624088
0.8199330716,0.565000236,-0.09631515985
0.8443798805,0.565000236,-0.09896881281
0.8696481225,0.565000236,-0.1015159342
0.8957706524,0.565000236,-0.1039604941
0.9227832644,0.565000236,-0.1062936152
0.9507260902,0.565000236,-0.1084834935
0.9796449287,0.565000236,-0.1104624868
1.009587747,0.565000236,-0.1121325602
1.040609681,0.565000236,-0.1133454945
1.071097988,0.565000236,-0.1139102487
1.101552777,0.565000236,-0.1137603977
1.131980649,0.565000236,-0.1128350373
1.162385188,0.565000236,-0.111136283
1.192768827,0.565000236,-0.1087170155
1.223132398,0.565000236,-0.1056885417
1.253476255,0.565000236,-0.1021983782
1.283800555,0.565000236,-0.0984075473
1.314105789,0.565000236,-0.09447038644
1.344392936,0.565000236,-0.09050614237
1.374664633,0.565000236,-0.08659365972
1.40492371,0.565000236,-0.08276088145
1.435173356,0.565000236,-0.07899903489
1.465417993,0.565000236,-0.0752731066
1.495662501,0.565000236,-0.07154457478
1.52591241,0.565000236,-0.06779009158
1.556174784,0.565000236,-0.06401909563
1.586456221,0.565000236,-0.06028209948
1.616763954,0.565000236,-0.05667908165
1.647104887,0.565000236,-0.05335554533
1.677485185,0.565000236,-0.0505251688
1.707600885,0.565000236,-0.04845565435
1.731801873,0.565000236,-0.04750701123
1.750139473,0.565000236,-0.04732613948
1.762124128,0.565000236,-0.04751483412
1.769782801,0.565000236,-0.04778649083
1.774675714,0.565000236,-0.04802948783
1.777801275,0.565000236,-0.0482151211
1.779798468,0.565000236,-0.04834837707
1.78107407,0.565000236,-0.04844073766
1.781889784,0.565000236,-0.04850288983
1.782411815,0.565000236,-0.04854369769
1.782430344,0.565000236,-0.04807501901
1.782448516,0.565000236,-0.04760638945
1.782466688,0.565000236,-0.0471377599
1.78248486,0.565000236,-0.04666920863
1.78197257,0.565000236,-0.046543364
1.781171929,0.565000236,-0.04634841263
1.779919636,0.565000236,-0.04605222527
1.777961756,0.565000236,-0.04561173269
1.77489491,0.565000236,-0.04496128773
1.77009285,0.565000236,-0.04401429711
1.762571105,0.565000236,-0.04264751141
1.750792699,0.565000236,-0.04067366965
1.73283453,0.565000236,-0.03790343764
1.709140429,0.565000236,-0.0345280481
1.679651351,0.565000236,-0.0306097518
1.649943419,0.565000236,-0.02684555278
1.620218304,0.565000236,-0.02315083453
1.590485853,0.565000236,-0.019436343
1.560750157,0.565000236,-0.0156383968
1.531012084,0.565000236,-0.01173132526
1.501270615,0.565000236,-0.007731050905
1.471519856,0.565000236,-0.003696433429
1.441755812,0.565000236,0.0002804784581
1.411972993,0.565000236,0.004088909503
1.382167207,0.565000236,0.007623751097
1.352336559,0.565000236,0.01080636184
1.322480666,0.565000236,0.01360736029
1.292600041,0.565000236,0.01605322453
1.262696322,0.565000236,0.01822747891
1.232771495,0.565000236,0.02025487207
1.202826767,0.565000236,0.02228017834
1.172863242,0.565000236,0.02444251631
1.142880815,0.565000236,0.02684958696
1.112879773,0.565000236,0.02956084496
1.082859407,0.565000236,0.03257427191
1.052819541,0.565000236,0.03583341812
1.021988099,0.565000236,0.039322654
0.9921823899,0.565000236,0.04270295468
0.9633554082,0.565000236,0.04585503318
0.9354616114,0.565000236,0.04868704158
0.9084590225,0.565000236,0.05114771881
0.882307582,0.565000236,0.0532200002
0.8569677681,0.565000236,0.05490504263
0.8324016797,0.565000236,0.05621912311
0.8085757767,0.565000236,0.05719404717
0.7854518712,0.565000236,0.05786120616
0.7629942738,0.565000236,0.05825349444
0.741179167,0.565000236,0.05840062487
