# case: /home/ubuntu/certonomous-runs/CURRICULUM-D6R3-crm-wing-mach085/MP_R2/mp04
# time_directory: 0.0
# case_type: Reconstructed Case
# patch: patch/wing
# eta: 0.80
# plane_origin: (0.000000, 3.013334, 0.000000)
# plane_normal: (0, 1, 0)
# halfspan_b_over_2_m: 3.766668
# polylines_returned: 1
# points_kept: 137
x,y,z
2.290680647,3.013334513,0.190365538
2.293092251,3.013334513,0.1885937601
2.294876575,3.013334513,0.1872718781
2.297728539,3.013334513,0.1860703379
2.301701307,3.013334513,0.1848139316
2.307136774,3.013334513,0.1835141331
2.314453602,3.013334513,0.1821787655
2.323845148,3.013334513,0.1808509529
2.333810329,3.013334513,0.1797257066
2.343827248,3.013334513,0.1787936091
2.353845835,3.013334513,0.1780141294
2.363893032,3.013334513,0.1773603857
2.373962402,3.013334513,0.1768169552
2.384051085,3.013334513,0.1763732284
2.394155502,3.013334513,0.1760203987
2.404273987,3.013334513,0.1757532209
2.414404869,3.013334513,0.1755667478
2.424546242,3.013334513,0.1754586399
2.434686184,3.013334513,0.1754265279
2.444834471,3.013334513,0.1754678041
2.45498991,3.013334513,0.1755814999
2.465152025,3.013334513,0.1757649928
2.475319386,3.013334513,0.1760172099
2.485491991,3.013334513,0.1763374209
2.495667934,3.013334513,0.1767244488
2.505847454,3.013334513,0.1771787107
2.516029358,3.013334513,0.1776993722
2.526213646,3.013334513,0.1782885343
2.536399364,3.013334513,0.1789449751
2.54658556,3.013334513,0.179669857
2.556772232,3.013334513,0.1804651171
2.566958189,3.013334513,0.1813302487
2.577142715,3.013334513,0.1822672188
2.587325811,3.013334513,0.1832779497
2.597533464,3.013334513,0.1843656003
2.607733011,3.013334513,0.185528174
2.617923498,3.013334513,0.1867670566
2.628104448,3.013334513,0.1880802959
2.638275146,3.013334513,0.1894674897
2.648435593,3.013334513,0.1909262836
2.658585548,3.013334513,0.1924520731
2.668725729,3.013334513,0.1940401942
2.678855419,3.013334513,0.1956837773
2.688977242,3.013334513,0.1973736435
2.699093342,3.013334513,0.1990995556
2.709206104,3.013334513,0.200849548
2.719318151,3.013334513,0.2026084363
2.72943306,3.013334513,0.2043613195
2.73955369,3.013334513,0.2060902417
2.749683619,3.013334513,0.2077769786
2.75985837,3.013334513,0.2094070464
2.770048857,3.013334513,0.2109513432
2.78025794,3.013334513,0.2123854905
2.790488243,3.013334513,0.2136736065
2.800746202,3.013334513,0.2147772908
2.811024904,3.013334513,0.2156352401
2.82131815,3.013334513,0.2161830813
2.831606627,3.013334513,0.2163355649
2.841328621,3.013334513,0.2160243392
2.848612309,3.013334513,0.2154232562
2.853419304,3.013334513,0.2147974819
2.856456518,3.013334513,0.2142697722
2.858372927,3.013334513,0.213863641
2.859583378,3.013334513,0.2135652602
2.860347033,3.013334513,0.2133522481
2.860830545,3.013334513,0.2132067382
2.860813141,3.013334513,0.2136738151
2.860795736,3.013334513,0.2141408622
2.860778332,3.013334513,0.2146079391
2.860760927,3.013334513,0.2150750309
2.860263348,3.013334513,0.2152807713
2.859253168,3.013334513,0.2156729102
2.857122421,3.013334513,0.2164061219
2.852518797,3.013334513,0.2177277058
2.844362974,3.013334513,0.2196042538
2.835431099,3.013334513,0.2212607414
2.82567668,3.013334513,0.2227545083
2.815842867,3.013334513,0.2240362316
2.805992603,3.013334513,0.2251771241
2.796128511,3.013334513,0.2262331396
2.786256313,3.013334513,0.2272379249
2.776377439,3.013334513,0.2282069623
2.766489983,3.013334513,0.2291435301
2.756593227,3.013334513,0.2300425172
2.74668479,3.013334513,0.2308961898
2.736763954,3.013334513,0.2316947877
2.72682786,3.013334513,0.2324310839
2.716878653,3.013334513,0.2330979407
2.706916809,3.013334513,0.2336897701
2.696943045,3.013334513,0.23420389
2.686958313,3.013334513,0.2346376181
2.676963806,3.013334513,0.2349906564
2.666960716,3.013334513,0.2352653295
2.656950235,3.013334513,0.2354635596
2.646934509,3.013334513,0.2355899215
2.636913538,3.013334513,0.2356495112
2.626888514,3.013334513,0.2356462479
2.616860151,3.013334513,0.2355850339
2.60682869,3.013334513,0.2354699224
2.596795082,3.013334513,0.2353032827
2.586759806,3.013334513,0.2350879163
2.57672286,3.013334513,0.2348261476
2.56692791,3.013334513,0.2345262468
2.557133436,3.013334513,0.2341841459
2.547339916,3.013334513,0.233800143
2.53754735,3.013334513,0.2333744168
2.527755737,3.013334513,0.2329068929
2.517965555,3.013334513,0.2323962748
2.508176804,3.013334513,0.2318423688
2.498389721,3.013334513,0.2312440127
2.488604069,3.013334513,0.2305993736
2.478820801,3.013334513,0.2299078554
2.469039679,3.013334513,0.2291679382
2.459261179,3.013334513,0.2283775061
2.449485779,3.013334513,0.2275353968
2.439713717,3.013334513,0.2266391814
2.429945707,3.013334513,0.2256862819
2.42018199,3.013334513,0.2246740162
2.41040349,3.013334513,0.2235964239
2.400631189,3.013334513,0.2224513441
2.390865803,3.013334513,0.2212335914
2.381108999,3.013334513,0.2199361324
2.371361971,3.013334513,0.2185502052
2.361627817,3.013334513,0.2170633078
2.351910353,3.013334513,0.2154589146
2.342215776,3.013334513,0.2137136161
2.332503796,3.013334513,0.2117830813
2.322842836,3.013334513,0.2096201479
2.313619137,3.013334513,0.2072224915
2.306352377,3.013334513,0.2049596757
2.300984621,3.013334513,0.2029142976
2.297105551,3.013334513,0.2010737211
2.294378519,3.013334513,0.1994347721
2.292354584,3.013334513,0.1981483698
2.290658474,3.013334513,0.1958744228
2.289731264,3.013334513,0.1931274384
2.290680647,3.013334513,0.190365538
