# case: /home/ubuntu/certonomous-runs/CURRICULUM-D6R3-crm-wing-mach085/MP_R2/mp04
# time_directory: 0.0
# case_type: Reconstructed Case
# patch: patch/wing
# eta: 0.55
# plane_origin: (0.000000, 2.071667, 0.000000)
# plane_normal: (0, 1, 0)
# halfspan_b_over_2_m: 3.766668
# polylines_returned: 1
# points_kept: 139
x,y,z
1.959774256,2.071667433,0.1307438016
1.955197692,2.071667433,0.1306712776
1.945622206,2.071667433,0.1305197179
1.931469679,2.071667433,0.1302250177
1.917317271,2.071667433,0.129859224
1.90316546,2.071667433,0.1294211745
1.889014244,2.071667433,0.1289083511
1.87486434,2.071667433,0.1283203959
1.860715747,2.071667433,0.1276548058
1.846569538,2.071667433,0.126909703
1.832425952,2.071667433,0.1260854602
1.818285465,2.071667433,0.1251802444
1.804148912,2.071667433,0.1241941899
1.790016651,2.071667433,0.1231278032
1.775889039,2.071667433,0.1219801158
1.761766911,2.071667433,0.1207509115
1.74763155,2.071667433,0.1194360778
1.733502746,2.071667433,0.1180332005
1.719381809,2.071667433,0.1165354848
1.705270171,2.071667433,0.1149325296
1.691169739,2.071667433,0.1132097244
1.677085042,2.071667433,0.1113479957
1.663020015,2.071667433,0.109322153
1.648982644,2.071667433,0.1070980206
1.634938955,2.071667433,0.1046173275
1.620957255,2.071667433,0.101803489
1.607414603,2.071667433,0.09858413041
1.596827269,2.071667433,0.09549999982
1.588990211,2.071667433,0.09264130145
1.583293676,2.071667433,0.08999548107
1.579257011,2.071667433,0.08756543696
1.576484919,2.071667433,0.08540279418
1.573899269,2.071667433,0.08222007006
1.572710395,2.071667433,0.07828075439
1.574142694,2.071667433,0.07444243133
1.577309132,2.071667433,0.07177444547
1.580243587,2.071667433,0.07011818141
1.584458113,2.071667433,0.06838348508
1.590289712,2.071667433,0.06656181067
1.598226666,2.071667433,0.06465217471
1.608884096,2.071667433,0.06264393777
1.622562408,2.071667433,0.06058055162
1.636751413,2.071667433,0.05880286172
1.650993943,2.071667433,0.05726982281
1.665246844,2.071667433,0.05593131483
1.679528475,2.071667433,0.05475644767
1.693833351,2.071667433,0.05372681841
1.70815742,2.071667433,0.05282748863
1.722496748,2.071667433,0.05204666033
1.736849427,2.071667433,0.0513757132
1.751213551,2.071667433,0.05080825463
1.765588164,2.071667433,0.05034225062
1.779961824,2.071667433,0.04997586831
1.794344425,2.071667433,0.04970906675
1.808735728,2.071667433,0.04954269901
1.823134542,2.071667433,0.04947563261
1.83754015,2.071667433,0.04951031134
1.851952195,2.071667433,0.04964641109
1.866369367,2.071667433,0.04988412932
1.880790949,2.071667433,0.05022534728
1.895216107,2.071667433,0.05067009106
1.909644008,2.071667433,0.05122166127
1.924073815,2.071667433,0.05187851563
1.938504219,2.071667433,0.05264443532
1.952934504,2.071667433,0.05352117866
1.967363834,2.071667433,0.05450866744
1.981791019,2.071667433,0.05561096594
1.996214509,2.071667433,0.05682977661
2.010721445,2.071667433,0.05817374587
2.02521801,2.071667433,0.05963818729
2.039702892,2.071667433,0.06122266501
2.054175138,2.071667433,0.06292477995
2.068633795,2.071667433,0.06474292278
2.083078861,2.071667433,0.06667137891
2.097510576,2.071667433,0.06870236993
2.111928701,2.071667433,0.07082733512
2.126334906,2.071667433,0.07303342223
2.140731812,2.071667433,0.07530619949
