x_base,y_base,z_base,x_def,y_def,z_def
-0.004963864767253412,-9.883827090106934e-11,-0.060213794398476184,-0.004963864767253412,-9.883827090106934e-11,-0.060213794398476184
0.07783028705179092,-9.883827090106934e-11,-0.0941879551529825,0.07783028705179085,-9.883827090106934e-11,-0.0941879551529825
0.1914307276503149,-9.883827090106934e-11,-0.135847753435895,0.19143072765031488,-9.883827090106934e-11,-0.135847753435895
0.341671160105701,-9.883827090106932e-11,-0.1784007867548333,0.341671160105701,-9.883827090106932e-11,-0.1784007867548333
0.5282319180243752,-9.883827090106934e-11,-0.2118774201740798,0.5282319180243751,-9.883827090106934e-11,-0.2118774201740798
0.7416243804638146,-9.883827090106935e-11,-0.2262217533680911,0.7416243804638145,-9.883827090106935e-11,-0.2262217533680911
0.9637816830893031,-9.883827090106932e-11,-0.2185390737667772,0.9637816830893031,-9.883827090106932e-11,-0.2185390737667772
1.17510917830695,-9.883827090106934e-11,-0.2013242164006823,1.17510917830695,-9.883827090106934e-11,-0.2013242164006823
1.360408190202643,-9.883827090106934e-11,-0.1819151218317612,1.360408190202643,-9.883827090106934e-11,-0.1819151218317612
1.511782696848701,-9.883827090106934e-11,-0.1650422481994904,1.511782696848701,-9.883827090106934e-11,-0.1650422481994904
1.628881531372012,-9.883827090106934e-11,-0.1590526979439817,1.628881531372012,-9.883827090106934e-11,-0.1590526979439817
1.715159341698438,-9.883827090106934e-11,-0.1565657860334381,1.715159341698438,-9.883827090106934e-11,-0.1565657860334381
0.4054269459839861,0.5587375636776135,-0.04413115356512813,0.40530753442112083,0.5587375636776135,-0.04006774017620863
0.4746117317268877,0.5586859475997322,-0.0617016436759191,0.47444209110523095,0.5586859475997322,-0.05793091824390647
0.5689741615909525,0.5586161474405671,-0.08390540740875231,0.5687410338849823,0.5586161474405671,-0.08052432267715558
0.6922059487873029,0.5585260421874604,-0.1111271707249292,0.6918949798527793,0.5585260421874604,-0.10824523740476959
0.8443020251326159,0.5584166536522001,-0.1314453029335554,0.8439327572517245,0.5584166536522001,-0.12910779700231098
1.01754720916942,0.5582932307234412,-0.1384824386159877,1.0171573273077419,0.5582932307234412,-0.13667820666500713
1.197684806101514,0.5581649776265026,-0.1300103016671179,1.1973183533087077,0.5581649776265026,-0.12867543617758137
1.368863782183353,0.5580426547060195,-0.1126970939208437,1.3685458902914964,0.5580426547060195,-0.1117582717714305
1.518916171164325,0.5579351701403252,-0.09402626598043562,1.5186507523357384,0.5579351701403252,-0.09341568592720749
1.641678386423662,0.5578302466531073,-0.08025107453220136,1.6414516307959228,0.5578302466531073,-0.0799170119973445
1.736692523819652,0.5577011828817189,-0.07692622533696658,1.7364748748653214,0.5577011828817189,-0.07684552589386226
1.806648093402849,0.5576062361269478,-0.07543972658892088,1.8064344182186625,0.5576062361269478,-0.07555065727823994
0.8219009837115108,1.113120377052353,-0.03271278887531914,0.8217331184517036,1.113120377052353,-0.026804186778966604
0.8785914140458206,1.113120377052353,-0.03488966927739243,0.8784103067644541,1.113120377052353,-0.029326166931602737
0.955224031819051,1.113120377052353,-0.03900379927690847,0.9550183877326424,1.113120377052353,-0.03391801857534722
1.053394791392185,1.113120377052353,-0.05265894964229078,1.0531102137540205,1.113120377052353,-0.04826549883251062
1.173391797163064,1.113120377052353,-0.06196134033455749,1.173052594678983,1.113120377052353,-0.05834334718962388
1.309160487617013,1.113120377052353,-0.06410911497587954,1.308806939032043,1.113120377052353,-0.061288231173538744
1.450055600152279,1.113120377052353,-0.05735968659582902,1.4497380270181959,1.113120377052353,-0.05527998095585823
1.583736687985841,1.113120377052353,-0.04234382464430308,1.5835020364901333,1.113120377052353,-0.04088482868935225
1.700873015535183,1.113120377052353,-0.026516037772931177,1.7007261508318396,1.113120377052353,-0.02557534391611888
1.796927964793484,1.113086157783365,-0.01755763892264462,1.7968303121424183,1.113086157783365,-0.017080510037676796
1.871325574452721,1.112963331804954,-0.018221611167790617,1.8712229778986889,1.112963331804954,-0.018176359607135616
1.926039624124944,1.112873002200083,-0.018709914630338553,1.9259333925545588,1.112873002200083,-0.018982216596116645
1.229943953454699,1.64386033802329,0.017890173524479743,1.230117418927488,1.64386033802329,0.02385428679294703
1.278902341450586,1.644594715483016,0.014877035846997524,1.279048960221774,1.644594715483016,0.020393833526197256
1.345166859276831,1.645491772119356,0.010262058283668038,1.345272598085993,1.645491772119356,0.015166237238945002
1.430276324682245,1.646422055801394,-0.0014049022335107728,1.4302813859425718,1.646422055801394,0.002643656660305859
1.534278034347801,1.647467217937287,-0.009173217694241433,1.534214319585278,1.647467217937287,-0.006095450902936576
1.651904064162666,1.64845180709136,-0.010525281546527883,1.6518248362907249,1.64845180709136,-0.008459928381086581
1.773910463629568,1.648986719068693,-0.004027245753833571,1.773881450009985,1.648986719068693,-0.002920926906457597
1.889622926270014,1.649242703944658,0.009558038874949375,1.889703862463229,1.649242703944658,0.009841236616231782
1.991023669366878,1.649444571155125,0.023653726061614144,1.9912193710220127,1.649444571155125,0.023241078055283762
2.074211735582731,1.649660251920058,0.03165052887778186,2.074471669653951,1.649660251920058,0.030624976461402074
2.138658378932617,1.649724319941591,0.031445524267667176,2.138914330045243,1.649724319941591,0.029870049396606563
2.1860547449746,1.6497714195038,0.0312948080513345,2.186307766996281,1.6497714195038,0.029314873917773723
1.635469580367789,2.17656236072472,0.06807693556221006,1.636240515663266,2.17656236072472,0.07193970900411606
1.677357802734496,2.177643012668004,0.06445864468807087,1.678086455900435,2.177643012668004,0.06781118987707084
1.734149539840475,2.178912192923548,0.05965537799067934,1.7348218695473452,2.178912192923548,0.06231648723834709
1.807354262378793,2.180094717429981,0.0503803213649148,1.8079195478268122,2.180094717429981,0.05211323582409923
1.896765265846671,2.181361689898354,0.044636304529226706,1.8972616051993592,2.181361689898354,0.045299062137351305
1.997833521241201,2.182401975349392,0.044633021116190774,1.9983238268674233,2.182401975349392,0.04416006852790965
2.102597898671868,2.182506861029053,0.051454241149869795,2.1031575314355844,2.182506861029053,0.04988296516604893
2.201912407132188,2.182098606768551,0.06415697677977009,2.2026068823858247,2.182098606768551,0.06161742347004598
2.288957876977379,2.181693775565668,0.07700214668318761,2.2897894856003185,2.181693775565668,0.07363421160850596
2.360405788905466,2.18149941916326,0.08443040954759587,2.361315393387455,2.18149941916326,0.08034640713771239
2.41577050325116,2.181241433785149,0.08498743149681476,2.4166827754851194,2.181241433785149,0.08028876605180058
2.456488351466832,2.181051668477413,0.08539718016345756,2.4574025867552804,2.181051668477413,0.08024655714942663
2.041111722452083,2.707871070863813,0.1295555489851175,2.042884669203761,2.707871070863813,0.12892080344164317
2.076063014766657,2.709234715492696,0.125303661210462,2.07777490028922,2.709234715492696,0.12414140634895905
2.123561697951851,2.7107906576552,0.1202734846640118,2.1252006409071744,2.7107906576552,0.11840111040003419
2.185094027598967,2.712114958897845,0.1133401725800755,2.1866322010350925,2.712114958897845,0.11054454889025782
2.260196214290909,2.713469628920663,0.1095596812326699,2.26167577424751,2.713469628920663,0.1056797985920974
2.345024369750539,2.714414344591591,0.1108367372351648,2.3465139803310566,2.714414344591591,0.10578351775526487
2.432876377731047,2.713932098560074,0.1179101568385323,2.4344550486670595,2.713932098560074,0.11169851166928722
2.51610698502195,2.71270976779859,0.1296627365932677,2.5178392883000136,2.71270976779859,0.12240331959285883
2.589072817894785,2.711566581107155,0.1411979860812474,2.5909566530069514,2.711566581107155,0.13303263259029768
2.649005409833578,2.710854680456205,0.1480091788268492,2.650977032622022,2.710854680456205,0.13907493750788932
2.695461443100461,2.710191741441152,0.1492907165641724,2.697445857895595,2.710191741441152,0.139724638817598
2.729628124994588,2.70970413651319,0.1502333472340192,2.7316219465238434,2.70970413651319,0.14020278368462033
2.448169441125003,3.236168055535856,0.2063357911724876,2.4514946724488813,3.236168055535856,0.19846354238074748
2.47603316006065,3.237914554895948,0.2013694318180327,2.479274525254485,3.237914554895948,0.19300273543116186
2.514034974122942,3.239892362869209,0.1960031462670685,2.517184623951756,3.239892362869209,0.18697055207957494
2.56363193621419,3.241532877456004,0.1912705764277685,2.566698317378834,3.241532877456004,0.1813840918524605
2.624106126087077,3.243187055582102,0.1892823154927153,2.6271329718502328,3.243187055582102,0.17837442046253554
2.692334292714619,3.24427514981397,0.1916463933492461,2.6953918536955515,3.24427514981397,0.17961225580050674
