x_baseline,z_baseline,x_deformed,z_deformed
1.3931846631997,0.065569840169583,1.3938057564420612,0.06834681221667864
1.3963281541591,0.067802800372154,1.3969699485900426,0.07057675708212821
1.4007316137268,0.070347058733591,1.4013969595280567,0.07310981936064842
1.4068595293535,0.073098294060428,1.407550282951599,0.07583604521703122
1.4152283786264,0.076055081535961,1.415946360661709,0.07874911524507064
1.4265215248902,0.079233778097042,1.4272686788899898,0.08185912813070872
1.4411020597181,0.082569703080069,1.4418797097966018,0.08509720162785499
1.4563049142223,0.085498649056792,1.457109235337305,0.08791755783547817
1.4715697564921,0.088068269514352,1.4723973927048912,0.09037371116373559
1.4868747752465,0.090369184769763,1.4877232172403865,0.09255757032522033
1.5022078707606,0.092458662144427,1.5030751441666008,0.09452720093793265
1.5175617020132,0.094373546391214,1.5184461766186388,0.0963199571737821
1.5329312925838,0.096141133180684,1.5338315931169377,0.09796350773254908
1.5483129829216,0.097782457087314,1.5492279305655052,0.09947917299604865
1.5637043604357,0.099312771782112,1.5646329188263368,0.1008824116166133
1.5791036550115,0.10074368290382,1.5800448961661766,0.10218498457300466
1.5945097365737,0.10208249863849,1.5954628007592047,0.1033942980160214
1.6099215925662,0.10333441717454,1.6108856686031057,0.1045156217861828
1.6253387648347,0.10450173580165,1.6263130630019245,0.10555128493984765
1.6407609249443,0.10558486936873,1.641744659406449,0.10650171038278802
1.6561875659431,0.10658473112725,1.6571799594093517,0.10736782706238987
1.6716182165938,0.10750016448758,1.6726184810005136,0.10814846902449818
1.68705253482,0.10833081911139,1.6880598788490595,0.10884328497671789
1.7024899125212,0.10907716335237,1.703503549251663,0.10945275460982556
1.7179299412646,0.10973802608318,1.7189490728643047,0.10997569666519057
1.733372140764,0.11031417549557,1.7343959765904922,0.1104128930459888
1.7488159833836,0.11080707049114,1.7498437464319272,0.11076582506257497
1.7642610556513,0.11121535539818,1.7652919562833342,0.11103312475525443
1.7797068378234,0.11154107599675,1.7807401055149423,0.1112168672482619
1.7951529550933,0.11178375187316,1.7961878148532338,0.11131656992926231
1.8105989253044,0.11194350670126,1.8116346033167323,0.11133236250277061
1.8260442978498,0.11201950961092,1.8270800125644482,0.11126340842984683
1.841488649775,0.11200926030275,1.842523596327409,0.11110718154069604
1.4385951518099,0.070184191358413,1.4392811408072237,0.07304716424305153
1.4416583971489,0.072431660325416,1.4423659023316735,0.07529162257182799
1.4459952003712,0.074957397327804,1.4467268442173298,0.07780525470580381
1.4520317390099,0.077689655180532,1.4527894327938216,0.08051129960746894
1.4602761753323,0.080627326984683,1.4610617960649022,0.08340368132139762
1.4714013681777,0.083787281183378,1.4722169241835468,0.08649290789478789
1.4857269364461,0.087098770704133,1.4865737394322398,0.08970426956432385
1.5006271279955,0.090003847899578,1.5015012347615637,0.09249875716788923
1.5155881280193,0.09255576492797,1.5164861324048091,0.09493527032715599
1.5305887007508,0.094843286524402,1.5315080529900977,0.0971038418632716
1.5456170845801,0.096922246835826,1.546555773516652,0.0990610880009484
1.5606660754881,0.098828797052062,1.5616224386819773,0.10084366229404444
1.5757307682848,0.10058979011023,1.5767034023004545,0.10247878648453822
1.5908075477153,0.10222607865636,1.5917952502380104,0.1039875977231344
1.6058940100062,0.10375275740271,1.606895724297713,0.10538539458854002
1.6209883807319,0.10518151968073,1.6220031628227516,0.1066840274850161
1.6360895552201,0.10651927994396,1.6371165278253852,0.1078905042863034
1.6511964832179,0.10777138788048,1.6522348206554005,0.1090102488666631
1.6663087849012,0.10893958994755,1.6673576783366089,0.11004503226258926
