# case: /home/ubuntu/certonomous-runs/CURRICULUM-D6R3-crm-wing-mach085/MP_R2/mp04
# time_directory: 0.0
# case_type: Reconstructed Case
# patch: patch/wing
# eta: 0.75
# plane_origin: (0.000000, 2.825001, 0.000000)
# plane_normal: (0, 1, 0)
# halfspan_b_over_2_m: 3.766668
# polylines_returned: 1
# points_kept: 137
x,y,z
2.147337437,2.825001001,0.1624773592
2.149950743,2.825001001,0.1605427563
2.15194869,2.825001001,0.1590912789
2.155124187,2.825001001,0.1577666998
2.159544945,2.825001001,0.1563854218
2.165588856,2.825001001,0.1549575776
2.173718452,2.825001001,0.1534903198
2.184087515,2.825001001,0.1520366967
2.194910288,2.825001001,0.1508183777
2.205785036,2.825001001,0.1498018503
2.216660023,2.825001001,0.1489442885
2.227562904,2.825001001,0.1482174397
2.238488674,2.825001001,0.1476054192
2.249433517,2.825001001,0.1470975876
2.260394335,2.825001001,0.1466857642
2.271369696,2.825001001,0.1463650018
2.282357454,2.825001001,0.1461305767
2.29335618,2.825001001,0.1459802538
2.304351091,2.825001001,0.1459109932
2.315354586,2.825001001,0.1459198147
2.326365232,2.825001001,0.1460052133
2.337382078,2.825001001,0.1461636275
2.348404408,2.825001001,0.1463941485
2.359431028,2.825001001,0.1466954499
2.370461226,2.825001001,0.1470669359
2.381494761,2.825001001,0.1475089639
2.392530441,2.825001001,0.1480214
2.403568029,2.825001001,0.148606658
2.414606571,2.825001001,0.14926368
2.425645351,2.825001001,0.1499944031
2.436683655,2.825001001,0.1508009434
2.447721004,2.825001001,0.1516824812
2.458756447,2.825001001,0.1526419073
2.469789028,2.825001001,0.1536808908
2.480810642,2.825001001,0.1547986716
2.491825819,2.825001001,0.1559977233
2.502833128,2.825001001,0.157278955
2.513832092,2.825001001,0.1586413085
2.52482152,2.825001001,0.1600848138
2.535801411,2.825001001,0.161607638
2.546771049,2.825001001,0.1632059813
2.557730675,2.825001001,0.164875716
2.568679333,2.825001001,0.1666102558
2.579619169,2.825001001,0.1684006304
2.590551853,2.825001001,0.1702371836
2.60147953,2.825001001,0.1721058935
2.6124053,2.825001001,0.1739918143
2.623331547,2.825001001,0.1758785397
2.634262562,2.825001001,0.1777461916
2.645200729,2.825001001,0.1795748919
2.656188965,2.825001001,0.1813483238
2.667191505,2.825001001,0.1830331832
2.678212404,2.825001001,0.1846004277
2.689254522,2.825001001,0.1860065013
2.700325727,2.825001001,0.1872033328
2.711418629,2.825001001,0.1881141961
2.722526312,2.825001001,0.188656196
2.733624458,2.825001001,0.1887218058
2.744024992,2.825001001,0.1882350743
2.751407623,2.825001001,0.1874757856
2.756187677,2.825001001,0.1867381781
2.759203196,2.825001001,0.1861335337
2.761103153,2.825001001,0.1856764257
2.762301445,2.825001001,0.1853444427
2.763056993,2.825001001,0.1851096153
2.763535261,2.825001001,0.1849507987
2.763519764,2.825001001,0.1854175627
2.763504028,2.825001001,0.1858843267
2.763488293,2.825001001,0.1863510609
2.763472319,2.825001001,0.186817795
2.762972116,2.825001001,0.1870403588
2.761902094,2.825001001,0.1874886453
2.75954771,2.825001001,0.1883602887
2.754285574,2.825001001,0.1899698377
2.744856358,2.825001001,0.1922409385
2.734884024,2.825001001,0.1941381991
2.724374771,2.825001001,0.1957665235
2.713790655,2.825001001,0.1971510351
2.703189135,2.825001001,0.198379159
2.692572355,2.825001001,0.1995177716
2.68194747,2.825001001,0.2006065696
2.671316385,2.825001001,0.2016637176
2.660678387,2.825001001,0.2026924044
2.650031328,2.825001001,0.2036862373
2.639373541,2.825001001,0.2046350241
2.628703117,2.825001001,0.2055268288
2.618016481,2.825001001,0.2063520998
2.607315779,2.825001001,0.2071019858
2.596601248,2.825001001,0.2077698112
2.585873365,2.825001001,0.208352223
2.575132847,2.825001001,0.2088464946
2.564381123,2.825001001,0.209252879
2.553619623,2.825001001,0.2095746398
2.542849541,2.825001001,0.2098146379
2.532073021,2.825001001,0.2099787444
2.521290541,2.825001001,0.2100736499
2.510502815,2.825001001,0.2101040781
2.499711037,2.825001001,0.2100757658
2.488915205,2.825001001,0.2099935859
2.478116035,2.825001001,0.2098598033
2.467313766,2.825001001,0.2096774876
2.456508875,2.825001001,0.2094483376
2.445952654,2.825001001,0.20917961
2.435396671,2.825001001,0.2088671774
2.424841404,2.825001001,0.2085107118
2.414286613,2.825001001,0.2081093788
2.403732777,2.825001001,0.2076627016
2.393179893,2.825001001,0.2071686089
2.382628202,2.825001001,0.2066265047
2.37207818,2.825001001,0.2060347348
2.36152935,2.825001001,0.2053911835
2.350982666,2.825001001,0.2046952695
2.340438366,2.825001001,0.2039451599
2.329896688,2.825001001,0.2031390667
2.319358349,2.825001001,0.202275902
2.308823347,2.825001001,0.2013534456
2.298292637,2.825001001,0.2003693134
2.287766695,2.825001001,0.199321568
2.277222395,2.825001001,0.1982038021
2.266684532,2.825001001,0.197014451
2.256154299,2.825001001,0.1957484037
2.245632887,2.825001001,0.1943986565
2.235121727,2.825001001,0.1929557323
2.224624395,2.825001001,0.1914061606
2.214144707,2.825001001,0.189731732
2.203689337,2.825001001,0.1879061908
2.193211317,2.825001001,0.1858800203
2.182789326,2.825001001,0.1836016625
2.172660351,2.825001001,0.1810166091
2.164620876,2.825001001,0.1785400659
2.158687115,2.825001001,0.1762854159
2.154406071,2.825001001,0.1742449403
2.151404142,2.825001001,0.1724210382
2.149189234,2.825001001,0.1709775627
2.147351503,2.825001001,0.1684764028
2.146343231,2.825001001,0.1654859632
2.147337437,2.825001001,0.1624773592
