xc,cf
-2.025045238095238176e+00,2.752161577585988950e-03
-2.021295238095238034e+00,2.739767008231240933e-03
-2.015297619047619282e+00,2.585610594493380644e-03
-2.009300000000000086e+00,2.472774972534406372e-03
-2.003302380952380890e+00,2.400793052257502603e-03
-1.997304761904761916e+00,2.353099817014937898e-03
-1.991307142857142942e+00,2.320003147297817342e-03
-1.985307142857142937e+00,2.296131506992776621e-03
-1.979309523809523963e+00,2.278632310151415888e-03
-1.973311904761904989e+00,2.265720605332337788e-03
-1.967314285714285793e+00,2.256078531190958310e-03
-1.961316666666666597e+00,2.248705180376963080e-03
-1.955319047619047845e+00,2.242966644901816728e-03
-1.949321428571428649e+00,2.238395834668706341e-03
-1.943323809523809675e+00,2.234575704948333144e-03
-1.937323809523809448e+00,2.231272710692290030e-03
-1.931326190476190696e+00,2.228320034008857142e-03
-1.925328571428571500e+00,2.225600902373831361e-03
-1.919330952380952526e+00,2.223065270419697249e-03
-1.913333333333333330e+00,2.220679774568110314e-03
-1.907335714285714356e+00,2.218377687662383309e-03
-1.901338095238095383e+00,2.216159009702515798e-03
-1.895340476190476187e+00,2.214007058899335970e-03
-1.889340476190476181e+00,2.211905153463672013e-03
-1.883342857142857207e+00,2.209819929817179868e-03
-1.877345238095238233e+00,2.207768069749032214e-03
-1.871347619047619260e+00,2.205749573259227752e-03
-1.865350000000000064e+00,2.203781122136939160e-03
-1.859352380952380868e+00,2.201879398171338684e-03
-1.853354761904762116e+00,2.200027719573254079e-03
-1.847357142857142920e+00,2.198242768131856723e-03
-1.841357142857142914e+00,2.196491180268803425e-03
-1.835359523809523719e+00,2.194789637773265998e-03
-1.829361904761904967e+00,2.193138140645244007e-03
-1.823364285714285771e+00,2.191520007095566509e-03
-1.817366666666666797e+00,2.189985282491748505e-03
-1.811369047619047601e+00,2.188500603255445938e-03
-1.805371428571428627e+00,2.187065969386659675e-03
-1.799373809523809653e+00,2.185714744463732907e-03
-1.793376190476190679e+00,2.184413564908322010e-03
-1.787376190476190452e+00,2.183162430720426549e-03
-1.781378571428571478e+00,2.181961341900047393e-03
-1.775380952380952504e+00,2.180810298447183673e-03
-1.769383333333333530e+00,2.179709300361835824e-03
-1.763385714285714334e+00,2.178641665854832033e-03
-1.757388095238095138e+00,2.177624076715344113e-03
-1.751390476190476386e+00,2.176639851154199383e-03
-1.745392857142857190e+00,2.175705670960571391e-03
-1.739392857142857185e+00,2.174788172556114778e-03
-1.733395238095237989e+00,2.173904037730002223e-03
-1.727397619047619237e+00,2.173053266482233726e-03
-1.721400000000000041e+00,2.172235858812808420e-03
-1.715402380952381067e+00,2.171451814721727606e-03
-1.709404761904761871e+00,2.170684452419818604e-03
-1.703407142857143119e+00,2.169950453696253227e-03
-1.697409523809523924e+00,2.169249818551031907e-03
-1.691409523809523918e+00,2.168565865194982834e-03
-1.685411904761904722e+00,2.167898593628105140e-03
-1.679414285714285970e+00,2.167248003850399691e-03
-1.673416666666666774e+00,2.166614095861866054e-03
-1.667419047619047801e+00,2.166013551451676476e-03
-1.661421428571428605e+00,2.165396325252314652e-03
-1.655423809523809409e+00,2.164795780842125074e-03
-1.649426190476190657e+00,2.164211918221107308e-03
-1.643426190476190651e+00,2.163644737389261354e-03
-1.637428571428571455e+00,2.163077556557415834e-03
-1.631430952380952260e+00,2.162543739303913505e-03
-1.625433333333333508e+00,2.162026603839583856e-03
-1.619435714285714312e+00,2.161526150164425585e-03
-1.613438095238095338e+00,2.161025696489267314e-03
-1.607440476190476142e+00,2.160558606392453534e-03
-1.601442857142857390e+00,2.160091516295639322e-03
-1.595442857142857163e+00,2.159641107987996921e-03
