xc,cf
-2.025045238095238176e+00,2.725587487435095126e-03
-2.021295238095238034e+00,2.716178958342123622e-03
-2.015297619047619282e+00,2.540970126669280568e-03
-2.009300000000000086e+00,2.418058704050456229e-03
-2.003302380952380890e+00,2.341405882805410767e-03
-1.997304761904761916e+00,2.291177015608711516e-03
-1.991307142857142942e+00,2.256428848763569403e-03
-1.985307142857142937e+00,2.231322756059805467e-03
-1.979309523809523963e+00,2.212789288289785002e-03
-1.973311904761904989e+00,2.198943403277078042e-03
-1.967314285714285793e+00,2.188500603255445938e-03
-1.961316666666666597e+00,2.180459980874573014e-03
-1.955319047619047845e+00,2.174104219200065271e-03
-1.949321428571428649e+00,2.168949546345937118e-03
-1.943323809523809675e+00,2.164662326528749708e-03
-1.937323809523809448e+00,2.160992332910923689e-03
-1.931326190476190696e+00,2.157739384022396012e-03
-1.925328571428571500e+00,2.154803389128135370e-03
-1.919330952380952526e+00,2.152100939282281834e-03
-1.913333333333333330e+00,2.149581989117319535e-03
-1.907335714285714356e+00,2.147213175054904846e-03
-1.901338095238095383e+00,2.144961133516693277e-03
-1.895340476190476187e+00,2.142809182713513883e-03
-1.889340476190476181e+00,2.140757322645365363e-03
-1.883342857142857207e+00,2.138772189733904958e-03
-1.877345238095238233e+00,2.136870465768304483e-03
-1.871347619047619260e+00,2.135035468959391256e-03
-1.865350000000000064e+00,2.133267199307166146e-03
-1.859352380952380868e+00,2.131565656811628719e-03
-1.853354761904762116e+00,2.129930841472778974e-03
-1.847357142857142920e+00,2.128312707923101475e-03
-1.841357142857142914e+00,2.126744619740939413e-03
-1.835359523809523719e+00,2.125193213347949164e-03
-1.829361904761904967e+00,2.123708534111647030e-03
-1.823364285714285771e+00,2.122223854875344897e-03
-1.817366666666666797e+00,2.120772539217385955e-03
-1.811369047619047601e+00,2.119354587137771504e-03
-1.805371428571428627e+00,2.117953316847328866e-03
-1.799373809523809653e+00,2.116602091924402098e-03
-1.793376190476190679e+00,2.115300912368991201e-03
-1.787376190476190452e+00,2.114033096391923928e-03
-1.781378571428571478e+00,2.112798643993200713e-03
-1.775380952380952504e+00,2.111630918751165181e-03
-1.769383333333333530e+00,2.110496557087473708e-03
-1.763385714285714334e+00,2.109395559002125858e-03
-1.757388095238095138e+00,2.108311242705950255e-03
-1.751390476190476386e+00,2.107260289988117843e-03
-1.745392857142857190e+00,2.106226019059458110e-03
-1.739392857142857185e+00,2.105225111709142002e-03
-1.733395238095237989e+00,2.104274249726341764e-03
-1.727397619047619237e+00,2.103340069532713338e-03
-1.721400000000000041e+00,2.102455934706600350e-03
-1.715402380952381067e+00,2.101588481669660041e-03
-1.709404761904761871e+00,2.100737710421891544e-03
-1.703407142857143119e+00,2.099936984541638484e-03
-1.697409523809523924e+00,2.099152940450557236e-03
-1.691409523809523918e+00,2.098385578148648234e-03
-1.685411904761904722e+00,2.097634897635911044e-03
-1.679414285714285970e+00,2.096917580701517913e-03
-1.673416666666666774e+00,2.096216945556296594e-03
-1.667419047619047801e+00,2.095549673989418899e-03
-1.661421428571428605e+00,2.094882402422541638e-03
-1.655423809523809409e+00,2.094248494434008002e-03
-1.649426190476190657e+00,2.093631268234646178e-03
-1.643426190476190651e+00,2.093030723824457033e-03
-1.637428571428571455e+00,2.092446861203438833e-03
-1.631430952380952260e+00,2.091896362160765126e-03
-1.625433333333333508e+00,2.091345863118091418e-03
-1.619435714285714312e+00,2.090812045864589089e-03
-1.613438095238095338e+00,2.090294910400259006e-03
-1.607440476190476142e+00,2.089794456725101168e-03
-1.601442857142857390e+00,2.089294003049943331e-03
-1.595442857142857163e+00,2.088826912953128685e-03
-1.589445238095238189e+00,2.088343141067142660e-03
-1.583447619047618993e+00,2.087892732759500693e-03
-1.577450000000000241e+00,2.087442324451858292e-03
-1.571452380952381045e+00,2.087008597933387704e-03
-1.565454761904762071e+00,2.086574871414917549e-03
-1.559457142857142875e+00,2.086157826685619207e-03
-1.553459523809523679e+00,2.085757463745492677e-03
