0 	7.3507964 	31.018192 	5.9075259
0.001754386 	7.3527755 	31.051805 	5.91233
0.003508772 	7.3547545 	31.085419 	5.917134
0.0052631579 	7.356798 	31.120549 	5.9221743
0.0070175439 	7.3598137 	31.178552 	5.9307761
0.0087719299 	7.3628295 	31.236554 	5.9393779
0.010526316 	7.3658452 	31.294556 	5.9479798
0.012280702 	7.3679137 	31.344149 	5.9557294
0.014035088 	7.3699463 	31.393424 	5.9634468
0.015789474 	7.3719789 	31.442698 	5.9711642
0.01754386 	7.3738707 	31.490504 	5.9787072
0.019298246 	7.3757008 	31.537665 	5.9861737
0.021052632 	7.3775308 	31.584826 	5.9936403
0.022807018 	7.379354 	31.631632 	6.001042
0.024561404 	7.381156 	31.677362 	6.008247
0.02631579 	7.382958 	31.723092 	6.015452
0.028070176 	7.38476 	31.768822 	6.022657
0.029824562 	7.386569 	31.813546 	6.0296578
0.031578948 	7.3883825 	31.857631 	6.0365289
0.033333334 	7.3901959 	31.901716 	6.0434
0.03508772 	7.3920093 	31.945801 	6.0502712
0.036842106 	7.3938162 	31.988247 	6.0568274
0.038596492 	7.3956212 	32.030221 	6.0632928
0.040350877 	7.3974263 	32.072195 	6.0697582
0.042105263 	7.3992313 	32.114168 	6.0762237
0.043859649 	7.4010158 	32.15435 	6.0823577
0.045614035 	7.4027928 	32.193871 	6.0883698
0.047368421 	7.4045697 	32.233393 	6.0943818
0.049122807 	7.4063467 	32.272915 	6.1003939
0.050877193 	7.4081159 	32.311202 	6.1061736
0.052631579 	7.409876 	32.348065 	6.111685
0.054385965 	7.4116362 	32.384928 	6.1171964
0.056140351 	7.4133963 	32.42179 	6.1227077
0.057894737 	7.4151565 	32.458653 	6.1282191
0.059649123 	7.4169548 	32.492918 	6.1331974
0.061403509 	7.4187546 	32.527085 	6.1381555
0.063157895 	7.4205544 	32.561252 	6.1431135
0.064912281 	7.4223541 	32.595418 	6.1480716
0.066666667 	7.4241852 	32.629072 	6.1529044
0.068421053 	7.42613 	32.660866 	6.1572836
0.070175439 	7.4280747 	32.692661 	6.1616628
0.071929825 	7.4300194 	32.724455 	6.1660419
0.073684211 	7.4319641 	32.756249 	6.1704211
0.075438597 	7.4339698 	32.787735 	6.1746889
0.077192983 	7.4362058 	32.818052 	6.1785361
0.078947369 	7.4384418 	32.84837 	6.1823833
0.080701755 	7.4406778 	32.878687 	6.1862305
0.082456141 	7.4429138 	32.909005 	6.1900777
0.084210527 	7.4451498 	32.939323 	6.1939249
0.085964913 	7.4477235 	32.968525 	6.1972698
0.087719299 	7.4503235 	32.997642 	6.2005758
0.089473685 	7.4529234 	33.026758 	6.2038817
0.091228071 	7.4555234 	33.055875 	6.2071877
0.092982457 	7.4581233 	33.084991 	6.2104936
0.094736843 	7.4608476 	33.113646 	6.2136048
