# Region            : cellZone gateZoneInner
# Cells             : 1068
# Volume            : 3.009845920344e-04
# Time              	volAverage(Ma)	volAverage(p)	volAverage(T)
1.2e-08             	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
2.64e-08            	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
4.368e-08           	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
6.4416e-08          	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
8.92992e-08         	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
1.1915904e-07       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
1.5499085e-07       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
1.9798902e-07       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
2.4958682e-07       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
3.1150419e-07       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
3.8580502e-07       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
4.7496603e-07       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
5.8195923e-07       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
7.1035108e-07       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
8.6442129e-07       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
1.0493056e-06       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
1.2711667e-06       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
1.5374e-06          	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
1.85688e-06         	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
2.240256e-06        	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
2.7003072e-06       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
3.2523686e-06       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
3.9112897e-06       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
4.6770154e-06       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
5.5494784e-06       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
6.5285985e-06       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
7.5942828e-06       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
8.6590872e-06       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
9.7231075e-06       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
1.0783919e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
1.1841482e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
1.2896503e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
1.3949594e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
1.5001192e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
1.6051636e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
1.7101246e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
1.8150358e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
1.9198963e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
2.0245456e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
2.1290006e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
2.2332891e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
2.33746e-05         	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
2.4415698e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
2.5456618e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
2.6497472e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
2.7538195e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
2.8579211e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
2.9621157e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
3.0662132e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
3.170037e-05        	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
3.2736739e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
3.3772728e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
3.4809953e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
3.5849611e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
3.6892636e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
3.7938427e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
3.8982293e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
4.0026603e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
4.1073234e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
4.2119793e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
4.316663e-05        	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
4.4211135e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
4.5253089e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
4.6292797e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
4.7330768e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
4.8367694e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
4.9404407e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
5.0441811e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
5.1480759e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
5.2521872e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
5.3562199e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
5.4602248e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
5.5642337e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
5.6683082e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
5.7724678e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
5.8767309e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
5.9811549e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
6.0858399e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
6.1906431e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
6.2953792e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
6.400074e-05        	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
6.5047623e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
6.6094826e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
6.7139852e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
6.8182564e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
6.9223256e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
7.0262514e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
7.1301144e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
7.234004e-05        	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
7.3380054e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
7.4421869e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
7.5461759e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
7.6500061e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
7.7538163e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
7.8577659e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
7.9619213e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
8.0662711e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
8.1708276e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
8.2756327e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
8.3804282e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
8.4851699e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
8.5898827e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
8.6945973e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
8.7993458e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
8.9039123e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
9.0082855e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
9.1124992e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
9.2166108e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
9.3206925e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
9.4248177e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
9.529049e-05        	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
9.633429e-05        	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
9.7377575e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
9.8420803e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
9.9464425e-05       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
0.0001005092        	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
0.00010155583       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
0.00010260468       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
0.00010365454       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
0.00010470402       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
0.00010575274       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
0.00010680031       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
0.00010784652       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
0.00010889129       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
0.00010993468       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
0.000110977         	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
0.00011201874       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
0.00011306055       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
0.00011410308       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
0.0001151469        	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
0.00011618942       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
0.00011723078       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
0.00011827233       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
0.00011931492       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
0.00012035871       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
0.00012140434       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
0.00012245236       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
0.00012350099       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
0.00012454919       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
0.00012559715       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
0.00012664511       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
0.0001276921        	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
0.00012873733       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
0.00012978082       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
0.00013082286       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
0.00013186397       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
0.00013290487       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
0.00013394629       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
0.0001349889        	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
0.0001360322        	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
0.00013707404       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
0.00013811577       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
0.00013915803       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
0.00014020125       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
0.00014124631       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
0.00014229376       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
0.00014334296       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
0.00014439165       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
0.00014543999       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
0.00014648823       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
0.0001475357        	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
0.00014858146       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
0.00014962547       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
0.00015066798       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
0.00015170948       	2.500000000000e+00	2.026369000000e+05	3.000000000000e+02
