0.02 	0 	0.0025 	2.66348195142e-05 	-3.26937144504e-07 	0.0150949784164 	-6.72914097661e-24
0.025 	0 	0.0025 	6.34342437755e-05 	-2.09335323238e-08 	0.0105129505762 	6.58917015763e-24
0.03 	0 	0.0025 	7.77603093886e-05 	-9.65641990929e-09 	0.00717403153981 	4.76905048343e-26
0.035 	0 	0.0025 	8.31230911194e-05 	-4.81787275247e-09 	0.00453957453453 	9.68386649435e-24
0.0141421356237 	0.0141421356237 	0.0025 	2.66348195148e-05 	-0.0106739927796 	0.0106735304206 	-2.96151084597e-23
0.0176776695297 	0.0176776695297 	0.0025 	6.34342437754e-05 	-0.00743379344492 	0.00743376384043 	-2.1756045305e-34
0.0212132034356 	0.0212132034356 	0.0025 	7.77603093881e-05 	-0.00507281317835 	0.0050727995221 	-3.91893570986e-34
0.0247487373415 	0.0247487373415 	0.0025 	8.31230911189e-05 	-0.00320996734382 	0.00320996053032 	-1.31873140502e-22
0 	0.02 	0.0025 	2.66348195138e-05 	-0.0150949784164 	-3.26937144652e-07 	-2.22337814411e-24
0 	0.025 	0.0025 	6.34342437747e-05 	-0.0105129505762 	-2.09335324822e-08 	7.01416881174e-24
0 	0.03 	0.0025 	7.77603093878e-05 	-0.00717403153981 	-9.65641991898e-09 	8.00711738514e-24
0 	0.035 	0.0025 	8.31230911187e-05 	-0.00453957453453 	-4.81787267086e-09 	-3.42835097856e-24
-0.0141421356237 	0.0141421356237 	0.0025 	2.66348195146e-05 	-0.0106735304206 	-0.0106739927796 	-2.96151084593e-23
-0.0176776695297 	0.0176776695297 	0.0025 	6.34342437752e-05 	-0.00743376384043 	-0.00743379344492 	-4.56528449647e-34
-0.0212132034356 	0.0212132034356 	0.0025 	7.77603093878e-05 	-0.0050727995221 	-0.00507281317835 	6.2711038684e-35
-0.0247487373415 	0.0247487373415 	0.0025 	8.31230911186e-05 	-0.00320996053032 	-0.00320996734383 	-1.31873140502e-22
-0.02 	0 	0.0025 	2.66348195139e-05 	3.26937144582e-07 	-0.0150949784164 	-2.22337814411e-24
-0.025 	0 	0.0025 	6.34342437749e-05 	2.09335324063e-08 	-0.0105129505762 	7.01416881176e-24
-0.03 	0 	0.0025 	7.7760309388e-05 	9.65641991283e-09 	-0.00717403153981 	8.00711738516e-24
-0.035 	0 	0.0025 	8.31230911189e-05 	4.81787270807e-09 	-0.00453957453453 	-3.42835097857e-24
-0.0141421356237 	-0.0141421356237 	0.0025 	2.66348195146e-05 	0.0106739927796 	-0.0106735304206 	-2.96151084593e-23
-0.0176776695297 	-0.0176776695297 	0.0025 	6.34342437751e-05 	0.00743379344492 	-0.00743376384043 	-3.79176096393e-34
-0.0212132034356 	-0.0212132034356 	0.0025 	7.77603093877e-05 	0.00507281317835 	-0.0050727995221 	-9.84267835588e-35
-0.0247487373415 	-0.0247487373415 	0.0025 	8.31230911185e-05 	0.00320996734383 	-0.00320996053032 	-1.31873140502e-22
0 	-0.02 	0.0025 	2.66348195138e-05 	0.0150949784164 	3.2693714461e-07 	-2.77162165221e-24
0 	-0.025 	0.0025 	6.34342437747e-05 	0.0105129505762 	2.09335324479e-08 	4.60542397606e-25
0 	-0.03 	0.0025 	7.77603093878e-05 	0.00717403153981 	9.65641992782e-09 	-5.73111015522e-25
0 	-0.035 	0.0025 	8.31230911187e-05 	0.00453957453453 	4.81787269655e-09 	3.59240758942e-24
0.0141421356237 	-0.0141421356237 	0.0025 	2.66348195148e-05 	0.0106735304206 	0.0106739927796 	-2.96151084594e-23
0.0176776695297 	-0.0176776695297 	0.0025 	6.34342437753e-05 	0.00743376384043 	0.00743379344492 	-5.39822018808e-34
0.0212132034356 	-0.0212132034356 	0.0025 	7.7760309388e-05 	0.0050727995221 	0.00507281317835 	2.05632132517e-34
0.0247487373415 	-0.0247487373415 	0.0025 	8.31230911187e-05 	0.00320996053032 	0.00320996734383 	-1.31873140502e-22
