# Region type : patch inlet
# Faces         : 44
# Area          : 5.76317345e-06
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.00017796594   	-2.98732670e-04
0.00017850863   	-2.99018316e-04
0.00017905026   	-2.99299174e-04
0.00017959092   	-2.99570146e-04
0.00018013091   	-2.99842326e-04
0.00018067038   	-3.00108962e-04
0.00018120925   	-3.00367625e-04
0.00018174741   	-3.00624947e-04
0.00018228487   	-3.00887312e-04
0.00018282171   	-3.01150194e-04
0.00018335793   	-3.01407422e-04
0.00018389363   	-3.01658330e-04
0.00018442883   	-3.01899782e-04
0.00018496353   	-3.02133614e-04
0.00018549777   	-3.02365427e-04
0.00018603155   	-3.02596196e-04
0.00018656486   	-3.02826022e-04
0.00018709773   	-3.03057259e-04
0.0001876302    	-3.03283202e-04
0.00018816221   	-3.03499856e-04
0.00018869382   	-3.03710040e-04
0.00018922505   	-3.03913445e-04
0.00018975591   	-3.04110819e-04
0.00019028645   	-3.04309833e-04
0.00019081679   	-3.04506503e-04
0.00019134687   	-3.04703361e-04
0.00019187652   	-3.04896385e-04
0.00019240575   	-3.05086721e-04
0.0001929346    	-3.05271725e-04
0.00019346312   	-3.05436286e-04
0.00019399183   	-3.05600634e-04
0.00019452065   	-3.05780835e-04
0.00019504914   	-3.05956614e-04
0.00019557702   	-3.06128508e-04
0.00019610434   	-3.06300304e-04
0.0001966312    	-3.06469595e-04
0.00019715773   	-3.06603305e-04
0.00019768513   	-3.06711511e-04
0.00019821305   	-3.06883530e-04
0.00019874079   	-3.07048908e-04
0.00019926774   	-3.07202914e-04
0.00019979384   	-3.07353106e-04
0.00020031932   	-3.07503065e-04
0.00020084438   	-3.07655659e-04
0.00020136916   	-3.07807022e-04
0.00020189368   	-3.07956971e-04
0.00020241795   	-3.08101824e-04
0.00020294197   	-3.08242842e-04
0.00020346576   	-3.08377737e-04
0.00020398933   	-3.08510026e-04
0.00020451271   	-3.08640148e-04
0.00020503586   	-3.08771546e-04
0.00020555882   	-3.08902407e-04
0.00020608155   	-3.09032926e-04
0.00020660409   	-3.09159127e-04
0.00020712646   	-3.09281507e-04
0.00020764863   	-3.09398069e-04
0.00020817064   	-3.09513189e-04
0.00020869245   	-3.09626571e-04
0.0002092141    	-3.09741766e-04
0.00020973558   	-3.09856863e-04
0.00021025687   	-3.09971700e-04
0.00021077799   	-3.10082496e-04
0.00021129894   	-3.10190038e-04
0.00021181972   	-3.10292771e-04
0.00021234037   	-3.10393774e-04
0.00021286085   	-3.10492938e-04
0.0002133812    	-3.10593574e-04
0.0002139014    	-3.10693807e-04
0.00021442144   	-3.10793818e-04
0.00021494134   	-3.10890082e-04
0.00021546108   	-3.10983823e-04
0.00021598068   	-3.11073337e-04
0.00021650016   	-3.11161580e-04
0.00021701951   	-3.11248260e-04
0.00021753872   	-3.11336116e-04
0.0002180578    	-3.11423081e-04
0.00021857673   	-3.11509904e-04
0.00021909553   	-3.11593097e-04
0.00021961422   	-3.11673711e-04
0.0002201328    	-3.11750594e-04
0.00022065127   	-3.11827754e-04
0.0002211696    	-3.11902251e-04
0.00022168782   	-3.11979005e-04
0.0002222059    	-3.12054318e-04
0.0002227239    	-3.12128366e-04
0.00022324179   	-3.12198426e-04
0.00022375958   	-3.12266475e-04
0.00022427725   	-3.12331589e-04
0.00022479481   	-3.12398315e-04
0.00022531226   	-3.12464456e-04
0.00022582964   	-3.12529090e-04
0.00022634692   	-3.12594996e-04
0.0002268641    	-3.12655290e-04
0.00022738117   	-3.12714621e-04
0.00022789813   	-3.12776223e-04
0.00022841501   	-3.12831679e-04
0.00022893181   	-3.12888820e-04
0.00022944852   	-3.12944454e-04
0.00022996513   	-3.13000501e-04
0.00023048165   	-3.13053986e-04
0.00023099806   	-3.13107460e-04
0.0002315144    	-3.13158495e-04
0.00023203067   	-3.13210150e-04
0.0002325469    	-3.13258473e-04
0.00023306301   	-3.13307622e-04
0.00023357904   	-3.13353444e-04
0.00023409499   	-3.13402003e-04
0.00023461086   	-3.13448578e-04
0.00023512665   	-3.13493913e-04
0.00023564235   	-3.13537618e-04
0.00023615798   	-3.13580515e-04
0.00023667352   	-3.13621047e-04
0.00023718901   	-3.13663411e-04
0.00023770441   	-3.13704717e-04
0.00023821979   	-3.13748035e-04
0.00023873514   	-3.13788361e-04
0.00023925041   	-3.13826165e-04
0.00023976557   	-3.13863602e-04
0.00024028065   	-3.13900654e-04
0.00024079562   	-3.13938908e-04
0.00024131051   	-3.13975719e-04
0.00024182534   	-3.14011640e-04
0.0002423401    	-3.14044671e-04
0.0002428548    	-3.14076924e-04
0.00024336941   	-3.14107280e-04
0.00024388398   	-3.14138648e-04
0.00024439848   	-3.14168976e-04
0.00024491297   	-3.14200028e-04
0.00024542742   	-3.14229899e-04
0.00024594179   	-3.14253644e-04
0.00024645617   	-3.14280363e-04
0.00024697054   	-3.14308007e-04
0.0002474848    	-3.14335062e-04
0.00024799896   	-3.14362502e-04
0.00024851304   	-3.14390060e-04
0.00024902708   	-3.14413457e-04
0.00024954116   	-3.14429405e-04
0.00025005521   	-3.14445707e-04
0.00025056917   	-3.14464702e-04
0.00025108309   	-3.14486099e-04
0.00025159692   	-3.14509988e-04
0.00025211067   	-3.14536044e-04
0.00025262436   	-3.14559945e-04
0.00025313798   	-3.14578676e-04
0.00025365154   	-3.14600431e-04
0.00025416504   	-3.14620342e-04
0.0002546785    	-3.14640025e-04
0.00025519189   	-3.14659110e-04
0.00025570524   	-3.14677688e-04
0.00025621853   	-3.14696211e-04
0.00025673176   	-3.14714462e-04
0.00025724494   	-3.14732048e-04
0.0002577581    	-3.14749568e-04
0.0002582712    	-3.14766895e-04
0.00025878425   	-3.14786045e-04
0.00025929724   	-3.14802370e-04
0.0002598102    	-3.14818902e-04
0.00026032312   	-3.14830915e-04
0.00026083597   	-3.14846236e-04
0.00026134878   	-3.14860522e-04
0.00026186155   	-3.14875017e-04
0.00026237428   	-3.14888360e-04
0.00026288694   	-3.14902208e-04
0.00026339959   	-3.14915745e-04
0.00026391217   	-3.14928780e-04
0.00026442471   	-3.14940893e-04
0.00026493721   	-3.14953887e-04
0.00026544969   	-3.14965871e-04
0.00026596212   	-3.14978054e-04
0.00026647449   	-3.14989355e-04
0.00026698684   	-3.15000510e-04
0.00026749913   	-3.15011394e-04
0.00026801139   	-3.15022414e-04
0.0002685236    	-3.15032259e-04
0.00026903578   	-3.15042433e-04
0.00026954791   	-3.15052745e-04
0.00027006001   	-3.15062877e-04
0.00027057206   	-3.15072217e-04
0.00027108408   	-3.15081819e-04
0.00027159608   	-3.15091696e-04
0.00027210802   	-3.15101023e-04
0.0002726199    	-3.15109289e-04
0.00027313176   	-3.15118440e-04
0.0002736436    	-3.15127240e-04
0.00027415538   	-3.15135309e-04
0.00027466713   	-3.15142176e-04
0.00027517883   	-3.15150124e-04
0.0002756905    	-3.15158338e-04
0.00027620214   	-3.15166486e-04
0.00027671373   	-3.15173513e-04
0.0002772253    	-3.15180599e-04
0.00027773683   	-3.15188036e-04
0.00027824831   	-3.15195258e-04
0.00027875977   	-3.15201605e-04
0.0002792712    	-3.15208168e-04
0.0002797826    	-3.15215325e-04
0.00028029395   	-3.15222308e-04
0.00028080527   	-3.15227845e-04
0.00028131656   	-3.15234025e-04
0.00028182781   	-3.15240385e-04
0.00028233902   	-3.15246697e-04
0.00028285018   	-3.15252288e-04
0.00028336131   	-3.15258047e-04
0.00028387242   	-3.15264221e-04
0.0002843835    	-3.15270219e-04
0.00028489452   	-3.15275097e-04
0.00028540555   	-3.15281835e-04
0.00028591652   	-3.15286620e-04
0.00028642746   	-3.15292342e-04
0.00028693836   	-3.15297637e-04
0.00028744925   	-3.15302383e-04
0.00028796011   	-3.15307464e-04
0.00028847092   	-3.15312763e-04
0.00028898171   	-3.15317302e-04
0.00028949246   	-3.15322239e-04
0.00029000319   	-3.15327526e-04
0.00029051387   	-3.15332551e-04
0.00029102452   	-3.15336819e-04
0.00029153514   	-3.15341217e-04
0.00029204574   	-3.15346344e-04
0.0002925563    	-3.15351406e-04
0.00029306682   	-3.15355474e-04
0.00029357731   	-3.15359320e-04
0.00029408777   	-3.15363945e-04
0.0002945982    	-3.15368641e-04
0.00029510858   	-3.15372442e-04
0.00029561897   	-3.15376429e-04
0.00029612932   	-3.15381275e-04
0.00029663965   	-3.15386123e-04
0.00029714992   	-3.15389504e-04
0.00029766017   	-3.15393276e-04
0.00029817039   	-3.15397813e-04
0.00029868058   	-3.15402129e-04
0.00029919072   	-3.15405409e-04
0.00029970086   	-3.15408749e-04
0.00030021097   	-3.15413332e-04
0.00030072106   	-3.15417576e-04
0.00030123109   	-3.15420471e-04
0.00030174109   	-3.15423856e-04
0.0003022511    	-3.15428322e-04
0.00030276105   	-3.15433103e-04
0.00030327103   	-3.15435783e-04
0.0003037813    	-3.15431231e-04
0.00030429163   	-3.15420926e-04
0.0003048019    	-3.15413732e-04
0.00030531202   	-3.15414159e-04
0.00030582199   	-3.15419952e-04
0.00030633189   	-3.15429835e-04
0.00030684174   	-3.15437101e-04
0.00030735153   	-3.15443328e-04
0.00030786124   	-3.15448245e-04
0.00030837092   	-3.15452766e-04
0.00030888055   	-3.15457536e-04
0.00030939015   	-3.15461902e-04
0.0003098997    	-3.15465385e-04
0.00031040922   	-3.15469148e-04
0.00031091872   	-3.15473209e-04
0.00031142816   	-3.15476684e-04
0.00031193758   	-3.15479517e-04
0.00031244697   	-3.15482497e-04
0.00031295633   	-3.15486076e-04
0.00031346564   	-3.15489746e-04
0.00031397492   	-3.15492882e-04
0.00031448417   	-3.15496395e-04
0.0003149934    	-3.15499962e-04
0.0003155026    	-3.15502110e-04
0.00031601175   	-3.15503390e-04
0.00031652087   	-3.15505319e-04
0.00031702996   	-3.15508308e-04
0.00031753903   	-3.15511436e-04
0.00031804805   	-3.15514129e-04
0.00031855703   	-3.15516994e-04
0.00031906599   	-3.15519773e-04
0.00031957493   	-3.15521406e-04
0.00032008383   	-3.15522152e-04
0.00032059271   	-3.15523417e-04
0.00032110157   	-3.15525646e-04
0.00032161037   	-3.15527925e-04
0.00032211914   	-3.15529617e-04
0.00032262789   	-3.15531597e-04
0.00032313661   	-3.15533552e-04
0.0003236453    	-3.15534515e-04
0.00032415394   	-3.15534635e-04
0.00032466255   	-3.15535102e-04
0.00032517114   	-3.15536466e-04
0.0003256797    	-3.15538016e-04
0.0003261882    	-3.15538938e-04
0.00032669668   	-3.15540025e-04
0.00032720513   	-3.15541112e-04
0.00032771356   	-3.15541101e-04
0.00032822196   	-3.15540114e-04
0.00032873033   	-3.15539750e-04
0.00032923865   	-3.15540461e-04
0.00032974694   	-3.15541312e-04
0.00033025518   	-3.15541462e-04
0.00033076342   	-3.15541503e-04
0.0003312716    	-3.15541764e-04
0.00033177976   	-3.15540888e-04
0.00033228789   	-3.15538615e-04
0.000332796     	-3.15537118e-04
0.00033330407   	-3.15537048e-04
0.0003338121    	-3.15536967e-04
0.00033432007   	-3.15535827e-04
0.00033482804   	-3.15534934e-04
0.00033533599   	-3.15534675e-04
0.00033584388   	-3.15533420e-04
0.00033635174   	-3.15530549e-04
0.00033685958   	-3.15527781e-04
0.00033736739   	-3.15526551e-04
0.00033787515   	-3.15525672e-04
0.00033838285   	-3.15523500e-04
0.00033889056   	-3.15521363e-04
0.00033939824   	-3.15520105e-04
0.00033990586   	-3.15518188e-04
0.00034041343   	-3.15514382e-04
0.000340921     	-3.15510826e-04
0.00034142855   	-3.15509006e-04
0.00034193604   	-3.15507499e-04
0.00034244348   	-3.15504288e-04
0.00034295091   	-3.15500467e-04
0.00034345833   	-3.15497884e-04
0.00034396568   	-3.15495469e-04
0.00034447299   	-3.15490387e-04
0.00034498029   	-3.15485570e-04
0.0003454876    	-3.15483074e-04
0.00034599485   	-3.15479390e-04
0.00034650207   	-3.15475169e-04
0.00034700927   	-3.15472080e-04
0.00034751642   	-3.15465769e-04
0.00034802375   	-3.15452356e-04
0.0003485311    	-3.15438417e-04
0.00034903841   	-3.15437593e-04
0.00034954558   	-3.15441721e-04
0.00035005259   	-3.15441082e-04
0.00035055958   	-3.15436854e-04
0.00035106651   	-3.15433054e-04
0.00035157336   	-3.15428434e-04
0.00035208021   	-3.15423717e-04
0.00035258701   	-3.15420448e-04
0.00035309375   	-3.15416222e-04
0.00035360069   	-3.15406764e-04
0.00035410767   	-3.15394490e-04
0.00035461455   	-3.15389180e-04
0.00035512129   	-3.15389246e-04
0.00035562791   	-3.15387286e-04
0.00035613446   	-3.15382788e-04
0.00035664097   	-3.15378789e-04
0.00035714742   	-3.15374663e-04
0.00035765382   	-3.15367976e-04
0.00035816025   	-3.15360220e-04
0.00035866667   	-3.15354289e-04
0.00035917305   	-3.15350056e-04
0.00035967936   	-3.15345953e-04
0.0003601856    	-3.15340867e-04
0.00036069179   	-3.15335791e-04
0.00036119795   	-3.15330651e-04
0.00036170408   	-3.15324274e-04
0.00036221016   	-3.15316958e-04
0.00036271624   	-3.15310404e-04
0.0003632223    	-3.15305406e-04
0.0003637283    	-3.15300837e-04
0.00036423427   	-3.15295409e-04
0.00036474025   	-3.15289548e-04
0.00036524627   	-3.15282815e-04
0.0003657523    	-3.15272382e-04
0.00036625827   	-3.15260553e-04
0.00036676419   	-3.15251054e-04
0.00036727006   	-3.15245545e-04
0.00036777588   	-3.15241924e-04
0.00036828166   	-3.15238337e-04
0.0003687874    	-3.15233909e-04
0.00036929313   	-3.15229653e-04
0.00036979889   	-3.15224048e-04
0.00037030466   	-3.15213126e-04
0.00037081039   	-3.15199379e-04
0.00037131607   	-3.15189037e-04
0.0003718217    	-3.15183761e-04
0.00037232728   	-3.15181185e-04
0.0003728328    	-3.15178408e-04
0.00037333827   	-3.15174654e-04
0.00037384371   	-3.15170539e-04
0.00037434915   	-3.15165684e-04
0.00037485457   	-3.11346927e-04
0.00037534281   	-3.12325545e-04
0.00037583254   	-3.13230612e-04
0.00037632904   	-3.13938525e-04
0.00037683108   	-3.14383576e-04
0.0003773369    	-3.14556069e-04
0.00037784365   	-3.14623125e-04
0.00037834965   	-3.14718761e-04
0.00037885526   	-3.14820482e-04
0.00037936067   	-3.14895750e-04
0.00037986599   	-3.14941209e-04
0.00038037122   	-3.10193412e-04
0.00038085581   	-3.11400925e-04
0.00038134212   	-3.12508174e-04
0.0003818365    	-3.13362070e-04
0.00038233716   	-3.13848777e-04
0.00038284215   	-3.13644976e-04
0.00038334728   	-3.13662638e-04
0.00038385188   	-3.13994008e-04
0.00038435706   	-3.14338200e-04
0.00038486275   	-3.14545947e-04
0.00038536855   	-3.14637869e-04
0.00038587418   	-3.14683267e-04
0.00038637965   	-3.14681981e-04
0.00038688462   	-3.14617567e-04
0.00038738917   	-3.14585117e-04
0.00038789382   	-3.14660855e-04
0.00038839863   	-3.14766206e-04
0.00038890347   	-3.14828354e-04
0.00038940826   	-3.14849761e-04
0.00038991296   	-3.09324068e-04
0.00039039356   	-3.10642022e-04
0.00039087648   	-3.11927226e-04
0.00039136837   	-3.12958089e-04
0.00039186768   	-3.13547445e-04
0.00039237223   	-3.13472431e-04
0.00039287771   	-3.13492225e-04
0.00039338292   	-3.13828013e-04
0.00039388829   	-3.14167019e-04
0.0003943939    	-3.14377691e-04
0.00039489951   	-3.14308200e-04
0.00039540401   	-3.14220508e-04
0.00039590843   	-3.14346334e-04
0.00039641305   	-3.14516059e-04
0.00039691782   	-3.14638330e-04
0.00039742255   	-3.14440209e-04
0.00039792583   	-3.14271563e-04
0.00039842922   	-3.14402556e-04
0.0003989331    	-3.14587564e-04
0.00039943733   	-3.14707511e-04
0.00039994164   	-3.14745317e-04
0.00040044596   	-3.14744700e-04
0.00040095016   	-3.13482205e-04
0.00040144793   	-3.13439781e-04
0.00040194625   	-3.13856289e-04
0.00040244735   	-3.14304067e-04
0.00040295092   	-3.14592026e-04
0.00040345603   	-3.14536289e-04
0.00040396023   	-3.14458085e-04
0.00040446404   	-3.14526893e-04
0.0004049678    	-3.14655513e-04
0.00040547158   	-3.14753871e-04
0.00040597536   	-3.14252253e-04
0.00040647633   	-3.14056710e-04
0.00040697745   	-3.14302864e-04
0.00040747989   	-3.14573847e-04
0.0004079833    	-3.14731588e-04
0.00040848706   	-3.14589905e-04
0.00040898989   	-3.14457860e-04
0.00040949277   	-3.14562491e-04
0.00040999605   	-3.14700457e-04
0.0004104996    	-3.14783929e-04
0.00041100322   	-3.14279223e-04
0.00041150419   	-3.14138465e-04
0.00041200534   	-3.14378288e-04
0.00041250777   	-3.14604543e-04
0.00041301111   	-3.14732431e-04
0.00041351476   	-3.14518000e-04
0.00041401735   	-3.14476598e-04
0.00041452002   	-3.14600457e-04
0.00041502315   	-3.14714579e-04
0.00041552656   	-3.14759429e-04
0.00041603005   	-3.14138078e-04
0.00041653026   	-3.13996199e-04
0.00041703065   	-3.14294050e-04
0.00041753272   	-3.14544073e-04
0.00041803594   	-3.14644477e-04
0.00041853957   	-3.14443587e-04
0.00041904195   	-3.14420804e-04
0.00041954439   	-3.14559966e-04
0.00042004733   	-3.14686427e-04
0.00042055061   	-3.14754495e-04
0.00042105399   	-3.14225487e-04
0.00042155462   	-3.14115122e-04
0.0004220554    	-3.14372948e-04
0.00042255755   	-3.14601373e-04
0.00042306064   	-3.14695232e-04
0.00042356408   	-3.14479481e-04
0.00042406633   	-3.14455295e-04
0.00042456866   	-3.14554828e-04
0.00042507152   	-3.14680027e-04
0.00042557473   	-3.14768104e-04
0.00042607801   	-3.14121993e-04
0.00042657795   	-3.13971037e-04
0.00042707808   	-3.14278850e-04
0.00042757991   	-3.14537924e-04
0.00042808295   	-3.14666038e-04
0.00042858639   	-3.14419448e-04
0.00042908846   	-3.14391052e-04
0.00042959058   	-3.14510416e-04
0.00043009328   	-3.14654701e-04
0.00043059638   	-3.14751819e-04
0.00043109958   	-3.14220583e-04
0.00043159999   	-3.14100624e-04
0.00043210056   	-3.14365689e-04
0.00043260252   	-3.14595518e-04
0.00043310546   	-3.14707651e-04
0.00043360872   	-3.14462590e-04
0.00043411068   	-3.14431844e-04
0.00043461275   	-3.14575020e-04
0.00043511545   	-3.14707908e-04
0.00043561855   	-3.14778172e-04
0.00043612175   	-3.14351058e-04
0.00043662271   	-3.14226271e-04
0.00043712383   	-3.14455573e-04
0.00043762603   	-3.14658915e-04
0.000438129     	-3.14753921e-04
0.0004386322    	-3.14461465e-04
0.00043913387   	-3.14404050e-04
0.00043963568   	-3.14560798e-04
0.00044013827   	-3.14712885e-04
0.00044064137   	-3.14800216e-04
0.0004411446    	-3.14275769e-04
0.00044164504   	-3.14082318e-04
0.00044214587   	-3.14392530e-04
0.00044264793   	-3.14666412e-04
0.00044315127   	-3.14773917e-04
0.00044365535   	-3.14591178e-04
0.00044415802   	-3.14548651e-04
0.00044466051   	-3.14634161e-04
0.00044516324   	-3.14743607e-04
0.00044566618   	-3.14823191e-04
0.00044616917   	-3.14059680e-04
0.00044666807   	-3.13899561e-04
0.00044716714   	-3.14256226e-04
0.00044766826   	-3.14547948e-04
0.00044817089   	-3.14694390e-04
0.00044867404   	-3.14480014e-04
0.00044917603   	-3.14467113e-04
