xc,cp
-2.025045238095238176e+00,1.511819224070485787e-02
-2.021295238095238034e+00,5.999425825649521045e-03
-2.015297619047619282e+00,3.041744605465282383e-03
-2.009300000000000086e+00,1.647647484366598176e-03
-2.003302380952380890e+00,7.274799936426116099e-04
-1.997304761904761916e+00,1.668050595738450293e-04
-1.991307142857142942e+00,-2.195451776481914584e-04
-1.985307142857142937e+00,-5.029687756793831512e-04
-1.979309523809523963e+00,-7.159952234050062777e-04
-1.973311904761904989e+00,-8.824794793409270095e-04
-1.967314285714285793e+00,-1.015099703257816774e-03
-1.961316666666666597e+00,-1.124198604442278211e-03
-1.955319047619047845e+00,-1.216615716454801186e-03
-1.949321428571428649e+00,-1.296187850804936779e-03
-1.943323809523809675e+00,-1.366418183218786383e-03
-1.937323809523809448e+00,-1.429642164180424313e-03
-1.931326190476190696e+00,-1.486693883148445519e-03
-1.925328571428571500e+00,-1.539241519040042720e-03
-1.919330952380952526e+00,-1.588786432880692680e-03
-1.913333333333333330e+00,-1.635829078345551937e-03
-1.907335714285714356e+00,-1.680202637542901715e-03
-1.901338095238095383e+00,-1.722407564147899204e-03
-1.895340476190476187e+00,-1.762777493943984766e-03
-1.889340476190476181e+00,-1.801812880606315807e-03
-1.883342857142857207e+00,-1.839180088351451093e-03
-1.877345238095238233e+00,-1.875212752962831641e-03
-1.871347619047619260e+00,-1.910244510223898465e-03
-1.865350000000000064e+00,-1.944442178026367304e-03
-1.859352380952380868e+00,-1.977805756370238591e-03
-1.853354761904762116e+00,-2.010335245255514929e-03
-1.847357142857142920e+00,-2.042030644682193280e-03
-1.841357142857142914e+00,-2.072725136758555090e-03
-1.835359523809523719e+00,-2.102752357268037903e-03
-1.829361904761904967e+00,-2.132279124102366783e-03
-1.823364285714285771e+00,-2.160971801478094641e-03
-1.817366666666666797e+00,-2.189164025178665964e-03
-1.811369047619047601e+00,-2.216855795204080316e-03
-1.805371428571428627e+00,-2.244047111554337698e-03
-1.799373809523809653e+00,-2.270737974229435074e-03
-1.793376190476190679e+00,-2.297095201121091869e-03
-1.787376190476190452e+00,-2.322785156445872704e-03
-1.781378571428571478e+00,-2.347974658095496134e-03
-1.775380952380952504e+00,-2.372830523961682019e-03
-1.769383333333333530e+00,-2.397185936152708332e-03
-1.763385714285714334e+00,-2.421207712560296231e-03
-1.757388095238095138e+00,-2.444729035292724558e-03
-1.751390476190476386e+00,-2.467916722241717507e-03
-1.745392857142857190e+00,-2.490603955515547849e-03
-1.739392857142857185e+00,-2.513124370897662236e-03
-1.733395238095237989e+00,-2.534977514712898061e-03
-1.727397619047619237e+00,-2.556663840636414463e-03
-1.721400000000000041e+00,-2.577849712884773895e-03
-1.715402380952381067e+00,-2.598701949349692744e-03
-1.709404761904761871e+00,-2.619053732139454624e-03
-1.703407142857143119e+00,-2.638905061254059534e-03
-1.697409523809523924e+00,-2.658422754585223428e-03
-1.691409523809523918e+00,-2.677940447916390358e-03
-1.685411904761904722e+00,-2.697124505464116272e-03
-1.679414285714285970e+00,-2.715974927228404640e-03
-1.673416666666666774e+00,-2.734825348992692574e-03
-1.667419047619047801e+00,-2.753008499190101946e-03
-1.661421428571428605e+00,-2.771024831495792328e-03
-1.655423809523809409e+00,-2.789041163801482710e-03
-1.649426190476190657e+00,-2.806890678215453669e-03
-1.643426190476190651e+00,-2.824907010521144051e-03
-1.637428571428571455e+00,-2.842589707043396453e-03
-1.631430952380952260e+00,-2.860272403565648856e-03
-1.625433333333333508e+00,-2.878121917979620248e-03
-1.619435714285714312e+00,-2.895804614501872650e-03
-1.613438095238095338e+00,-2.913487311024125052e-03
-1.607440476190476142e+00,-2.931003189654658465e-03
-1.601442857142857390e+00,-2.948352250393469851e-03
-1.595442857142857163e+00,-2.965701311132284274e-03
-1.589445238095238189e+00,-2.982716736087657680e-03
-1.583447619047618993e+00,-2.999565343151315133e-03
-1.577450000000000241e+00,-3.016247132323250559e-03
-1.571452380952381045e+00,-3.032928921495186420e-03
-1.565454761904762071e+00,-3.049277074883683866e-03
-1.559457142857142875e+00,-3.065458410380462757e-03
-1.553459523809523679e+00,-3.081472927985519188e-03
-1.547461904761904927e+00,-3.097320627698860098e-03
-1.541461904761904922e+00,-3.113001509520478983e-03
-1.535464285714285726e+00,-3.128348755558659888e-03
-1.529466666666666530e+00,-3.143529183705121369e-03
-1.523469047619047778e+00,-3.158542793959864294e-03
-1.517471428571428582e+00,-3.173222768431166636e-03
-1.511473809523809608e+00,-3.188069560794190571e-03
-1.505476190476190412e+00,-3.202582717373773490e-03
-1.499478571428571660e+00,-3.216929056061640455e-03
-1.493478571428571433e+00,-3.230941758966066404e-03
-1.487480952380952459e+00,-3.244787643978773797e-03
-1.481483333333333263e+00,-3.258299893208039741e-03
-1.475485714285714511e+00,-3.271645324545590164e-03
-1.469488095238095315e+00,-3.284823937991418561e-03
-1.463490476190476342e+00,-3.297668915653808978e-03
-1.457492857142857146e+00,-3.310180257532761416e-03
-1.451495238095237950e+00,-3.322524781519994863e-03
-1.445495238095238166e+00,-3.334702487615506285e-03
-1.439497619047619192e+00,-3.346379740035863772e-03
-1.433499999999999996e+00,-3.357890174564499234e-03
-1.427502380952380800e+00,-3.369233791201413104e-03
-1.421504761904762049e+00,-3.380076954163173039e-03
-1.415507142857142853e+00,-3.390920117124932541e-03
-1.409509523809523879e+00,-3.401262826411532471e-03
-1.403511904761904683e+00,-3.411438717806413411e-03
-1.397511904761904900e+00,-3.421114155526134345e-03
-1.391514285714285704e+00,-3.430622775354139325e-03
-1.385516666666666730e+00,-3.439797759398703723e-03
-1.379519047619047534e+00,-3.448639107659829707e-03
-1.373521428571428782e+00,-3.457146820137518145e-03
-1.367523809523809586e+00,-3.465320896831765134e-03
-1.361526190476190612e+00,-3.473161337742574576e-03
-1.355528571428571416e+00,-3.480668142869946038e-03
-1.349528571428571633e+00,-3.487674494322160531e-03
-1.343530952380952437e+00,-3.494514027882653431e-03
-1.337533333333333463e+00,-3.500853107767988928e-03
-1.331535714285714267e+00,-3.506858551869886879e-03
-1.325538095238095515e+00,-3.512363542296624824e-03
-1.319540476190476319e+00,-3.517534896939924789e-03
-1.313542857142857123e+00,-3.522205797908067784e-03
-1.307545238095238149e+00,-3.526543063092769763e-03
-1.301547619047618953e+00,-3.530546692494033762e-03
-1.295547619047619170e+00,-3.533883050328422235e-03
-1.289549999999999974e+00,-3.536885772379369693e-03
-1.283552380952381000e+00,-3.539388040755160180e-03
-1.277554761904761804e+00,-3.541556673347512688e-03
-1.271557142857143052e+00,-3.543058034372986199e-03
-1.265559523809523856e+00,-3.544058941723303175e-03
-1.259561904761904882e+00,-3.544559395398460145e-03
-1.253564285714285687e+00,-3.544392577506741155e-03
-1.247564285714285903e+00,-3.543725305939865195e-03
-1.241566666666666707e+00,-3.542557580697829230e-03
-1.235569047619047733e+00,-3.540889401780633692e-03
-1.229571428571428537e+00,-3.538553951296565230e-03
-1.223573809523809786e+00,-3.535551229245614737e-03
-1.217576190476190590e+00,-3.532048053519510743e-03
-1.211578571428571394e+00,-3.527710788334805295e-03
-1.205580952380952420e+00,-3.522873069474943310e-03
-1.199580952380952636e+00,-3.517368079048205799e-03
-1.193583333333333441e+00,-3.511028999162869868e-03
-1.187585714285714245e+00,-3.504022647710655376e-03
-1.181588095238095271e+00,-3.496349024691564923e-03
-1.175590476190476297e+00,-3.487674494322160531e-03
-1.169592857142857323e+00,-3.478499510277593531e-03
-1.163595238095238127e+00,-3.468323618882712591e-03
-1.157597619047619153e+00,-3.457480455920956125e-03
-1.151597619047619148e+00,-3.445636385608882250e-03
-1.145600000000000174e+00,-3.433125043729929812e-03
-1.139602380952380978e+00,-3.419612794500660833e-03
-1.133604761904762004e+00,-3.405099637921077914e-03
-1.127607142857142808e+00,-3.389752391882897009e-03
-1.121609523809523834e+00,-3.373237420602680139e-03
-1.115611904761904860e+00,-3.355888359863865716e-03
-1.109614285714285664e+00,-3.337371573883015762e-03
-1.103614285714285659e+00,-3.317853880551851868e-03
-1.097616666666666685e+00,-3.297335279870370998e-03
-1.091619047619047711e+00,-3.275482136055135607e-03
-1.085621428571428515e+00,-3.252628084889583240e-03
-1.079623809523809541e+00,-3.228439490590275917e-03
-1.073626190476190567e+00,-3.202916353157214506e-03
-1.067628571428571593e+00,-3.176225490482116696e-03
-1.061630952380952397e+00,-3.148200084673264797e-03
-1.055630952380952392e+00,-3.118840135730657510e-03
-1.049633333333333418e+00,-3.088145643654293098e-03
-1.043635714285714444e+00,-3.055949790552457777e-03
-1.037638095238095248e+00,-3.022252576425148510e-03
-1.031640476190476274e+00,-2.987054001272362695e-03
-1.025642857142857078e+00,-2.950354065094103369e-03
-1.019645238095238104e+00,-2.911985949998651107e-03
-1.013647619047619131e+00,-2.871949655986003307e-03
-1.007650000000000157e+00,-2.830078365164444016e-03
-1.001649999999999929e+00,-2.786705713317411213e-03
-9.956523809523809554e-01,-2.741331246769747494e-03
-9.896547619047619815e-01,-2.694288601304888238e-03
-9.836571428571428966e-01,-2.645077323247676040e-03
-9.776595238095239226e-01,-2.594031048381552785e-03
-9.716619047619048377e-01,-2.540982958814795578e-03
-9.656642857142857528e-01,-2.485766236655688900e-03
-9.596666666666666679e-01,-2.428380881904229713e-03
-9.536666666666667735e-01,-2.368660076668699030e-03
-9.476690476190476886e-01,-2.306770638840815839e-03
-9.416714285714286037e-01,-2.242378932637142160e-03
-9.356738095238096298e-01,-2.175484958057681030e-03
-9.296761904761904338e-01,-2.106255532994144933e-03
-9.236785714285714599e-01,-2.034190203771380802e-03
-9.176809523809523750e-01,-1.959455788281110229e-03
-9.116833333333334011e-01,-1.882052286523327143e-03
-9.056833333333332847e-01,-1.801812880606315807e-03
-8.996857142857143108e-01,-1.718403934746634987e-03
-8.936880952380952259e-01,-1.632159084727725700e-03
-8.876904761904762520e-01,-1.542744694766149966e-03
-8.816928571428571670e-01,-1.449993946970186192e-03
-8.756952380952381931e-01,-1.353906841339833945e-03
-8.696976190476191082e-01,-1.254483377875096478e-03
-8.637000000000001343e-01,-1.151389920792532558e-03
-8.577000000000000179e-01,-1.044626470092142618e-03
-8.517023809523810440e-01,-9.341930257739263334e-04
-8.457047619047619591e-01,-8.199227699461649312e-04
-8.397071428571429852e-01,-7.014820668254202144e-04
-8.337095238095239003e-01,-5.790377343034114983e-04
-8.277119047619047043e-01,-4.522561365966975503e-04
-8.217142857142857304e-01,-3.211372737052815146e-04
-8.157166666666666455e-01,-1.855143277374444284e-04
-8.097166666666667512e-01,-4.522048080146133167e-05
-8.037190476190475552e-01,9.991108499438079553e-05
-7.977214285714285813e-01,2.498803696500849145e-04
-7.917238095238094964e-01,4.051878268408079476e-04
-7.857261904761905225e-01,5.656666386748309457e-04
-7.797285714285714375e-01,7.314836230438727903e-04
-7.737309523809524636e-01,9.031392336230964143e-04
-7.677333333333333787e-01,1.080299834629057983e-03
-7.617357142857144048e-01,1.263632697628633240e-03
-7.557357142857142884e-01,1.452804186838384422e-03
-7.497380952380953145e-01,1.648481573825193126e-03
-7.437404761904762296e-01,1.850664858589053498e-03
-7.377428571428572557e-01,2.059520859021696237e-03
