0 	10.021487 	26.45121 	3.6949703
0.001754386 	10.032788 	26.55996 	3.7059373
0.003508772 	10.044089 	26.66871 	3.7169043
0.0052631579 	10.05568 	26.780544 	3.7281898
0.0070175439 	10.071651 	26.93885 	3.7442772
0.0087719299 	10.087621 	27.097157 	3.7603645
0.010526316 	10.103591 	27.255464 	3.7764518
0.012280702 	10.114146 	27.365661 	3.7877519
0.014035088 	10.124495 	27.474038 	3.7988708
0.015789474 	10.134844 	27.582414 	3.8099896
0.01754386 	10.145223 	27.69099 	3.821072
0.019298246 	10.155614 	27.799655 	3.8321383
0.021052632 	10.166005 	27.908319 	3.8432047
0.022807018 	10.176247 	28.015659 	3.8541267
0.024561404 	10.186031 	28.118979 	3.8646108
0.02631579 	10.195816 	28.2223 	3.8750948
0.028070176 	10.205601 	28.32562 	3.8855789
0.029824562 	10.215055 	28.426303 	3.8957812
0.031578948 	10.224298 	28.525312 	3.9058046
0.033333334 	10.233542 	28.624321 	3.915828
0.03508772 	10.242785 	28.72333 	3.9258514
0.036842106 	10.251894 	28.821656 	3.9357761
0.038596492 	10.260963 	28.919785 	3.9456723
0.040350878 	10.270033 	29.017915 	3.9555685
0.042105264 	10.279102 	29.116044 	3.9654648
0.04385965 	10.288198 	29.214483 	3.9753375
0.045614036 	10.297302 	29.313037 	3.9852017
0.047368421 	10.306407 	29.41159 	3.9950659
0.049122807 	10.315512 	29.510144 	4.00493
0.050877193 	10.324758 	29.609533 	4.0148151
0.052631579 	10.334169 	29.709885 	4.0247242
0.054385965 	10.343579 	29.810238 	4.0346334
0.056140351 	10.35299 	29.910591 	4.0445426
0.057894737 	10.3624 	30.010944 	4.0544517
0.059649123 	10.372179 	30.112131 	4.0642468
0.061403509 	10.381972 	30.213349 	4.0740375
0.063157895 	10.391765 	30.314567 	4.0838282
0.064912281 	10.401558 	30.415785 	4.0936189
0.066666667 	10.411453 	30.517008 	4.1033503
0.068421053 	10.421721 	30.618252 	4.112867
0.070175439 	10.431988 	30.719495 	4.1223837
0.071929825 	10.442255 	30.820739 	4.1319003
0.073684211 	10.452523 	30.921982 	4.141417
0.075438597 	10.46282 	31.022162 	4.1507613
0.077192983 	10.473229 	31.118324 	4.159454
0.078947369 	10.483638 	31.214485 	4.1681467
0.080701755 	10.494048 	31.310646 	4.1768395
0.082456141 	10.504457 	31.406808 	4.1855322
0.084210527 	10.514866 	31.502969 	4.194225
0.085964913 	10.524308 	31.582237 	4.2009896
0.087719299 	10.533674 	31.660195 	4.2076047
0.089473685 	10.543041 	31.738153 	4.2142198
0.091228071 	10.552407 	31.81611 	4.2208348
0.092982457 	10.561774 	31.894068 	4.2274499
0.094736843 	10.570741 	31.965677 	4.2333649
0.096491229 	10.578991 	32.025875 	4.2380219
0.098245615 	10.58724 	32.086073 	4.2426789
0.1 	10.595489 	32.146271 	4.2473358
0.10175439 	10.603739 	32.206469 	4.2519928
0.10350877 	10.611988 	32.266667 	4.2566497
0.10526316 	10.620344 	32.327014 	4.261262
0.10701754 	10.628813 	32.387522 	4.2658262
0.10877193 	10.637281 	32.448029 	4.2703905
0.11052632 	10.64575 	32.508537 	4.2749547
0.1122807 	10.654219 	32.569044 	4.2795189
0.11403509 	10.662688 	32.629552 	4.2840831
0.11578947 	10.671424 	32.694638 	4.2891228
0.11754386 	10.68083 	32.771237 	4.2953579
0.11929825 	10.690236 	32.847836 	4.301593
0.12105263 	10.699642 	32.924436 	4.3078281
0.12280702 	10.709048 	33.001035 	4.3140632
0.1245614 	10.718454 	33.077634 	4.3202983
0.12631579 	10.72786 	33.154234 	4.3265334
0.12807018 	10.736897 	33.239363 	4.3339699
0.12982456 	10.74581 	33.327371 	4.3418117
0.13157895 	10.754723 	33.415378 	4.3496535
0.13333333 	10.763636 	33.503386 	4.3574952
0.13508772 	10.772549 	33.591393 	4.365337
0.13684211 	10.781462 	33.679401 	4.3731788
0.13859649 	10.790375 	33.767408 	4.3810205
0.14035088 	10.796682 	33.847711 	4.3888596
0.14210526 	10.80254 	33.926686 	4.3966982
0.14385965 	10.808397 	34.005661 	4.4045369
0.14561404 	10.814255 	34.084636 	4.4123755
0.14736842 	10.820112 	34.163611 	4.4202141
0.14912281 	10.82597 	34.242586 	4.4280527
0.15087719 	10.831828 	34.321561 	4.4358914
0.15263158 	10.835549 	34.390691 	4.4433089
0.15438597 	10.837727 	34.452709 	4.4504223
0.15614035 	10.839906 	34.514727 	4.4575358
0.15789474 	10.842084 	34.576746 	4.4646492
0.15964912 	10.844263 	34.638764 	4.4717626
0.16140351 	10.846441 	34.700783 	4.478876
0.1631579 	10.84862 	34.762801 	4.4859894
