# Region            : cellZone gateZone
# Cells             : 252
# Volume            : 1.735739150359e-04
# Time              	volAverage(Ma)	volAverage(T)	volAverage(rho)	volAverage(p)
5.9234052e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
6.1310274e-05       	2.501814636762e+00	2.890000000001e+02	1.220000286304e+00	1.012264000001e+05
6.3387391e-05       	2.501814636759e+00	2.890000000004e+02	1.220000286307e+00	1.012264000005e+05
6.5472062e-05       	2.501814636748e+00	2.890000000021e+02	1.220000286325e+00	1.012264000025e+05
6.7564361e-05       	2.501814636688e+00	2.890000000106e+02	1.220000286411e+00	1.012264000127e+05
6.965364e-05        	2.501814636405e+00	2.890000000514e+02	1.220000286814e+00	1.012264000605e+05
7.1739418e-05       	2.501814635184e+00	2.890000002295e+02	1.220000288534e+00	1.012264002655e+05
7.382292e-05        	2.501814630486e+00	2.890000009204e+02	1.220000295079e+00	1.012264010506e+05
7.5906043e-05       	2.501814614353e+00	2.890000033122e+02	1.220000317351e+00	1.012264037363e+05
7.7991242e-05       	2.501814563857e+00	2.890000108561e+02	1.220000386339e+00	1.012264121029e+05
8.0084047e-05       	2.501814418853e+00	2.890000326857e+02	1.220000582218e+00	1.012264360021e+05
8.2180377e-05       	2.501814034740e+00	2.890000909762e+02	1.220001095033e+00	1.012264989736e+05
8.4273808e-05       	2.501813100507e+00	2.890002339021e+02	1.220002330228e+00	1.012266515530e+05
8.6364053e-05       	2.501811004533e+00	2.890005571004e+02	1.220005084493e+00	1.012269934508e+05
8.8452441e-05       	2.501806650292e+00	2.890012340090e+02	1.220010800668e+00	1.012277056059e+05
9.0540483e-05       	2.501798205851e+00	2.890025578362e+02	1.220021917963e+00	1.012290948976e+05
9.2630451e-05       	2.501782770399e+00	2.890050049172e+02	1.220042362868e+00	1.012316599845e+05
9.472822e-05        	2.501756110480e+00	2.890092940162e+02	1.220078003311e+00	1.012361575217e+05
9.6828583e-05       	2.501713007056e+00	2.890163602502e+02	1.220136467677e+00	1.012435945677e+05
9.8925992e-05       	2.501648326172e+00	2.890272232574e+02	1.220226395871e+00	1.012551470387e+05
0.00010102033       	2.501558281827e+00	2.890428299523e+02	1.220356849201e+00	1.012720875359e+05
0.00010311299       	2.501441906483e+00	2.890637696399e+02	1.220536009747e+00	1.012955894773e+05
0.00010520543       	2.501301147884e+00	2.890901064558e+02	1.220770675947e+00	1.013265867625e+05
0.00010729973       	2.501137903222e+00	2.891217783307e+02	1.221066846443e+00	1.013658793428e+05
0.00010940163       	2.500949571607e+00	2.891591463871e+02	1.221432261088e+00	1.014144491999e+05
0.00011150598       	2.500727398766e+00	2.892033978207e+02	1.221876892740e+00	1.014735828372e+05
0.00011360749       	2.500456046146e+00	2.892569252316e+02	1.222415929886e+00	1.015453483452e+05
0.00011570608       	2.500118200743e+00	2.893227655644e+02	1.223068097968e+00	1.016323593479e+05
0.00011780321       	2.499701018835e+00	2.894037002907e+02	1.223852860510e+00	1.017374252521e+05
0.00011990026       	2.499202686605e+00	2.895011531369e+02	1.224786763664e+00	1.018630085844e+05
0.0001219988        	2.498633338647e+00	2.896147158908e+02	1.225881476619e+00	1.020108716222e+05
0.00012410467       	2.498007754576e+00	2.897429230328e+02	1.227146504980e+00	1.021823858240e+05
0.00012621306       	2.497339079170e+00	2.898838200390e+02	1.228583811157e+00	1.023778389834e+05
0.00012831863       	2.496626681855e+00	2.900363626228e+02	1.230189439551e+00	1.025965923573e+05
0.00013042123       	2.495853953236e+00	2.902017091543e+02	1.231962203424e+00	1.028383533876e+05
0.00013252252       	2.494996743642e+00	2.903822350800e+02	1.233900122769e+00	1.031026737574e+05
0.00013462366       	2.494036200708e+00	2.905805428037e+02	1.235987674270e+00	1.033872783026e+05
0.00013672678       	2.492969684825e+00	2.908006020551e+02	1.238253387810e+00	1.036963700112e+05
0.00013883748       	2.491794348560e+00	2.910432637190e+02	1.240719252480e+00	1.040328727584e+05
0.00014094989       	2.490547557026e+00	2.913047451605e+02	1.243384473816e+00	1.043966454569e+05
0.00014305963       	2.489264336179e+00	2.915795537362e+02	1.246240563065e+00	1.047864124164e+05
0.00014516677       	2.487960519144e+00	2.918640565155e+02	1.249277548393e+00	1.052006520496e+05
0.00014727292       	2.486628053553e+00	2.921580864277e+02	1.252489760022e+00	1.056386969819e+05
0.00014937916       	2.485241433488e+00	2.924644767908e+02	1.255872617305e+00	1.061003015795e+05
0.00015148722       	2.483768897687e+00	2.927879710158e+02	1.259428230957e+00	1.065863188371e+05
0.00015360244       	2.482186501127e+00	2.931334482364e+02	1.263171279381e+00	1.070993252283e+05
0.00015571906       	2.480498703759e+00	2.935016995132e+02	1.267101306145e+00	1.076396350737e+05
0.00015783313       	2.478730953778e+00	2.938905440331e+02	1.271220189321e+00	1.082075689000e+05
0.00015994472       	2.476914829102e+00	2.942965103786e+02	1.275536981975e+00	1.088041672064e+05
0.00016205551       	2.475072111630e+00	2.947157096578e+02	1.280053399016e+00	1.094291517540e+05
0.00016416624       	2.473187307214e+00	2.951454622168e+02	1.284760515994e+00	1.100808071793e+05
0.00016627858       	2.471250612472e+00	2.955841664804e+02	1.289626325754e+00	1.107540424760e+05
0.0001683975        	2.469240192233e+00	2.960345053907e+02	1.294634187918e+00	1.114466720130e+05
0.00017051848       	2.467149100954e+00	2.964935411225e+02	1.299698616133e+00	1.121459134521e+05
0.00017263711       	2.464976001778e+00	2.969622765870e+02	1.304814228173e+00	1.128508479338e+05
0.00017475348       	2.462743524369e+00	2.974442355599e+02	1.310037004970e+00	1.135698356694e+05
0.00017686909       	2.460467398245e+00	2.979373977923e+02	1.315369219156e+00	1.143030038425e+05
0.00017898491       	2.458167182781e+00	2.984392088733e+02	1.320817721514e+00	1.150510613664e+05
0.00018110178       	2.455851188200e+00	2.989481830647e+02	1.326395097168e+00	1.158157713535e+05
0.00018322413       	2.453506571053e+00	2.994652880989e+02	1.332116687488e+00	1.165993069207e+05
0.0001853496        	2.451115272580e+00	2.999925078317e+02	1.337978409822e+00	1.174016817930e+05
0.00018747287       	2.448660797200e+00	3.005319224010e+02	1.343966251619e+00	1.182215499459e+05
0.0001895939        	2.446126947392e+00	3.010866861961e+02	1.350085968360e+00	1.190601117132e+05
0.00019171389       	2.443502079477e+00	3.016595434404e+02	1.356355882305e+00	1.199201546585e+05
0.00019383412       	2.440785535558e+00	3.022519910754e+02	1.362797354947e+00	1.208047476162e+05
0.000195955         	2.437985520472e+00	3.028640739207e+02	1.369430887036e+00	1.217167072330e+05
0.00019808079       	2.435111046849e+00	3.034949651858e+02	1.376273309758e+00	1.226579916394e+05
0.00020021069       	2.432177642475e+00	3.041429520537e+02	1.383328626440e+00	1.236290568527e+05
0.00020233857       	2.429201981301e+00	3.048057580475e+02	1.390587054658e+00	1.246287560147e+05
0.00020446439       	2.426182077711e+00	3.054816450337e+02	1.398035551298e+00	1.256552063347e+05
0.00020658916       	2.423118924235e+00	3.061687554096e+02	1.405652209818e+00	1.267052920627e+05
0.00020871462       	2.420012790606e+00	3.068655882584e+02	1.413419324290e+00	1.277764662946e+05
0.00021084025       	2.416869497404e+00	3.075687677852e+02	1.421292313700e+00	1.288622723737e+05
0.00021296983       	2.413699760212e+00	3.082741905287e+02	1.429210840717e+00	1.299537183555e+05
0.00021510426       	2.410522887957e+00	3.089831935355e+02	1.437193072366e+00	1.310536533773e+05
0.00021723684       	2.407352898519e+00	3.096934438502e+02	1.445205845079e+00	1.321576996436e+05
0.00021936743       	2.404188639194e+00	3.104038479723e+02	1.453228699183e+00	1.332630343017e+05
0.00022149677       	2.401030021803e+00	3.111137903113e+02	1.461244810782e+00	1.343674701791e+05
0.00022362701       	2.397868359337e+00	3.118243290728e+02	1.469268362677e+00	1.354730676935e+05
0.0002257565        	2.394700585064e+00	3.125352154398e+02	1.477299828359e+00	1.365798935861e+05
0.00022788858       	2.391523737594e+00	3.132477113385e+02	1.485349480872e+00	1.376895247162e+05
0.00023002698       	2.388332032831e+00	3.139636885696e+02	1.493431313726e+00	1.388042104410e+05
0.00023216431       	2.385134775886e+00	3.146812697494e+02	1.501519654952e+00	1.399205680508e+05
0.00023429975       	2.381933181086e+00	3.154004773116e+02	1.509613832769e+00	1.410385956408e+05
0.00023643378       	2.378727869187e+00	3.161213214028e+02	1.517714789276e+00	1.421583995600e+05
0.00023856819       	2.375517966201e+00	3.168442475698e+02	1.525834781059e+00	1.432815468832e+05
0.00024070232       	2.372312971601e+00	3.175681640894e+02	1.533971029063e+00	1.444073386383e+05
0.00024283818       	2.369116122252e+00	3.182931624235e+02	1.542135561765e+00	1.455371816034e+05
0.00024497995       	2.365921749100e+00	3.190209518541e+02	1.550357539022e+00	1.466750232307e+05
0.00024712192       	2.362727796539e+00	3.197498911616e+02	1.558620537179e+00	1.478184522996e+05
0.00024926199       	2.359528724992e+00	3.204790684656e+02	1.566903065794e+00	1.489644613253e+05
0.00025140044       	2.356322454050e+00	3.212084620511e+02	1.575199056725e+00	1.501119804746e+05
0.00025353871       	2.353102376403e+00	3.219384443537e+02	1.583504130884e+00	1.512603997932e+05
0.00025567715       	2.349880142726e+00	3.226672458383e+02	1.591794244670e+00	1.524060814340e+05
0.00025781642       	2.346662056306e+00	3.233949986237e+02	1.600069558658e+00	1.535494036103e+05
0.00025996044       	2.343446035588e+00	3.241225566209e+02	1.608345478421e+00	1.546925982023e+05
0.00026210693       	2.340234133708e+00	3.248494465257e+02	1.616620240233e+00	1.558355554761e+05
0.00026425166       	2.337024330070e+00	3.255747424965e+02	1.624879150242e+00	1.569763540844e+05
0.00026639484       	2.333810558066e+00	3.262988849896e+02	1.633116321235e+00	1.581142755493e+05
0.00026853771       	2.330585651009e+00	3.270232127109e+02	1.641339664499e+00	1.592505273112e+05
0.00027068113       	2.327345592385e+00	3.277488899189e+02	1.649556666967e+00	1.603863484143e+05
0.00027282477       	2.324092223306e+00	3.284758955332e+02	1.657772131471e+00	1.615223517355e+05
0.00027497215       	2.320834845270e+00	3.292048341789e+02	1.666003186309e+00	1.626607864335e+05
0.00027712327       	2.317580628571e+00	3.299347247606e+02	1.674251833046e+00	1.638017475340e+05
0.00027927269       	2.314342248362e+00	3.306628250974e+02	1.682496522007e+00	1.649420155159e+05
0.00028142056       	2.311120583598e+00	3.313888074417e+02	1.690737861857e+00	1.660815010489e+05
0.00028356776       	2.307908061001e+00	3.321134198530e+02	1.698979031718e+00	1.672206055982e+05
0.00028571582       	2.304695761801e+00	3.328380392985e+02	1.707227158434e+00	1.683603015835e+05
0.00028786318       	2.301484250156e+00	3.335632113446e+02	1.715479187234e+00	1.695002821420e+05
0.00029001295       	2.298269759951e+00	3.342904092140e+02	1.723743702635e+00	1.706419656355e+05
0.00029216813       	2.295046328381e+00	3.350202918629e+02	1.732034224327e+00	1.717871628708e+05
0.00029432222       	2.291828676351e+00	3.357496327412e+02	1.740321017285e+00	1.729317087989e+05
0.0002964747        	2.288621417520e+00	3.364771695364e+02	1.748597889715e+00	1.740746684603e+05
0.00029862634       	2.285423494018e+00	3.372030788778e+02	1.756869043226e+00	1.752167229084e+05
0.0003007791        	2.282224361251e+00	3.379288632227e+02	1.765146309002e+00	1.763596811661e+05
0.00030293107       	2.279017475719e+00	3.386547804649e+02	1.773419950898e+00	1.775023409269e+05
0.00030508472       	2.275792073093e+00	3.393826476201e+02	1.781697388959e+00	1.786459258371e+05
0.00030724343       	2.272539719155e+00	3.401139252523e+02	1.789987557353e+00	1.797917908768e+05
0.00030940214       	2.269272850260e+00	3.408463715674e+02	1.798266424300e+00	1.809365654826e+05
0.00031155922       	2.266003363470e+00	3.415782666680e+02	1.806528727791e+00	1.820792601759e+05
0.00031371526       	2.262741951425e+00	3.423087194451e+02	1.814784479412e+00	1.832209534732e+05
0.0003158719        	2.259491396975e+00	3.430375399384e+02	1.823043607582e+00	1.843627795115e+05
0.0003180281        	2.256251533595e+00	3.437644081362e+02	1.831302940223e+00	1.855042533268e+05
0.00032018516       	2.253018740258e+00	3.444904441554e+02	1.839568887811e+00	1.866462242108e+05
0.00032234684       	2.249777772717e+00	3.452179766291e+02	1.847862182773e+00	1.877915075675e+05
0.00032451008       	2.246527189260e+00	3.459472672412e+02	1.856171957450e+00	1.889389693959e+05
0.00032667171       	2.243273556862e+00	3.466776862557e+02	1.864489667863e+00	1.900875914968e+05
0.00032883226       	2.240026659203e+00	3.474088674524e+02	1.872819920985e+00	1.912380451690e+05
0.00033099324       	2.236791136975e+00	3.481408404195e+02	1.881175907300e+00	1.923922571178e+05
0.00033315429       	2.233570205380e+00	3.488717717443e+02	1.889545432349e+00	1.935481889101e+05
0.00033531576       	2.230353239306e+00	3.496003163482e+02	1.897903329799e+00	1.947021729010e+05
0.00033748117       	2.227122792453e+00	3.503258799090e+02	1.906224877984e+00	1.958505112863e+05
0.00033964896       	2.223874279391e+00	3.510469753647e+02	1.914470945765e+00	1.969878290978e+05
0.00034181519       	2.220611262262e+00	3.517626148592e+02	1.922619669252e+00	1.981113909224e+05
0.00034398031       	2.217338970832e+00	3.524721494066e+02	1.930669162286e+00	1.992209392555e+05
0.00034614564       	2.214065991260e+00	3.531737448033e+02	1.938611283279e+00	2.003152954940e+05
0.00034831134       	2.210802556626e+00	3.538644665834e+02	1.946422914709e+00	2.013911920254e+05
0.00035047661       	2.207565550708e+00	3.545419604338e+02	1.954081234743e+00	2.024457676537e+05
0.0003526446        	2.204361227639e+00	3.552069232137e+02	1.961590931776e+00	2.034800896474e+05
0.00035481696       	2.201187877749e+00	3.558582485292e+02	1.968935634276e+00	2.044917644300e+05
0.00035698784       	2.198052011392e+00	3.564934972005e+02	1.976075689318e+00	2.054752294948e+05
0.00035915747       	2.194944240448e+00	3.571137546882e+02	1.983007145132e+00	2.064304115165e+05
0.00036132704       	2.191856914184e+00	3.577220746209e+02	1.989756281823e+00	2.073611974746e+05
0.00036349734       	2.188786694341e+00	3.583206092006e+02	1.996330791664e+00	2.082687919454e+05
0.00036566695       	2.185727168318e+00	3.589088970590e+02	2.002715743760e+00	2.091505834234e+05
0.00036783884       	2.182673229974e+00	3.594838305261e+02	2.008903847312e+00	2.100039315701e+05
0.00037001569       	2.179648288912e+00	3.600442721346e+02	2.014927970817e+00	2.108332677834e+05
0.00037219102       	2.176683820034e+00	3.605859205082e+02	2.020794065323e+00	2.116387247510e+05
0.00037436495       	2.173793425662e+00	3.611046644785e+02	2.026482752675e+00	2.124173003973e+05
0.00037653872       	2.170956872072e+00	3.616021796230e+02	2.031987166080e+00	2.131688780280e+05
0.00037871388       	2.168159256322e+00	3.620792064127e+02	2.037285238224e+00	2.138910451221e+05
0.00038088814       	2.165409770307e+00	3.625374437796e+02	2.042380296795e+00	2.145847759715e+05
0.00038306409       	2.162724796856e+00	3.629775032363e+02	2.047294949705e+00	2.152530743283e+05
0.00038524386       	2.160103335921e+00	3.633967281318e+02	2.052002132883e+00	2.158915532274e+05
0.00038742372       	2.157544232565e+00	3.637931843778e+02	2.056482447970e+00	2.164969809099e+05
0.00038960242       	2.155041902653e+00	3.641676873613e+02	2.060734496079e+00	2.170688838909e+05
0.000391781         	2.152583245629e+00	3.645211933873e+02	2.064745054746e+00	2.176050837034e+05
0.00039396103       	2.150153297174e+00	3.648545036695e+02	2.068508307247e+00	2.181046672729e+05
0.00039613973       	2.147766451653e+00	3.651672028529e+02	2.072028850627e+00	2.185680460167e+05
0.0003983193        	2.145434451220e+00	3.654547823110e+02	2.075289127303e+00	2.189922201052e+05
0.00040050283       	2.143164889767e+00	3.657121949548e+02	2.078245803709e+00	2.193711499923e+05
0.0004026874        	2.140960501214e+00	3.659359306649e+02	2.080863789885e+00	2.197007084841e+05
0.0004048706        	2.138823200828e+00	3.661280539050e+02	2.083147894820e+00	2.199828228877e+05
0.00040705324       	2.136758346620e+00	3.662902413745e+02	2.085108170097e+00	2.202193904733e+05
0.00040923724       	2.134773042376e+00	3.664227032385e+02	2.086725665059e+00	2.204084019968e+05
0.00041142011       	2.132879036498e+00	3.665246723397e+02	2.087996045474e+00	2.205492844981e+05
0.00041360379       	2.131076943051e+00	3.665987262912e+02	2.088937815963e+00	2.206447821473e+05
0.00041579194       	2.129336067357e+00	3.666511913721e+02	2.089608922077e+00	2.207025911249e+05
0.0004179807        	2.127638588861e+00	3.666910969560e+02	2.090089834168e+00	2.207339618055e+05
0.00042016813       	2.125987376913e+00	3.667242357413e+02	2.090463254802e+00	2.207497840157e+05
0.00042235528       	2.124379719342e+00	3.667541646050e+02	2.090795210291e+00	2.207594412696e+05
0.00042454431       	2.122809106624e+00	3.667855282660e+02	2.091150848313e+00	2.207732868821e+05
0.00042673245       	2.121285712945e+00	3.668178434789e+02	2.091544583303e+00	2.207936714930e+05
0.00042892093       	2.119805566043e+00	3.668507631077e+02	2.091967842093e+00	2.208197626711e+05
0.00043111288       	2.118363073323e+00	3.668791925601e+02	2.092361867044e+00	2.208426600381e+05
0.00043330639       	2.116948036330e+00	3.668998703764e+02	2.092677652631e+00	2.208551190699e+05
0.0004354987        	2.115553703259e+00	3.669100832790e+02	2.092875176672e+00	2.208510641168e+05
0.00043769054       	2.114187011549e+00	3.669119555648e+02	2.092994227072e+00	2.208357688702e+05
0.00043988377       	2.112866920572e+00	3.669092475734e+02	2.093089991175e+00	2.208172429714e+05
0.00044207622       	2.111599652033e+00	3.669075345407e+02	2.093238004011e+00	2.208066241962e+05
0.00044426824       	2.110367424221e+00	3.669049764012e+02	2.093388698136e+00	2.207973766798e+05
0.00044646303       	2.109170633512e+00	3.668996417914e+02	2.093517277425e+00	2.207858273203e+05
0.00044866103       	2.108006847767e+00	3.668913313228e+02	2.093622144911e+00	2.207716062627e+05
0.0004508577        	2.106889353195e+00	3.668827196175e+02	2.093731214435e+00	2.207594760040e+05
0.00045305373       	2.105802388391e+00	3.668716013598e+02	2.093808244586e+00	2.207440532941e+05
0.00045525096       	2.104745261418e+00	3.668599107772e+02	2.093891500423e+00	2.207306015699e+05
0.0004574476        	2.103715042572e+00	3.668489841271e+02	2.093994480311e+00	2.207208411861e+05
0.00045964412       	2.102706680982e+00	3.668374125469e+02	2.094110940607e+00	2.207128858277e+05
0.00046184386       	2.101718127001e+00	3.668263386022e+02	2.094241183299e+00	2.207071497208e+05
0.00046404609       	2.100748198899e+00	3.668160627876e+02	2.094382171428e+00	2.207034895720e+05
0.00046624694       	2.099800705431e+00	3.668072892191e+02	2.094537928170e+00	2.207029103096e+05
0.00046844728       	2.098866633232e+00	3.667952458677e+02	2.094654943301e+00	2.206968083065e+05
0.00047064931       	2.097946778022e+00	3.667787079174e+02	2.094733219267e+00	2.206843872841e+05
0.00047285132       	2.097048822044e+00	3.667592341104e+02	2.094793431966e+00	2.206688398679e+05
0.00047505288       	2.096174315665e+00	3.667367630261e+02	2.094833287364e+00	2.206499609660e+05
0.00047725682       	2.095310112351e+00	3.667106643660e+02	2.094829924075e+00	2.206250788249e+05
0.00047946367       	2.094462986155e+00	3.666814767699e+02	2.094790982603e+00	2.205952760056e+05
0.00048166938       	2.093628944293e+00	3.666501882277e+02	2.094734594668e+00	2.205630580956e+05
0.00048387463       	2.092804359662e+00	3.666176835103e+02	2.094670293022e+00	2.205298963839e+05
0.00048608127       	2.091986906280e+00	3.665829896565e+02	2.094583954019e+00	2.204936705132e+05
0.00048828774       	2.091167126549e+00	3.665454025104e+02	2.094457111532e+00	2.204520082128e+05
0.00049049351       	2.090343608163e+00	3.665048400477e+02	2.094282634397e+00	2.204042337550e+05
0.000492701         	2.089530939009e+00	3.664620960696e+02	2.094080561388e+00	2.203530379478e+05
0.00049491164       	2.088745390075e+00	3.664211852348e+02	2.093919672693e+00	2.203079907065e+05
0.00049712197       	2.088003043410e+00	3.663852859039e+02	2.093842666515e+00	2.202754582575e+05
0.00049933164       	2.087291346411e+00	3.663546771138e+02	2.093871947139e+00	2.202579471498e+05
0.00050154222       	2.086609196059e+00	3.663272425007e+02	2.093980624631e+00	2.202512371821e+05
0.00050375272       	2.085933322425e+00	3.662990013053e+02	2.094108520280e+00	2.202464054746e+05
0.00050596265       	2.085276793135e+00	3.662740956558e+02	2.094313300976e+00	2.202518481694e+05
0.00050817497       	2.084637551614e+00	3.662550858029e+02	2.094624886473e+00	2.202721144802e+05
0.00051039046       	2.084009193718e+00	3.662414714536e+02	2.095045708964e+00	2.203071070969e+05
0.0005126047        	2.083383593095e+00	3.662309313436e+02	2.095525923246e+00	2.203500444245e+05
0.00051481861       	2.082751344179e+00	3.662224826140e+02	2.096043930421e+00	2.203979850869e+05
0.00051703448       	2.082111032995e+00	3.662144774284e+02	2.096573330774e+00	2.204472269575e+05
0.00051925028       	2.081458021791e+00	3.662061937607e+02	2.097088836198e+00	2.204949126280e+05
0.00052146536       	2.080789199480e+00	3.661927229758e+02	2.097514965647e+00	2.205302390843e+05
0.0005236819        	2.080107450391e+00	3.661737091969e+02	2.097840197884e+00	2.205519076770e+05
0.0005259012        	2.079425707208e+00	3.661481611917e+02	2.098065144837e+00	2.205594103419e+05
0.00052812056       	2.078760851157e+00	3.661182198038e+02	2.098217857386e+00	2.205569404992e+05
0.00053033935       	2.078112195960e+00	3.660851090261e+02	2.098312614581e+00	2.205466516328e+05
0.00053255925       	2.077452950263e+00	3.660466925390e+02	2.098321211964e+00	2.205242485758e+05
0.00053477908       	2.076771332259e+00	3.660056846717e+02	2.098260426682e+00	2.204930036539e+05
0.00053699838       	2.076083644292e+00	3.659644844603e+02	2.098161111095e+00	2.204575513883e+05
0.00053921963       	2.075383356359e+00	3.659257566149e+02	2.098056672018e+00	2.204230525811e+05
0.00054144407       	2.074684514918e+00	3.658894853203e+02	2.097967782262e+00	2.203916423789e+05
0.00054366746       	2.073973668137e+00	3.658583547628e+02	2.097923775041e+00	2.203680268057e+05
0.00054589059       	2.073257290053e+00	3.658335725232e+02	2.097943506834e+00	2.203548905587e+05
0.00054811556       	2.072535599010e+00	3.658140393293e+02	2.098018410202e+00	2.203506900398e+05
0.00055034089       	2.071815914749e+00	3.657993099822e+02	2.098128306243e+00	2.203530841204e+05
0.00055256578       	2.071111741946e+00	3.657903175753e+02	2.098287419182e+00	2.203641851494e+05
0.00055479191       	2.070409814419e+00	3.657868217435e+02	2.098496414554e+00	2.203839268550e+05
0.0005570194        	2.069713032691e+00	3.657881530710e+02	2.098738914182e+00	2.204101408503e+05
0.00055924806       	2.069024927214e+00	3.657942255821e+02	2.098997115436e+00	2.204408659866e+05
0.0005614766        	2.068343276274e+00	3.658052902122e+02	2.099276309083e+00	2.204767741475e+05
