# cfd-territory never-run census -- generated by scripts/census_never_run.py
# unit: directory D with D/system/controlDict (INSTANCE) or D/system/controlDict*.template (DEFINITION); plus the orphan
#       unit: a directory with solver logs and NO system/ (a case run then pruned) -> RAN_LOGS_ONLY
# NEVER_RUN predicate: no solver log with an 'ExecutionTime = ' line, no time dir > 0 with content (case level OR processor*/),
#                      and no mesh (constant/polyMesh/points or a mesh-utility log).
# family is NAME-DERIVED and is a navigation aid only -- it cannot reliably pair a definition under cases/ with its
# outputs under verification/runs/, and it collides (cases/tmr and models/tmr share the key 'tmr').
# verdict_artifact is NAME-LINKED and is the weakest column here; open it before relying on it.
class	family	case_root	evidence_path	application	missing_binary	solver_logs	time_dirs	proc_time_dirs	end_line	rc	verdict_tokens	verdict_artifact
MESH_ONLY	F28	verification/runs/F28_runs/mesh_A4/L3	verification/runs/F28_runs/mesh_A4/L3/constant/polyMesh	simpleFoam		0	0	0	0		BLOCKED,GATE FAIL,GATE REACHED,NOT A RESULT,PASS,PENDING	verification/campaign/F28_DUCTED_ACTUATOR_DISK_PREREGISTRATION.md
MESH_ONLY	F28	verification/runs/F28_runs/mesh_L1	verification/runs/F28_runs/mesh_L1/constant/polyMesh	simpleFoam		0	0	0	0		BLOCKED,GATE FAIL,GATE REACHED,NOT A RESULT,PASS,PENDING	verification/campaign/F28_DUCTED_ACTUATOR_DISK_PREREGISTRATION.md
MESH_ONLY	F28	verification/runs/F28_runs/mesh_L1_A1	verification/runs/F28_runs/mesh_L1_A1/constant/polyMesh	simpleFoam		0	0	0	0		BLOCKED,GATE FAIL,GATE REACHED,NOT A RESULT,PASS,PENDING	verification/campaign/F28_DUCTED_ACTUATOR_DISK_PREREGISTRATION.md
MESH_ONLY	F28	verification/runs/F28_runs/mesh_L2	verification/runs/F28_runs/mesh_L2/constant/polyMesh	simpleFoam		0	0	0	0		BLOCKED,GATE FAIL,GATE REACHED,NOT A RESULT,PASS,PENDING	verification/campaign/F28_DUCTED_ACTUATOR_DISK_PREREGISTRATION.md
MESH_ONLY	F28	verification/runs/F28_runs/mesh_L2_A1	verification/runs/F28_runs/mesh_L2_A1/constant/polyMesh	simpleFoam		0	0	0	0		BLOCKED,GATE FAIL,GATE REACHED,NOT A RESULT,PASS,PENDING	verification/campaign/F28_DUCTED_ACTUATOR_DISK_PREREGISTRATION.md
MESH_ONLY	F28	verification/runs/F28_runs/mesh_L3	verification/runs/F28_runs/mesh_L3/constant/polyMesh	simpleFoam		0	0	0	0		BLOCKED,GATE FAIL,GATE REACHED,NOT A RESULT,PASS,PENDING	verification/campaign/F28_DUCTED_ACTUATOR_DISK_PREREGISTRATION.md
MESH_ONLY	F28	verification/runs/F28_runs/mesh_L3_A1	verification/runs/F28_runs/mesh_L3_A1/constant/polyMesh	simpleFoam		0	0	0	0		BLOCKED,GATE FAIL,GATE REACHED,NOT A RESULT,PASS,PENDING	verification/campaign/F28_DUCTED_ACTUATOR_DISK_PREREGISTRATION.md
MESH_ONLY	F2	verification/runs/F2_runs/ladder_mesh_probe/coarse	verification/runs/F2_runs/ladder_mesh_probe/coarse/constant/polyMesh	rhoSimpleFoam		0	0	0	0		PASS	verification/campaign/F2_transonic_naca0012.md
MESH_ONLY	F2	verification/runs/F2_runs/ladder_mesh_probe/fine	verification/runs/F2_runs/ladder_mesh_probe/fine/constant/polyMesh	rhoSimpleFoam		0	0	0	0		PASS	verification/campaign/F2_transonic_naca0012.md
MESH_ONLY	F2	verification/runs/F2_runs/ladder_mesh_probe/medium	verification/runs/F2_runs/ladder_mesh_probe/medium/constant/polyMesh	rhoSimpleFoam		0	0	0	0		PASS	verification/campaign/F2_transonic_naca0012.md
MESH_ONLY	F3	verification/runs/F3_runs/cone/M3.0_th12/coarse	verification/runs/F3_runs/cone/M3.0_th12/coarse/constant/polyMesh	rhoCentralFoam		0	0	0	0		NOT A RESULT,PASS	verification/campaign/CFD_CHECK1_FINDING_2026-08-26_F3_SUCCESSOR.md
MESH_ONLY	F4	verification/runs/F4_runs/swbli_cylflare/warmup20	verification/runs/F4_runs/swbli_cylflare/warmup20/constant/polyMesh	rhoCentralFoam		0	0	0	0		BLOCKED,GATE FAIL,GATE REACHED,NOT A RESULT,PASS,PENDING	verification/campaign/F4_SIGFPE_STEP01_RESULTS.md
MESH_ONLY	F4	verification/runs/F4_runs/swbli_cylflare/warmup20_bounded	verification/runs/F4_runs/swbli_cylflare/warmup20_bounded/constant/polyMesh	rhoCentralFoamBounded		0	0	0	0		BLOCKED,GATE FAIL,GATE REACHED,NOT A RESULT,PASS,PENDING	verification/campaign/F4_SIGFPE_STEP01_RESULTS.md
MESH_ONLY	F4	verification/runs/F4_runs/swbli_cylflare/warmup20_bounded_farfield	verification/runs/F4_runs/swbli_cylflare/warmup20_bounded_farfield/constant/polyMesh	rhoCentralFoamBounded		0	0	0	0		BLOCKED,GATE FAIL,GATE REACHED,NOT A RESULT,PASS,PENDING	verification/campaign/F4_SIGFPE_STEP01_RESULTS.md
MESH_ONLY	F4	verification/runs/F4_runs/swbli_cylflare/warmup20_bounded_realtime	verification/runs/F4_runs/swbli_cylflare/warmup20_bounded_realtime/constant/polyMesh	rhoCentralFoamBounded		0	0	0	0		BLOCKED,GATE FAIL,GATE REACHED,NOT A RESULT,PASS,PENDING	verification/campaign/F4_SIGFPE_STEP01_RESULTS.md
MESH_ONLY	F6a_GREENBLATT	verification/runs/F6a_GREENBLATT_runs/baseline_Re936k	verification/runs/F6a_GREENBLATT_runs/baseline_Re936k/constant/polyMesh			0	0	0	0		BLOCKED,GATE FAIL,GATE REACHED,NOT A RESULT,PASS,PENDING	verification/campaign/F6a_GREENBLATT_PREREGISTRATION.md
MESH_ONLY	JF1_jet_flap	verification/runs/JF1_jet_flap/JF1G_P0_C3_CMU010_A0	verification/runs/JF1_jet_flap/JF1G_P0_C3_CMU010_A0/constant/polyMesh	simpleFoam		0	0	0	0			
MESH_ONLY	JF1_jet_flap	verification/runs/JF1_jet_flap/JF1G_P1_C3_CMU010_A0	verification/runs/JF1_jet_flap/JF1G_P1_C3_CMU010_A0/constant/polyMesh	simpleFoam		0	0	0	0			
MESH_ONLY	JF1_jet_flap	verification/runs/JF1_jet_flap/JF1_L1_UNBLOWN_A0.attempt1_FAILED_2026-08-31T1538Z	verification/runs/JF1_jet_flap/JF1_L1_UNBLOWN_A0.attempt1_FAILED_2026-08-31T1538Z/constant/polyMesh	simpleFoam		0	0	0	0			
MESH_ONLY	JF1_jet_flap	verification/runs/JF1_jet_flap/mesh/L1	verification/runs/JF1_jet_flap/mesh/L1/constant/polyMesh	simpleFoam		0	0	0	0			
MESH_ONLY	JF1_jet_flap	verification/runs/JF1_jet_flap/mesh/L2	verification/runs/JF1_jet_flap/mesh/L2/constant/polyMesh	simpleFoam		0	0	0	0			
MESH_ONLY	JF1_jet_flap	verification/runs/JF1_jet_flap/mesh/L3	verification/runs/JF1_jet_flap/mesh/L3/constant/polyMesh	simpleFoam		0	0	0	0			
MESH_ONLY	M6I	verification/runs/M6I_runs/L1	verification/runs/M6I_runs/L1/constant/polyMesh	none		0	0	0	0		BLOCKED,GATE FAIL	verification/campaign/M6I_IMPORT_GEOMETRY_VERIFICATION_2026-09-01.md
MESH_ONLY	M6I	verification/runs/M6I_runs/L2	verification/runs/M6I_runs/L2/constant/polyMesh	none		0	0	0	0		BLOCKED,GATE FAIL	verification/campaign/M6I_IMPORT_GEOMETRY_VERIFICATION_2026-09-01.md
MESH_ONLY	M6I	verification/runs/M6I_runs/L3	verification/runs/M6I_runs/L3/constant/polyMesh	none		0	0	0	0		BLOCKED,GATE FAIL	verification/campaign/M6I_IMPORT_GEOMETRY_VERIFICATION_2026-09-01.md
MESH_ONLY	RUNG0_MESH_IMPORT	verification/runs/RUNG0_MESH_IMPORT_runs/ATTEMPT2_PRESERVED/DPW5_L1T_hex	verification/runs/RUNG0_MESH_IMPORT_runs/ATTEMPT2_PRESERVED/DPW5_L1T_hex/constant/polyMesh	simpleFoam		0	0	0	0		BLOCKED,GATE FAIL,NOT A RESULT,PASS,PENDING	verification/campaign/RUNG0_MESH_IMPORT_PREREGISTRATION.md
MESH_ONLY	RUNG0_MESH_IMPORT	verification/runs/RUNG0_MESH_IMPORT_runs/ATTEMPT2_PRESERVED/DPW5_L1T_hybrid	verification/runs/RUNG0_MESH_IMPORT_runs/ATTEMPT2_PRESERVED/DPW5_L1T_hybrid/constant/polyMesh	simpleFoam		0	0	0	0		BLOCKED,GATE FAIL,NOT A RESULT,PASS,PENDING	verification/campaign/RUNG0_MESH_IMPORT_PREREGISTRATION.md
MESH_ONLY	RUNG0_MESH_IMPORT	verification/runs/RUNG0_MESH_IMPORT_runs/ATTEMPT2_PRESERVED/DPW5_L1T_prism	verification/runs/RUNG0_MESH_IMPORT_runs/ATTEMPT2_PRESERVED/DPW5_L1T_prism/constant/polyMesh	simpleFoam		0	0	0	0		BLOCKED,GATE FAIL,NOT A RESULT,PASS,PENDING	verification/campaign/RUNG0_MESH_IMPORT_PREREGISTRATION.md
MESH_ONLY	RUNG0_MESH_IMPORT	verification/runs/RUNG0_MESH_IMPORT_runs/ATTEMPT2_PRESERVED/HLPW6_h6c1_rans_3a_1	verification/runs/RUNG0_MESH_IMPORT_runs/ATTEMPT2_PRESERVED/HLPW6_h6c1_rans_3a_1/constant/polyMesh	simpleFoam		0	0	0	0		BLOCKED,GATE FAIL,NOT A RESULT,PASS,PENDING	verification/campaign/RUNG0_MESH_IMPORT_PREREGISTRATION.md
MESH_ONLY	RUNG0_MESH_IMPORT	verification/runs/RUNG0_MESH_IMPORT_runs/DPW5_L1T_hex	verification/runs/RUNG0_MESH_IMPORT_runs/DPW5_L1T_hex/constant/polyMesh	simpleFoam		0	0	0	0		BLOCKED,GATE FAIL,NOT A RESULT,PASS,PENDING	verification/campaign/RUNG0_MESH_IMPORT_PREREGISTRATION.md
MESH_ONLY	RUNG0_MESH_IMPORT	verification/runs/RUNG0_MESH_IMPORT_runs/DPW5_L1T_hybrid	verification/runs/RUNG0_MESH_IMPORT_runs/DPW5_L1T_hybrid/constant/polyMesh	simpleFoam		0	0	0	0		BLOCKED,GATE FAIL,NOT A RESULT,PASS,PENDING	verification/campaign/RUNG0_MESH_IMPORT_PREREGISTRATION.md
MESH_ONLY	RUNG0_MESH_IMPORT	verification/runs/RUNG0_MESH_IMPORT_runs/DPW5_L1T_prism	verification/runs/RUNG0_MESH_IMPORT_runs/DPW5_L1T_prism/constant/polyMesh	simpleFoam		0	0	0	0		BLOCKED,GATE FAIL,NOT A RESULT,PASS,PENDING	verification/campaign/RUNG0_MESH_IMPORT_PREREGISTRATION.md
MESH_ONLY	RUNG0_MESH_IMPORT	verification/runs/RUNG0_MESH_IMPORT_runs/HLPW6_h6c1_rans_3a_1	verification/runs/RUNG0_MESH_IMPORT_runs/HLPW6_h6c1_rans_3a_1/constant/polyMesh	simpleFoam		0	0	0	0		BLOCKED,GATE FAIL,NOT A RESULT,PASS,PENDING	verification/campaign/RUNG0_MESH_IMPORT_PREREGISTRATION.md
MESH_ONLY	RUNG0b_MESH_IMPORT	verification/runs/RUNG0b_MESH_IMPORT_runs/DPW5_L1T_hex	verification/runs/RUNG0b_MESH_IMPORT_runs/DPW5_L1T_hex/constant/polyMesh	simpleFoam		0	0	0	0		BLOCKED,GATE FAIL,NOT A RESULT,PASS,PENDING	verification/campaign/RUNG0b_MESH_IMPORT_PREREGISTRATION.md
MESH_ONLY	RUNG0b_MESH_IMPORT	verification/runs/RUNG0b_MESH_IMPORT_runs/DPW5_L1T_hybrid	verification/runs/RUNG0b_MESH_IMPORT_runs/DPW5_L1T_hybrid/constant/polyMesh	simpleFoam		0	0	0	0		BLOCKED,GATE FAIL,NOT A RESULT,PASS,PENDING	verification/campaign/RUNG0b_MESH_IMPORT_PREREGISTRATION.md
MESH_ONLY	RUNG0b_MESH_IMPORT	verification/runs/RUNG0b_MESH_IMPORT_runs/DPW5_L1T_prism	verification/runs/RUNG0b_MESH_IMPORT_runs/DPW5_L1T_prism/constant/polyMesh	simpleFoam		0	0	0	0		BLOCKED,GATE FAIL,NOT A RESULT,PASS,PENDING	verification/campaign/RUNG0b_MESH_IMPORT_PREREGISTRATION.md
MESH_ONLY	RUNG0b_MESH_IMPORT	verification/runs/RUNG0b_MESH_IMPORT_runs/HLPW6_h6c1_rans_3a_1	verification/runs/RUNG0b_MESH_IMPORT_runs/HLPW6_h6c1_rans_3a_1/constant/polyMesh	simpleFoam		0	0	0	0		BLOCKED,GATE FAIL,NOT A RESULT,PASS,PENDING	verification/campaign/RUNG0b_MESH_IMPORT_PREREGISTRATION.md
MESH_ONLY	RUNG1_M6_R2_runs.ATTEMPT2_PRESERVED_reader_refused_L3	verification/runs/RUNG1_M6_R2_runs.ATTEMPT2_PRESERVED_reader_refused_L3/L3	verification/runs/RUNG1_M6_R2_runs.ATTEMPT2_PRESERVED_reader_refused_L3/L3/constant/polyMesh	none		0	0	0	0			
MESH_ONLY	RUNG1_M6_R2_runs.ATTEMPT3_PRESERVED_reader_refused_L2	verification/runs/RUNG1_M6_R2_runs.ATTEMPT3_PRESERVED_reader_refused_L2/L2	verification/runs/RUNG1_M6_R2_runs.ATTEMPT3_PRESERVED_reader_refused_L2/L2/constant/polyMesh	none		0	0	0	0			
MESH_ONLY	RUNG1_M6_R2_runs.ATTEMPT3_PRESERVED_reader_refused_L2	verification/runs/RUNG1_M6_R2_runs.ATTEMPT3_PRESERVED_reader_refused_L2/L3	verification/runs/RUNG1_M6_R2_runs.ATTEMPT3_PRESERVED_reader_refused_L2/L3/constant/polyMesh	none		0	0	0	0			
MESH_ONLY	RUNG1_M6_R2	verification/runs/RUNG1_M6_R2_runs/L2	verification/runs/RUNG1_M6_R2_runs/L2/constant/polyMesh	none		0	0	0	0		GATE FAIL,NOT A RESULT,PASS	verification/campaign/RUNG1_M6_R2_PREREGISTRATION.md
MESH_ONLY	RUNG1_M6_R2	verification/runs/RUNG1_M6_R2_runs/L3	verification/runs/RUNG1_M6_R2_runs/L3/constant/polyMesh	none		0	0	0	0		GATE FAIL,NOT A RESULT,PASS	verification/campaign/RUNG1_M6_R2_PREREGISTRATION.md
MESH_ONLY	RUNG1_M6	verification/runs/RUNG1_M6_runs/M0_ATTEMPT1_ABORTED_missing_fvSchemes/foam	verification/runs/RUNG1_M6_runs/M0_ATTEMPT1_ABORTED_missing_fvSchemes/foam/constant/polyMesh	checkMesh		0	0	0	0		BLOCKED,GATE FAIL,NOT A RESULT,PASS	verification/campaign/RUNG1_M6_PREREGISTRATION.md
MESH_ONLY	RUNG1_M6	verification/runs/RUNG1_M6_runs/M0_pyhyp_admission/foam	verification/runs/RUNG1_M6_runs/M0_pyhyp_admission/foam/constant/polyMesh	checkMesh		0	0	0	0		BLOCKED,GATE FAIL,NOT A RESULT,PASS	verification/campaign/RUNG1_M6_PREREGISTRATION.md
MESH_ONLY	RUNG1_M6	verification/runs/RUNG1_M6_runs/M1_ugrid_reimport/L1_ugrid	verification/runs/RUNG1_M6_runs/M1_ugrid_reimport/L1_ugrid/constant/polyMesh	none		0	0	0	0		BLOCKED,GATE FAIL,NOT A RESULT,PASS	verification/campaign/RUNG1_M6_PREREGISTRATION.md
MESH_ONLY	RUNG1_M6	verification/runs/RUNG1_M6_runs/M1_ugrid_reimport/L2_ugrid	verification/runs/RUNG1_M6_runs/M1_ugrid_reimport/L2_ugrid/constant/polyMesh	none		0	0	0	0		BLOCKED,GATE FAIL,NOT A RESULT,PASS	verification/campaign/RUNG1_M6_PREREGISTRATION.md
MESH_ONLY	RUNG1_M6	verification/runs/RUNG1_M6_runs/M1_ugrid_reimport/L3_ugrid	verification/runs/RUNG1_M6_runs/M1_ugrid_reimport/L3_ugrid/constant/polyMesh	none		0	0	0	0		BLOCKED,GATE FAIL,NOT A RESULT,PASS	verification/campaign/RUNG1_M6_PREREGISTRATION.md
MESH_ONLY	RUNG1_M6	verification/runs/RUNG1_M6_runs/M2_M0_patch_identity/foam	verification/runs/RUNG1_M6_runs/M2_M0_patch_identity/foam/constant/polyMesh	checkMesh		0	0	0	0		BLOCKED,GATE FAIL,NOT A RESULT,PASS	verification/campaign/RUNG1_M6_PREREGISTRATION.md
MESH_ONLY	RUNG1_M6	verification/runs/RUNG1_M6_runs/M2_M0_patch_identity/foam_ATTEMPT1_PRESERVED_weak_reader	verification/runs/RUNG1_M6_runs/M2_M0_patch_identity/foam_ATTEMPT1_PRESERVED_weak_reader/constant/polyMesh	checkMesh		0	0	0	0		BLOCKED,GATE FAIL,NOT A RESULT,PASS	verification/campaign/RUNG1_M6_PREREGISTRATION.md
MESH_ONLY	W2_sparta	verification/runs/W2_sparta_runs/cbfs_ic1	verification/runs/W2_sparta_runs/cbfs_ic1/constant/polyMesh			0	0	0	0		PASS	verification/campaign/W2_SPARTA_CBFS_DATA_FORENSICS.md
MESH_ONLY	W3	verification/runs/W3_runs/mesh	verification/runs/W3_runs/mesh/constant/polyMesh	simpleFoam		0	0	0	0		PASS	verification/campaign/W3_RACE_NUMERICAL_RESULTS.md
MESH_ONLY	actD_paraview	verification/runs/actD_paraview/coupling/base	verification/runs/actD_paraview/coupling/base/constant/polyMesh			0	0	0	0			
MESH_ONLY	actD_paraview	verification/runs/actD_paraview/coupling/perturbed	verification/runs/actD_paraview/coupling/perturbed/constant/polyMesh			0	0	0	0			
MESH_ONLY	ansys_verification	verification/runs/ansys_verification/VMFL033_attempt1_ABANDONED_PARTIAL/L3_nr128	verification/runs/ansys_verification/VMFL033_attempt1_ABANDONED_PARTIAL/L3_nr128/constant/polyMesh	buoyantSimpleFoam		0	0	0	0			
MESH_ONLY	ansys_verification	verification/runs/ansys_verification/VMFL045/L1_90x76	verification/runs/ansys_verification/VMFL045/L1_90x76/constant/polyMesh	rhoCentralFoam		0	0	0	0			
MESH_ONLY	ansys_verification	verification/runs/ansys_verification/VMFL054/L1	verification/runs/ansys_verification/VMFL054/L1/log.blockMesh	simpleFoam		0	0	0	0			
NEVER_RUN	F17_kovasznay	cases/F17_kovasznay/case	cases/F17_kovasznay/case/system/controlDict	simpleFoam		0	0	0	0			
NEVER_RUN	F17b_kovasznay_ext	cases/F17b_kovasznay_ext/case	cases/F17b_kovasznay_ext/case/system/controlDict	simpleFoam		0	0	0	0			
NEVER_RUN	F23_HP_WEDGE	cases/F23_HP_WEDGE/case	cases/F23_HP_WEDGE/case/system/controlDict	simpleFoam		0	0	0	0		GATE FAIL,NOT A RESULT,PASS,PENDING	verification/campaign/F23_HP_WEDGE_RESULTS.md
NEVER_RUN	F23b_HP_WEDGE	cases/F23b_HP_WEDGE/case	cases/F23b_HP_WEDGE/case/system/controlDict	simpleFoam		0	0	0	0		BLOCKED,PASS	verification/campaign/F23b_HP_WEDGE_RESULTS.md
NEVER_RUN	F25_DUCT3D	cases/F25_DUCT3D/case	cases/F25_DUCT3D/case/system/controlDict	simpleFoam		0	0	0	0		NOT A RESULT,PASS	verification/campaign/F25_DUCT3D_RESULTS.md
NEVER_RUN	JF1_JET_FLAP	cases/JF1_JET_FLAP/case	cases/JF1_JET_FLAP/case/system/controlDict	simpleFoam		0	0	0	0			
NEVER_RUN	JF1_JET_FLAP	cases/JF1_JET_FLAP/case_blown	cases/JF1_JET_FLAP/case_blown/system/controlDict	simpleFoam		0	0	0	0			
NEVER_RUN	JF1_JET_FLAP	cases/JF1_JET_FLAP/case_p1	cases/JF1_JET_FLAP/case_p1/system/controlDict	simpleFoam		0	0	0	0			
NEVER_RUN	ansys_verification	cases/ansys_verification/VMFL001/case	cases/ansys_verification/VMFL001/case/system/controlDict	simpleFoam		0	0	0	0			
NEVER_RUN	ansys_verification	cases/ansys_verification/VMFL017/R2/case	cases/ansys_verification/VMFL017/R2/case/system/controlDict	rhoCentralFoam		0	0	0	0			
NEVER_RUN	ansys_verification	cases/ansys_verification/VMFL017/case	cases/ansys_verification/VMFL017/case/system/controlDict	rhoSimpleFoam		0	0	0	0			
NEVER_RUN	ansys_verification	cases/ansys_verification/VMFL021/R2/case	cases/ansys_verification/VMFL021/R2/case/system/controlDict	interPhaseChangeFoam		0	0	0	0			
NEVER_RUN	ansys_verification	cases/ansys_verification/VMFL021/case	cases/ansys_verification/VMFL021/case/system/controlDict	interPhaseChangeFoam		0	0	0	0			
NEVER_RUN	ansys_verification	cases/ansys_verification/VMFL022/case	cases/ansys_verification/VMFL022/case/system/controlDict	interPhaseChangeFoam		0	0	0	0			
NEVER_RUN	unsteady-cylinder	cases/unsteady-cylinder/re100/case	cases/unsteady-cylinder/re100/case/system/controlDict	pimpleFoam		0	0	0	0			
NEVER_RUN	tmr	models/tmr/bump/coarse	models/tmr/bump/coarse/system/controlDict	simpleFoam		0	0	0	0		PASS	verification/campaign/4G_tmr_mesh_aspect_ratio.json
NEVER_RUN	tmr	models/tmr/bump/fine	models/tmr/bump/fine/system/controlDict	simpleFoam		0	0	0	0		PASS	verification/campaign/4G_tmr_mesh_aspect_ratio.json
NEVER_RUN	tmr	models/tmr/bump/medium	models/tmr/bump/medium/system/controlDict	simpleFoam		0	0	0	0		PASS	verification/campaign/4G_tmr_mesh_aspect_ratio.json
NEVER_RUN	tmr	models/tmr/flatplate/coarse	models/tmr/flatplate/coarse/system/controlDict	simpleFoam		0	0	0	0		PASS	verification/campaign/4G_tmr_mesh_aspect_ratio.json
NEVER_RUN	tmr	models/tmr/flatplate/fine	models/tmr/flatplate/fine/system/controlDict	simpleFoam		0	0	0	0		PASS	verification/campaign/4G_tmr_mesh_aspect_ratio.json
NEVER_RUN	tmr	models/tmr/flatplate/finer	models/tmr/flatplate/finer/system/controlDict	simpleFoam		0	0	0	0		PASS	verification/campaign/4G_tmr_mesh_aspect_ratio.json
NEVER_RUN	tmr	models/tmr/flatplate/finest	models/tmr/flatplate/finest/system/controlDict	simpleFoam		0	0	0	0		PASS	verification/campaign/4G_tmr_mesh_aspect_ratio.json
NEVER_RUN	tmr	models/tmr/flatplate/medium	models/tmr/flatplate/medium/system/controlDict	simpleFoam		0	0	0	0		PASS	verification/campaign/4G_tmr_mesh_aspect_ratio.json
NEVER_RUN	tmr	models/tmr/naca0012/a0/coarse	models/tmr/naca0012/a0/coarse/system/controlDict	simpleFoam		0	0	0	0		PASS	verification/campaign/4G_tmr_mesh_aspect_ratio.json
NEVER_RUN	tmr	models/tmr/naca0012/a10/coarse	models/tmr/naca0012/a10/coarse/system/controlDict	simpleFoam		0	0	0	0		PASS	verification/campaign/4G_tmr_mesh_aspect_ratio.json
NEVER_RUN	tmr	models/tmr/naca0012/a10/medium	models/tmr/naca0012/a10/medium/system/controlDict	simpleFoam		0	0	0	0		PASS	verification/campaign/4G_tmr_mesh_aspect_ratio.json
NEVER_RUN	tmr	models/tmr/naca0012/a15/coarse	models/tmr/naca0012/a15/coarse/system/controlDict	simpleFoam		0	0	0	0		PASS	verification/campaign/4G_tmr_mesh_aspect_ratio.json
NEVER_RUN	tmr	models/tmr/naca0012/t-a0/coarse	models/tmr/naca0012/t-a0/coarse/system/controlDict	simpleFoam		0	0	0	0		PASS	verification/campaign/4G_tmr_mesh_aspect_ratio.json
NEVER_RUN	tmr	models/tmr/naca0012/t-a10/medium	models/tmr/naca0012/t-a10/medium/system/controlDict	simpleFoam		0	0	0	0		PASS	verification/campaign/4G_tmr_mesh_aspect_ratio.json
NEVER_RUN	F5	verification/runs/F5_runs/re1000/case	verification/runs/F5_runs/re1000/case/system/controlDict	pimpleFoam		0	0	0	0			
NEVER_RUN	F5	verification/runs/F5_runs/re10000/case	verification/runs/F5_runs/re10000/case/system/controlDict	pimpleFoam		0	0	0	0			
NEVER_RUN	F5	verification/runs/F5_runs/re1000_coarsespacing/case	verification/runs/F5_runs/re1000_coarsespacing/case/system/controlDict	pimpleFoam		0	0	0	0			
NEVER_RUN	F5	verification/runs/F5_runs/re2000/case	verification/runs/F5_runs/re2000/case/system/controlDict	pimpleFoam		0	0	0	0			
NEVER_RUN	F5	verification/runs/F5_runs/re3900/case	verification/runs/F5_runs/re3900/case/system/controlDict	pimpleFoam		0	0	0	0			
NEVER_RUN	F5	verification/runs/F5_runs/re3900_corrected/case	verification/runs/F5_runs/re3900_corrected/case/system/controlDict	pimpleFoam		0	0	0	0			
NEVER_RUN	JF1_jet_flap	verification/runs/JF1_jet_flap/JF1E_E2b_CMU005_A0.stage_refused_2026-09-02T2055Z_PRESERVED	verification/runs/JF1_jet_flap/JF1E_E2b_CMU005_A0.stage_refused_2026-09-02T2055Z_PRESERVED/system/controlDict	simpleFoam		0	0	0	0			
NEVER_RUN	JF1_jet_flap	verification/runs/JF1_jet_flap/JF1G_P1_C1_CMU010_A0.attempt1_FAILED_2026-09-03T190419Z_PRESERVED	verification/runs/JF1_jet_flap/JF1G_P1_C1_CMU010_A0.attempt1_FAILED_2026-09-03T190419Z_PRESERVED/system/controlDict	simpleFoam		0	0	0	0			
NEVER_RUN	RUNG1_M6_R2_runs.ATTEMPT1_PRESERVED_docker_rc127	verification/runs/RUNG1_M6_R2_runs.ATTEMPT1_PRESERVED_docker_rc127/L1	verification/runs/RUNG1_M6_R2_runs.ATTEMPT1_PRESERVED_docker_rc127/L1/system/controlDict	none		0	0	0	0			
NEVER_RUN	RUNG1_M6_R2_runs.ATTEMPT1_PRESERVED_docker_rc127	verification/runs/RUNG1_M6_R2_runs.ATTEMPT1_PRESERVED_docker_rc127/L2	verification/runs/RUNG1_M6_R2_runs.ATTEMPT1_PRESERVED_docker_rc127/L2/system/controlDict	none		0	0	0	0			
NEVER_RUN	RUNG1_M6_R2_runs.ATTEMPT1_PRESERVED_docker_rc127	verification/runs/RUNG1_M6_R2_runs.ATTEMPT1_PRESERVED_docker_rc127/L3	verification/runs/RUNG1_M6_R2_runs.ATTEMPT1_PRESERVED_docker_rc127/L3/system/controlDict	none		0	0	0	0			
NEVER_RUN	RUNG1_M6_R2	verification/runs/RUNG1_M6_R2_runs/L1	verification/runs/RUNG1_M6_R2_runs/L1/system/controlDict	none		0	0	0	0		GATE FAIL,NOT A RESULT,PASS	verification/campaign/RUNG1_M6_R2_PREREGISTRATION.md
RAN_COMPLETE	mega-batch	cases/mega-batch/work/ahmed-viscous/case-206387	cases/mega-batch/work/ahmed-viscous/case-206387/log.simpleFoam	simpleFoam		1	1	0	1			
RAN_COMPLETE	mega-batch	cases/mega-batch/work/ahmed-viscous/case-206399	cases/mega-batch/work/ahmed-viscous/case-206399/log.simpleFoam	simpleFoam		1	1	0	1			
RAN_COMPLETE	mega-batch	cases/mega-batch/work/ahmed-viscous/case-206447	cases/mega-batch/work/ahmed-viscous/case-206447/log.simpleFoam	simpleFoam		1	1	0	1			
RAN_COMPLETE	mega-batch	cases/mega-batch/work/ahmed-viscous/case-206471	cases/mega-batch/work/ahmed-viscous/case-206471/log.simpleFoam	simpleFoam		1	1	0	1			
RAN_COMPLETE	mega-batch	cases/mega-batch/work/ahmed-viscous/case-206495	cases/mega-batch/work/ahmed-viscous/case-206495/log.simpleFoam	simpleFoam		1	1	0	1			
RAN_COMPLETE	mega-batch	cases/mega-batch/work/ahmed-viscous/case-206507	cases/mega-batch/work/ahmed-viscous/case-206507/log.simpleFoam	simpleFoam		1	1	0	1			
RAN_COMPLETE	mega-batch	cases/mega-batch/work/ahmed-viscous/case-206531	cases/mega-batch/work/ahmed-viscous/case-206531/log.simpleFoam	simpleFoam		1	1	0	1			
RAN_COMPLETE	mega-batch	cases/mega-batch/work/ahmed-viscous/case-206603	cases/mega-batch/work/ahmed-viscous/case-206603/log.simpleFoam	simpleFoam		1	1	0	1			
RAN_COMPLETE	mega-batch	cases/mega-batch/work/ahmed-viscous/case-206615	cases/mega-batch/work/ahmed-viscous/case-206615/log.simpleFoam	simpleFoam		1	1	0	1			
