xc,cp
-2.025045238095238176e+00,1.174343421085842325e-02
-2.021295238095238034e+00,4.872372068829735128e-03
-2.015297619047619282e+00,2.408638626026520391e-03
-2.009300000000000086e+00,1.297464649283868333e-03
-2.003302380952380890e+00,5.708059129543378548e-04
-1.997304761904761916e+00,1.197303337451926765e-04
-1.991307142857142942e+00,-1.873814049101490845e-04
-1.985307142857142937e+00,-4.090823830051764677e-04
-1.979309523809523963e+00,-5.743989136990614508e-04
-1.973311904761904989e+00,-7.010136935140564088e-04
-1.967314285714285793e+00,-8.006039748705128661e-04
-1.961316666666666597e+00,-8.825115597047199570e-04
-1.955319047619047845e+00,-9.517409847682528016e-04
-1.949321428571428649e+00,-1.011628607895502475e-03
-1.943323809523809675e+00,-1.065010333245697445e-03
-1.937323809523809448e+00,-1.113721157627752456e-03
-1.931326190476190696e+00,-1.159095624175416174e-03
-1.925328571428571500e+00,-1.201634186563854245e-03
-1.919330952380952526e+00,-1.242337752143378004e-03
-1.913333333333333330e+00,-1.281039503022268029e-03
-1.907335714285714356e+00,-1.318239892875684325e-03
-1.901338095238095383e+00,-1.354272557487067909e-03
-1.895340476190476187e+00,-1.389304314748131697e-03
-1.889340476190476181e+00,-1.423501982550600753e-03
-1.883342857142857207e+00,-1.456698743002752833e-03
-1.877345238095238233e+00,-1.489228231888029171e-03
-1.871347619047619260e+00,-1.521090449206426512e-03
-1.865350000000000064e+00,-1.552118577066226085e-03
-1.859352380952380868e+00,-1.582479433359149914e-03
-1.853354761904762116e+00,-1.612506653868635764e-03
-1.847357142857142920e+00,-1.642367056486399588e-03
-1.841357142857142914e+00,-1.671727005429006659e-03
-1.835359523809523719e+00,-1.700753318588175533e-03
-1.829361904761904967e+00,-1.729279178072187654e-03
-1.823364285714285771e+00,-1.757805037556196739e-03
-1.817366666666666797e+00,-1.785997261256768061e-03
-1.811369047619047601e+00,-1.813855849173901403e-03
-1.805371428571428627e+00,-1.841547619199315538e-03
-1.799373809523809653e+00,-1.868738935549570102e-03
-1.793376190476190679e+00,-1.895429798224667478e-03
-1.787376190476190452e+00,-1.921787025116327092e-03
-1.781378571428571478e+00,-1.947810616224548725e-03
-1.775380952380952504e+00,-1.973333753657610570e-03
-1.769383333333333530e+00,-1.998356437415512409e-03
-1.763385714285714334e+00,-2.023379121173417283e-03
-1.757388095238095138e+00,-2.048068169147881142e-03
-1.751390476190476386e+00,-2.072423581338910057e-03
-1.745392857142857190e+00,-2.096445357746495354e-03
-1.739392857142857185e+00,-2.120300316262364263e-03
-1.733395238095237989e+00,-2.143654821103076202e-03
-1.727397619047619237e+00,-2.166675690160347559e-03
-1.721400000000000041e+00,-2.189362923434180937e-03
-1.715402380952381067e+00,-2.211716520924573298e-03
-1.709404761904761871e+00,-2.233736482631527680e-03
-1.703407142857143119e+00,-2.255422808555044515e-03
-1.697409523809523924e+00,-2.276775498695122937e-03
-1.691409523809523918e+00,-2.297794553051763812e-03
-1.685411904761904722e+00,-2.318479971624963238e-03
-1.679414285714285970e+00,-2.338831754414725118e-03
-1.673416666666666774e+00,-2.358683083529330028e-03
