# Region            : cellZone slabA
# Cells             : 100
# Volume            : 6.972459419788e-09
# Time              	volAverage(p)
232                 	8.483535457180e+03
233                 	8.483535397384e+03
234                 	8.483535324471e+03
235                 	8.483535242267e+03
236                 	8.483535157979e+03
237                 	8.483535075998e+03
238                 	8.483534997722e+03
239                 	8.483534921289e+03
240                 	8.483534846339e+03
241                 	8.483534773148e+03
242                 	8.483534701642e+03
243                 	8.483534631146e+03
244                 	8.483534561491e+03
245                 	8.483534493580e+03
246                 	8.483534430343e+03
247                 	8.483534373098e+03
248                 	8.483534322528e+03
249                 	8.483534276901e+03
250                 	8.483534234128e+03
251                 	8.483534194270e+03
252                 	8.483534157258e+03
253                 	8.483534123140e+03
254                 	8.483534092031e+03
255                 	8.483534064206e+03
256                 	8.483534041473e+03
257                 	8.483534022672e+03
258                 	8.483534007160e+03
259                 	8.483533994288e+03
260                 	8.483533983819e+03
261                 	8.483533974403e+03
262                 	8.483533966119e+03
263                 	8.483533959713e+03
264                 	8.483533956283e+03
265                 	8.483533955142e+03
266                 	8.483533955724e+03
267                 	8.483533957260e+03
268                 	8.483533960558e+03
269                 	8.483533964368e+03
270                 	8.483533968136e+03
271                 	8.483533972186e+03
272                 	8.483533976623e+03
273                 	8.483533982049e+03
274                 	8.483533988004e+03
275                 	8.483533994598e+03
276                 	8.483534001445e+03
277                 	8.483534008339e+03
278                 	8.483534014850e+03
279                 	8.483534021044e+03
280                 	8.483534026816e+03
281                 	8.483534032700e+03
282                 	8.483534038490e+03
283                 	8.483534043974e+03
284                 	8.483534049203e+03
285                 	8.483534054339e+03
286                 	8.483534059411e+03
287                 	8.483534064081e+03
288                 	8.483534068232e+03
289                 	8.483534071679e+03
290                 	8.483534074868e+03
291                 	8.483534077782e+03
292                 	8.483534080785e+03
293                 	8.483534083193e+03
294                 	8.483534085643e+03
295                 	8.483534087573e+03
296                 	8.483534089305e+03
297                 	8.483534090628e+03
298                 	8.483534091590e+03
299                 	8.483534092914e+03
300                 	8.483534093861e+03
301                 	8.483534094236e+03
302                 	8.483534094318e+03
303                 	8.483534094705e+03
304                 	8.483534095005e+03
305                 	8.483534095479e+03
306                 	8.483534095193e+03
307                 	8.483534095068e+03
308                 	8.483534094656e+03
309                 	8.483534094385e+03
310                 	8.483534093935e+03
311                 	8.483534093335e+03
312                 	8.483534092980e+03
313                 	8.483534092720e+03
314                 	8.483534092329e+03
315                 	8.483534091557e+03
316                 	8.483534090812e+03
317                 	8.483534090541e+03
318                 	8.483534090134e+03
319                 	8.483534089541e+03
320                 	8.483534088977e+03
321                 	8.483534088312e+03
322                 	8.483534087823e+03
323                 	8.483534087479e+03
324                 	8.483534087300e+03
325                 	8.483534086852e+03
326                 	8.483534086724e+03
327                 	8.483534086095e+03
328                 	8.483534085681e+03
329                 	8.483534085372e+03
330                 	8.483534085171e+03
331                 	8.483534085040e+03
332                 	8.483534084810e+03
333                 	8.483534084595e+03
334                 	8.483534084642e+03
335                 	8.483534084264e+03
336                 	8.483534084159e+03
337                 	8.483534084113e+03
338                 	8.483534084002e+03
339                 	8.483534083930e+03
340                 	8.483534083915e+03
341                 	8.483534083724e+03
342                 	8.483534083843e+03
343                 	8.483534083912e+03
344                 	8.483534083910e+03
345                 	8.483534083913e+03
346                 	8.483534083806e+03
347                 	8.483534083800e+03
348                 	8.483534083812e+03
349                 	8.483534083726e+03
350                 	8.483534083954e+03
351                 	8.483534084130e+03
352                 	8.483534084034e+03
353                 	8.483534084068e+03
354                 	8.483534084140e+03
355                 	8.483534084155e+03
356                 	8.483534084191e+03
357                 	8.483534084262e+03
358                 	8.483534084366e+03
359                 	8.483534084158e+03
360                 	8.483534084257e+03
361                 	8.483534084324e+03
362                 	8.483534084490e+03
363                 	8.483534084647e+03
364                 	8.483534084438e+03
365                 	8.483534084444e+03
366                 	8.483534084591e+03
367                 	8.483534084605e+03
368                 	8.483534084646e+03
369                 	8.483534084558e+03
370                 	8.483534084597e+03
371                 	8.483534084759e+03
372                 	8.483534084880e+03
373                 	8.483534084483e+03
374                 	8.483534084471e+03
375                 	8.483534084687e+03
376                 	8.483534084932e+03
377                 	8.483534084967e+03
378                 	8.483534084576e+03
379                 	8.483534084493e+03
380                 	8.483534084653e+03
381                 	8.483534084918e+03
382                 	8.483534084920e+03
383                 	8.483534084783e+03
384                 	8.483534084690e+03
385                 	8.483534084653e+03
386                 	8.483534084520e+03
387                 	8.483534084630e+03
388                 	8.483534085020e+03
389                 	8.483534084841e+03
390                 	8.483534084785e+03
391                 	8.483534084654e+03
392                 	8.483534084635e+03
393                 	8.483534084630e+03
394                 	8.483534084736e+03
395                 	8.483534084836e+03
396                 	8.483534084782e+03
397                 	8.483534084730e+03
398                 	8.483534084684e+03
399                 	8.483534084546e+03
400                 	8.483534084617e+03
401                 	8.483534084801e+03
402                 	8.483534084703e+03
403                 	8.483534084738e+03
404                 	8.483534084646e+03
405                 	8.483534084506e+03
406                 	8.483534084767e+03
407                 	8.483534084882e+03
408                 	8.483534084781e+03
409                 	8.483534084647e+03
410                 	8.483534084583e+03
411                 	8.483534084378e+03
412                 	8.483534084694e+03
413                 	8.483534084752e+03
414                 	8.483534084772e+03
415                 	8.483534084826e+03
416                 	8.483534084665e+03
417                 	8.483534084568e+03
418                 	8.483534084598e+03
419                 	8.483534084701e+03
420                 	8.483534084615e+03
421                 	8.483534084631e+03
422                 	8.483534084595e+03
423                 	8.483534084861e+03
424                 	8.483534084738e+03
425                 	8.483534084472e+03
426                 	8.483534084550e+03
427                 	8.483534084743e+03
428                 	8.483534084801e+03
429                 	8.483534084789e+03
430                 	8.483534084620e+03
431                 	8.483534084471e+03
432                 	8.483534084637e+03
433                 	8.483534084830e+03
434                 	8.483534084797e+03
435                 	8.483534084676e+03
436                 	8.483534084478e+03
437                 	8.483534084716e+03
438                 	8.483534084826e+03
439                 	8.483534084524e+03
440                 	8.483534084568e+03
441                 	8.483534084734e+03
442                 	8.483534084714e+03
443                 	8.483534084593e+03
444                 	8.483534084817e+03
445                 	8.483534084787e+03
446                 	8.483534084525e+03
447                 	8.483534084496e+03
448                 	8.483534084732e+03
449                 	8.483534084760e+03
450                 	8.483534084779e+03
451                 	8.483534084585e+03
452                 	8.483534084764e+03
453                 	8.483534084571e+03
454                 	8.483534084652e+03
455                 	8.483534084618e+03
456                 	8.483534084741e+03
457                 	8.483534084724e+03
458                 	8.483534084722e+03
459                 	8.483534084692e+03
460                 	8.483534084636e+03
461                 	8.483534084632e+03
462                 	8.483534084504e+03
463                 	8.483534084705e+03
464                 	8.483534084751e+03
465                 	8.483534084839e+03
466                 	8.483534084618e+03
467                 	8.483534084570e+03
468                 	8.483534084468e+03
469                 	8.483534084770e+03
470                 	8.483534084927e+03
471                 	8.483534084734e+03
472                 	8.483534084603e+03
473                 	8.483534084552e+03
474                 	8.483534084556e+03
475                 	8.483534084735e+03
476                 	8.483534084639e+03
477                 	8.483534084869e+03
478                 	8.483534084714e+03
479                 	8.483534084530e+03
480                 	8.483534084526e+03
481                 	8.483534084671e+03
482                 	8.483534084756e+03
483                 	8.483534084871e+03
484                 	8.483534084679e+03
485                 	8.483534084653e+03
486                 	8.483534084707e+03
487                 	8.483534084622e+03
488                 	8.483534084482e+03
489                 	8.483534084563e+03
490                 	8.483534084775e+03
491                 	8.483534084970e+03
492                 	8.483534084702e+03
493                 	8.483534084438e+03
494                 	8.483534084364e+03
495                 	8.483534084854e+03
496                 	8.483534084942e+03
497                 	8.483534084771e+03
498                 	8.483534084543e+03
499                 	8.483534084452e+03
500                 	8.483534084618e+03
501                 	8.483534084930e+03
502                 	8.483534084909e+03
503                 	8.483534084509e+03
504                 	8.483534084455e+03
505                 	8.483534084502e+03
506                 	8.483534084912e+03
507                 	8.483534084712e+03
508                 	8.483534084803e+03
509                 	8.483534084532e+03
510                 	8.483534084620e+03
511                 	8.483534084645e+03
512                 	8.483534084658e+03
513                 	8.483534084669e+03
514                 	8.483534084722e+03
515                 	8.483534084713e+03
516                 	8.483534084567e+03
517                 	8.483534084720e+03
518                 	8.483534084719e+03
519                 	8.483534084713e+03
520                 	8.483534084643e+03
521                 	8.483534084616e+03
522                 	8.483534084735e+03
523                 	8.483534084684e+03
524                 	8.483534084674e+03
525                 	8.483534084625e+03
526                 	8.483534084699e+03
527                 	8.483534084540e+03
528                 	8.483534084670e+03
529                 	8.483534084694e+03
530                 	8.483534084806e+03
531                 	8.483534084695e+03
532                 	8.483534084700e+03
533                 	8.483534084698e+03
534                 	8.483534084584e+03
535                 	8.483534084559e+03
536                 	8.483534084598e+03
537                 	8.483534084833e+03
538                 	8.483534084708e+03
539                 	8.483534084672e+03
540                 	8.483534084647e+03
541                 	8.483534084665e+03
542                 	8.483534084794e+03
543                 	8.483534084704e+03
544                 	8.483534084624e+03
545                 	8.483534084692e+03
546                 	8.483534084499e+03
547                 	8.483534084500e+03
548                 	8.483534084792e+03
549                 	8.483534084812e+03
550                 	8.483534084751e+03
551                 	8.483534084636e+03
552                 	8.483534084677e+03
553                 	8.483534084634e+03
554                 	8.483534084649e+03
555                 	8.483534084693e+03
556                 	8.483534084654e+03
557                 	8.483534084609e+03
558                 	8.483534084681e+03
559                 	8.483534084661e+03
560                 	8.483534084674e+03
561                 	8.483534084814e+03
562                 	8.483534084898e+03
563                 	8.483534084630e+03
564                 	8.483534084498e+03
565                 	8.483534084565e+03
566                 	8.483534084617e+03
567                 	8.483534084808e+03
568                 	8.483534084722e+03
569                 	8.483534084498e+03
570                 	8.483534084543e+03
571                 	8.483534084855e+03
572                 	8.483534084807e+03
573                 	8.483534084554e+03
574                 	8.483534084677e+03
575                 	8.483534084715e+03
576                 	8.483534084646e+03
577                 	8.483534084695e+03
578                 	8.483534084611e+03
579                 	8.483534084771e+03
580                 	8.483534084617e+03
581                 	8.483534084585e+03
582                 	8.483534084662e+03
583                 	8.483534084643e+03
584                 	8.483534084817e+03
585                 	8.483534084785e+03
586                 	8.483534084692e+03
587                 	8.483534084623e+03
588                 	8.483534084385e+03
589                 	8.483534084766e+03
590                 	8.483534084793e+03
591                 	8.483534084649e+03
592                 	8.483534084701e+03
593                 	8.483534084561e+03
594                 	8.483534084616e+03
595                 	8.483534084824e+03
596                 	8.483534084748e+03
597                 	8.483534084710e+03
598                 	8.483534084580e+03
599                 	8.483534084607e+03
600                 	8.483534084548e+03
601                 	8.483534084730e+03
602                 	8.483534084848e+03
603                 	8.483534084741e+03
604                 	8.483534084494e+03
605                 	8.483534084639e+03
606                 	8.483534084719e+03
607                 	8.483534084753e+03
608                 	8.483534084666e+03
609                 	8.483534084633e+03
610                 	8.483534084655e+03
611                 	8.483534084697e+03
612                 	8.483534084739e+03
613                 	8.483534084590e+03
614                 	8.483534084608e+03
615                 	8.483534084778e+03
616                 	8.483534084692e+03
617                 	8.483534084707e+03
618                 	8.483534084527e+03
619                 	8.483534084670e+03
620                 	8.483534084899e+03
621                 	8.483534084641e+03
622                 	8.483534084508e+03
623                 	8.483534084627e+03
624                 	8.483534084722e+03
625                 	8.483534084854e+03
626                 	8.483534084584e+03
627                 	8.483534084568e+03
628                 	8.483534084713e+03
629                 	8.483534084896e+03
630                 	8.483534084696e+03
631                 	8.483534084498e+03
632                 	8.483534084497e+03
633                 	8.483534084700e+03
634                 	8.483534084834e+03
635                 	8.483534084716e+03
636                 	8.483534084898e+03
637                 	8.483534084477e+03
638                 	8.483534084423e+03
639                 	8.483534084652e+03
640                 	8.483534084700e+03
641                 	8.483534084708e+03
642                 	8.483534084761e+03
643                 	8.483534084718e+03
644                 	8.483534084604e+03
645                 	8.483534084715e+03
646                 	8.483534084716e+03
647                 	8.483534084660e+03
648                 	8.483534084629e+03
649                 	8.483534084701e+03
650                 	8.483534084598e+03
651                 	8.483534084665e+03
652                 	8.483534084676e+03
653                 	8.483534084703e+03
654                 	8.483534084711e+03
655                 	8.483534084628e+03
656                 	8.483534084724e+03
657                 	8.483534084766e+03
658                 	8.483534084682e+03
659                 	8.483534084542e+03
660                 	8.483534084544e+03
661                 	8.483534084769e+03
662                 	8.483534084806e+03
663                 	8.483534084673e+03
664                 	8.483534084449e+03
665                 	8.483534084649e+03
666                 	8.483534084844e+03
667                 	8.483534084757e+03
668                 	8.483534084671e+03
669                 	8.483534084588e+03
670                 	8.483534084644e+03
671                 	8.483534084727e+03
672                 	8.483534084699e+03
673                 	8.483534084548e+03
674                 	8.483534084636e+03
675                 	8.483534084768e+03
676                 	8.483534084754e+03
677                 	8.483534084756e+03
678                 	8.483534084710e+03
679                 	8.483534084553e+03
680                 	8.483534084578e+03
681                 	8.483534084770e+03
682                 	8.483534084695e+03
683                 	8.483534084569e+03
684                 	8.483534084674e+03
685                 	8.483534084599e+03
686                 	8.483534084806e+03
687                 	8.483534084647e+03
688                 	8.483534084657e+03
689                 	8.483534084784e+03
690                 	8.483534084605e+03
691                 	8.483534084658e+03
692                 	8.483534084617e+03
693                 	8.483534084686e+03
694                 	8.483534084659e+03
695                 	8.483534084735e+03
696                 	8.483534084671e+03
697                 	8.483534084597e+03
698                 	8.483534084668e+03
699                 	8.483534084674e+03
700                 	8.483534084767e+03
701                 	8.483534084707e+03
702                 	8.483534084606e+03
703                 	8.483534084675e+03
704                 	8.483534084769e+03
705                 	8.483534084601e+03
706                 	8.483534084519e+03
707                 	8.483534084595e+03
708                 	8.483534084766e+03
709                 	8.483534084949e+03
710                 	8.483534084685e+03
711                 	8.483534084635e+03
712                 	8.483534084553e+03
713                 	8.483534084650e+03
714                 	8.483534084677e+03
715                 	8.483534084762e+03
716                 	8.483534084610e+03
717                 	8.483534084589e+03
718                 	8.483534084546e+03
719                 	8.483534084873e+03
720                 	8.483534084724e+03
721                 	8.483534084679e+03
722                 	8.483534084566e+03
723                 	8.483534084698e+03
724                 	8.483534084731e+03
725                 	8.483534084735e+03
726                 	8.483534084703e+03
727                 	8.483534084760e+03
728                 	8.483534084797e+03
729                 	8.483534084430e+03
730                 	8.483534084461e+03
731                 	8.483534084609e+03
732                 	8.483534084867e+03
733                 	8.483534084946e+03
734                 	8.483534084596e+03
735                 	8.483534084482e+03
736                 	8.483534084677e+03
737                 	8.483534084730e+03
738                 	8.483534084771e+03
739                 	8.483534084618e+03
740                 	8.483534084607e+03
741                 	8.483534084576e+03
742                 	8.483534084691e+03
743                 	8.483534084879e+03
744                 	8.483534084668e+03
745                 	8.483534084556e+03
746                 	8.483534084594e+03
747                 	8.483534084613e+03
748                 	8.483534084805e+03
749                 	8.483534084548e+03
750                 	8.483534084605e+03
751                 	8.483534084717e+03
752                 	8.483534084860e+03
753                 	8.483534084708e+03
754                 	8.483534084646e+03
755                 	8.483534084618e+03
756                 	8.483534084559e+03
757                 	8.483534084789e+03
758                 	8.483534084721e+03
759                 	8.483534084653e+03
760                 	8.483534084571e+03
761                 	8.483534084618e+03
762                 	8.483534084758e+03
763                 	8.483534084817e+03
764                 	8.483534084620e+03
765                 	8.483534084516e+03
766                 	8.483534084643e+03
767                 	8.483534084769e+03
768                 	8.483534084837e+03
769                 	8.483534084702e+03
770                 	8.483534084738e+03
771                 	8.483534084401e+03
772                 	8.483534084501e+03
773                 	8.483534084825e+03
774                 	8.483534084904e+03
775                 	8.483534084649e+03
776                 	8.483534084438e+03
777                 	8.483534084722e+03
778                 	8.483534084751e+03
779                 	8.483534084753e+03
780                 	8.483534084667e+03
781                 	8.483534084409e+03
782                 	8.483534084653e+03
783                 	8.483534084889e+03
784                 	8.483534084962e+03
785                 	8.483534084507e+03
786                 	8.483534084329e+03
787                 	8.483534084681e+03
788                 	8.483534084820e+03
789                 	8.483534084932e+03
790                 	8.483534084551e+03
791                 	8.483534084472e+03
792                 	8.483534084629e+03
793                 	8.483534084779e+03
794                 	8.483534084787e+03
795                 	8.483534084738e+03
796                 	8.483534084551e+03
797                 	8.483534084642e+03
798                 	8.483534084668e+03
799                 	8.483534084763e+03
800                 	8.483534084652e+03
801                 	8.483534084564e+03
802                 	8.483534084583e+03
803                 	8.483534084812e+03
804                 	8.483534085012e+03
805                 	8.483534084651e+03
806                 	8.483534084361e+03
807                 	8.483534084461e+03
808                 	8.483534084807e+03
809                 	8.483534084778e+03
810                 	8.483534084769e+03
811                 	8.483534084521e+03
812                 	8.483534084662e+03
813                 	8.483534084686e+03
814                 	8.483534084853e+03
815                 	8.483534084774e+03
816                 	8.483534084658e+03
817                 	8.483534084556e+03
818                 	8.483534084571e+03
819                 	8.483534084615e+03
820                 	8.483534084716e+03
821                 	8.483534084785e+03
822                 	8.483534084763e+03
823                 	8.483534084650e+03
824                 	8.483534084518e+03
825                 	8.483534084693e+03
826                 	8.483534084768e+03
827                 	8.483534084611e+03
828                 	8.483534084536e+03
829                 	8.483534084694e+03
830                 	8.483534084745e+03
831                 	8.483534084751e+03
832                 	8.483534084603e+03
833                 	8.483534084537e+03
834                 	8.483534084782e+03
835                 	8.483534084759e+03
836                 	8.483534084650e+03
837                 	8.483534084569e+03
838                 	8.483534084687e+03
839                 	8.483534084836e+03
840                 	8.483534084433e+03
841                 	8.483534084585e+03
842                 	8.483534084931e+03
843                 	8.483534084699e+03
844                 	8.483534084568e+03
845                 	8.483534084736e+03
846                 	8.483534084545e+03
847                 	8.483534084818e+03
848                 	8.483534084728e+03
849                 	8.483534084626e+03
850                 	8.483534084772e+03
851                 	8.483534084585e+03
852                 	8.483534084539e+03
853                 	8.483534084735e+03
854                 	8.483534084691e+03
855                 	8.483534084634e+03
856                 	8.483534084729e+03
857                 	8.483534084691e+03
858                 	8.483534084687e+03
859                 	8.483534084522e+03
860                 	8.483534084651e+03
861                 	8.483534084791e+03
862                 	8.483534084828e+03
863                 	8.483534084672e+03
864                 	8.483534084612e+03
865                 	8.483534084712e+03
866                 	8.483534084634e+03
867                 	8.483534084632e+03
868                 	8.483534084598e+03
869                 	8.483534084700e+03
870                 	8.483534084663e+03
871                 	8.483534084636e+03
872                 	8.483534084817e+03
873                 	8.483534084797e+03
874                 	8.483534084520e+03
875                 	8.483534084691e+03
876                 	8.483534084618e+03
877                 	8.483534084642e+03
878                 	8.483534084673e+03
879                 	8.483534084708e+03
880                 	8.483534084758e+03
881                 	8.483534084646e+03
882                 	8.483534084641e+03
883                 	8.483534084614e+03
884                 	8.483534084678e+03
885                 	8.483534084757e+03
886                 	8.483534084690e+03
887                 	8.483534084479e+03
888                 	8.483534084680e+03
889                 	8.483534084883e+03
890                 	8.483534084743e+03
891                 	8.483534084628e+03
892                 	8.483534084589e+03
893                 	8.483534084596e+03
894                 	8.483534084536e+03
895                 	8.483534084677e+03
896                 	8.483534084783e+03
897                 	8.483534084840e+03
898                 	8.483534084693e+03
899                 	8.483534084556e+03
900                 	8.483534084732e+03
901                 	8.483534084721e+03
902                 	8.483534084558e+03
903                 	8.483534084573e+03
904                 	8.483534084725e+03
905                 	8.483534084762e+03
906                 	8.483534084740e+03
907                 	8.483534084584e+03
908                 	8.483534084624e+03
909                 	8.483534084593e+03
910                 	8.483534084793e+03
911                 	8.483534084823e+03
912                 	8.483534084550e+03
913                 	8.483534084624e+03
914                 	8.483534084563e+03
915                 	8.483534084717e+03
916                 	8.483534084754e+03
917                 	8.483534084770e+03
918                 	8.483534084643e+03
919                 	8.483534084733e+03
920                 	8.483534084543e+03
921                 	8.483534084558e+03
922                 	8.483534084800e+03
923                 	8.483534084843e+03
924                 	8.483534084619e+03
925                 	8.483534084446e+03
926                 	8.483534084490e+03
927                 	8.483534084847e+03
928                 	8.483534084775e+03
929                 	8.483534084618e+03
930                 	8.483534084710e+03
931                 	8.483534084741e+03
932                 	8.483534084670e+03
933                 	8.483534084562e+03
934                 	8.483534084799e+03
935                 	8.483534084593e+03
936                 	8.483534084760e+03
937                 	8.483534084704e+03
938                 	8.483534084655e+03
939                 	8.483534084765e+03
940                 	8.483534084543e+03
941                 	8.483534084572e+03
942                 	8.483534084684e+03
943                 	8.483534084783e+03
944                 	8.483534084841e+03
945                 	8.483534084600e+03
946                 	8.483534084403e+03
947                 	8.483534084754e+03
948                 	8.483534084758e+03
949                 	8.483534084824e+03
950                 	8.483534084699e+03
951                 	8.483534084511e+03
952                 	8.483534084595e+03
953                 	8.483534084690e+03
954                 	8.483534084657e+03
955                 	8.483534084708e+03
956                 	8.483534084747e+03
957                 	8.483534084554e+03
958                 	8.483534084727e+03
959                 	8.483534084810e+03
960                 	8.483534084746e+03
961                 	8.483534084537e+03
962                 	8.483534084587e+03
963                 	8.483534084794e+03
964                 	8.483534084624e+03
965                 	8.483534084615e+03
966                 	8.483534084614e+03
967                 	8.483534084763e+03
968                 	8.483534084678e+03
969                 	8.483534084619e+03
970                 	8.483534084731e+03
971                 	8.483534084649e+03
972                 	8.483534084648e+03
973                 	8.483534084551e+03
974                 	8.483534084680e+03
975                 	8.483534084767e+03
976                 	8.483534084693e+03
977                 	8.483534084641e+03
978                 	8.483534084604e+03
979                 	8.483534084787e+03
980                 	8.483534084749e+03
981                 	8.483534084751e+03
982                 	8.483534084470e+03
983                 	8.483534084544e+03
984                 	8.483534084721e+03
985                 	8.483534084788e+03
986                 	8.483534084758e+03
987                 	8.483534084616e+03
988                 	8.483534084719e+03
989                 	8.483534084650e+03
990                 	8.483534084630e+03
991                 	8.483534084677e+03
992                 	8.483534084845e+03
