xc,cp
-2.025045238095238176e+00,3.664285237892721779e-03
-2.021295238095238034e+00,2.334946822359491771e-03
-2.015297619047619282e+00,1.006592632387407578e-03
-2.009300000000000086e+00,5.118608109153024045e-04
-2.003302380952380890e+00,2.122892409656776955e-04
-1.997304761904761916e+00,8.921549170607250101e-06
-1.991307142857142942e+00,-1.123050127418518881e-04
-1.985307142857142937e+00,-1.867224742378573773e-04
-1.979309523809523963e+00,-2.362340245001630899e-04
-1.973311904761904989e+00,-2.699646022058177432e-04
-1.967314285714285793e+00,-2.937194699866545319e-04
-1.961316666666666597e+00,-3.119860291299248085e-04
-1.955319047619047845e+00,-3.279004559999522091e-04
-1.949321428571428649e+00,-3.434145199298519954e-04
-1.943323809523809675e+00,-3.595791736374578810e-04
-1.937323809523809448e+00,-3.768448254304113446e-04
-1.931326190476190696e+00,-3.952948842545733451e-04
-1.925328571428571500e+00,-4.148626229532541938e-04
-1.919330952380952526e+00,-4.354145872130790675e-04
-1.913333333333333330e+00,-4.567839591423289761e-04
-1.907335714285714356e+00,-4.788039208492834661e-04
-1.901338095238095383e+00,-5.013410180205690693e-04
-1.895340476190476187e+00,-5.242951599211537195e-04
-1.889340476190476181e+00,-5.475662558160034532e-04
-1.883342857142857207e+00,-5.710875785484330813e-04
-1.877345238095238233e+00,-5.947757191725832173e-04
-1.871347619047619260e+00,-6.186139958992794468e-04
-1.865350000000000064e+00,-6.425356815718352797e-04
-1.859352380952380868e+00,-6.665240944010792290e-04
-1.853354761904762116e+00,-6.905625525978386151e-04
-1.847357142857142920e+00,-7.146010107945978927e-04
-1.841357142857142914e+00,-7.386561507805300669e-04
-1.835359523809523719e+00,-7.626779271881180744e-04
-1.829361904761904967e+00,-7.866830218065334022e-04
-1.823364285714285771e+00,-8.106380710574332933e-04
-1.817366666666666797e+00,-8.345597567299890178e-04
-1.811369047619047601e+00,-8.584147152458581438e-04
-1.805371428571428627e+00,-8.822029466050390449e-04
-1.799373809523809653e+00,-9.059244508075317212e-04
-1.793376190476190679e+00,-9.295625460641650109e-04
-1.787376190476190452e+00,-9.531339141641099674e-04
-1.781378571428571478e+00,-9.766051915290243756e-04
-1.775380952380952504e+00,-9.999763781589061755e-04
-1.769383333333333530e+00,-1.023264155842928697e-03
-1.763385714285714334e+00,-1.046435161002747666e-03
-1.757388095238095138e+00,-1.069522757216707139e-03
-1.751390476190476386e+00,-1.092476899117290163e-03
-1.745392857142857190e+00,-1.115330950282842530e-03
-1.739392857142857185e+00,-1.138068228924191344e-03
-1.733395238095237989e+00,-1.160688735041336388e-03
-1.727397619047619237e+00,-1.183175786845106717e-03
-1.721400000000000041e+00,-1.205529384335500597e-03
-1.715402380952381067e+00,-1.227766209301690923e-03
-1.709404761904761871e+00,-1.249869579954506317e-03
-1.703407142857143119e+00,-1.271839496293945479e-03
-1.697409523809523924e+00,-1.293659276530838330e-03
-1.691409523809523918e+00,-1.315345602454354949e-03
-1.685411904761904722e+00,-1.336881792275323739e-03
-1.679414285714285970e+00,-1.358267845993746436e-03
-1.673416666666666774e+00,-1.379520445398792683e-03
-1.667419047619047801e+00,-1.400606226912118639e-03
-1.661421428571428605e+00,-1.421525190533726906e-03
-1.655423809523809409e+00,-1.442294018052787778e-03
-1.649426190476190657e+00,-1.462896027680127926e-03
-1.643426190476190651e+00,-1.483331219415749301e-03
-1.637428571428571455e+00,-1.503599593259651685e-03
-1.631430952380952260e+00,-1.523667785633490805e-03
-1.625433333333333508e+00,-1.543552478326438472e-03
-1.619435714285714312e+00,-1.563253671338494036e-03
-1.613438095238095338e+00,-1.582754682880488286e-03
-1.607440476190476142e+00,-1.602038831163245074e-03
-1.601442857142857390e+00,-1.621122797975940331e-03
-1.595442857142857163e+00,-1.639973219740228482e-03
-1.589445238095238189e+00,-1.658623460034452067e-03
-1.583447619047618993e+00,-1.677073518858614122e-03
-1.577450000000000241e+00,-1.695340078001882772e-03
-1.571452380952381045e+00,-1.713456501042605329e-03
-1.565454761904762071e+00,-1.731406106191609113e-03
-1.559457142857142875e+00,-1.749238938816407608e-03
-1.553459523809523679e+00,-1.766904953549488632e-03
-1.547461904761904927e+00,-1.784437513969193206e-03
-1.541461904761904922e+00,-1.801836620075521547e-03
-1.535464285714285726e+00,-1.819085590079303795e-03
-1.529466666666666530e+00,-1.836167742191367053e-03
-1.523469047619047778e+00,-1.853116439990053861e-03
-1.517471428571428582e+00,-1.869881638107848782e-03
-1.511473809523809608e+00,-1.886480018333924931e-03
-1.505476190476190412e+00,-1.902911580668282089e-03
-1.499478571428571660e+00,-1.919159643321747362e-03
-1.493478571428571433e+00,-1.935224206294322482e-03
-1.487480952380952459e+00,-1.951121951375177094e-03
-1.481483333333333263e+00,-1.966819514985968659e-03
-1.475485714285714511e+00,-1.982316897126697175e-03
-1.469488095238095315e+00,-1.997630779586534022e-03
-1.463490476190476342e+00,-2.012744480576307820e-03
-1.457492857142857146e+00,-2.027641318306846758e-03
-1.451495238095237950e+00,-2.042321292778150402e-03
-1.445495238095238166e+00,-2.056784403990219619e-03
-1.439497619047619192e+00,-2.071030651943052674e-03
-1.433499999999999996e+00,-2.085043354847479057e-03
-1.427502380952380800e+00,-2.098822512703497900e-03
-1.421504761904762049e+00,-2.112351443721936957e-03
-1.415507142857142853e+00,-2.125646829691970208e-03
-1.409509523809523879e+00,-2.138675307035252295e-03
-1.403511904761904683e+00,-2.151453557540955897e-03
-1.397511904761904900e+00,-2.163964899419907034e-03
-1.391514285714285704e+00,-2.176209332672108306e-03
-1.385516666666666730e+00,-2.188186857297557981e-03
-1.379519047619047534e+00,-2.199864109717912866e-03
-1.373521428571428782e+00,-2.211274453511517454e-03
-1.367523809523809586e+00,-2.222367843310854140e-03
-1.361526190476190612e+00,-2.233177642694270017e-03
-1.355528571428571416e+00,-2.243670488083417559e-03
-1.349528571428571633e+00,-2.253846379478298498e-03
-1.343530952380952437e+00,-2.263688635089739724e-03
-1.337533333333333463e+00,-2.273213936706916082e-03
-1.331535714285714267e+00,-2.282388920751480480e-03
-1.325538095238095515e+00,-2.291213587223435086e-03
-1.319540476190476319e+00,-2.299671254333606352e-03
-1.313542857142857123e+00,-2.307761922081994280e-03
-1.307545238095238149e+00,-2.315468908679428790e-03
-1.301547619047618953e+00,-2.322792214125908583e-03
-1.295547619047619170e+00,-2.329698474843090901e-03
-1.289549999999999974e+00,-2.336204372620145388e-03
-1.283552380952381000e+00,-2.342293225667902833e-03
-1.277554761904761804e+00,-2.347931670408017011e-03
-1.271557142857143052e+00,-2.353119706840488354e-03
-1.265559523809523856e+00,-2.357857334965318165e-03
-1.259561904761904882e+00,-2.362127872993335063e-03
-1.253564285714285687e+00,-2.365897957346191956e-03
-1.247564285714285903e+00,-2.369184269813063258e-03
-1.241566666666666707e+00,-2.371936765026432230e-03
-1.235569047619047733e+00,-2.374172124775471553e-03
-1.229571428571428537e+00,-2.375873667271009848e-03
-1.223573809523809786e+00,-2.377008028934701322e-03
-1.217576190476190590e+00,-2.377575209766546408e-03
-1.211578571428571394e+00,-2.377558527977375030e-03
-1.205580952380952420e+00,-2.376924619988841827e-03
-1.199580952380952636e+00,-2.375673485800946800e-03
-1.193583333333333441e+00,-2.373771761835345457e-03
-1.187585714285714245e+00,-2.371202766302866853e-03
-1.181588095238095271e+00,-2.367966499203512289e-03
-1.175590476190476297e+00,-2.364012915169763293e-03
-1.169592857142857323e+00,-2.359342014201620298e-03
-1.163595238095238127e+00,-2.353920432720741848e-03
-1.157597619047619153e+00,-2.347731488937953963e-03
-1.151597619047619148e+00,-2.340758501064084830e-03
-1.145600000000000174e+00,-2.332968105520789523e-03
-1.139602380952380978e+00,-2.324326938729727888e-03
-1.133604761904762004e+00,-2.314835000690895588e-03
-1.127607142857142808e+00,-2.304442246036780221e-03
-1.121609523809523834e+00,-2.293131992978207807e-03
-1.115611904761904860e+00,-2.280870877936833855e-03
-1.109614285714285664e+00,-2.267642219123488720e-03
-1.103614285714285659e+00,-2.253395971170655231e-03
-1.097616666666666685e+00,-2.238132134078333821e-03
-1.091619047619047711e+00,-2.221783980689837675e-03
-1.085621428571428515e+00,-2.204334829215992813e-03
-1.079623809523809541e+00,-2.185767997867626988e-03
-1.073626190476190567e+00,-2.166016759488055988e-03
-1.067628571428571593e+00,-2.145064432288103663e-03
-1.061630952380952397e+00,-2.122860970900257178e-03
-1.055630952380952392e+00,-2.099389693535342986e-03
-1.049633333333333418e+00,-2.074600554825846953e-03
-1.043635714285714444e+00,-2.048443509404251905e-03
-1.037638095238095248e+00,-2.020901875481385165e-03
-1.031640476190476274e+00,-1.991892244111388970e-03
-1.025642857142857078e+00,-1.961414615294261587e-03
-1.019645238095238104e+00,-1.929385580084143738e-03
-1.013647619047619131e+00,-1.895788456691865345e-03
-1.007650000000000157e+00,-1.860556517960736990e-03
-1.001649999999999929e+00,-1.823639718523241719e-03
-9.956523809523809554e-01,-1.784988013011867131e-03
-9.896547619047619815e-01,-1.744551356059094753e-03
-9.836571428571428966e-01,-1.702263020508236468e-03
-9.776595238095239226e-01,-1.658089642780949521e-03
-9.716619047619048377e-01,-1.611931132142203470e-03
-9.656642857142857528e-01,-1.563770806802825420e-03
-9.596666666666666679e-01,-1.513508576027781244e-03
-9.536666666666667735e-01,-1.461111076238730353e-03
-9.476690476190476886e-01,-1.406494898489812819e-03
-9.416714285714286037e-01,-1.349576633835167846e-03
-9.356738095238096298e-01,-1.290322918696451592e-03
-9.296761904761904338e-01,-1.228633662338631232e-03
-9.236785714285714599e-01,-1.164425455815850741e-03
-9.176809523809523750e-01,-1.097648253760591646e-03
-9.116833333333334011e-01,-1.028201965437821556e-03
-9.056833333333332847e-01,-9.560031819016824930e-04
-8.996857142857143108e-01,-8.809518124171438012e-04
-8.936880952380952259e-01,-8.029978116166868992e-04
-8.876904761904762520e-01,-7.220244069761098601e-04
-8.816928571428571670e-01,-6.379315077603804011e-04
-8.756952380952381931e-01,-5.506357050236404364e-04
-8.696976190476191082e-01,-4.600202262416835399e-04
-8.637000000000001343e-01,-3.660016624686530896e-04
-8.577000000000000179e-01,-2.684632411803440687e-04
-8.517023809523810440e-01,-1.673048716417241670e-04
-8.457047619047619591e-01,-6.239309953942005207e-05
-8.397071428571429852e-01,4.637216586160354081e-05
-8.337095238095239003e-01,1.591243788747185347e-04
-8.277119047619047043e-01,2.759803120241284828e-04
-8.217142857142857304e-01,3.970567378340399741e-04
-8.157166666666666455e-01,5.225037924069976655e-04
-8.097166666666667512e-01,6.524382482672065739e-04
-8.037190476190475552e-01,7.870269233063873155e-04
-7.977214285714285813e-01,9.263865900487387815e-04
-7.917238095238094964e-01,1.070684066385983214e-03
-7.857261904761905225e-01,1.220069488420670936e-03
-7.797285714285714375e-01,1.374692992255343704e-03
-7.737309523809524636e-01,1.534721395781726578e-03
-7.677333333333333787e-01,1.700338198680706892e-03
-7.617357142857144048e-01,1.871693537054832258e-03
-7.557357142857142884e-01,2.048970910584996079e-03
-7.497380952380953145e-01,2.232370500741259235e-03
-7.437404761904762296e-01,2.422075807204512963e-03
-7.377428571428572557e-01,2.618287011444824213e-03
-7.317452380952381708e-01,2.821187613143080319e-03
-7.257476190476189748e-01,3.030994475558520043e-03
-7.197500000000000009e-01,3.247941143739544855e-03
-7.137523809523809160e-01,3.472211117367051195e-03
-7.077523809523810217e-01,3.704071305067791094e-03
-7.017547619047620477e-01,3.943721888311820661e-03
-6.957571428571428518e-01,4.191413093936727056e-03
-6.897595238095237669e-01,4.447478557725942187e-03
-6.837619047619047929e-01,4.712051733992845756e-03
-6.777642857142857080e-01,4.985299440629156753e-03
-6.717666666666667341e-01,5.267722131310031281e-03
-6.657690476190476492e-01,5.559653441818911655e-03
-6.597690476190476438e-01,5.861093372155793541e-03
-6.537714285714285589e-01,6.172375558104118386e-03
-6.477738095238095850e-01,6.494000453339043161e-03
-6.417761904761905001e-01,6.826134875752286855e-03
-6.357785714285715262e-01,7.168778825343849470e-03
-6.297809523809524412e-01,7.523600481030926108e-03
-6.237833333333334673e-01,7.887263484979130032e-03
-6.177857142857142714e-01,8.268609185449584190e-03
-6.117857142857143771e-01,8.647452617544250028e-03
-6.057880952380952921e-01,9.071837334078300744e-03
-5.997904761904763182e-01,9.438503060077450824e-03
-5.937928571428571223e-01,9.838532364420475226e-03
-5.877976190476190688e-01,1.034849465940655688e-02
