xc,cp
-2.025045238095238176e+00,1.684359611083095093e-02
-2.021295238095238034e+00,6.593804389918357135e-03
-2.015297619047619282e+00,3.380224523836624501e-03
-2.009300000000000086e+00,1.836658571757393077e-03
-2.003302380952380890e+00,8.127303523839638118e-04
-1.997304761904761916e+00,1.920009772962286219e-04
-1.991307142857142942e+00,-2.362205507473701929e-04
-1.985307142857142937e+00,-5.521736376638351328e-04
-1.979309523809523963e+00,-7.912236764976769655e-04
-1.973311904761904989e+00,-9.780597152233565413e-04
-1.967314285714285793e+00,-1.128028999879060728e-03
-1.961316666666666597e+00,-1.251307421859670357e-03
-1.955319047619047845e+00,-1.354567696833950015e-03
-1.949321428571428649e+00,-1.444148904687250594e-03
-1.943323809523809675e+00,-1.523053767470507408e-03
-1.937323809523809448e+00,-1.593284099884353976e-03
-1.931326190476190696e+00,-1.656841716629429886e-03
-1.925328571428571500e+00,-1.715394796622924821e-03
-1.919330952380952526e+00,-1.769276975648276760e-03
-1.913333333333333330e+00,-1.819489161055805283e-03
-1.907335714285714356e+00,-1.867199078087543535e-03
-1.901338095238095383e+00,-1.912907180418648052e-03
-1.895340476190476187e+00,-1.956279832265681289e-03
-1.889340476190476181e+00,-1.997483851520361585e-03
-1.883342857142857207e+00,-2.037019691857852415e-03
-1.877345238095238233e+00,-2.075054171169866696e-03
-1.871347619047619260e+00,-2.111920925239841977e-03
-1.865350000000000064e+00,-2.147286318284346782e-03
-1.859352380952380868e+00,-2.181650803978537646e-03
-1.853354761904762116e+00,-2.215181200214127923e-03
-1.847357142857142920e+00,-2.247877506991123250e-03
-1.841357142857142914e+00,-2.279906542201236546e-03
-1.835359523809523719e+00,-2.310767852169317346e-03
-1.829361904761904967e+00,-2.340961890570522185e-03
-1.823364285714285771e+00,-2.370488657404851065e-03
-1.817366666666666797e+00,-2.399348152672297913e-03
-1.811369047619047601e+00,-2.427540376372869235e-03
-1.805371428571428627e+00,-2.455065328506564597e-03
