# Solver information
# Time              	U_solver            	Ux_initial          	Ux_final            	Ux_iters            	Uy_initial          	Uy_final            	Uy_iters            	U_converged         	p_solver            	p_initial           	p_final             	p_iters             	p_converged         
16                  	DILUPBiCGStab	5.937593483240e-03	5.354697715430e-04	1	1.285805890760e-02	1.161889978310e-03	1	false	DICPCG	1.669761742580e-02	1.605884297810e-04	33	true
17                  	DILUPBiCGStab	5.547540454160e-03	4.938587389030e-04	1	1.176242508020e-02	1.054275328580e-03	1	false	DICPCG	1.587833851630e-02	1.337970082290e-04	33	true
18                  	DILUPBiCGStab	5.233509995870e-03	4.577630250830e-04	1	1.084878050630e-02	9.608830083580e-04	1	false	DICPCG	1.506013831230e-02	7.592345389560e-05	34	true
19                  	DILUPBiCGStab	4.985520373000e-03	4.265776571190e-04	1	1.012012218760e-02	8.780961099520e-04	1	false	DICPCG	1.428026450400e-02	8.037994241410e-05	34	true
20                  	DILUPBiCGStab	4.754616192110e-03	3.998718413180e-04	1	9.482997729250e-03	8.078207508610e-04	1	false	DICPCG	1.386165955860e-02	8.653873366570e-05	34	true
21                  	DILUPBiCGStab	4.558560251730e-03	3.788288725450e-04	1	8.874829922600e-03	7.484130983400e-04	1	false	DICPCG	1.346203722480e-02	8.762992458330e-05	34	true
22                  	DILUPBiCGStab	4.385217544690e-03	3.606953925050e-04	1	8.304261384140e-03	6.957683579140e-04	1	false	DICPCG	1.300286759180e-02	8.690241762790e-05	34	true
23                  	DILUPBiCGStab	4.192472162890e-03	3.434353483800e-04	1	7.803774204720e-03	6.479113066460e-04	1	false	DICPCG	1.240513808360e-02	8.595402961860e-05	34	true
24                  	DILUPBiCGStab	3.998514462480e-03	3.263796654080e-04	1	7.326745307460e-03	6.030896569200e-04	1	false	DICPCG	1.173757641010e-02	8.530361685190e-05	34	true
25                  	DILUPBiCGStab	3.809243988260e-03	3.108689641800e-04	1	6.869554387530e-03	5.626791090180e-04	1	false	DICPCG	1.111678739940e-02	1.104713554040e-04	21	true
26                  	DILUPBiCGStab	3.637760105650e-03	2.968474481860e-04	1	6.430453641680e-03	5.266704778600e-04	1	false	DICPCG	1.053647466200e-02	1.044585822340e-04	21	true
27                  	DILUPBiCGStab	3.470242890580e-03	2.832765341340e-04	1	6.027082031080e-03	4.932448761200e-04	1	false	DICPCG	1.002176081370e-02	9.556312522200e-05	20	true
28                  	DILUPBiCGStab	3.303821190710e-03	2.697136431200e-04	1	5.659823613380e-03	4.619925389010e-04	1	false	DICPCG	9.551428764570e-03	9.348036851170e-05	20	true
29                  	DILUPBiCGStab	3.141603180550e-03	2.560184840930e-04	1	5.320302053100e-03	4.334170018490e-04	1	false	DICPCG	9.054502880820e-03	8.925358432020e-05	23	true
30                  	DILUPBiCGStab	2.982898325270e-03	2.428318362030e-04	1	5.006265317540e-03	4.065099515880e-04	1	false	DICPCG	8.588743166280e-03	6.492180477880e-05	34	true
31                  	DILUPBiCGStab	2.830097707580e-03	2.306155380740e-04	1	4.719999877970e-03	3.812028679810e-04	1	false	DICPCG	8.128078802990e-03	6.099993880530e-05	34	true
32                  	DILUPBiCGStab	2.680759017950e-03	2.188343536200e-04	1	4.455437630530e-03	3.588498685130e-04	1	false	DICPCG	7.683758878870e-03	5.972235511870e-05	34	true
33                  	DILUPBiCGStab	2.535955262760e-03	2.072075855900e-04	1	4.206584875220e-03	3.371912726040e-04	1	false	DICPCG	7.299207270130e-03	5.667719751610e-05	34	true
34                  	DILUPBiCGStab	2.397447225340e-03	1.960677532800e-04	1	3.971353396290e-03	3.166473732520e-04	1	false	DICPCG	6.930356664430e-03	5.161725697890e-05	34	true
35                  	DILUPBiCGStab	2.266777672360e-03	1.853373800310e-04	1	3.750953004850e-03	2.972524932740e-04	1	false	DICPCG	6.578186414150e-03	5.181256682280e-05	34	true
36                  	DILUPBiCGStab	2.143327640050e-03	1.751193192390e-04	1	3.544718988080e-03	2.790907649590e-04	1	false	DICPCG	6.227943367230e-03	4.384521468240e-05	34	true
37                  	DILUPBiCGStab	2.028758078860e-03	1.654006797850e-04	1	3.347819352140e-03	2.622375288750e-04	1	false	DICPCG	5.869131721990e-03	4.272347195650e-05	34	true
38                  	DILUPBiCGStab	1.921546251540e-03	1.560825514220e-04	1	3.161311612710e-03	2.467002402780e-04	1	false	DICPCG	5.524320339330e-03	3.859815877320e-05	34	true
39                  	DILUPBiCGStab	1.819788616880e-03	1.471925175130e-04	1	2.983266920790e-03	2.322567624260e-04	1	false	DICPCG	5.198178798570e-03	3.924844566460e-05	34	true
40                  	DILUPBiCGStab	1.723175529310e-03	1.388451169990e-04	1	2.813687311310e-03	2.186561350970e-04	1	false	DICPCG	4.891286979730e-03	3.439820889260e-05	34	true
41                  	DILUPBiCGStab	1.630871028920e-03	1.310133608240e-04	1	2.653350616910e-03	2.056827616600e-04	1	false	DICPCG	4.603090338360e-03	3.441260986950e-05	34	true
42                  	DILUPBiCGStab	1.542562875280e-03	1.235833123020e-04	1	2.502582042190e-03	1.933843314370e-04	1	false	DICPCG	4.324952185100e-03	3.211120468620e-05	34	true
43                  	DILUPBiCGStab	1.458901297170e-03	1.165807901630e-04	1	2.360969594660e-03	1.819546388290e-04	1	false	DICPCG	4.060911025030e-03	2.855382805670e-05	34	true
44                  	DILUPBiCGStab	1.379617772210e-03	1.100155730210e-04	1	2.228891021350e-03	1.711584969560e-04	1	false	DICPCG	3.809099036930e-03	2.719544473440e-05	34	true
45                  	DILUPBiCGStab	1.304638670800e-03	1.038717910470e-04	1	2.103995827210e-03	1.609701810180e-04	1	false	DICPCG	3.574763163400e-03	2.472717389800e-05	34	true
46                  	DILUPBiCGStab	1.233935207300e-03	9.806494236820e-05	1	1.985722197620e-03	1.513540485050e-04	1	false	DICPCG	3.357655140780e-03	2.332326861620e-05	34	true
47                  	DILUPBiCGStab	1.167005146200e-03	9.257854110470e-05	1	1.874175488980e-03	1.422828807280e-04	1	false	DICPCG	3.153922164540e-03	2.452473586200e-05	34	true
48                  	DILUPBiCGStab	1.103610742030e-03	8.737495882910e-05	1	1.768928015600e-03	1.337777094890e-04	1	false	DICPCG	2.960760119850e-03	2.057825952280e-05	34	true
49                  	DILUPBiCGStab	1.043462150210e-03	8.244146755300e-05	1	1.669414966040e-03	1.258125875590e-04	1	false	DICPCG	2.780282694990e-03	2.019727132060e-05	34	true
50                  	DILUPBiCGStab	9.865601703100e-04	7.776976406850e-05	1	1.575327092420e-03	1.183565866860e-04	1	false	DICPCG	2.610356675380e-03	1.822871302330e-05	34	true
51                  	DILUPBiCGStab	9.327294209070e-04	7.336291597230e-05	1	1.486288085410e-03	1.113756027860e-04	1	false	DICPCG	2.451069778650e-03	1.725430239470e-05	34	true
52                  	DILUPBiCGStab	8.817937152840e-04	6.921046676060e-05	1	1.402264294050e-03	1.048024478360e-04	1	false	DICPCG	2.301441395460e-03	1.633236394340e-05	34	true
53                  	DILUPBiCGStab	8.336174904120e-04	6.529233625170e-05	1	1.323067699290e-03	9.862542837550e-05	1	false	DICPCG	2.160708401120e-03	1.759862483670e-05	34	true
54                  	DILUPBiCGStab	7.880666732700e-04	6.160158629370e-05	1	1.248537326730e-03	9.282284462210e-05	1	false	DICPCG	2.028594270380e-03	1.554684965560e-05	34	true
55                  	DILUPBiCGStab	7.450276752220e-04	5.813950679000e-05	1	1.178362485870e-03	8.737384212320e-05	1	false	DICPCG	1.905435770250e-03	1.363271780570e-05	34	true
56                  	DILUPBiCGStab	7.043808757300e-04	5.488126266140e-05	1	1.112296389790e-03	8.226333041980e-05	1	false	DICPCG	1.790153292160e-03	1.300907341680e-05	34	true
57                  	DILUPBiCGStab	6.659993360720e-04	5.180796461450e-05	1	1.050115217360e-03	7.747278049890e-05	1	false	DICPCG	1.682450993070e-03	1.070373610580e-05	34	true
58                  	DILUPBiCGStab	6.298064216030e-04	4.891643126030e-05	1	9.915186594250e-04	7.297055561590e-05	1	false	DICPCG	1.581165366370e-03	1.171314171230e-05	34	true
59                  	DILUPBiCGStab	5.957324748410e-04	4.620344629260e-05	1	9.364515832680e-04	6.874636463650e-05	1	false	DICPCG	1.486378270760e-03	1.164605560210e-05	34	true
60                  	DILUPBiCGStab	5.636040866500e-04	4.365330037420e-05	1	8.846853728240e-04	6.478700377410e-05	1	false	DICPCG	1.397587704530e-03	1.027084820980e-05	34	true
61                  	DILUPBiCGStab	5.333022072190e-04	4.125953060420e-05	1	8.360021086170e-04	6.107032704630e-05	1	false	DICPCG	1.314421945250e-03	1.059455328190e-05	34	true
62                  	DILUPBiCGStab	5.047258702800e-04	3.900808838350e-05	1	7.901917307660e-04	5.759314600330e-05	1	false	DICPCG	1.236533940390e-03	9.868412327600e-06	34	true
63                  	DILUPBiCGStab	4.777793823930e-04	3.688997069540e-05	1	7.471103262440e-04	5.433182069810e-05	1	false	DICPCG	1.163596840160e-03	9.360535870130e-06	34	true
64                  	DILUPBiCGStab	4.523699942150e-04	3.489695743730e-05	1	7.065730018480e-04	5.126951358220e-05	1	false	DICPCG	1.095466328220e-03	9.051759260060e-06	34	true
65                  	DILUPBiCGStab	4.284089212780e-04	3.302211333640e-05	1	6.684117281160e-04	4.839440636840e-05	1	false	DICPCG	1.031109148090e-03	8.533156796520e-06	34	true
66                  	DILUPBiCGStab	4.058127735130e-04	3.126211419490e-05	1	6.324974141990e-04	4.569376400050e-05	1	false	DICPCG	9.710306961480e-04	8.040817175760e-06	34	true
67                  	DILUPBiCGStab	3.845019941210e-04	2.961039143080e-05	1	5.986986329970e-04	4.315739704760e-05	1	false	DICPCG	9.148350085710e-04	7.380716538090e-06	34	true
68                  	DILUPBiCGStab	3.643986025320e-04	2.805404368040e-05	1	5.668647371150e-04	4.077308910270e-05	1	false	DICPCG	8.622823151450e-04	7.282303244280e-06	34	true
69                  	DILUPBiCGStab	3.454335945320e-04	2.658711457090e-05	1	5.368652264640e-04	3.853106819530e-05	1	false	DICPCG	8.131444139150e-04	7.138128142710e-06	34	true
70                  	DILUPBiCGStab	3.275388153830e-04	2.520441536150e-05	1	5.085990444390e-04	3.642346978020e-05	1	false	DICPCG	7.671307712740e-04	6.769036615700e-06	34	true
71                  	DILUPBiCGStab	3.106487069000e-04	2.390066380440e-05	1	4.819628123010e-04	3.444206543340e-05	1	false	DICPCG	7.240274728620e-04	6.183486494760e-06	34	true
72                  	DILUPBiCGStab	2.947021154060e-04	2.267244370550e-05	1	4.568538158200e-04	3.257867794550e-05	1	false	DICPCG	6.836334060580e-04	5.994396175360e-06	34	true
73                  	DILUPBiCGStab	2.796412122150e-04	2.151332866840e-05	1	4.331833060710e-04	3.082564392080e-05	1	false	DICPCG	6.457653195970e-04	5.717642875770e-06	34	true
74                  	DILUPBiCGStab	2.654126689460e-04	2.041881413290e-05	1	4.108665174620e-04	2.917737546370e-05	1	false	DICPCG	6.102514454870e-04	5.513751217460e-06	34	true
75                  	DILUPBiCGStab	2.519668546070e-04	1.938479291480e-05	1	3.898123443130e-04	2.762642683440e-05	1	false	DICPCG	5.769269913790e-04	5.161389514690e-06	34	true
76                  	DILUPBiCGStab	2.392567036920e-04	1.840766104180e-05	1	3.699347278140e-04	2.616589375380e-05	1	false	DICPCG	5.456458400120e-04	5.058289557960e-06	34	true
77                  	DILUPBiCGStab	2.272384895810e-04	1.748403064330e-05	1	3.511604281380e-04	2.478999328880e-05	1	false	DICPCG	5.162718206160e-04	4.638236971290e-06	34	true
78                  	DILUPBiCGStab	2.158707341300e-04	1.661061985180e-05	1	3.334216862960e-04	2.349328813060e-05	1	false	DICPCG	4.886667937290e-04	4.545392883520e-06	34	true
79                  	DILUPBiCGStab	2.051145576040e-04	1.578446871890e-05	1	3.166713937150e-04	2.227222564580e-05	1	false	DICPCG	4.627117633010e-04	4.334998979700e-06	34	true
80                  	DILUPBiCGStab	1.949339777600e-04	1.500267217160e-05	1	3.008772028610e-04	2.112073953260e-05	1	false	DICPCG	4.383155943470e-04	4.373427949380e-06	34	true
81                  	DILUPBiCGStab	1.852946633740e-04	1.426251902030e-05	1	2.859379211790e-04	2.003408362040e-05	1	false	DICPCG	4.154658552910e-04	3.890044010380e-06	34	true
82                  	DILUPBiCGStab	1.761650479450e-04	1.356153573010e-05	1	2.718002884090e-04	1.900813941530e-05	1	false	DICPCG	3.939394107690e-04	3.740552337610e-06	34	true
83                  	DILUPBiCGStab	1.675161341120e-04	1.289750273630e-05	1	2.584124401700e-04	1.803924085280e-05	1	false	DICPCG	3.736569136090e-04	3.591722260000e-06	34	true
84                  	DILUPBiCGStab	1.593194441730e-04	1.226813606520e-05	1	2.457310125680e-04	1.712404490590e-05	1	false	DICPCG	3.545165546610e-04	3.468615811730e-06	34	true
85                  	DILUPBiCGStab	1.515492267940e-04	1.167148362380e-05	1	2.337161859750e-04	1.625901100030e-05	1	false	DICPCG	3.364984322380e-04	3.364424859280e-06	34	true
86                  	DILUPBiCGStab	1.441811516520e-04	1.110592428720e-05	1	2.223288245500e-04	1.544132292270e-05	1	false	DICPCG	3.195318595380e-04	2.019705356700e-06	35	true
87                  	DILUPBiCGStab	1.371924532790e-04	1.056977318910e-05	1	2.115308952080e-04	1.466798146480e-05	1	false	DICPCG	3.035097850750e-04	2.961416217790e-06	34	true
88                  	DILUPBiCGStab	1.305648039050e-04	1.006099195040e-05	1	2.012887575490e-04	1.393669914680e-05	1	false	DICPCG	2.883653158250e-04	2.825790155660e-06	34	true
89                  	DILUPBiCGStab	1.242799328050e-04	9.578140546540e-06	1	1.915711571110e-04	1.324446764680e-05	1	false	DICPCG	2.740358585750e-04	2.736242138960e-06	34	true
90                  	DILUPBiCGStab	1.183148350010e-04	9.119991798000e-06	1	1.823483352760e-04	1.258898623910e-05	1	false	DICPCG	2.604732274800e-04	1.667056494970e-06	35	true
91                  	DILUPBiCGStab	1.126504216500e-04	8.684842420070e-06	1	1.735927202980e-04	1.196819466630e-05	1	false	DICPCG	2.476315072130e-04	1.557336958910e-06	35	true
92                  	DILUPBiCGStab	1.072715750900e-04	8.271456744670e-06	1	1.652784437120e-04	1.138005581110e-05	1	false	DICPCG	2.354664664850e-04	1.545129982950e-06	35	true
93                  	DILUPBiCGStab	1.021650924990e-04	7.879032112450e-06	1	1.573812733220e-04	1.082259571430e-05	1	false	DICPCG	2.239391052210e-04	1.502388177860e-06	35	true
94                  	DILUPBiCGStab	9.731237484580e-05	7.506034639200e-06	1	1.498786476320e-04	1.029405672600e-05	1	false	DICPCG	2.130125111440e-04	2.101439984890e-06	34	true
95                  	DILUPBiCGStab	9.269989268740e-05	7.151430138660e-06	1	1.427491920010e-04	9.792800885410e-06	1	false	DICPCG	2.026774994310e-04	1.307329264800e-06	35	true
96                  	DILUPBiCGStab	8.831488920170e-05	6.814233093700e-06	1	1.359777503230e-04	9.317284656030e-06	1	false	DICPCG	1.929054095300e-04	1.290178750420e-06	35	true
97                  	DILUPBiCGStab	8.414534777910e-05	6.493530513120e-06	1	1.295428838210e-04	8.866078548360e-06	1	false	DICPCG	1.836251477490e-04	1.169185324570e-06	35	true
98                  	DILUPBiCGStab	8.018000711530e-05	6.188544529700e-06	1	1.234301499950e-04	8.437811459090e-06	1	false	DICPCG	1.747270792820e-04	1.155602115830e-06	35	true
99                  	DILUPBiCGStab	7.640914956230e-05	5.898583611090e-06	1	1.176157343540e-04	8.031091471560e-06	1	false	DICPCG	1.663185614200e-04	1.048218483440e-06	35	true
100                 	DILUPBiCGStab	7.282193145550e-05	5.622613625290e-06	1	1.120866854000e-04	7.644913437540e-06	1	false	DICPCG	1.583439647060e-04	9.957677741500e-07	35	true
101                 	DILUPBiCGStab	6.940872997120e-05	5.359941049560e-06	1	1.068256735590e-04	7.278170756510e-06	1	false	DICPCG	1.507767411510e-04	9.874582726550e-07	35	true
102                 	DILUPBiCGStab	6.616053970120e-05	5.109900403010e-06	1	1.018192685090e-04	6.929817895590e-06	1	false	DICPCG	1.435934559730e-04	9.664149538900e-07	35	true
103                 	DILUPBiCGStab	6.306896382080e-05	4.871933720630e-06	1	9.705552233230e-05	6.598953654790e-06	1	false	DICPCG	1.367760306190e-04	8.993367942560e-07	35	true
104                 	DILUPBiCGStab	6.012621331350e-05	4.645313074180e-06	1	9.252044102470e-05	6.284477833050e-06	1	false	DICPCG	1.303129152110e-04	9.048637107300e-07	35	true
105                 	DILUPBiCGStab	5.732464769500e-05	4.429489814230e-06	1	8.820257723200e-05	5.985537578130e-06	1	false	DICPCG	1.241676144960e-04	8.362292726970e-07	35	true
106                 	DILUPBiCGStab	5.465705939040e-05	4.223933826730e-06	1	8.409130236340e-05	5.701333208890e-06	1	false	DICPCG	1.183224376320e-04	7.900462348480e-07	35	true
107                 	DILUPBiCGStab	5.211672515800e-05	4.028132550210e-06	1	8.017635612170e-05	5.431102793650e-06	1	false	DICPCG	1.127624613810e-04	7.768348169060e-07	35	true
108                 	DILUPBiCGStab	4.969730822720e-05	3.841611767810e-06	1	7.644804174320e-05	5.174123361560e-06	1	false	DICPCG	1.074726958980e-04	7.153307703590e-07	35	true
109                 	DILUPBiCGStab	4.739285835150e-05	3.663913387240e-06	1	7.289710685840e-05	4.929712332700e-06	1	false	DICPCG	1.024392409160e-04	7.043738381400e-07	35	true
110                 	DILUPBiCGStab	4.519767825410e-05	3.494604710080e-06	1	6.951479536790e-05	4.697305075130e-06	1	false	DICPCG	9.764852969710e-05	6.781165591230e-07	35	true
111                 	DILUPBiCGStab	4.310637750530e-05	3.333261316110e-06	1	6.629330342710e-05	4.476185176870e-06	1	false	DICPCG	9.309973391970e-05	6.458957083210e-07	35	true
112                 	DILUPBiCGStab	4.111379308940e-05	3.179497278170e-06	1	6.322526001730e-05	4.265768263370e-06	1	false	DICPCG	8.877796542390e-05	5.992080680930e-07	35	true
113                 	DILUPBiCGStab	3.921528053750e-05	3.032969831650e-06	1	6.030176156390e-05	4.065539561060e-06	1	false	DICPCG	8.465136637680e-05	5.382714898860e-07	35	true
114                 	DILUPBiCGStab	3.740618185100e-05	2.893353298660e-06	1	5.751601193370e-05	3.874970949960e-06	1	false	DICPCG	8.072021994990e-05	5.814128696670e-07	35	true
115                 	DILUPBiCGStab	3.568206852040e-05	2.760291934620e-06	1	5.486138899750e-05	3.693577407680e-06	1	false	DICPCG	7.697489784130e-05	5.857238017790e-07	35	true
116                 	DILUPBiCGStab	3.403883111700e-05	2.633451731280e-06	1	5.233151503610e-05	3.520899063290e-06	1	false	DICPCG	7.340585853300e-05	5.534305640820e-07	35	true
117                 	DILUPBiCGStab	3.247257194990e-05	2.512533237940e-06	1	4.992036624500e-05	3.356500420210e-06	1	false	DICPCG	7.000489880770e-05	5.228913689560e-07	35	true
118                 	DILUPBiCGStab	3.097957972390e-05	2.397252472580e-06	1	4.762220192780e-05	3.199967900990e-06	1	false	DICPCG	6.676406762790e-05	4.901068295230e-07	35	true
119                 	DILUPBiCGStab	2.955632628760e-05	2.287337757610e-06	1	4.543157530470e-05	3.050936908660e-06	1	false	DICPCG	6.367595925210e-05	4.835538796700e-07	35	true
120                 	DILUPBiCGStab	2.819945719410e-05	2.182535898610e-06	1	4.334331853290e-05	2.909021486380e-06	1	false	DICPCG	6.073296502820e-05	4.509816312550e-07	35	true
121                 	DILUPBiCGStab	2.690615577070e-05	2.082600345910e-06	1	4.135252157860e-05	2.773926123950e-06	1	false	DICPCG	5.792851413680e-05	3.947317998210e-07	35	true
122                 	DILUPBiCGStab	2.567327633840e-05	1.987302348900e-06	1	3.945452877690e-05	2.645293023980e-06	1	false	DICPCG	5.525569691610e-05	3.960330355390e-07	35	true
123                 	DILUPBiCGStab	2.449765561760e-05	1.896420862960e-06	1	3.764491297670e-05	2.522745068330e-06	1	false	DICPCG	5.270978776010e-05	3.984528496500e-07	35	true
124                 	DILUPBiCGStab	2.337657207020e-05	1.809761930270e-06	1	3.591945501050e-05	2.405985944050e-06	1	false	DICPCG	5.028706896020e-05	3.702457925360e-07	35	true
125                 	DILUPBiCGStab	2.230744216470e-05	1.727119047850e-06	1	3.427415942810e-05	2.294735102180e-06	1	false	DICPCG	4.797739136400e-05	3.489882932670e-07	35	true
126                 	DILUPBiCGStab	2.128781014320e-05	1.648293345790e-06	1	3.270522586930e-05	2.188723281920e-06	1	false	DICPCG	4.577536286850e-05	3.394549624040e-07	35	true
127                 	DILUPBiCGStab	2.031533566550e-05	1.573105286640e-06	1	3.120903152470e-05	2.087696494970e-06	1	false	DICPCG	4.367584879850e-05	3.096987860400e-07	35	true
128                 	DILUPBiCGStab	1.938780076550e-05	1.501384178250e-06	1	2.978213298460e-05	1.991413963620e-06	1	false	DICPCG	4.167396937240e-05	2.908914303770e-07	35	true
129                 	DILUPBiCGStab	1.850308781850e-05	1.432967124340e-06	1	2.842126864920e-05	1.899647077620e-06	1	false	DICPCG	3.976512938590e-05	3.020672252750e-07	35	true
130                 	DILUPBiCGStab	1.765918503840e-05	1.367699863430e-06	1	2.712331568680e-05	1.812178848650e-06	1	false	DICPCG	3.794483817650e-05	2.904843468210e-07	35	true
131                 	DILUPBiCGStab	1.685418160520e-05	1.305433909050e-06	1	2.588531147910e-05	1.728801973840e-06	1	false	DICPCG	3.620905796630e-05	2.714530020150e-07	35	true
132                 	DILUPBiCGStab	1.608624502080e-05	1.246030661220e-06	1	2.470443884120e-05	1.649321519260e-06	1	false	DICPCG	3.455357351050e-05	2.458632139110e-07	35	true
133                 	DILUPBiCGStab	1.535364767650e-05	1.189354848180e-06	1	2.357801828940e-05	1.573550216650e-06	1	false	DICPCG	3.297481733950e-05	2.490182040790e-07	35	true
134                 	DILUPBiCGStab	1.465473685440e-05	1.135280938730e-06	1	2.250350278590e-05	1.501312109000e-06	1	false	DICPCG	3.146898571180e-05	2.260569760140e-07	35	true
135                 	DILUPBiCGStab	1.398794258340e-05	1.083686308670e-06	1	2.147844058030e-05	1.432437223930e-06	1	false	DICPCG	3.003280677690e-05	2.236219064300e-07	35	true
136                 	DILUPBiCGStab	1.335175851740e-05	1.034456761910e-06	1	2.050053998230e-05	1.366767166520e-06	1	false	DICPCG	2.866303332570e-05	2.093026541350e-07	35	true
137                 	DILUPBiCGStab	1.274476739830e-05	9.874819492180e-07	1	1.956758521750e-05	1.304148503410e-06	1	false	DICPCG	2.735683391100e-05	2.091200449060e-07	35	true
138                 	DILUPBiCGStab	1.216560899610e-05	9.426573003620e-07	1	1.867748560730e-05	1.244437051180e-06	1	false	DICPCG	2.611079151950e-05	1.990391238790e-07	35	true
139                 	DILUPBiCGStab	1.161298857090e-05	8.998831153060e-07	1	1.782829643650e-05	1.187494857360e-06	1	false	DICPCG	2.492208795120e-05	1.836330383170e-07	35	true
140                 	DILUPBiCGStab	1.108567326560e-05	8.590643197990e-07	1	1.701815088180e-05	1.133191103040e-06	1	false	DICPCG	2.378803955900e-05	1.868606317390e-07	35	true
141                 	DILUPBiCGStab	1.058249719210e-05	8.201106631640e-07	1	1.624514901260e-05	1.081401230800e-06	1	false	DICPCG	2.270608001410e-05	1.722930500180e-07	35	true
142                 	DILUPBiCGStab	1.010233221460e-05	7.829356284680e-07	1	1.550754046300e-05	1.032006673630e-06	1	false	DICPCG	2.167382614890e-05	1.520826208430e-07	35	true
143                 	DILUPBiCGStab	9.644117556920e-06	7.474569221780e-07	1	1.480368327420e-05	9.848939608210e-07	1	false	DICPCG	2.068895058430e-05	1.524057982700e-07	35	true
144                 	DILUPBiCGStab	9.206832880840e-06	7.135968716650e-07	1	1.413201857610e-05	9.399566058530e-07	1	false	DICPCG	1.974966785290e-05	1.476139781910e-07	35	true
145                 	DILUPBiCGStab	8.789512008200e-06	6.812803644790e-07	1	1.349105212420e-05	8.970921014340e-07	1	false	DICPCG	1.885362170440e-05	1.442201698990e-07	35	true
146                 	DILUPBiCGStab	8.391237765550e-06	6.504365348130e-07	1	1.287936864160e-05	8.562031322700e-07	1	false	DICPCG	1.799853116230e-05	1.297232293120e-07	35	true
147                 	DILUPBiCGStab	8.011124681200e-06	6.209971865130e-07	1	1.229560893230e-05	8.171971729860e-07	1	false	DICPCG	1.718255542720e-05	1.245789747200e-07	35	true
148                 	DILUPBiCGStab	7.648339260090e-06	5.928980956210e-07	1	1.173848329630e-05	7.799859470580e-07	1	false	DICPCG	1.640382199080e-05	1.192001254940e-07	35	true
149                 	DILUPBiCGStab	7.302083922700e-06	5.660813331070e-07	1	1.120676669190e-05	7.444890752830e-07	1	false	DICPCG	1.566062307790e-05	1.114346511790e-07	35	true
150                 	DILUPBiCGStab	6.971597567360e-06	5.404839960570e-07	1	1.069928757110e-05	7.106226481540e-07	1	false	DICPCG	1.495132583460e-05	1.115459131630e-07	35	true
151                 	DILUPBiCGStab	6.656151147440e-06	5.160500187840e-07	1	1.021492757050e-05	6.783110749700e-07	1	false	DICPCG	1.427440048090e-05	9.921180318910e-08	35	true
