xc,cp
-2.025045238095238176e+00,1.341905577245180829e-02
-2.021295238095238034e+00,5.426476944393867317e-03
-2.015297619047619282e+00,2.718522108113504820e-03
-2.009300000000000086e+00,1.467554738110029297e-03
-2.003302380952380890e+00,6.474779824176589774e-04
-1.997304761904761916e+00,1.441884031003545644e-04
-1.991307142857142942e+00,-2.019587222173181696e-04
-1.985307142857142937e+00,-4.545210102804261897e-04
-1.979309523809523963e+00,-6.438593173818991803e-04
-1.973311904761904989e+00,-7.896581547446201608e-04
-1.967314285714285793e+00,-9.064306789481721589e-04
-1.961316666666666597e+00,-1.001850513011645410e-03
-1.955319047619047845e+00,-1.082423554712094943e-03
-1.949321428571428649e+00,-1.152320251342506567e-03
-1.943323809523809675e+00,-1.214209689170389758e-03
-1.937323809523809448e+00,-1.269760047112934416e-03
-1.931326190476190696e+00,-1.320806321979060925e-03
-1.925328571428571500e+00,-1.368683056902515131e-03
-1.919330952380952526e+00,-1.414057523450181668e-03
-1.913333333333333330e+00,-1.456762903730338945e-03
-1.907335714285714356e+00,-1.497466469309862488e-03
-1.901338095238095383e+00,-1.536668673863909483e-03
-1.895340476190476187e+00,-1.574369517392485785e-03
-1.889340476190476181e+00,-1.610735817787307131e-03
-1.883342857142857207e+00,-1.646101210831808900e-03
-1.877345238095238233e+00,-1.680632514417718755e-03
-1.871347619047619260e+00,-1.714329728545027805e-03
-1.865350000000000064e+00,-1.747026035322023132e-03
-1.859352380952380868e+00,-1.778888252640420473e-03
-1.853354761904762116e+00,-1.810083198391939253e-03
-1.847357142857142920e+00,-1.840444054684862865e-03
-1.841357142857142914e+00,-1.870304457302629725e-03
-1.835359523809523719e+00,-1.899497588353517806e-03
-1.829361904761904967e+00,-1.928023447837526891e-03
-1.823364285714285771e+00,-1.956215671538097996e-03
-1.817366666666666797e+00,-1.983907441563512349e-03
-1.811369047619047601e+00,-2.010931940022047705e-03
-1.805371428571428627e+00,-2.037622802697145515e-03
-1.799373809523809653e+00,-2.063646393805366932e-03
-1.793376190476190679e+00,-2.089169531238428777e-03
-1.787376190476190452e+00,-2.114025397104611625e-03
-1.781378571428571478e+00,-2.138213991403918515e-03
-1.775380952380952504e+00,-2.162068949919787857e-03
-1.769383333333333530e+00,-2.186090726327375756e-03
-1.763385714285714334e+00,-2.210112502734963656e-03
-1.757388095238095138e+00,-2.233967461250832998e-03
-1.751390476190476386e+00,-2.257989237658420897e-03
-1.745392857142857190e+00,-2.281844196174287204e-03
-1.739392857142857185e+00,-2.305699154690156114e-03
-1.733395238095237989e+00,-2.329387295314306466e-03
-1.727397619047619237e+00,-2.352741800155015370e-03
-1.721400000000000041e+00,-2.375762669212286727e-03
-1.715402380952381067e+00,-2.398283084594401114e-03
-1.709404761904761871e+00,-2.420469864193074486e-03
-1.703407142857143119e+00,-2.442156190116593923e-03
-1.697409523809523924e+00,-2.463508880256669743e-03
-1.691409523809523918e+00,-2.484361116721591194e-03
-1.685411904761904722e+00,-2.504879717403072064e-03
-1.679414285714285970e+00,-2.524731046517673938e-03
-1.673416666666666774e+00,-2.544248739848840868e-03
-1.667419047619047801e+00,-2.563265979504848226e-03
-1.661421428571428605e+00,-2.582116401269136160e-03
-1.655423809523809409e+00,-2.600633187249983512e-03
-1.649426190476190657e+00,-2.618983155339114476e-03
-1.643426190476190651e+00,-2.637166305536523848e-03
-1.637428571428571455e+00,-2.655182637842214231e-03
-1.631430952380952260e+00,-2.672865334364466633e-03
-1.625433333333333508e+00,-2.690381212995000045e-03
-1.619435714285714312e+00,-2.707897091625533458e-03
-1.613438095238095338e+00,-2.725412970256063834e-03
-1.607440476190476142e+00,-2.742928848886597246e-03
-1.601442857142857390e+00,-2.760111091733692679e-03
-1.595442857142857163e+00,-2.777460152472504065e-03
-1.589445238095238189e+00,-2.794475577427880508e-03
-1.583447619047618993e+00,-2.811324184491534924e-03
-1.577450000000000241e+00,-2.828172791555189775e-03
-1.571452380952381045e+00,-2.844687762835406211e-03
-1.565454761904762071e+00,-2.861202734115622648e-03
-1.559457142857142875e+00,-2.877550887504120528e-03
-1.553459523809523679e+00,-2.893732223000898985e-03
-1.547461904761904927e+00,-2.909746740605955850e-03
-1.541461904761904922e+00,-2.925594440319296326e-03
-1.535464285714285726e+00,-2.941275322140915211e-03
-1.529466666666666530e+00,-2.956789386070815106e-03
-1.523469047619047778e+00,-2.971969814217277021e-03
-1.517471428571428582e+00,-2.987150242363738935e-03
-1.511473809523809608e+00,-3.001997034726762870e-03
-1.505476190476190412e+00,-3.016677009198064779e-03
-1.499478571428571660e+00,-3.031190165777650734e-03
-1.493478571428571433e+00,-3.045369686573795674e-03
-1.487480952380952459e+00,-3.059549207369941046e-03
-1.481483333333333263e+00,-3.073395092382648006e-03
-1.475485714285714511e+00,-3.086907341611917419e-03
-1.469488095238095315e+00,-3.100419590841183362e-03
-1.463490476190476342e+00,-3.113598204287014795e-03
-1.457492857142857146e+00,-3.126443181949405212e-03
-1.451495238095237950e+00,-3.139121341720076640e-03
-1.445495238095238166e+00,-3.151632683599029077e-03
-1.439497619047619192e+00,-3.163810389694540499e-03
-1.433499999999999996e+00,-3.175821277898335966e-03
-1.427502380952380800e+00,-3.187498530318690418e-03
-1.421504761904762049e+00,-3.199008964847326313e-03
-1.415507142857142853e+00,-3.210018945700802203e-03
-1.409509523809523879e+00,-3.221028926554280695e-03
-1.403511904761904683e+00,-3.231538453732599615e-03
-1.397511904761904900e+00,-3.241714345127480554e-03
-1.391514285714285704e+00,-3.251723418630642504e-03
-1.385516666666666730e+00,-3.261398856350366474e-03
-1.379519047619047534e+00,-3.270740658286649429e-03
-1.373521428571428782e+00,-3.279748824439494836e-03
-1.367523809523809586e+00,-3.288423354808901831e-03
-1.361526190476190612e+00,-3.296764249394871279e-03
-1.355528571428571416e+00,-3.304771508197399277e-03
-1.349528571428571633e+00,-3.312445131216489730e-03
-1.343530952380952437e+00,-3.319785118452142202e-03
-1.337533333333333463e+00,-3.326791469904354093e-03
-1.331535714285714267e+00,-3.333297367681408579e-03
-1.325538095238095515e+00,-3.339469629675025520e-03
-1.319540476190476319e+00,-3.345308255885204047e-03
-1.313542857142857123e+00,-3.350646428420223002e-03
-1.307545238095238149e+00,-3.355484147280084987e-03
-1.301547619047618953e+00,-3.359988230356505956e-03
-1.295547619047619170e+00,-3.363991859757773425e-03
-1.289549999999999974e+00,-3.367661853375596408e-03
-1.283552380952381000e+00,-3.370831393318265892e-03
-1.277554761904761804e+00,-3.373500479585775369e-03
-1.271557142857143052e+00,-3.375502294286408887e-03
-1.265559523809523856e+00,-3.377170473203601388e-03
-1.259561904761904882e+00,-3.378338198445637354e-03
-1.253564285714285687e+00,-3.379005470012513314e-03
-1.247564285714285903e+00,-3.379005470012513314e-03
-1.241566666666666707e+00,-3.378505016337356344e-03
-1.235569047619047733e+00,-3.377504108987039368e-03
-1.229571428571428537e+00,-3.375835930069846866e-03
-1.223573809523809786e+00,-3.373500479585775369e-03
-1.217576190476190590e+00,-3.370664575426546902e-03
-1.211578571428571394e+00,-3.367161399700439438e-03
-1.205580952380952420e+00,-3.362824134515737459e-03
-1.199580952380952636e+00,-3.357986415655875474e-03
-1.193583333333333441e+00,-3.352481425229134494e-03
-1.187585714285714245e+00,-3.346142345343798997e-03
-1.181588095238095271e+00,-3.339135993891587540e-03
-1.175590476190476297e+00,-3.331462370872497088e-03
-1.169592857142857323e+00,-3.322954658394808650e-03
-1.163595238095238127e+00,-3.313612856458525695e-03
-1.157597619047619153e+00,-3.303436965063644756e-03
-1.151597619047619148e+00,-3.292593802101884820e-03
-1.145600000000000174e+00,-3.280749731789811378e-03
