xc,cf
-2.025045238095238176e+00,2.699280305910952468e-03
-2.021295238095238034e+00,2.692624272031349502e-03
-2.015297619047619282e+00,2.495428842229895257e-03
-2.009300000000000086e+00,2.361690938438484964e-03
-2.003302380952380890e+00,2.279683262869247867e-03
-1.997304761904761916e+00,2.226351582886568550e-03
-1.991307142857142942e+00,2.189584919551621975e-03
-1.985307142857142937e+00,2.162877375087352786e-03
-1.979309523809523963e+00,2.142992682394404685e-03
-1.973311904761904989e+00,2.128045799296350311e-03
-1.967314285714285793e+00,2.116585410135230286e-03
-1.961316666666666597e+00,2.107643971139072561e-03
-1.955319047619047845e+00,2.100520847162655816e-03
-1.949321428571428649e+00,2.094698902741650402e-03
-1.943323809523809675e+00,2.089827820303445226e-03
-1.937323809523809448e+00,2.085657373010460936e-03
-1.931326190476190696e+00,2.082004061181807163e-03
-1.925328571428571500e+00,2.078717748714935861e-03
-1.919330952380952526e+00,2.075715026663987103e-03
-1.913333333333333330e+00,2.072912486083102260e-03
-1.907335714285714356e+00,2.070310126972280031e-03
-1.901338095238095383e+00,2.067874585753177660e-03
-1.895340476190476187e+00,2.065572498847450221e-03
-1.889340476190476181e+00,2.063403866255098581e-03
-1.883342857142857207e+00,2.061318642608606869e-03
-1.877345238095238233e+00,2.059316827907974219e-03
-1.871347619047619260e+00,2.057398422153201498e-03
-1.865350000000000064e+00,2.055563425344288705e-03
-1.859352380952380868e+00,2.053811837481235407e-03
-1.853354761904762116e+00,2.052143658564041604e-03
-1.847357142857142920e+00,2.050558888592707730e-03
-1.841357142857142914e+00,2.049040845778061972e-03
-1.835359523809523719e+00,2.047606211909275276e-03
-1.829361904761904967e+00,2.046221623408004450e-03
-1.823364285714285771e+00,2.044887080274249494e-03
-1.817366666666666797e+00,2.043602582508010409e-03
-1.811369047619047601e+00,2.042384811898459440e-03
-1.805371428571428627e+00,2.041217086656423475e-03
-1.799373809523809653e+00,2.040099406781904247e-03
-1.793376190476190679e+00,2.039031772274900022e-03
-1.787376190476190452e+00,2.038014183135412102e-03
-1.781378571428571478e+00,2.037063321152611864e-03
-1.775380952380952504e+00,2.036145822748155251e-03
-1.769383333333333530e+00,2.035261687922042696e-03
-1.763385714285714334e+00,2.034360871306758328e-03
-1.757388095238095138e+00,2.033460054691473961e-03
-1.751390476190476386e+00,2.032542556287017348e-03
-1.745392857142857190e+00,2.031608376093388488e-03
-1.739392857142857185e+00,2.030657514110588251e-03
-1.733395238095237989e+00,2.029706652127788013e-03
-1.727397619047619237e+00,2.028755790144987775e-03
-1.721400000000000041e+00,2.027838291740531162e-03
-1.715402380952381067e+00,2.026937475125246794e-03
-1.709404761904761871e+00,2.026053340299134239e-03
-1.703407142857143119e+00,2.025202569051365309e-03
-1.697409523809523924e+00,2.024385161381940437e-03
-1.691409523809523918e+00,2.023601117290859622e-03
-1.685411904761904722e+00,2.022817073199778375e-03
-1.679414285714285970e+00,2.022066392687041185e-03
-1.673416666666666774e+00,2.021349075752648054e-03
-1.667419047619047801e+00,2.020631758818254922e-03
-1.661421428571428605e+00,2.019931123673033603e-03
-1.655423809523809409e+00,2.019247170316984096e-03
-1.649426190476190657e+00,2.018563216960935023e-03
-1.643426190476190651e+00,2.017895945394057328e-03
-1.637428571428571455e+00,2.017245355616351880e-03
-1.631430952380952260e+00,2.016611447627818243e-03
-1.625433333333333508e+00,2.015994221428456419e-03
-1.619435714285714312e+00,2.015393677018266841e-03
-1.613438095238095338e+00,2.014826496186421321e-03
-1.607440476190476142e+00,2.014259315354575367e-03
-1.601442857142857390e+00,2.013708816311901659e-03
-1.595442857142857163e+00,2.013174999058399330e-03
-1.589445238095238189e+00,2.012657863594069247e-03
-1.583447619047618993e+00,2.012140728129739597e-03
-1.577450000000000241e+00,2.011640274454581327e-03
-1.571452380952381045e+00,2.011139820779423056e-03
-1.565454761904762071e+00,2.010656048893437464e-03
-1.559457142857142875e+00,2.010172277007451005e-03
-1.553459523809523679e+00,2.009688505121464980e-03
-1.547461904761904927e+00,2.009221415024650768e-03
-1.541461904761904922e+00,2.008754324927836121e-03
-1.535464285714285726e+00,2.008287234831022342e-03
-1.529466666666666530e+00,2.007836826523379942e-03
-1.523469047619047778e+00,2.007369736426565729e-03
-1.517471428571428582e+00,2.006919328118923762e-03
-1.511473809523809608e+00,2.006468919811281362e-03
-1.505476190476190412e+00,2.006035193292811207e-03
-1.499478571428571660e+00,2.005584784985168807e-03
-1.493478571428571433e+00,2.005151058466698218e-03
-1.487480952380952459e+00,2.004717331948228064e-03
-1.481483333333333263e+00,2.004283605429757909e-03
-1.475485714285714511e+00,2.003849878911287321e-03
-1.469488095238095315e+00,2.003416152392817166e-03
-1.463490476190476342e+00,2.002999107663518390e-03
-1.457492857142857146e+00,2.002565381145048236e-03
-1.451495238095237950e+00,2.002148336415749894e-03
-1.445495238095238166e+00,2.001714609897279739e-03
-1.439497619047619192e+00,2.001297565167980963e-03
-1.433499999999999996e+00,2.000880520438683054e-03
-1.427502380952380800e+00,2.000463475709384278e-03
-1.421504761904762049e+00,2.000046430980085936e-03
-1.415507142857142853e+00,1.999629386250787594e-03
-1.409509523809523879e+00,1.999212341521489252e-03
-1.403511904761904683e+00,1.998795296792190909e-03
-1.397511904761904900e+00,1.998394933852064379e-03
-1.391514285714285704e+00,1.997977889122766037e-03
-1.385516666666666730e+00,1.997560844393467261e-03
-1.379519047619047534e+00,1.997160481453341165e-03
-1.373521428571428782e+00,1.996743436724042822e-03
-1.367523809523809586e+00,1.996343073783916292e-03
-1.361526190476190612e+00,1.995926029054617516e-03
-1.355528571428571416e+00,1.995525666114490986e-03
-1.349528571428571633e+00,1.995125303174364890e-03
-1.343530952380952437e+00,1.994708258445066548e-03
-1.337533333333333463e+00,1.994307895504940017e-03
-1.331535714285714267e+00,1.993907532564813487e-03
-1.325538095238095515e+00,1.993507169624686957e-03
-1.319540476190476319e+00,1.993090124895389049e-03
-1.313542857142857123e+00,1.992689761955262519e-03
-1.307545238095238149e+00,1.992289399015135989e-03
-1.301547619047618953e+00,1.991872354285837213e-03
-1.295547619047619170e+00,1.991471991345710683e-03
-1.289549999999999974e+00,1.991071628405584153e-03
-1.283552380952381000e+00,1.990654583676286244e-03
-1.277554761904761804e+00,1.990254220736159714e-03
-1.271557142857143052e+00,1.989837176006860938e-03
-1.265559523809523856e+00,1.989420131277562596e-03
-1.259561904761904882e+00,1.989019768337436066e-03
-1.253564285714285687e+00,1.988602723608138157e-03
-1.247564285714285903e+00,1.988185678878839381e-03
-1.241566666666666707e+00,1.987768634149541039e-03
-1.235569047619047733e+00,1.987351589420242697e-03
-1.229571428571428537e+00,1.986934544690944354e-03
-1.223573809523809786e+00,1.986517499961646012e-03
-1.217576190476190590e+00,1.986100455232347670e-03
-1.211578571428571394e+00,1.985683410503049327e-03
-1.205580952380952420e+00,1.985249683984578739e-03
-1.199580952380952636e+00,1.984815957466108585e-03
-1.193583333333333441e+00,1.984398912736809809e-03
-1.187585714285714245e+00,1.983965186218339654e-03
-1.181588095238095271e+00,1.983531459699869499e-03
-1.175590476190476297e+00,1.983097733181398911e-03
-1.169592857142857323e+00,1.982647324873756511e-03
-1.163595238095238127e+00,1.982213598355286356e-03
-1.157597619047619153e+00,1.981763190047644389e-03
-1.151597619047619148e+00,1.981312781740001989e-03
-1.145600000000000174e+00,1.980862373432359588e-03
-1.139602380952380978e+00,1.980411965124717621e-03
-1.133604761904762004e+00,1.979944875027902975e-03
-1.127607142857142808e+00,1.979494466720261008e-03
-1.121609523809523834e+00,1.979027376623446795e-03
-1.115611904761904860e+00,1.978543604737460770e-03
-1.109614285714285664e+00,1.978076514640646124e-03
-1.103614285714285659e+00,1.977592742754660533e-03
-1.097616666666666685e+00,1.977108970868674074e-03
-1.091619047619047711e+00,1.976608517193515803e-03
-1.085621428571428515e+00,1.976108063518357966e-03
-1.079623809523809541e+00,1.975590928054027882e-03
-1.073626190476190567e+00,1.975090474378870045e-03
-1.067628571428571593e+00,1.974556657125367716e-03
-1.061630952380952397e+00,1.974039521661037633e-03
-1.055630952380952392e+00,1.973505704407535737e-03
-1.049633333333333418e+00,1.972971887154033842e-03
-1.043635714285714444e+00,1.972421388111360134e-03
-1.037638095238095248e+00,1.971854207279514180e-03
-1.031640476190476274e+00,1.971303708236840473e-03
-1.025642857142857078e+00,1.970736527404994519e-03
-1.019645238095238104e+00,1.970152664783976753e-03
-1.013647619047619131e+00,1.969568802162958987e-03
-1.007650000000000157e+00,1.968968257752769409e-03
-1.001649999999999929e+00,1.968367713342579831e-03
-9.956523809523809554e-01,1.967750487143218006e-03
-9.896547619047619815e-01,1.967133260943856616e-03
-9.836571428571428966e-01,1.966499352955322980e-03
-9.776595238095239226e-01,1.965848763177617097e-03
-9.716619047619048377e-01,1.965198173399911648e-03
-9.656642857142857528e-01,1.964530901833034388e-03
-9.596666666666666679e-01,1.963863630266156693e-03
-9.536666666666667735e-01,1.963162995120935807e-03
-9.476690476190476886e-01,1.962462359975714055e-03
-9.416714285714286037e-01,1.961745043041320923e-03
-9.356738095238096298e-01,1.961011044317755980e-03
-9.296761904761904338e-01,1.960277045594190602e-03
-9.236785714285714599e-01,1.959509683292281600e-03
-9.176809523809523750e-01,1.958742320990372598e-03
-9.116833333333334011e-01,1.957958276899291784e-03
-9.056833333333332847e-01,1.957157551019038724e-03
-8.996857142857143108e-01,1.956323461560442040e-03
-8.936880952380952259e-01,1.955489372101845355e-03
-8.876904761904762520e-01,1.954638600854076425e-03
-8.816928571428571670e-01,1.953771147817135682e-03
-8.756952380952381931e-01,1.952870331201851098e-03
-8.696976190476191082e-01,1.951952832797394701e-03
-8.637000000000001343e-01,1.951035334392938088e-03
-8.577000000000000179e-01,1.950067790620965821e-03
-8.517023809523810440e-01,1.949100246848993771e-03
-8.457047619047619591e-01,1.948099339498677446e-03
-8.397071428571429852e-01,1.947081750359189308e-03
-8.337095238095239003e-01,1.946047479430529576e-03
-8.277119047619047043e-01,1.944979844923525351e-03
-8.217142857142857304e-01,1.943895528627349748e-03
-8.157166666666666455e-01,1.942777848752829870e-03
-8.097166666666667512e-01,1.941626805299966367e-03
-8.037190476190475552e-01,1.940459080057930618e-03
-7.977214285714285813e-01,1.939257991237551678e-03
-7.917238095238094964e-01,1.938040220628000059e-03
-7.857261904761905225e-01,1.936772404650933220e-03
-7.797285714285714375e-01,1.935487906884693701e-03
-7.737309523809524636e-01,1.934153363750939179e-03
-7.677333333333333787e-01,1.932802138828012195e-03
-7.617357142857144048e-01,1.931400868537569773e-03
-7.557357142857142884e-01,1.929982916457955106e-03
-7.497380952380953145e-01,1.928514919010824785e-03
-7.437404761904762296e-01,1.926996876196178377e-03
-7.377428571428572557e-01,1.925462151592360590e-03
-7.317452380952381708e-01,1.923877381621026715e-03
-7.257476190476189748e-01,1.922242566282176971e-03
-7.197500000000000009e-01,1.920574387364983168e-03
-7.137523809523809160e-01,1.918856163080273711e-03
-7.077523809523810217e-01,1.917104575217220414e-03
-7.017547619047620477e-01,1.915286260197479650e-03
-6.957571428571428518e-01,1.913434581599394394e-03
-6.897595238095237669e-01,1.911516175844621889e-03
-6.837619047619047929e-01,1.909564406511505543e-03
-6.777642857142857080e-01,1.907545910021701081e-03
-6.717666666666667341e-01,1.905477368164381182e-03
-6.657690476190476492e-01,1.903325417361201354e-03
-6.597690476190476438e-01,1.901090057612162248e-03
-6.537714285714285589e-01,1.898787970706434809e-03
-6.477738095238095850e-01,1.896402474854848091e-03
-6.417761904761905001e-01,1.893983615424917099e-03
-6.357785714285715262e-01,1.891447983470782987e-03
-6.297809523809524412e-01,1.888912351516648875e-03
-6.237833333333334673e-01,1.886193219881623093e-03
-6.177857142857142714e-01,1.883674269716661010e-03
-6.117857142857143771e-01,1.880504729773993262e-03
