# Region            : all region0
# Cells             : 512
# Volume            : 5.234326483828e-02
# Time              	volAverage(T)
77                  	2.784680094206e+02
78                  	2.784996742121e+02
79                  	2.785311043996e+02
80                  	2.785623042336e+02
81                  	2.785932778393e+02
82                  	2.786240292215e+02
83                  	2.786545622696e+02
84                  	2.786848807624e+02
85                  	2.787149883716e+02
86                  	2.787448886669e+02
87                  	2.787745851193e+02
88                  	2.788040811051e+02
89                  	2.788333799091e+02
90                  	2.788624847284e+02
91                  	2.788913986756e+02
92                  	2.789201247815e+02
93                  	2.789486659983e+02
94                  	2.789770252026e+02
95                  	2.790052051976e+02
96                  	2.790332087159e+02
97                  	2.790610384221e+02
98                  	2.790886969150e+02
99                  	2.791161867297e+02
100                 	2.791435103399e+02
101                 	2.791706701599e+02
102                 	2.791976685467e+02
103                 	2.792245078015e+02
104                 	2.792511901720e+02
105                 	2.792777178539e+02
106                 	2.793040929923e+02
107                 	2.793303176838e+02
108                 	2.793563939776e+02
109                 	2.793823238771e+02
110                 	2.794081093416e+02
111                 	2.794337522872e+02
112                 	2.794592545882e+02
113                 	2.794846180787e+02
114                 	2.795098445533e+02
115                 	2.795349357689e+02
116                 	2.795598934449e+02
117                 	2.795847192652e+02
118                 	2.796094148788e+02
119                 	2.796339819007e+02
120                 	2.796584219130e+02
121                 	2.796827364660e+02
122                 	2.797069270787e+02
123                 	2.797309952400e+02
124                 	2.797549424094e+02
125                 	2.797787700178e+02
126                 	2.798024794683e+02
127                 	2.798260721369e+02
128                 	2.798495493733e+02
129                 	2.798729125015e+02
130                 	2.798961628205e+02
131                 	2.799193016050e+02
132                 	2.799423301062e+02
133                 	2.799652495519e+02
134                 	2.799880611477e+02
135                 	2.800107660770e+02
136                 	2.800333655021e+02
137                 	2.800558605642e+02
138                 	2.800782523844e+02
139                 	2.801005420639e+02
140                 	2.801227306845e+02
141                 	2.801448193092e+02
142                 	2.801668089826e+02
143                 	2.801887007314e+02
144                 	2.802104955647e+02
145                 	2.802321944743e+02
146                 	2.802537984356e+02
147                 	2.802753084074e+02
148                 	2.802967253328e+02
149                 	2.803180501391e+02
150                 	2.803392837384e+02
151                 	2.803604270281e+02
152                 	2.803814808908e+02
153                 	2.804024461952e+02
154                 	2.804233237957e+02
155                 	2.804441145334e+02
156                 	2.804648192362e+02
157                 	2.804854387186e+02
158                 	2.805059737828e+02
159                 	2.805264252182e+02
160                 	2.805467938024e+02
161                 	2.805670803008e+02
162                 	2.805872854673e+02
163                 	2.806074100442e+02
164                 	2.806274547628e+02
165                 	2.806474203435e+02
166                 	2.806673074958e+02
167                 	2.806871169188e+02
168                 	2.807068493013e+02
169                 	2.807265053222e+02
170                 	2.807460856503e+02
171                 	2.807655909448e+02
172                 	2.807850218555e+02
173                 	2.808043790230e+02
174                 	2.808236630785e+02
175                 	2.808428746446e+02
176                 	2.808620143349e+02
177                 	2.808810827547e+02
178                 	2.809000805007e+02
179                 	2.809190081613e+02
180                 	2.809378663171e+02
181                 	2.809566555405e+02
182                 	2.809753763961e+02
183                 	2.809940294412e+02
184                 	2.810126152252e+02
185                 	2.810311342904e+02
186                 	2.810495871718e+02
187                 	2.810679743974e+02
188                 	2.810862964881e+02
189                 	2.811045539581e+02
190                 	2.811227473149e+02
191                 	2.811408770593e+02
192                 	2.811589436859e+02
193                 	2.811769476826e+02
194                 	2.811948895314e+02
195                 	2.812127697079e+02
196                 	2.812305886819e+02
197                 	2.812483469172e+02
198                 	2.812660448719e+02
199                 	2.812836829981e+02
200                 	2.813012617428e+02
201                 	2.813187815469e+02
202                 	2.813362428465e+02
203                 	2.813536460718e+02
204                 	2.813709916481e+02
205                 	2.813882799957e+02
206                 	2.814055115294e+02
207                 	2.814226866593e+02
208                 	2.814398057907e+02
209                 	2.814568693240e+02
210                 	2.814738776547e+02
211                 	2.814908311738e+02
212                 	2.815077302679e+02
213                 	2.815245753188e+02
214                 	2.815413667041e+02
215                 	2.815581047968e+02
216                 	2.815747899659e+02
217                 	2.815914225760e+02
218                 	2.816080029875e+02
219                 	2.816245315570e+02
220                 	2.816410086367e+02
221                 	2.816574345751e+02
222                 	2.816738097168e+02
223                 	2.816901344025e+02
224                 	2.817064089690e+02
225                 	2.817226337497e+02
226                 	2.817388090740e+02
227                 	2.817549352680e+02
228                 	2.817710126539e+02
229                 	2.817870415508e+02
230                 	2.818030222741e+02
231                 	2.818189551358e+02
232                 	2.818348404447e+02
233                 	2.818506785063e+02
234                 	2.818664696227e+02
235                 	2.818822140930e+02
236                 	2.818979122130e+02
237                 	2.819135642754e+02
238                 	2.819291705701e+02
239                 	2.819447313836e+02
240                 	2.819602469998e+02
241                 	2.819757176993e+02
242                 	2.819911437602e+02
243                 	2.820065254575e+02
244                 	2.820218630635e+02
245                 	2.820371568478e+02
246                 	2.820524070770e+02
247                 	2.820676140154e+02
248                 	2.820827779243e+02
249                 	2.820978990627e+02
250                 	2.821129776868e+02
251                 	2.821280140504e+02
252                 	2.821430084048e+02
253                 	2.821579609986e+02
254                 	2.821728720782e+02
255                 	2.821877418876e+02
256                 	2.822025706684e+02
257                 	2.822173586597e+02
258                 	2.822321060986e+02
259                 	2.822468132196e+02
260                 	2.822614802551e+02
261                 	2.822761074354e+02
262                 	2.822906949885e+02
263                 	2.823052431403e+02
264                 	2.823197521144e+02
265                 	2.823342221324e+02
266                 	2.823486534141e+02
267                 	2.823630461767e+02
268                 	2.823774006360e+02
269                 	2.823917170053e+02
270                 	2.824059954961e+02
271                 	2.824202363182e+02
272                 	2.824344396790e+02
273                 	2.824486057846e+02
274                 	2.824627348387e+02
275                 	2.824768270434e+02
276                 	2.824908825989e+02
277                 	2.825049017038e+02
278                 	2.825188845547e+02
279                 	2.825328313465e+02
280                 	2.825467422724e+02
281                 	2.825606175239e+02
282                 	2.825744572907e+02
283                 	2.825882617610e+02
284                 	2.826020311213e+02
285                 	2.826157655564e+02
286                 	2.826294652495e+02
287                 	2.826431303823e+02
288                 	2.826567611348e+02
289                 	2.826703576856e+02
290                 	2.826839202117e+02
291                 	2.826974488885e+02
292                 	2.827109438901e+02
293                 	2.827244053888e+02
294                 	2.827378335559e+02
295                 	2.827512285607e+02
296                 	2.827645905717e+02
297                 	2.827779197554e+02
298                 	2.827912162773e+02
299                 	2.828044803014e+02
300                 	2.828177119902e+02
301                 	2.828309115051e+02
302                 	2.828440790061e+02
303                 	2.828572146517e+02
304                 	2.828703185993e+02
305                 	2.828833910051e+02
306                 	2.828964320236e+02
307                 	2.829094418085e+02
308                 	2.829224205121e+02
309                 	2.829353682855e+02
310                 	2.829482852784e+02
311                 	2.829611716395e+02
312                 	2.829740275163e+02
313                 	2.829868530551e+02
314                 	2.829996484009e+02
315                 	2.830124136978e+02
316                 	2.830251490887e+02
317                 	2.830378547151e+02
318                 	2.830505307178e+02
319                 	2.830631772362e+02
320                 	2.830757944088e+02
321                 	2.830883823729e+02
322                 	2.831009412648e+02
323                 	2.831134712197e+02
324                 	2.831259723718e+02
325                 	2.831384448543e+02
326                 	2.831508887994e+02
327                 	2.831633043381e+02
328                 	2.831756916006e+02
329                 	2.831880507161e+02
330                 	2.832003818127e+02
331                 	2.832126850176e+02
332                 	2.832249604572e+02
333                 	2.832372082567e+02
334                 	2.832494285404e+02
335                 	2.832616214319e+02
336                 	2.832737870537e+02
337                 	2.832859255274e+02
338                 	2.832980369737e+02
339                 	2.833101215125e+02
340                 	2.833221792627e+02
341                 	2.833342103425e+02
342                 	2.833462148690e+02
343                 	2.833581929586e+02
344                 	2.833701447268e+02
345                 	2.833820702885e+02
346                 	2.833939697573e+02
347                 	2.834058432464e+02
348                 	2.834176908681e+02
349                 	2.834295127336e+02
350                 	2.834413089538e+02
351                 	2.834530796384e+02
352                 	2.834648248965e+02
353                 	2.834765448365e+02
354                 	2.834882395658e+02
355                 	2.834999091912e+02
356                 	2.835115538188e+02
357                 	2.835231735539e+02
358                 	2.835347685010e+02
359                 	2.835463387639e+02
360                 	2.835578844458e+02
361                 	2.835694056491e+02
362                 	2.835809024754e+02
363                 	2.835923750257e+02
364                 	2.836038234004e+02
365                 	2.836152476990e+02
366                 	2.836266480205e+02
367                 	2.836380244631e+02
368                 	2.836493771243e+02
369                 	2.836607061012e+02
370                 	2.836720114901e+02
371                 	2.836832933864e+02
372                 	2.836945518852e+02
373                 	2.837057870809e+02
374                 	2.837169990671e+02
375                 	2.837281879369e+02
376                 	2.837393537829e+02
377                 	2.837504966968e+02
378                 	2.837616167699e+02
379                 	2.837727140928e+02
380                 	2.837837887556e+02
381                 	2.837948408478e+02
382                 	2.838058704582e+02
383                 	2.838168776750e+02
384                 	2.838278625860e+02
385                 	2.838388252784e+02
386                 	2.838497658387e+02
387                 	2.838606843529e+02
388                 	2.838715809065e+02
389                 	2.838824555843e+02
390                 	2.838933084708e+02
391                 	2.839041396498e+02
392                 	2.839149492045e+02
393                 	2.839257372178e+02
394                 	2.839365037717e+02
395                 	2.839472489482e+02
396                 	2.839579728282e+02
397                 	2.839686754925e+02
398                 	2.839793570213e+02
399                 	2.839900174943e+02
400                 	2.840006569905e+02
401                 	2.840112755886e+02
402                 	2.840218733669e+02
403                 	2.840324504030e+02
404                 	2.840430067742e+02
405                 	2.840535425571e+02
406                 	2.840640578280e+02
407                 	2.840745526626e+02
408                 	2.840850271364e+02
409                 	2.840954813241e+02
410                 	2.841059153002e+02
411                 	2.841163291385e+02
412                 	2.841267229126e+02
413                 	2.841370966955e+02
414                 	2.841474505597e+02
415                 	2.841577845776e+02
416                 	2.841680988207e+02
417                 	2.841783933604e+02
418                 	2.841886682674e+02
419                 	2.841989236123e+02
420                 	2.842091594651e+02
421                 	2.842193758953e+02
422                 	2.842295729721e+02
423                 	2.842397507643e+02
424                 	2.842499093402e+02
425                 	2.842600487678e+02
426                 	2.842701691147e+02
427                 	2.842802704478e+02
428                 	2.842903528341e+02
429                 	2.843004163399e+02
430                 	2.843104610312e+02
431                 	2.843204869734e+02
432                 	2.843304942319e+02
433                 	2.843404828714e+02
434                 	2.843504529565e+02
435                 	2.843604045510e+02
436                 	2.843703377189e+02
437                 	2.843802525233e+02
438                 	2.843901490272e+02
439                 	2.844000272934e+02
440                 	2.844098873838e+02
441                 	2.844197293606e+02
442                 	2.844295532852e+02
443                 	2.844393592187e+02
444                 	2.844491472220e+02
445                 	2.844589173556e+02
446                 	2.844686696796e+02
447                 	2.844784042539e+02
448                 	2.844881211378e+02
449                 	2.844978203905e+02
450                 	2.845075020709e+02
451                 	2.845171662372e+02
452                 	2.845268129478e+02
453                 	2.845364422603e+02
454                 	2.845460542323e+02
455                 	2.845556489210e+02
456                 	2.845652263831e+02
457                 	2.845747866753e+02
458                 	2.845843298536e+02
459                 	2.845938559741e+02
460                 	2.846033650923e+02
461                 	2.846128572635e+02
462                 	2.846223325426e+02
463                 	2.846317909845e+02
464                 	2.846412326433e+02
465                 	2.846506575733e+02
466                 	2.846600658282e+02
467                 	2.846694574616e+02
468                 	2.846788325265e+02
469                 	2.846881910759e+02
470                 	2.846975331625e+02
471                 	2.847068588385e+02
472                 	2.847161681561e+02
473                 	2.847254611670e+02
474                 	2.847347379227e+02
475                 	2.847439984744e+02
476                 	2.847532428731e+02
477                 	2.847624711694e+02
478                 	2.847716834138e+02
479                 	2.847808796564e+02
480                 	2.847900599469e+02
481                 	2.847992243352e+02
482                 	2.848083728703e+02
483                 	2.848175056016e+02
484                 	2.848266225776e+02
485                 	2.848357238471e+02
486                 	2.848448094583e+02
487                 	2.848538794592e+02
488                 	2.848629338977e+02
489                 	2.848719728212e+02
490                 	2.848809962771e+02
491                 	2.848900043125e+02
492                 	2.848989969740e+02
493                 	2.849079743083e+02
494                 	2.849169363616e+02
495                 	2.849258831801e+02
496                 	2.849348148096e+02
497                 	2.849437312956e+02
498                 	2.849526326836e+02
499                 	2.849615190186e+02
500                 	2.849703903455e+02
501                 	2.849792467090e+02
502                 	2.849880881535e+02
503                 	2.849969147232e+02
504                 	2.850057264622e+02
505                 	2.850145234140e+02
506                 	2.850233056224e+02
507                 	2.850320731304e+02
508                 	2.850408259814e+02
509                 	2.850495642180e+02
510                 	2.850582878830e+02
511                 	2.850669970188e+02
512                 	2.850756916676e+02
513                 	2.850843718714e+02
514                 	2.850930376720e+02
515                 	2.851016891109e+02
516                 	2.851103262296e+02
517                 	2.851189490691e+02
518                 	2.851275576705e+02
519                 	2.851361520745e+02
520                 	2.851447323216e+02
521                 	2.851532984522e+02
522                 	2.851618505065e+02
523                 	2.851703885243e+02
524                 	2.851789125454e+02
525                 	2.851874226093e+02
526                 	2.851959187554e+02
527                 	2.852044010229e+02
528                 	2.852128694507e+02
529                 	2.852213240776e+02
530                 	2.852297649421e+02
531                 	2.852381920826e+02
532                 	2.852466055374e+02
533                 	2.852550053444e+02
534                 	2.852633915415e+02
535                 	2.852717641662e+02
536                 	2.852801232562e+02
537                 	2.852884688485e+02
538                 	2.852968009803e+02
539                 	2.853051196886e+02
540                 	2.853134250100e+02
541                 	2.853217169811e+02
542                 	2.853299956382e+02
543                 	2.853382610176e+02
544                 	2.853465131553e+02
545                 	2.853547520871e+02
546                 	2.853629778487e+02
547                 	2.853711904756e+02
548                 	2.853793900031e+02
549                 	2.853875764664e+02
550                 	2.853957499005e+02
551                 	2.854039103402e+02
552                 	2.854120578201e+02
553                 	2.854201923748e+02
554                 	2.854283140385e+02
555                 	2.854364228454e+02
556                 	2.854445188296e+02
557                 	2.854526020249e+02
558                 	2.854606724649e+02
559                 	2.854687301831e+02
560                 	2.854767752130e+02
561                 	2.854848075876e+02
562                 	2.854928273401e+02
563                 	2.855008345034e+02
564                 	2.855088291101e+02
565                 	2.855168111929e+02
566                 	2.855247807841e+02
567                 	2.855327379160e+02
568                 	2.855406826209e+02
569                 	2.855486149305e+02
570                 	2.855565348767e+02
571                 	2.855644424913e+02
572                 	2.855723378057e+02
573                 	2.855802208513e+02
574                 	2.855880916593e+02
575                 	2.855959502608e+02
576                 	2.856037966868e+02
577                 	2.856116309680e+02
578                 	2.856194531351e+02
579                 	2.856272632186e+02
580                 	2.856350612488e+02
581                 	2.856428472561e+02
582                 	2.856506212704e+02
583                 	2.856583833217e+02
584                 	2.856661334399e+02
585                 	2.856738716545e+02
586                 	2.856815979952e+02
587                 	2.856893124913e+02
588                 	2.856970151721e+02
589                 	2.857047060668e+02
590                 	2.857123852043e+02
591                 	2.857200526134e+02
592                 	2.857277083230e+02
593                 	2.857353523616e+02
594                 	2.857429847577e+02
595                 	2.857506055397e+02
596                 	2.857582147356e+02
597                 	2.857658123738e+02
598                 	2.857733984819e+02
599                 	2.857809730880e+02
600                 	2.857885362198e+02
601                 	2.857960879047e+02
602                 	2.858036281702e+02
603                 	2.858111570438e+02
604                 	2.858186745525e+02
605                 	2.858261807235e+02
606                 	2.858336755836e+02
607                 	2.858411591599e+02
608                 	2.858486314789e+02
609                 	2.858560925674e+02
610                 	2.858635424516e+02
611                 	2.858709811581e+02
612                 	2.858784087131e+02
613                 	2.858858251426e+02
614                 	2.858932304727e+02
615                 	2.859006247294e+02
616                 	2.859080079383e+02
617                 	2.859153801251e+02
618                 	2.859227413154e+02
619                 	2.859300915346e+02
620                 	2.859374308080e+02
621                 	2.859447591609e+02
622                 	2.859520766183e+02
623                 	2.859593832052e+02
624                 	2.859666789465e+02
625                 	2.859739638671e+02
626                 	2.859812379914e+02
627                 	2.859885013441e+02
628                 	2.859957539496e+02
629                 	2.860029958322e+02
630                 	2.860102270163e+02
631                 	2.860174475258e+02
632                 	2.860246573848e+02
633                 	2.860318566172e+02
634                 	2.860390452468e+02
635                 	2.860462232974e+02
636                 	2.860533907924e+02
637                 	2.860605477555e+02
638                 	2.860676942099e+02
639                 	2.860748301790e+02
640                 	2.860819556860e+02
641                 	2.860890707539e+02
642                 	2.860961754058e+02
643                 	2.861032696645e+02
644                 	2.861103535527e+02
645                 	2.861174270933e+02
646                 	2.861244903087e+02
647                 	2.861315432216e+02
648                 	2.861385858542e+02
649                 	2.861456182288e+02
650                 	2.861526403677e+02
651                 	2.861596522930e+02
652                 	2.861666540267e+02
653                 	2.861736455906e+02
654                 	2.861806270067e+02
655                 	2.861875982966e+02
656                 	2.861945594820e+02
657                 	2.862015105844e+02
658                 	2.862084516253e+02
659                 	2.862153826261e+02
660                 	2.862223036079e+02
661                 	2.862292145920e+02
662                 	2.862361155994e+02
663                 	2.862430066512e+02
664                 	2.862498877682e+02
665                 	2.862567589714e+02
666                 	2.862636202813e+02
667                 	2.862704717187e+02
668                 	2.862773133040e+02
669                 	2.862841450578e+02
670                 	2.862909670005e+02
671                 	2.862977791523e+02
672                 	2.863045815334e+02
673                 	2.863113741640e+02
674                 	2.863181570641e+02
675                 	2.863249302537e+02
676                 	2.863316937526e+02
677                 	2.863384475805e+02
678                 	2.863451917573e+02
679                 	2.863519263025e+02
680                 	2.863586512357e+02
681                 	2.863653665763e+02
682                 	2.863720723436e+02
683                 	2.863787685570e+02
684                 	2.863854552358e+02
685                 	2.863921323989e+02
686                 	2.863988000655e+02
687                 	2.864054582546e+02
688                 	2.864121069850e+02
689                 	2.864187462755e+02
690                 	2.864253761449e+02
691                 	2.864319966119e+02
692                 	2.864386076950e+02
693                 	2.864452094127e+02
694                 	2.864518017834e+02
695                 	2.864583848256e+02
696                 	2.864649585574e+02
697                 	2.864715229971e+02
698                 	2.864780781628e+02
699                 	2.864846240725e+02
700                 	2.864911607442e+02
701                 	2.864976881959e+02
702                 	2.865042064453e+02
703                 	2.865107155102e+02
704                 	2.865172154082e+02
705                 	2.865237061571e+02
706                 	2.865301877743e+02
707                 	2.865366602772e+02
708                 	2.865431236833e+02
709                 	2.865495780099e+02
710                 	2.865560232743e+02
711                 	2.865624594935e+02
712                 	2.865688866848e+02
713                 	2.865753048652e+02
714                 	2.865817140516e+02
715                 	2.865881142610e+02
716                 	2.865945055101e+02
717                 	2.866008878158e+02
718                 	2.866072611947e+02
719                 	2.866136256634e+02
720                 	2.866199812386e+02
721                 	2.866263279367e+02
722                 	2.866326657741e+02
723                 	2.866389947673e+02
724                 	2.866453149324e+02
725                 	2.866516262858e+02
726                 	2.866579288436e+02
727                 	2.866642226218e+02
728                 	2.866705076366e+02
729                 	2.866767839039e+02
730                 	2.866830514396e+02
731                 	2.866893102595e+02
732                 	2.866955603795e+02
733                 	2.867018018152e+02
734                 	2.867080345822e+02
735                 	2.867142586963e+02
736                 	2.867204741728e+02
737                 	2.867266810274e+02
738                 	2.867328792753e+02
739                 	2.867390689319e+02
740                 	2.867452500125e+02
741                 	2.867514225324e+02
742                 	2.867575865066e+02
743                 	2.867637419503e+02
744                 	2.867698888785e+02
745                 	2.867760273062e+02
746                 	2.867821572484e+02
747                 	2.867882787198e+02
748                 	2.867943917354e+02
749                 	2.868004963097e+02
750                 	2.868065924576e+02
751                 	2.868126801937e+02
752                 	2.868187595325e+02
753                 	2.868248304885e+02
754                 	2.868308930762e+02
755                 	2.868369473100e+02
756                 	2.868429932043e+02
757                 	2.868490307733e+02
758                 	2.868550600313e+02
759                 	2.868610809924e+02
760                 	2.868670936708e+02
761                 	2.868730980805e+02
762                 	2.868790942356e+02
763                 	2.868850821499e+02
764                 	2.868910618375e+02
765                 	2.868970333122e+02
766                 	2.869029965877e+02
767                 	2.869089516777e+02
768                 	2.869148985961e+02
769                 	2.869208373564e+02
770                 	2.869267679722e+02
771                 	2.869326904570e+02
772                 	2.869386048244e+02
773                 	2.869445110877e+02
774                 	2.869504092603e+02
775                 	2.869562993555e+02
776                 	2.869621813867e+02
777                 	2.869680553670e+02
778                 	2.869739213095e+02
779                 	2.869797792276e+02
780                 	2.869856291341e+02
781                 	2.869914710421e+02
782                 	2.869973049646e+02
783                 	2.870031309145e+02
784                 	2.870089489047e+02
785                 	2.870147589480e+02
786                 	2.870205610572e+02
787                 	2.870263552449e+02
788                 	2.870321415240e+02
789                 	2.870379199069e+02
790                 	2.870436904064e+02
791                 	2.870494530348e+02
792                 	2.870552078048e+02
793                 	2.870609547287e+02
794                 	2.870666938190e+02
795                 	2.870724250879e+02
796                 	2.870781485479e+02
797                 	2.870838642110e+02
798                 	2.870895720896e+02
799                 	2.870952721959e+02
800                 	2.871009645418e+02
801                 	2.871066491395e+02
802                 	2.871123260011e+02
803                 	2.871179951384e+02
804                 	2.871236565635e+02
805                 	2.871293102882e+02
806                 	2.871349563244e+02
807                 	2.871405946838e+02
808                 	2.871462253783e+02
809                 	2.871518484196e+02
810                 	2.871574638192e+02
811                 	2.871630715889e+02
812                 	2.871686717402e+02
813                 	2.871742642847e+02
814                 	2.871798492339e+02
815                 	2.871854265992e+02
816                 	2.871909963921e+02
817                 	2.871965586239e+02
818                 	2.872021133059e+02
819                 	2.872076604495e+02
820                 	2.872132000659e+02
821                 	2.872187321663e+02
822                 	2.872242567619e+02
823                 	2.872297738637e+02
824                 	2.872352834830e+02
825                 	2.872407856306e+02
826                 	2.872462803177e+02
827                 	2.872517675552e+02
828                 	2.872572473540e+02
829                 	2.872627197251e+02
830                 	2.872681846791e+02
831                 	2.872736422271e+02
832                 	2.872790923796e+02
833                 	2.872845351476e+02
834                 	2.872899705415e+02
835                 	2.872953985722e+02
836                 	2.873008192502e+02
837                 	2.873062325860e+02
838                 	2.873116385903e+02
839                 	2.873170372735e+02
840                 	2.873224286461e+02
841                 	2.873278127185e+02
842                 	2.873331895011e+02
843                 	2.873385590043e+02
844                 	2.873439212383e+02
845                 	2.873492762134e+02
846                 	2.873546239400e+02
847                 	2.873599644281e+02
848                 	2.873652976880e+02
849                 	2.873706237297e+02
850                 	2.873759425635e+02
851                 	2.873812541992e+02
852                 	2.873865586471e+02
853                 	2.873918559170e+02
854                 	2.873971460189e+02
855                 	2.874024289627e+02
856                 	2.874077047584e+02
857                 	2.874129734157e+02
858                 	2.874182349445e+02
859                 	2.874234893546e+02
860                 	2.874287366557e+02
861                 	2.874339768575e+02
862                 	2.874392099697e+02
863                 	2.874444360019e+02
864                 	2.874496549638e+02
865                 	2.874548668650e+02
866                 	2.874600717149e+02
867                 	2.874652695232e+02
868                 	2.874704602992e+02
869                 	2.874756440525e+02
870                 	2.874808207924e+02
871                 	2.874859905284e+02
872                 	2.874911532697e+02
873                 	2.874963090257e+02
874                 	2.875014578057e+02
875                 	2.875065996190e+02
876                 	2.875117344747e+02
877                 	2.875168623821e+02
878                 	2.875219833503e+02
879                 	2.875270973884e+02
880                 	2.875322045056e+02
881                 	2.875373047109e+02
882                 	2.875423980134e+02
883                 	2.875474844220e+02
884                 	2.875525639457e+02
885                 	2.875576365935e+02
886                 	2.875627023744e+02
887                 	2.875677612971e+02
888                 	2.875728133706e+02
889                 	2.875778586036e+02
890                 	2.875828970050e+02
891                 	2.875879285835e+02
892                 	2.875929533479e+02
893                 	2.875979713069e+02
894                 	2.876029824691e+02
895                 	2.876079868432e+02
896                 	2.876129844379e+02
897                 	2.876179752618e+02
898                 	2.876229593233e+02
899                 	2.876279366310e+02
900                 	2.876329071936e+02
901                 	2.876378710193e+02
902                 	2.876428281167e+02
903                 	2.876477784942e+02
904                 	2.876527221603e+02
905                 	2.876576591232e+02
906                 	2.876625893913e+02
907                 	2.876675129730e+02
908                 	2.876724298766e+02
909                 	2.876773401102e+02
910                 	2.876822436821e+02
911                 	2.876871406006e+02
912                 	2.876920308738e+02
913                 	2.876969145099e+02
914                 	2.877017915170e+02
915                 	2.877066619033e+02
916                 	2.877115256767e+02
917                 	2.877163828454e+02
918                 	2.877212334173e+02
919                 	2.877260774005e+02
920                 	2.877309148030e+02
921                 	2.877357456327e+02
922                 	2.877405698975e+02
923                 	2.877453876053e+02
924                 	2.877501987641e+02
925                 	2.877550033816e+02
926                 	2.877598014657e+02
927                 	2.877645930241e+02
928                 	2.877693780647e+02
929                 	2.877741565952e+02
930                 	2.877789286234e+02
931                 	2.877836941569e+02
932                 	2.877884532034e+02
933                 	2.877932057706e+02
934                 	2.877979518661e+02
935                 	2.878026914975e+02
936                 	2.878074246724e+02
937                 	2.878121513984e+02
938                 	2.878168716829e+02
939                 	2.878215855336e+02
940                 	2.878262929579e+02
941                 	2.878309939632e+02
942                 	2.878356885571e+02
943                 	2.878403767469e+02
944                 	2.878450585400e+02
945                 	2.878497339439e+02
946                 	2.878544029658e+02
947                 	2.878590656131e+02
948                 	2.878637218932e+02
949                 	2.878683718132e+02
950                 	2.878730153805e+02
951                 	2.878776526023e+02
952                 	2.878822834859e+02
953                 	2.878869080384e+02
954                 	2.878915262670e+02
955                 	2.878961381789e+02
956                 	2.879007437812e+02
957                 	2.879053430810e+02
958                 	2.879099360855e+02
959                 	2.879145228016e+02
960                 	2.879191032365e+02
961                 	2.879236773971e+02
962                 	2.879282452906e+02
963                 	2.879328069238e+02
964                 	2.879373623037e+02
965                 	2.879419114374e+02
966                 	2.879464543316e+02
967                 	2.879509909934e+02
968                 	2.879555214297e+02
969                 	2.879600456472e+02
970                 	2.879645636528e+02
971                 	2.879690754534e+02
972                 	2.879735810558e+02
973                 	2.879780804667e+02
974                 	2.879825736930e+02
975                 	2.879870607413e+02
976                 	2.879915416184e+02
977                 	2.879960163311e+02
978                 	2.880004848860e+02
979                 	2.880049472898e+02
980                 	2.880094035491e+02
981                 	2.880138536705e+02
982                 	2.880182976608e+02
983                 	2.880227355265e+02
984                 	2.880271672741e+02
985                 	2.880315929103e+02
986                 	2.880360124415e+02
987                 	2.880404258743e+02
988                 	2.880448332152e+02
989                 	2.880492344707e+02
990                 	2.880536296473e+02
991                 	2.880580187514e+02
992                 	2.880624017894e+02
993                 	2.880667787678e+02
