iteration,$U_x$,$U_z$,$T$,$p_{rgh}$
453,0.001250236763,0.0005009913269,0.0008656132959,0.01441686406
454,0.001240937968,0.0004969581803,0.000861201049,0.01430409757
455,0.001231739137,0.0004931237648,0.0008567602006,0.01419742912
456,0.00122265145,0.000489354222,0.0008524833533,0.01408981092
457,0.001213865279,0.0004856581222,0.0008482281011,0.01397922789
458,0.00120510643,0.0004822174786,0.0008434586225,0.01386863163
459,0.001196345972,0.0004789141976,0.0008392558184,0.01375754749
460,0.001187864356,0.0004757894807,0.0008349853718,0.0136561795
461,0.001179387878,0.0004728480636,0.0008310339359,0.01355000687
462,0.001170753802,0.0004700218294,0.0008266763441,0.01344781482
463,0.001162142674,0.0004673043854,0.0008224942418,0.0133561763
464,0.001153435615,0.00046460378,0.0008187162623,0.01326306956
465,0.00114476407,0.0004618152855,0.0008154978703,0.01317716919
466,0.001136109522,0.0004589932876,0.0008123647323,0.01309429105
467,0.001127174254,0.0004561486062,0.0008092661355,0.01300200587
468,0.00111810781,0.0004532207783,0.000806475902,0.01290998822
469,0.001108914191,0.0004502001997,0.0008042423479,0.01281697048
470,0.001099759119,0.0004470975421,0.0008022874751,0.0127223496
471,0.001090560958,0.0004439088604,0.000800928775,0.01263565522
472,0.001081368504,0.0004407420252,0.0007990407618,0.01255022795
473,0.001072134732,0.0004375716044,0.0007971863369,0.01245950064
474,0.001062920899,0.0004343661849,0.0007962739945,0.01235668649
475,0.001053792984,0.0004311263267,0.000795192305,0.01225682034
476,0.001044753099,0.0004279016886,0.000794230732,0.01217016749
477,0.001035877281,0.0004247379353,0.0007927863399,0.01208523561
478,0.001027184398,0.0004216425004,0.0007913431607,0.0119897896
479,0.001018653118,0.0004185833099,0.0007893185863,0.01188726045
480,0.001010247409,0.0004155896107,0.0007868488312,0.01179046738
481,0.001002111609,0.0004126423496,0.0007837649699,0.01169016354
482,0.0009942986324,0.0004097174322,0.0007804050052,0.01158326515
483,0.0009868099988,0.0004068397968,0.0007766185513,0.01147841972
484,0.0009793669161,0.0004039386865,0.000772386363,0.01137637443
485,0.000972067142,0.0004009881404,0.0007677186314,0.01127197459
486,0.0009649226238,0.0003980194993,0.0007629274417,0.01116659503
487,0.0009581743227,0.000394985646,0.000757775716,0.01106488312
488,0.0009517693353,0.0003919173054,0.0007525130905,0.01097006951
489,0.0009456062931,0.0003888461648,0.0007467259161,0.01087204281
490,0.000939836334,0.0003857421713,0.0007409736926,0.01077692827
491,0.0009344303907,0.0003826591692,0.0007346844987,0.01067696161
492,0.0009293790484,0.0003795410914,0.0007285448821,0.01057783517
493,0.0009246362472,0.0003764097678,0.0007221689168,0.01047751028
494,0.0009201513138,0.0003732745231,0.000715852078,0.01038735814
495,0.0009158236521,0.0003701302792,0.0007094919152,0.01029609359
496,0.0009117041283,0.000367033756,0.0007028840449,0.01020630021
497,0.000907867015,0.0003639785984,0.0006963688509,0.01011797862
498,0.0009042620614,0.0003609238172,0.0006900151102,0.01002015946
499,0.0009008208442,0.0003578953676,0.0006835101829,0.009926628597
500,0.0008976342886,0.0003549472843,0.0006774022678,0.009837227818
501,0.0008947351652,0.0003520346696,0.0006691542037,0.009755430152
502,0.0008919633372,0.0003492042375,0.0006684743698,0.009676355616
503,0.0008891845966,0.0003464292071,0.0006622967848,0.009604128764
504,0.0008863653637,0.0003437062709,0.0006560378555,0.009542122464
505,0.0008835184076,0.000341058628,0.0006498621737,0.00948910369
506,0.0008805246968,0.0003384528786,0.0006444537229,0.009432236793
507,0.0008773531201,0.0003358868598,0.000638705598,0.009375898099
508,0.0008740628034,0.0003333835677,0.0006333767351,0.009318053765
509,0.0008705868682,0.0003309116175,0.0006282823186,0.009255536333
510,0.0008669259844,0.0003284755706,0.0006231928567,0.009197289497
511,0.0008631649142,0.0003260533,0.0006184995134,0.009137553091
512,0.0008593464432,0.0003236311714,0.0006135333738,0.009083076676
513,0.0008555693867,0.0003212009983,0.0006090834773,0.009025555272
514,0.0008516427303,0.000318740972,0.0006049321374,0.008970127284
515,0.0008478101521,0.0003162683249,0.000600755268,0.008919891024
516,0.0008440115021,0.0003137512046,0.0005966597665,0.00887707471
517,0.0008401824788,0.0003112306029,0.0005928321446,0.008827802846
518,0.0008364698961,0.0003087133213,0.0005891551086,0.008780144201
519,0.0008327872969,0.0003061560571,0.0005852671547,0.008737106747
520,0.0008291822708,0.0003035825136,0.0005817094734,0.008689275412
521,0.0008254740298,0.0003010115143,0.0005782741583,0.008640445768
522,0.0008216821368,0.0002984348197,0.0005749707242,0.008586495844
523,0.0008178014058,0.0002958998859,0.0005714294268,0.008530816932
524,0.0008139269253,0.0002933734502,0.000568123497,0.008472786941
525,0.0008099597998,0.0002908073425,0.0005645367862,0.008420597389
526,0.0008060482213,0.0002882447187,0.0005611443188,0.008362820423
527,0.0008020308531,0.0002856997902,0.0005575543968,0.008308013166
528,0.0007980733872,0.0002831704236,0.0005542944386,0.008251281678
529,0.0007941693862,0.0002807157525,0.0005506738059,0.00819599743
530,0.0007903882487,0.0002783093663,0.0005473992908,0.00815124764
531,0.000786679437,0.0002759458891,0.0005440018067,0.00811180905
532,0.0007831429463,0.0002736200889,0.0005407754671,0.008070206661
533,0.0007798475947,0.0002713802928,0.0005371499831,0.00802791419
534,0.0007766046321,0.0002692058924,0.0005339207897,0.007981548923
535,0.0007735481633,0.000267085651,0.0005302836207,0.007939961121
536,0.0007706323499,0.0002650295665,0.0005269910059,0.00789523299
537,0.000767874305,0.0002630534261,0.0005235613785,0.00784896543
538,0.0007650714295,0.0002611242292,0.0005204714926,0.007803417614
539,0.0007622078537,0.0002592449886,0.000517124864,0.007754889932
540,0.0007593640534,0.0002573742919,0.0005142526965,0.007702744415
541,0.0007565246796,0.0002555399105,0.0005112909222,0.007647562138
542,0.0007534230185,0.0002537552076,0.0005087981096,0.007594316748
543,0.0007502010967,0.0002520632915,0.0005059293533,0.007536092678
544,0.0007467303462,0.000250371308,0.000503470007,0.007479066308
545,0.0007430734932,0.0002487047525,0.0005009503684,0.007419384382
546,0.0007391963474,0.0002470833458,0.0004989577412,0.007367668651
547,0.0007350341419,0.0002455344632,0.0004966050752,0.007316342735
548,0.0007307112443,0.0002439765376,0.0004947451323,0.007269425281
549,0.0007262064745,0.0002424087855,0.0004926314867,0.007223704045
550,0.0007216503191,0.0002408404297,0.0004910776247,0.007177313318
551,0.0007168840654,0.0002392231245,0.0004892623835,0.007132460929
552,0.0007119241179,0.0002375879985,0.0004877252074,0.007087167488
553,0.0007069582605,0.0002359750681,0.0004863260847,0.007047933467
554,0.0007018802129,0.0002343857792,0.0004849033665,0.007008665044
555,0.0006966780684,0.0002327725634,0.0004835642667,0.006965823643
556,0.0006914481127,0.0002311362479,0.0004818724146,0.006918213307
557,0.0006861661461,0.0002294779299,0.0004805925164,0.006866088055
558,0.0006808737683,0.0002278078301,0.0004790178539,0.006810250537
559,0.0006755777576,0.0002261367702,0.0004775371852,0.006756188129
560,0.0006703597253,0.0002244154622,0.0004758969302,0.006694776292
561,0.0006651378188,0.0002226908171,0.0004746081252,0.006630817074
562,0.0006600464436,0.0002209433729,0.0004727823273,0.006568150622
563,0.0006550899258,0.0002191692384,0.000471435659,0.006503334608
564,0.0006501755707,0.0002173687185,0.0004695822202,0.006438887297
565,0.0006453862123,0.0002155931478,0.0004681631701,0.006371054708
566,0.0006406122989,0.0002138375264,0.000466372266,0.006306008303
567,0.0006358295892,0.0002120899516,0.0004648154502,0.006243705132
568,0.0006311088744,0.0002103618866,0.0004628927044,0.006181307898
569,0.0006264434182,0.0002086266961,0.0004611242809,0.006125198931
570,0.0006218278215,0.0002069161009,0.0004592638961,0.006066724389
571,0.0006172718867,0.0002052091451,0.0004574463291,0.006010020217
572,0.0006128797876,0.0002035320545,0.0004556060432,0.005956646177
573,0.0006086181252,0.0002019256355,0.0004538471846,0.005900961522
574,0.0006044131451,0.0002003376148,0.0004517893829,0.005847436904
575,0.0006002257539,0.0001987406151,0.00044999219,0.005792025894
576,0.000596104488,0.0001971660165,0.0004478396636,0.005738439016
577,0.0005919881448,0.0001956440923,0.0004458388932,0.005684867804
578,0.0005879495173,0.0001941781786,0.0004437863762,0.005633634757
579,0.0005840144966,0.0001927882036,0.0004415567496,0.005585390473
580,0.0005801008995,0.0001914656111,0.0004393805454,0.005537570464
581,0.0005762701605,0.00019017549,0.0004370834752,0.005496530637
582,0.0005725287498,0.0001889620178,0.0004345680837,0.005460668186
583,0.0005689428302,0.0001878335678,0.0004322386229,0.005428183071
584,0.0005654850529,0.0001867882966,0.0004296770386,0.005400219204
585,0.0005621468727,0.0001858644072,0.0004270945835,0.005375667729
586,0.0005589797553,0.0001850564382,0.0004244805185,0.005352824882
587,0.0005559911181,0.0001843072796,0.0004217270647,0.005332843377
588,0.0005530886189,0.0001836568239,0.000419196544,0.005315585546
589,0.000550304872,0.0001831293979,0.0004161892431,0.005293721666
590,0.0005475858264,0.0001827114987,0.0004136059355,0.00527298105
591,0.0005449198323,0.0001824106826,0.0004106267013,0.005249308344
592,0.000542356347,0.0001821466069,0.000408039486,0.005229452166
593,0.000539895762,0.0001819623255,0.0004051236712,0.005211146068
594,0.0005375712417,0.0001818622224,0.0004023153092,0.005200152337
595,0.0005353122533,0.0001817895881,0.0003994270036,0.00518660643
596,0.0005331009899,0.0001817727641,0.0003967146932,0.005175148175
597,0.000530943098,0.0001817955659,0.0003937203423,0.005160853505
598,0.0005289285224,0.0001818395857,0.0003910981695,0.005150690708
599,0.0005269193794,0.0001819092004,0.0003881987083,0.005138176123
600,0.0005249376883,0.0001820148571,0.0003855399263,0.005131153245
601,0.0005230151394,0.0001821367315,0.0003826778186,0.005120889812
602,0.0005211178482,0.0001822595064,0.0003799980596,0.005113136648
603,0.0005192229271,0.0001823676657,0.0003772846593,0.005102149554
604,0.0005173236381,0.0001824788555,0.0003747714778,0.00508840422
605,0.0005153493205,0.0001825799155,0.0003721695,0.005072900311
606,0.0005132900474,0.000182654811,0.0003696645345,0.005056689427
607,0.0005111726569,0.0001827230249,0.0003672263827,0.005038595518
608,0.0005090553022,0.0001827775658,0.0003647901739,0.005020743242
609,0.0005069179169,0.0001828073215,0.0003624709566,0.005001388638
610,0.0005046604931,0.0001827885568,0.0003601675005,0.004983967555
611,0.0005023396233,0.0001827249556,0.0003579957805,0.004963484658
612,0.0004999635434,0.000182606227,0.0003558743786,0.004941315749
613,0.0004975437026,0.0001824382441,0.0003538076306,0.004918899424
614,0.0004951137146,0.0001822164829,0.0003517521316,0.004895254614
615,0.0004926420675,0.0001819472763,0.0003498196467,0.00487159898
616,0.0004900773898,0.0001816436222,0.0003478615204,0.004846332319
617,0.0004874395274,0.0001812887141,0.000346154332,0.004820218964
618,0.0004847869552,0.0001808836474,0.0003444202367,0.004793381232
619,0.0004821509494,0.0001804161242,0.0003429566259,0.004766354688
620,0.0004794691036,0.0001798910059,0.0003413522965,0.004737283565
621,0.0004767248392,0.0001793219141,0.0003399703406,0.004706089019
622,0.0004739614836,0.0001787158563,0.0003384967312,0.004673692274
623,0.0004711705501,0.0001780844205,0.0003372636746,0.00464386354
624,0.0004684454632,0.0001774002699,0.0003358774423,0.004611588284
625,0.0004659135962,0.0001766872398,0.0003348279089,0.004581318176
626,0.0004633708847,0.0001759218768,0.0003336998712,0.004550578784
627,0.0004607090913,0.0001751022017,0.0003328612918,0.004521080684
628,0.0004579253365,0.0001742363689,0.0003319182841,0.004489325705
629,0.0004551729602,0.0001733126467,0.000331137103,0.004456500719
630,0.0004524644477,0.000172361432,0.0003301894635,0.00442271231
631,0.0004498080044,0.0001713684818,0.0003294434288,0.004388393545
632,0.0004471645166,0.0001703076788,0.0003285728889,0.004354131235
633,0.0004445097322,0.0001691942188,0.0003279043533,0.004320726891
634,0.0004419000485,0.0001680512896,0.0003271993708,0.004291499677
635,0.0004393747567,0.0001668896449,0.0003266700468,0.004263635717
636,0.0004368951999,0.0001656991102,0.0003261751083,0.00423632672
637,0.000434538582,0.0001644875526,0.0003258119153,0.004210992733
638,0.0004322369613,0.0001632802884,0.0003254992797,0.004185630019
639,0.0004299665898,0.0001620575251,0.0003252891285,0.00416135506
640,0.0004277519944,0.0001608380645,0.0003250923987,0.004136850321
641,0.0004255202371,0.0001595777157,0.0003248781319,0.004114686301
642,0.0004233545084,0.0001583381713,0.0003247479152,0.004093558223
643,0.0004213121665,0.000157088731,0.0003245968001,0.004072624884
644,0.0004193340824,0.0001558539865,0.0003246346243,0.004050534072
645,0.0004174188691,0.0001546397795,0.0003246193136,0.004029509984
646,0.0004155047943,0.0001534000244,0.0003248058103,0.004006243311
647,0.000413635904,0.0001521605331,0.0003249543694,0.003982568728
648,0.0004118001172,0.0001509331136,0.0003251644326,0.003961445984
649,0.0004099819663,0.0001497049475,0.0003252619489,0.003942876527
650,0.0004081978846,0.000148513073,0.0003255301347,0.003924589545
651,0.0004064938489,0.0001473696234,0.0003256504787,0.00390753352
652,0.0004047735493,0.0001462460887,0.0003259217138,0.003889652234
653,0.0004029717333,0.0001451225089,0.0003260623844,0.003875875288
654,0.0004012136211,0.0001440324477,0.0003261917932,0.003859521445
655,0.0003994322233,0.0001429619645,0.0003262771343,0.003845819618
656,0.0003975784674,0.0001419133792,0.0003263623683,0.003830704315
657,0.0003956593433,0.0001408729493,0.0003263190179,0.003814641139
658,0.0003936546325,0.0001398333487,0.0003262755695,0.003799745433
659,0.0003916236958,0.0001388347815,0.0003260711057,0.003783066858
660,0.0003896408269,0.0001378917955,0.0003258345975,0.003767572528
661,0.0003876549763,0.0001370221229,0.0003255507418,0.003752764255
662,0.000385572909,0.0001361721276,0.0003252444601,0.003738010244
663,0.0003833998014,0.000135327667,0.0003247911591,0.003722900421
664,0.0003811933069,0.0001345163753,0.0003244334839,0.003707765718
665,0.0003789203881,0.0001337400933,0.0003237686555,0.003694167062
666,0.0003766137415,0.0001330186686,0.0003231527961,0.003679440248
667,0.0003742767294,0.0001323241266,0.0003223079079,0.003667127908
668,0.0003719225137,0.0001316750343,0.0003216010111,0.003651820097
669,0.0003695140982,0.0001310568241,0.0003205818315,0.003635684343
670,0.0003671149193,0.0001304729994,0.0003196855601,0.003620118639
671,0.0003646779352,0.0001299198817,0.000318595088,0.003606551048
672,0.0003622833002,0.0001293938749,0.0003176006566,0.003592677847
673,0.0003599423372,0.0001289221907,0.000316352966,0.003576869495
674,0.0003576816077,0.0001285090733,0.0003152359091,0.003558229995
675,0.0003553846288,0.0001281474445,0.0003139786471,0.003538919593
676,0.000353119843,0.0001278234083,0.0003127786149,0.003518729395
677,0.0003508728526,0.000127520805,0.0003113421484,0.003499945718
678,0.0003486154108,0.000127267905,0.0003101024157,0.003481469408
679,0.0003463794471,0.0001270277125,0.0003086212829,0.003465605709
680,0.000344185832,0.0001267857932,0.0003072190073,0.003449834796
681,0.0003420522855,0.000126559763,0.0003056318239,0.003430887482
682,0.0003399590215,0.000126313861,0.0003040713466,0.003412176291
683,0.0003379269412,0.0001260533484,0.0003023218127,0.00339623614
684,0.000335983024,0.0001257702478,0.0003007116988,0.003378500257
685,0.0003340898951,0.0001254688248,0.0002988961108,0.003359441211
686,0.0003322503666,0.0001251564625,0.0002972493826,0.003340867874
687,0.0003304603648,0.0001248340371,0.0002953843734,0.003322758572
688,0.0003287246511,0.0001244803155,0.0002937215287,0.003303126335
689,0.0003270457799,0.0001240989548,0.0002917605867,0.003286561552
690,0.0003254081097,0.0001236988223,0.0002900789889,0.003270342993
691,0.0003238006636,0.0001232765945,0.0002879281179,0.003253919137
692,0.0003222992495,0.0001228394898,0.0002861446176,0.003236440612
693,0.0003208392867,0.0001223905366,0.0002839541461,0.00321910781
694,0.0003194386162,0.0001219067531,0.0002821477897,0.003202556863
695,0.0003180058888,0.0001213835371,0.000279893131,0.003187423922
696,0.0003165811857,0.0001208358269,0.0002779923648,0.003169617076
697,0.0003151716705,0.0001202492517,0.0002757427831,0.003150758245
698,0.0003138018407,0.0001196353898,0.0002738785606,0.003132303455
699,0.000312431172,0.0001190182895,0.0002716372407,0.003114428782
700,0.000311171212,0.0001183807336,0.0002696947237,0.00309595208
701,0.0003099264214,0.000117730741,0.0002674018121,0.003077100414
702,0.0003086870921,0.0001170591526,0.0002655150795,0.003057984722
703,0.0003074523987,0.0001163746613,0.0002632959796,0.003038980717
704,0.000306268041,0.000115675728,0.0002614215228,0.003018357823
705,0.000305102221,0.0001149766608,0.0002591818007,0.002998061928
706,0.0003039664632,0.0001142624128,0.0002572997231,0.00297831098
707,0.0003027918501,0.0001135326217,0.0002550360727,0.00295966548
708,0.0003016028128,0.0001127954171,0.0002531060532,0.002939862925
709,0.0003003444722,0.0001120591223,0.0002509073405,0.002922270997
710,0.0002990525124,0.0001113225435,0.0002489980956,0.002904891992
711,0.0002977517062,0.0001105685382,0.0002468458057,0.002889237557
712,0.0002964396498,0.0001098080067,0.0002449705096,0.002873063751
713,0.0002950715268,0.0001090439642,0.0002428374942,0.002858267429
714,0.0002936674315,0.0001082712895,0.0002410350346,0.002843462577
715,0.0002922272322,0.0001074969146,0.0002390168125,0.002830074815
716,0.0002907578382,0.0001067186196,0.0002372607654,0.002815425022
717,0.0002892726162,0.0001059424194,0.0002352584244,0.002800528375
718,0.0002877514114,0.0001051603954,0.000233635681,0.002782877989
719,0.0002862124435,0.000104380556,0.0002316949525,0.002766676982
720,0.0002846326891,0.0001035922141,0.0002301091243,0.002751371973
721,0.0002830077026,0.000102804291,0.0002282381168,0.002736432195
722,0.0002813670434,0.00010202083,0.0002266814346,0.002720715092
723,0.0002797095941,0.0001012413275,0.000224884028,0.002706212478
724,0.0002780599407,0.0001004670256,0.000223420993,0.002690489148
725,0.0002763656718,9.969854677e-05,0.0002217509247,0.002674540182
726,0.0002746859506,9.893102809e-05,0.0002203653423,0.002656541198
727,0.0002729672427,9.816288623e-05,0.0002187752679,0.002638979059
728,0.0002712347181,9.739723048e-05,0.0002174764477,0.002620418197
729,0.0002695024472,9.663756866e-05,0.0002160066399,0.002602889228
730,0.0002677796562,9.587574794e-05,0.0002148492311,0.002584240134
731,0.0002660580265,9.512564769e-05,0.0002135708954,0.002566417668
732,0.0002643162938,9.437547675e-05,0.0002125766149,0.002547846373
733,0.0002625426583,9.3640802e-05,0.0002113761948,0.002530359735
734,0.000260759183,9.290518675e-05,0.0002104518964,0.002512971235
735,0.0002589348441,9.218362114e-05,0.0002094487062,0.002494324127
736,0.0002571298338,9.146861474e-05,0.0002086446851,0.002475674104
737,0.0002553332381,9.076290197e-05,0.0002077535414,0.002456957013
738,0.0002535289703,9.005881156e-05,0.0002071182067,0.00243779595
739,0.0002517030744,8.936673407e-05,0.0002064051699,0.002419470922
740,0.0002498785706,8.868141155e-05,0.000205847236,0.002400287592
741,0.0002480213726,8.799838617e-05,0.0002052339165,0.002381119936
742,0.0002461854096,8.730841285e-05,0.0002047960218,0.002360566956
743,0.0002443473169,8.662734753e-05,0.0002043185562,0.002340723613
744,0.0002425045213,8.594695816e-05,0.0002039659644,0.002320519084
745,0.000240687208,8.5267836e-05,0.0002035158507,0.002299828579
746,0.0002389032552,8.457423661e-05,0.0002031022605,0.002278961915
747,0.0002371397218,8.387982675e-05,0.0002025773818,0.002258658474
748,0.0002353922786,8.317570117e-05,0.0002020770873,0.002239300564
749,0.0002336601137,8.247594248e-05,0.0002014873928,0.002219321538
750,0.0002319453623,8.177244642e-05,0.0002008983371,0.002198946052
751,0.0002302316173,8.106730764e-05,0.0002001572607,0.002179082046
752,0.0002285208995,8.033911667e-05,0.0001994535793,0.002157604869
753,0.0002268051868,7.96137447e-05,0.000198593751,0.00213515005
754,0.0002250863265,7.887863382e-05,0.0001977605385,0.002112905051
755,0.0002233669328,7.81485753e-05,0.0001967865846,0.00209029765
756,0.0002216416393,7.740725441e-05,0.0001958330373,0.002066728439
757,0.0002198823876,7.666769784e-05,0.0001947864345,0.002043395443
758,0.0002181161645,7.591176178e-05,0.0001937457951,0.002019859779
759,0.0002163156018,7.516005553e-05,0.0001926195908,0.001996448906
760,0.0002144828773,7.439762321e-05,0.000191505628,0.00197379801
761,0.0002126363762,7.364431618e-05,0.000190308688,0.001951183374
762,0.0002107831371,7.287302456e-05,0.0001891050917,0.001928283131
763,0.0002089093267,7.21108002e-05,0.0001878320479,0.001906708668
764,0.0002070114764,7.134655221e-05,0.000186589361,0.001884762058
765,0.0002050697803,7.05899112e-05,0.0001852553787,0.001863354191
766,0.0002031001136,6.983758414e-05,0.0001839400292,0.001841314344
767,0.0002011111659,6.909472312e-05,0.0001825589721,0.001819999614
768,0.0001991201496,6.837141161e-05,0.0001812083198,0.00179897318
769,0.0001971077509,6.766098413e-05,0.0001797924477,0.001779460655
770,0.0001951126222,6.697306645e-05,0.0001783793831,0.001760141819
771,0.0001931111032,6.630023344e-05,0.0001769280886,0.001741250956
772,0.0001911033549,6.563990613e-05,0.0001754605907,0.001722743955
773,0.0001890960294,6.499016074e-05,0.0001739606163,0.001704227139
774,0.0001870864865,6.436022273e-05,0.0001724741071,0.001687109327
775,0.0001851004276,6.374247912e-05,0.0001709807923,0.001670327449
776,0.0001831097495,6.314406452e-05,0.0001695180722,0.001652706139
777,0.0001811232567,6.255237304e-05,0.0001680155394,0.001635630398
778,0.0001791405628,6.197698697e-05,0.0001665606355,0.001619238958
779,0.0001771773735,6.14148498e-05,0.0001650850335,0.001603076736
780,0.0001752384265,6.086652711e-05,0.0001636191791,0.001587399072
781,0.0001733342588,6.033554879e-05,0.0001621264044,0.001571988552
782,0.0001714503553,5.98297239e-05,0.0001606932008,0.001556490796
783,0.0001696177839,5.933526774e-05,0.0001592279942,0.001542096937
784,0.0001677975178,5.88557887e-05,0.0001578401426,0.001528150785
785,0.0001660256462,5.839870069e-05,0.000156394917,0.001514857459
786,0.0001642947422,5.79618534e-05,0.0001550170802,0.001501681551
787,0.0001626248036,5.753877724e-05,0.0001536314897,0.001488938676
788,0.0001610153296,5.714203099e-05,0.0001522663204,0.001476890146
789,0.000159476618,5.675800874e-05,0.0001509545684,0.001465015207
790,0.0001580156366,5.640279507e-05,0.0001496445209,0.001453725478
791,0.0001566249474,5.606026551e-05,0.0001482844753,0.001443425286
792,0.0001553069027,5.573869591e-05,0.0001469302683,0.001432505789
793,0.0001540723588,5.542433524e-05,0.0001456135479,0.001422001578
794,0.0001528971598,5.512643632e-05,0.0001443361222,0.001411814844
795,0.0001518050141,5.483861603e-05,0.0001430950608,0.001401771428
796,0.0001507754893,5.456780529e-05,0.0001418367736,0.001392476433
797,0.0001498209142,5.429746068e-05,0.0001406270043,0.001382897434
798,0.0001489567813,5.404338036e-05,0.0001394422463,0.001373850052
799,0.0001481543015,5.379699617e-05,0.0001382888927,0.001364895706
800,0.0001474105147,5.356400511e-05,0.0001371360123,0.001356699994
801,0.0001467234456,5.333392138e-05,0.0001360341982,0.001348680093
802,0.0001460562954,5.311062243e-05,0.000134913954,0.001341081637
803,0.0001454341872,5.28807922e-05,0.0001339107754,0.001333764837
