# Region            : cellZone gateZone
# Cells             : 1005
# Volume            : 1.730603759569e-04
# Time              	volAverage(Ma)	volAverage(T)	volAverage(rho)	volAverage(p)
0.00035881445       	2.199250966396e+00	3.562534922974e+02	1.982603898835e+00	2.062820901822e+05
0.00035989701       	2.197634801284e+00	3.565745336922e+02	1.986174482383e+00	2.067729702440e+05
0.00036097862       	2.196025688281e+00	3.568906221684e+02	1.989674401316e+00	2.072541910396e+05
0.00036206043       	2.194422638697e+00	3.572017708765e+02	1.993102995080e+00	2.077255722757e+05
0.00036314421       	2.192827519941e+00	3.575074217021e+02	1.996464670172e+00	2.081873885435e+05
0.00036422854       	2.191244575443e+00	3.578066801009e+02	1.999756949385e+00	2.086391972810e+05
0.0003653126        	2.189675311033e+00	3.581002672153e+02	2.002991144919e+00	2.090826304278e+05
0.00036639618       	2.188118414896e+00	3.583895362081e+02	2.006180105353e+00	2.095195302806e+05
0.00036748027       	2.186568080571e+00	3.586754491542e+02	2.009326616473e+00	2.099503751493e+05
0.00036856401       	2.185025776285e+00	3.589574467553e+02	2.012423542825e+00	2.103741123962e+05
0.00036964756       	2.183498980810e+00	3.592351474414e+02	2.015474045426e+00	2.107911066822e+05
0.00037073176       	2.181994637310e+00	3.595078999275e+02	2.018486481113e+00	2.112024302222e+05
0.00037181617       	2.180519243319e+00	3.597749972406e+02	2.021460822002e+00	2.116080242005e+05
0.00037290155       	2.179069062765e+00	3.600363443856e+02	2.024394478471e+00	2.120074834565e+05
0.00037398678       	2.177637292144e+00	3.602921286940e+02	2.027276902104e+00	2.123993488521e+05
0.00037507196       	2.176212770817e+00	3.605426542537e+02	2.030097979899e+00	2.127821595632e+05
0.00037615669       	2.174790826270e+00	3.607885518853e+02	2.032846848831e+00	2.131547747512e+05
0.00037724047       	2.173374507089e+00	3.610300274160e+02	2.035524400619e+00	2.135175190957e+05
0.00037832445       	2.171968811788e+00	3.612664513793e+02	2.038134128239e+00	2.138706828155e+05
0.00037940983       	2.170575876358e+00	3.614975197003e+02	2.040681974655e+00	2.142149771755e+05
0.00038049678       	2.169194629741e+00	3.617228145461e+02	2.043168984585e+00	2.145503497582e+05
0.00038158291       	2.167825128126e+00	3.619424496961e+02	2.045592930220e+00	2.148765549896e+05
0.0003826685        	2.166465207862e+00	3.621563965617e+02	2.047951317133e+00	2.151932209354e+05
0.00038375378       	2.165115735321e+00	3.623643472115e+02	2.050239276223e+00	2.154996499758e+05
0.00038483866       	2.163782319229e+00	3.625658574740e+02	2.052462190757e+00	2.157966069298e+05
0.00038592482       	2.162469534212e+00	3.627611668984e+02	2.054630201436e+00	2.160855683627e+05
0.00038701246       	2.161177414533e+00	3.629509199850e+02	2.056754406231e+00	2.163681126292e+05
0.00038810005       	2.159900562060e+00	3.631365479717e+02	2.058840297957e+00	2.166452163297e+05
0.00038918701       	2.158631135384e+00	3.633184548987e+02	2.060882950777e+00	2.169160270036e+05
0.00039027418       	2.157365225542e+00	3.634971317991e+02	2.062878421639e+00	2.171800056447e+05
0.00039136175       	2.156106404040e+00	3.636726870018e+02	2.064827890160e+00	2.174374880814e+05
0.00039244871       	2.154862341412e+00	3.638444352449e+02	2.066735299348e+00	2.176890719382e+05
0.00039353587       	2.153636731255e+00	3.640111754263e+02	2.068593596545e+00	2.179337424843e+05
0.00039462333       	2.152429090869e+00	3.641716431463e+02	2.070395168056e+00	2.181702384996e+05
