xc,cf
-2.025045238095238176e+00,5.211624482361189997e-02
-2.021295238095238034e+00,6.984648444500400621e-02
-2.015297619047619282e+00,1.015695756417076684e-01
-2.009300000000000086e+00,6.559779956080363794e-02
-2.003302380952380890e+00,2.824343679332956200e-02
-1.997304761904761916e+00,1.020541816171524202e-01
-1.991307142857142942e+00,7.132082097201970783e-02
-1.985307142857142937e+00,5.592853410307441903e-02
-1.979309523809523963e+00,6.670330172922783740e-02
-1.973311904761904989e+00,-3.765363406521861182e-03
-1.967314285714285793e+00,6.037606591420425356e-02
-1.961316666666666597e+00,-4.040729700383007689e-02
-1.955319047619047845e+00,-1.011832254044856411e-01
-1.949321428571428649e+00,5.936164631465883079e-02
-1.943323809523809675e+00,6.173212855599092413e-02
-1.937323809523809448e+00,1.979878147871215119e-02
-1.931326190476190696e+00,2.153702391042787781e-02
-1.925328571428571500e+00,2.874422410427107319e-02
-1.919330952380952526e+00,3.488328933743521654e-02
-1.913333333333333330e+00,-2.738966282350988046e-02
-1.907335714285714356e+00,1.016479800508157810e-01
-1.901338095238095383e+00,-2.007986962625927553e-03
-1.895340476190476187e+00,4.531424528875503677e-02
-1.889340476190476181e+00,1.020428380005155011e-01
-1.883342857142857207e+00,7.838722686525176342e-02
-1.877345238095238233e+00,6.234101386076659063e-02
-1.871347619047619260e+00,1.020403357321397059e-01
-1.865350000000000064e+00,6.462608534153836681e-02
-1.859352380952380868e+00,1.020631897833052665e-01
-1.853354761904762116e+00,6.440221573085098961e-02
-1.847357142857142920e+00,1.015952655970324553e-01
-1.841357142857142914e+00,6.349122322417158348e-02
-1.835359523809523719e+00,9.918007616071956856e-02
-1.829361904761904967e+00,1.020661925053562014e-01
-1.823364285714285771e+00,6.003892695503942889e-02
-1.817366666666666797e+00,5.759788074551004666e-02
-1.811369047619047601e+00,1.024553786467374689e-01
-1.805371428571428627e+00,5.421414662987457389e-02
-1.799373809523809653e+00,5.916980573918157599e-02
-1.793376190476190679e+00,1.020503448056428730e-01
-1.787376190476190452e+00,6.676819388910666675e-02
-1.781378571428571478e+00,1.020413366394900267e-01
-1.775380952380952504e+00,5.355471550390794588e-02
-1.769383333333333530e+00,1.020296593870696766e-01
-1.763385714285714334e+00,5.227272000604466645e-02
-1.757388095238095138e+00,-1.907729409702592360e-02
-1.751390476190476386e+00,-8.391957542623258715e-02
-1.745392857142857190e+00,4.113979436636978210e-02
-1.739392857142857185e+00,5.865900935473689071e-02
-1.733395238095237989e+00,1.020463411762416034e-01
-1.727397619047619237e+00,5.929658733688827899e-02
-1.721400000000000041e+00,1.020154798662735174e-01
-1.715402380952381067e+00,5.418411940936508631e-02
-1.709404761904761871e+00,-3.173743753539154389e-02
-1.703407142857143119e+00,-7.448302092745187619e-02
-1.697409523809523924e+00,-1.847491469002731854e-02
-1.691409523809523918e+00,6.211230653121935230e-02
-1.685411904761904722e+00,-2.402394504018008636e-02
-1.679414285714285970e+00,5.284323719572486810e-02
-1.673416666666666774e+00,-7.508540033445047258e-03
-1.667419047619047801e+00,1.017712584727963748e-01
-1.661421428571428605e+00,2.192270687608303611e-02
-1.655423809523809409e+00,4.092826927966963790e-02
-1.649426190476190657e+00,1.020319948375537356e-01
-1.643426190476190651e+00,-1.029886954465642629e-03
-1.637428571428571455e+00,5.083575068677410186e-02
-1.631430952380952260e+00,1.020393348247893989e-01
-1.625433333333333508e+00,-2.195089909978360787e-02
-1.619435714285714312e+00,-1.020331625627957789e-01
-1.613438095238095338e+00,5.344795205320755638e-02
-1.607440476190476142e+00,-4.279145831228316037e-03
-1.601442857142857390e+00,1.020565170676364930e-01
-1.595442857142857163e+00,5.206920217814704765e-02
-1.589445238095238189e+00,4.255457690604166898e-02
-1.583447619047618993e+00,1.022697103332538271e-01
-1.577450000000000241e+00,-4.763351443732928570e-02
-1.571452380952381045e+00,-1.018152983962102992e-01
-1.565454761904762071e+00,-5.102558944755072878e-02
-1.559457142857142875e+00,-8.843833847712659346e-02
-1.553459523809523679e+00,-5.246806375724803739e-02
-1.547461904761904927e+00,-2.475510785958603965e-02
-1.541461904761904922e+00,-6.466228482404147437e-02
-1.535464285714285726e+00,-1.019774453869615044e-01
-1.529466666666666530e+00,1.020635234190886975e-01
-1.523469047619047778e+00,4.139235665443289497e-02
-1.517471428571428582e+00,-4.288654451056319455e-02
-1.511473809523809608e+00,-5.388868492313009240e-02
-1.505476190476190412e+00,-1.318096557810262588e-02
-1.499478571428571660e+00,5.610569470408038190e-02
-1.493478571428571433e+00,-1.865174165524983996e-02
-1.487480952380952459e+00,5.687322382388115827e-02
-1.481483333333333263e+00,-7.251740570932266317e-02
-1.475485714285714511e+00,-9.143071781878846227e-02
-1.469488095238095315e+00,5.728759946691204530e-02
-1.463490476190476342e+00,1.020516793487766249e-01
-1.457492857142857146e+00,5.432424643840934320e-02
