0.19658659 	1.2689347 	2.1950512 	2.4217817
0.19861325 	1.2689455 	2.1951172 	2.4218338
0.20063992 	1.2689585 	2.195167 	2.4218639
0.20266658 	1.2689767 	2.1951771 	2.4218403
0.20469325 	1.268995 	2.1951872 	2.4218166
0.20671991 	1.2690132 	2.1951973 	2.421793
0.20874658 	1.2690311 	2.1951625 	2.4217206
0.21077325 	1.2690483 	2.195067 	2.4215822
0.21279991 	1.2690656 	2.1949715 	2.4214439
0.21482658 	1.2690961 	2.1949561 	2.4213687
0.21685324 	1.2691271 	2.1949436 	2.4212959
0.21887991 	1.2691757 	2.1949356 	2.4211942
0.22090658 	1.2692417 	2.194932 	2.4210645
0.22293324 	1.2693077 	2.1949283 	2.4209347
0.22495991 	1.2693737 	2.1949247 	2.4208049
0.22698657 	1.2694517 	2.1948641 	2.4205892
0.22901324 	1.2695365 	2.1947714 	2.4203255
0.2310399 	1.2696208 	2.1946762 	2.4200597
0.23306657 	1.2697032 	2.1945693 	2.4197847
0.23509324 	1.2697857 	2.1944625 	2.4195098
0.2371199 	1.2698929 	2.1943907 	2.4192265
0.23914657 	1.2700097 	2.1943324 	2.4189399
0.24117323 	1.2701264 	2.1942741 	2.4186533
0.2431999 	1.2702432 	2.1942158 	2.4183667
0.24522657 	1.2703843 	2.194166 	2.4180434
0.24725323 	1.2705294 	2.1941175 	2.4177139
0.2492799 	1.2706694 	2.1940381 	2.4173601
0.25130656 	1.2708016 	2.1939119 	2.4169693
0.25333323 	1.2709339 	2.1937856 	2.4165786
0.25535989 	1.2710732 	2.1937229 	2.4162448
0.25738656 	1.2712129 	2.1936645 	2.4159149
0.25941323 	1.2713526 	2.1936061 	2.415585
0.26143989 	1.2714933 	2.193555 	2.4152613
0.26346656 	1.2716462 	2.193598 	2.4150185
0.26549322 	1.2717991 	2.193641 	2.4147756
0.26751989 	1.2719458 	2.1936451 	2.4145015
0.26954656 	1.2720886 	2.1936245 	2.4142077
0.27157322 	1.2722274 	2.1936078 	2.4139259
0.27359989 	1.2723436 	2.1936123 	2.4137102
0.27562655 	1.2724599 	2.1936168 	2.4134945
0.27765322 	1.2725762 	2.1936212 	2.4132788
0.27967988 	1.2726871 	2.1936468 	2.4130965
0.28170655 	1.2727847 	2.1937246 	2.4129969
0.28373322 	1.2728824 	2.1938023 	2.4128973
0.28575988 	1.2729753 	2.1938508 	2.4127744
0.28778655 	1.2730672 	2.1938932 	2.4126468
0.28981321 	1.2731479 	2.1939342 	2.4125391
0.29183988 	1.2732091 	2.193973 	2.4124657
0.29386655 	1.2732703 	2.1940118 	2.4123923
0.29589321 	1.2733315 	2.1940505 	2.4123189
0.29791988 	1.2733811 	2.1941099 	2.4122903
0.29994654 	1.2734191 	2.1941897 	2.412306
0.30197321 	1.2734569 	2.1942684 	2.4123209
0.30399987 	1.2734902 	2.1943229 	2.4123179
0.30602654 	1.2735234 	2.1943775 	2.4123149
0.30805321 	1.2735429 	2.1944137 	2.4123178
0.31007987 	1.2735526 	2.1944368 	2.4123249
0.31210654 	1.2735622 	2.1944599 	2.412332
0.3141332 	1.2735719 	2.1944831 	2.4123391
0.31615987 	1.2735677 	2.1945035 	2.4123695
0.31818654 	1.2735582 	2.1945229 	2.4124089
0.3202132 	1.2735487 	2.1945431 	2.4124491
0.32223987 	1.2735394 	2.1945659 	2.4124917
0.32426653 	1.2735302 	2.1945886 	2.4125342
0.3262932 	1.2735056 	2.194616 	2.4126108
0.32831986 	1.2734772 	2.1946444 	2.4126959
0.33034653 	1.2734488 	2.1946729 	2.4127811
0.3323732 	1.2734204 	2.1947014 	2.4128662
0.33439986 	1.273374 	2.1947383 	2.4129947
0.33642653 	1.2733263 	2.1947758 	2.4131263
0.33845319 	1.2732822 	2.1948336 	2.4132735
0.34047986 	1.2732419 	2.1949139 	2.413438
0.34250653 	1.2732013 	2.1949939 	2.4136029
0.34453319 	1.273135 	2.1950564 	2.4137975
0.34655986 	1.2730686 	2.1951188 	2.413992
0.34858652 	1.2730023 	2.1951813 	2.4141866
0.35061319 	1.2729313 	2.1952378 	2.4143834
0.35263985 	1.2728341 	2.1952607 	2.414593
0.35466652 	1.2727369 	2.1952837 	2.4148026
0.35669319 	1.2726466 	2.1953468 	2.4150434
0.35871985 	1.2725594 	2.1954279 	2.4152982
0.36074652 	1.2724689 	2.1955038 	2.4155534
0.36277318 	1.2723677 	2.1955624 	2.4158103
0.36479985 	1.2722664 	2.195621 	2.4160671
0.36682652 	1.2721651 	2.1956796 	2.4163239
0.36885318 	1.2720561 	2.1957156 	2.4165706
0.37087985 	1.2719336 	2.1957123 	2.4167998
0.37290651 	1.2718111 	2.195709 	2.4170289
0.37493318 	1.2716925 	2.1957321 	2.4172799
0.37695984 	1.2715742 	2.1957579 	2.4175331
0.37898651 	1.2714576 	2.1957741 	2.4177726
0.38101318 	1.271343 	2.1957783 	2.4179951
0.38303984 	1.2712284 	2.1957825 	2.4182177
0.38506651 	1.2711138 	2.1957867 	2.4184402
0.38709317 	1.2709977 	2.1957552 	2.4186264
0.38911984 	1.2708805 	2.195698 	2.4187865
0.39114651 	1.2707639 	2.1956451 	2.4189502
0.39317317 	1.2706519 	2.1956237 	2.4191398
0.39519984 	1.27054 	2.1956024 	2.4193293
0.3972265 	1.2704374 	2.1955727 	2.4194921
0.39925317 	1.2703395 	2.1955389 	2.4196412
0.40127983 	1.2702416 	2.195505 	2.4197902
0.4033065 	1.2701438 	2.1954712 	2.4199393
0.40533317 	1.2700542 	2.195408 	2.4200402
0.40735983 	1.2699668 	2.1953372 	2.4201289
0.4093865 	1.2698804 	2.195273 	2.4202228
0.41141316 	1.2697959 	2.1952216 	2.420327
0.41343983 	1.2697115 	2.1951702 	2.4204312
0.4154665 	1.2696464 	2.1951466 	2.4205295
0.41749316 	1.2695839 	2.195127 	2.4206269
0.41951983 	1.2695214 	2.1951073 	2.4207243
0.42154649 	1.2694593 	2.1950882 	2.4208217
0.42357316 	1.2694203 	2.1951069 	2.4209167
0.42559982 	1.2693813 	2.1951257 	2.4210117
0.42762649 	1.2693398 	2.1951301 	2.4210958
0.42965316 	1.2692961 	2.1951229 	2.4211712
0.43167982 	1.2692539 	2.1951178 	2.4212462
0.43370649 	1.2692253 	2.1951335 	2.421318
0.43573315 	1.2691967 	2.1951491 	2.4213898
0.43775982 	1.2691681 	2.1951647 	2.4214616
0.43978649 	1.2691438 	2.1951907 	2.4215365
0.44181315 	1.2691344 	2.1952519 	2.4216219
0.44383982 	1.269125 	2.195313 	2.4217073
0.44586648 	1.2691133 	2.1953614 	2.4217831
0.44789315 	1.2691008 	2.195406 	2.4218561
0.44991981 	1.2690896 	2.1954469 	2.4219224
0.45194648 	1.2690815 	2.1954796 	2.421974
0.45397315 	1.2690733 	2.1955123 	2.4220257
