0 	0.940262
0.00714375 	0.940262
0.0142875 	0.940046
0.0214312 	0.939452
0.028575 	0.938706
0.0357187 	0.937938
0.0428625 	0.937151
0.0500062 	0.936382
0.05715 	0.935652
0.0642937 	0.934979
0.0714375 	0.934363
0.0785812 	0.933791
0.085725 	0.933249
0.0928687 	0.93272
0.100012 	0.932188
0.107156 	0.931637
0.1143 	0.931055
0.121444 	0.93043
0.128587 	0.929756
0.135731 	0.929028
0.142875 	0.928243
0.150019 	0.927404
0.157162 	0.926522
0.164306 	0.925616
0.17145 	0.924711
0.178594 	0.923822
0.185737 	0.922951
0.192881 	0.922084
0.200025 	0.921157
0.207169 	0.920047
0.214312 	0.918189
0.221456 	0.913929
0.2286 	0.906107
0.235744 	0.895443
0.242887 	0.883457
0.250031 	0.87101
0.257175 	0.85732
0.264319 	0.842328
0.271462 	0.828683
0.278606 	0.817181
0.28575 	0.806522
0.292894 	0.793911
0.300037 	0.772673
0.307181 	0.744828
0.314325 	0.729267
0.321469 	0.727868
0.328612 	0.722012
0.335756 	0.665812
0.3429 	0.571897
0.350044 	0.53834
0.357187 	0.555533
0.364331 	0.562658
0.371475 	0.562701
0.378619 	0.56235
0.385762 	0.561678
0.392906 	0.561157
0.40005 	0.558807
0.407194 	0.526088
0.414337 	0.471515
0.421481 	0.452617
0.428625 	0.460543
0.435769 	0.463278
0.442912 	0.451701
0.450056 	0.308871
0.4572 	0.138416
0.464344 	0.139634
0.471487 	0.183859
0.478631 	0.187938
0.485775 	0.18798
0.492919 	0.156839
0.500062 	0.0671971
0.507206 	0.00463138
0.51435 	0.000426265
0.521494 	6.38406e-05
0.528637 	7.99667e-06
0.535781 	8.58208e-07
0.542925 	7.98449e-08
0.550069 	6.4815e-09
0.557212 	4.64922e-10
0.564356 	3.19052e-11
0.5715 	2.35076e-12
0.578644 	2.55765e-13
0.585787 	1.45018e-14
0.592931 	5.51864e-16
0.600075 	1.93366e-17
0.607219 	6.15925e-19
0.614362 	1.76943e-20
0.621506 	4.59127e-22
0.62865 	1.07737e-23
0.635794 	2.28843e-25
0.642937 	4.40298e-27
0.650081 	7.6773e-29
0.657225 	1.21356e-30
0.664369 	1.73933e-32
0.671512 	2.26041e-34
0.678656 	2.66348e-36
0.6858 	2.84503e-38
0.692944 	2.75408e-40
0.700087 	2.41511e-42
0.707231 	1.91752e-44
0.714375 	1.37752e-46
0.721519 	8.94658e-49
0.728662 	5.24781e-51
0.735806 	2.77669e-53
0.74295 	1.32328e-55
0.750094 	5.66953e-58
0.757237 	2.17885e-60
0.764381 	7.48981e-63
0.771525 	2.29491e-65
0.778669 	6.24042e-68
0.785812 	1.49766e-70
0.792956 	3.14988e-73
0.8001 	5.75271e-76
0.807244 	9.01341e-79
0.814387 	1.19191e-81
0.821531 	1.3003e-84
0.828675 	1.13221e-87
0.835819 	7.47657e-91
0.842962 	3.43354e-94
0.850106 	1.32976e-97
0.85725 	9.03224e-98
