0 	1.00016
0.0028575 	1.00008
0.005715 	1
0.0085725 	1
0.01143 	1
0.0142875 	1
0.017145 	1
0.0200025 	1
0.02286 	1
0.0257175 	1
0.028575 	1
0.0314325 	1
0.03429 	1
0.0371475 	1
0.040005 	1
0.0428625 	1
0.04572 	1
0.0485775 	1
0.051435 	1
0.0542925 	1
0.05715 	1
0.0600075 	1
0.062865 	0.982095
0.0657225 	0.757788
0.06858 	0.299833
0.0714375 	0.0279514
0.074295 	0.00468646
0.0771525 	0.00104342
0.08001 	0.000193959
0.0828675 	3.03553e-05
0.085725 	4.07328e-06
0.0885825 	4.76569e-07
0.09144 	4.92429e-08
0.0942975 	4.54677e-09
0.097155 	3.87664e-10
0.100012 	3.91062e-11
0.10287 	4.30501e-12
0.105727 	7.11661e-13
0.108585 	5.6906e-14
0.111442 	2.99228e-15
0.1143 	1.50372e-16
0.117157 	7.00522e-18
0.120015 	2.99169e-19
0.122872 	1.17166e-20
0.12573 	4.21483e-22
0.128587 	1.39437e-23
0.131445 	4.2464e-25
0.134302 	1.19141e-26
0.13716 	3.08182e-28
0.140017 	7.35385e-30
0.142875 	1.61958e-31
0.145732 	3.29344e-33
0.14859 	6.18598e-35
0.151447 	1.07349e-36
0.154305 	1.72155e-38
0.157162 	2.55179e-40
0.16002 	3.49645e-42
0.162877 	4.42896e-44
0.165735 	5.18676e-46
0.168592 	5.61597e-48
0.17145 	5.62202e-50
0.174307 	5.20364e-52
0.177165 	4.45319e-54
0.180022 	3.52349e-56
0.18288 	2.57749e-58
0.185737 	1.74317e-60
0.188595 	1.08992e-62
0.191452 	6.30028e-65
0.19431 	3.36688e-67
0.197167 	1.66343e-69
0.200025 	7.59752e-72
0.202882 	3.20778e-74
0.20574 	1.25197e-76
0.208597 	4.51691e-79
0.211455 	1.50638e-81
0.214312 	2.47635e-86
0.214312 	9.25946e-84
0.21717 	1.24165e-86
0.220027 	3.47804e-89
0.222885 	8.48356e-92
0.225743 	1.9088e-94
0.2286 	3.97105e-97
0.231458 	7.63606e-100
0.234315 	1.35725e-102
0.237173 	2.22986e-105
0.24003 	3.38644e-108
0.242888 	4.75407e-111
0.245745 	6.16943e-114
0.248603 	7.40068e-117
0.25146 	8.20632e-120
0.254317 	8.41158e-123
0.257175 	7.96983e-126
0.260032 	6.97972e-129
0.26289 	5.64967e-132
0.265748 	4.22665e-135
0.268605 	2.92251e-138
0.271462 	1.86773e-141
0.27432 	1.18151e-144
0.277178 	3.95003e-146
0.280035 	5.9356e-148
0.282892 	9.56229e-151
0.28575 	9.20142e-154
0.288608 	6.61624e-157
0.291465 	3.87031e-160
0.294322 	1.92173e-163
0.29718 	8.3002e-167
0.300038 	3.16717e-170
0.302895 	1.07893e-173
0.305752 	3.30577e-177
0.30861 	9.15947e-181
0.311468 	2.30447e-184
0.314325 	5.28158e-188
0.317182 	1.10545e-191
0.32004 	2.11723e-195
0.322898 	3.71659e-199
0.325755 	5.98772e-203
0.328612 	8.86387e-207
0.33147 	1.20685e-210
0.334327 	1.51243e-214
0.337185 	1.74562e-218
0.340043 	1.85651e-222
0.3429 	1.82033e-226
0.345757 	1.64639e-230
0.348615 	1.3741e-234
0.351473 	1.05852e-238
0.35433 	7.52652e-243
0.357187 	4.9397e-247
0.360045 	2.99255e-251
0.362903 	1.67368e-255
0.36576 	8.64317e-260
0.368617 	4.12237e-264
0.371475 	1.81653e-268
0.374333 	7.39855e-273
0.37719 	2.78615e-277
0.380047 	9.70166e-282
0.382905 	3.12307e-286
0.385763 	9.29125e-291
0.38862 	2.55408e-295
0.391477 	6.48696e-300
0.394335 	1.5223e-304
0.397193 	3.30072e-309
0.40005 	6.61306e-314
0.402907 	1.23519e-318
0.405765 	0
0.408622 	0
0.41148 	0
0.414338 	0
0.417195 	0
0.420052 	0
0.42291 	0
0.425768 	0
0.428625 	0
0.428625 	0
0.431483 	0
0.43434 	0
0.437198 	0
0.440055 	0
0.442913 	0
0.44577 	0
0.448628 	0
0.451485 	0
0.454343 	0
0.4572 	0
0.460058 	0
0.462915 	0
0.465773 	0
0.46863 	0
0.471488 	0
0.474345 	0
0.477203 	0
0.48006 	0
0.482918 	0
0.485775 	0
