iteration,Cd
196.0,0.3338097185491
197.0,0.3326997011613
198.0,0.3315544392744
199.0,0.3303767534293
200.0,0.3292710645266
201.0,0.3283553186867
202.0,0.3276670375578
203.0,0.3272188615209
204.0,0.3269582151825
205.0,0.3268478004152
206.0,0.3268461812732
207.0,0.3269107229855
208.0,0.3270203303559
209.0,0.3271447449967
210.0,0.3272320725372
211.0,0.327303795014
212.0,0.3273444166024
213.0,0.3273291668634
214.0,0.3272576376094
215.0,0.3271493075636
216.0,0.3270043986194
217.0,0.32676868392
218.0,0.3264087554921
219.0,0.3259492026108
220.0,0.3254106016892
221.0,0.3247977824753
222.0,0.3241076531041
223.0,0.3234393895665
224.0,0.3228588085384
225.0,0.3224135181915
226.0,0.3221184009551
227.0,0.3219524245151
228.0,0.3217867427726
229.0,0.3216982631803
230.0,0.3215664041698
231.0,0.321347260903
232.0,0.3210083363235
233.0,0.3205097127168
234.0,0.3199617878903
235.0,0.3192739226671
236.0,0.3183927945845
237.0,0.3173652603494
238.0,0.3161512637338
239.0,0.314853198596
240.0,0.3134500472438
241.0,0.3120436407847
242.0,0.3106540800521
243.0,0.3092263684598
244.0,0.3078068891268
245.0,0.3063574520042
246.0,0.3050248328827
247.0,0.3039319253209
248.0,0.3030252418133
249.0,0.3023716774683
250.0,0.3019809528709
251.0,0.3017610294906
252.0,0.3017402767368
253.0,0.3018170761517
254.0,0.3019033376096
255.0,0.30201080254
256.0,0.3020620148933
257.0,0.3020706468135
258.0,0.3021063868858
259.0,0.3021180210244
260.0,0.3021596167017
261.0,0.3021826986045
262.0,0.3021380240877
263.0,0.3020422770954
264.0,0.3019702418797
265.0,0.3018384579479
266.0,0.3016599314793
267.0,0.3014271258492
268.0,0.3010697744272
269.0,0.3006320826837
270.0,0.3001465762775
271.0,0.2997291258789
272.0,0.2993728551485
273.0,0.2990996926021
274.0,0.2988925926745
275.0,0.2986002803667
276.0,0.298118178964
277.0,0.2974173390123
278.0,0.2965202654545
279.0,0.2953899048381
280.0,0.2940439273079
281.0,0.2925816709142
282.0,0.2910866447281
283.0,0.289739637234
284.0,0.2885609529014
285.0,0.2876486026723
286.0,0.2871414174186
287.0,0.2870257903915
288.0,0.2872687684897
289.0,0.287786499274
290.0,0.2884937523098
291.0,0.2892434155871
292.0,0.289948353486
293.0,0.2905752726774
294.0,0.2910102683759
295.0,0.2912384748106
296.0,0.2912119252573
297.0,0.2909490816632
298.0,0.2904614039543
299.0,0.2897850447606
300.0,0.2889496753516
301.0,0.2879605547662
302.0,0.2869094154417
303.0,0.2859013340266
304.0,0.2849805399116
305.0,0.2842354715723
306.0,0.2837421574838
307.0,0.2835467808128
308.0,0.2836141857501
309.0,0.2840121989278
310.0,0.2845999903181
311.0,0.2853374042373
312.0,0.2860817971249
313.0,0.2867690913422
314.0,0.2873551294316
315.0,0.287828418761
316.0,0.2881029266176
317.0,0.2882695475137
318.0,0.2882682854736
319.0,0.2880836804077
320.0,0.2877961008239
321.0,0.2873912893652
322.0,0.2868352755671
323.0,0.2861127467842
324.0,0.2852376686956
325.0,0.2842414237462
326.0,0.2832095916192
327.0,0.282127029117
328.0,0.2810480904939
329.0,0.2800058854858
330.0,0.2789869826957
331.0,0.2780873683182
332.0,0.2773205739287
333.0,0.2766585789644
334.0,0.2760840029476
335.0,0.2755606310727
336.0,0.2750219535673
337.0,0.2744957027852
338.0,0.2739432771596
339.0,0.273413670554
340.0,0.2729843062116
341.0,0.2725321403522
342.0,0.2720591047622
343.0,0.2715867997853
344.0,0.2711720071413
345.0,0.2708700717353
346.0,0.2707185095673
347.0,0.2707036196235
348.0,0.2707828055719
349.0,0.2710084284035
350.0,0.2713690593709
351.0,0.2718906286347
352.0,0.2725677465041
353.0,0.2733827565245
354.0,0.2742400536466
355.0,0.2750345354385
356.0,0.2757583643131
357.0,0.2763794801333
358.0,0.2768662804837
359.0,0.2771826425107
360.0,0.2773328246664
361.0,0.2773003265533
362.0,0.2771348407772
363.0,0.2769383202293
364.0,0.2766435542783
365.0,0.2762933052351
366.0,0.275962015441
367.0,0.2755253936554
368.0,0.2750349266047
369.0,0.2744841389915
370.0,0.2738675055981
371.0,0.2732028644437
372.0,0.2725397373021
373.0,0.2718603645811
374.0,0.2711973352874
375.0,0.270565548062
376.0,0.2699413588393
377.0,0.269366499444
378.0,0.2688849447944
379.0,0.2684842469232
380.0,0.2682554238435
381.0,0.2681034361115
382.0,0.2678996620016
383.0,0.2676059225294
384.0,0.2672782628815
385.0,0.2670383258465
386.0,0.2668602613189
387.0,0.2667060550454
388.0,0.26660755598
389.0,0.2665572179371
390.0,0.2664755629917
391.0,0.2664256444802
392.0,0.266416724603
393.0,0.2664501374727
394.0,0.2664085736124
395.0,0.2663137740248
396.0,0.2660488840037
397.0,0.2656057700021
398.0,0.2650399410359
399.0,0.2643643238817
400.0,0.2636592180413
401.0,0.262968283137
402.0,0.2623480482598
403.0,0.2618828235286
404.0,0.2615876551873
405.0,0.2614503402103
406.0,0.2614019274281
407.0,0.2614127229301
408.0,0.2615163382628
409.0,0.2616628979974
410.0,0.2618793148571
411.0,0.2621359268772
412.0,0.2623971918287
413.0,0.2626900417215
414.0,0.2629891216801
415.0,0.263347455149
416.0,0.2638661279405
417.0,0.264576123098
418.0,0.2654149583836
419.0,0.2663624192175
420.0,0.2673736297461
421.0,0.2683815632958
422.0,0.2693433385232
423.0,0.2702172623996
424.0,0.271011589877
425.0,0.2716725130188
426.0,0.2721921282323
427.0,0.272541490248
428.0,0.2726920397232
429.0,0.2726830422178
430.0,0.2724774335564
431.0,0.2721023242912
432.0,0.2716328490791
433.0,0.2710425028496
434.0,0.2703908464614
435.0,0.2697271230167
436.0,0.2690701871516
437.0,0.2683628275525
438.0,0.2676509779467
439.0,0.2668899788094
440.0,0.2660844520664
441.0,0.2652060449967
442.0,0.2642756218424
