# Region            : cellZone slabA
# Cells             : 100
# Volume            : 6.972459419788e-09
# Time              	volAverage(p)
163                 	8.311341937288e+03
164                 	8.311349781941e+03
165                 	8.311356896713e+03
166                 	8.311363318868e+03
167                 	8.311369121433e+03
168                 	8.311374350678e+03
169                 	8.311379078882e+03
170                 	8.311383325204e+03
171                 	8.311387100146e+03
172                 	8.311390366409e+03
173                 	8.311393145555e+03
174                 	8.311395540899e+03
175                 	8.311397616316e+03
176                 	8.311399412790e+03
177                 	8.311400923985e+03
178                 	8.311402151716e+03
179                 	8.311403133844e+03
180                 	8.311403916613e+03
181                 	8.311404521414e+03
182                 	8.311404947270e+03
183                 	8.311405192344e+03
184                 	8.311405294037e+03
185                 	8.311405292565e+03
186                 	8.311405210945e+03
187                 	8.311405068359e+03
188                 	8.311404867562e+03
189                 	8.311404599476e+03
190                 	8.311404269503e+03
191                 	8.311403887332e+03
192                 	8.311403469779e+03
193                 	8.311403032273e+03
194                 	8.311402588306e+03
195                 	8.311402145115e+03
196                 	8.311401706469e+03
197                 	8.311401271267e+03
198                 	8.311400837728e+03
199                 	8.311400405116e+03
200                 	8.311399976196e+03
201                 	8.311399554504e+03
202                 	8.311399146901e+03
203                 	8.311398759050e+03
204                 	8.311398394391e+03
205                 	8.311398053343e+03
206                 	8.311397733525e+03
207                 	8.311397430923e+03
208                 	8.311397141193e+03
209                 	8.311396861797e+03
210                 	8.311396597708e+03
211                 	8.311396356181e+03
212                 	8.311396139324e+03
213                 	8.311395944584e+03
214                 	8.311395768072e+03
215                 	8.311395605402e+03
216                 	8.311395453747e+03
217                 	8.311395312431e+03
218                 	8.311395181495e+03
219                 	8.311395063987e+03
220                 	8.311394962521e+03
221                 	8.311394876421e+03
222                 	8.311394803218e+03
223                 	8.311394738925e+03
224                 	8.311394680573e+03
225                 	8.311394627212e+03
226                 	8.311394578700e+03
227                 	8.311394537235e+03
228                 	8.311394504069e+03
229                 	8.311394479337e+03
230                 	8.311394461908e+03
231                 	8.311394450269e+03
232                 	8.311394441728e+03
233                 	8.311394434238e+03
234                 	8.311394427076e+03
235                 	8.311394421246e+03
236                 	8.311394419069e+03
237                 	8.311394420912e+03
238                 	8.311394426927e+03
239                 	8.311394435206e+03
240                 	8.311394444343e+03
241                 	8.311394452497e+03
242                 	8.311394460224e+03
243                 	8.311394467697e+03
244                 	8.311394475245e+03
245                 	8.311394483446e+03
246                 	8.311394493393e+03
247                 	8.311394504701e+03
248                 	8.311394516678e+03
249                 	8.311394528246e+03
250                 	8.311394538231e+03
251                 	8.311394546633e+03
252                 	8.311394554022e+03
253                 	8.311394561547e+03
254                 	8.311394569012e+03
255                 	8.311394577587e+03
256                 	8.311394586487e+03
257                 	8.311394594900e+03
258                 	8.311394602648e+03
259                 	8.311394608839e+03
260                 	8.311394613777e+03
261                 	8.311394618380e+03
262                 	8.311394622580e+03
263                 	8.311394627095e+03
264                 	8.311394631838e+03
265                 	8.311394636471e+03
266                 	8.311394640953e+03
267                 	8.311394644705e+03
268                 	8.311394647561e+03
269                 	8.311394649617e+03
270                 	8.311394651297e+03
271                 	8.311394653043e+03
272                 	8.311394654853e+03
273                 	8.311394656969e+03
274                 	8.311394658768e+03
275                 	8.311394660314e+03
276                 	8.311394661683e+03
277                 	8.311394662565e+03
278                 	8.311394663124e+03
279                 	8.311394663335e+03
280                 	8.311394663605e+03
281                 	8.311394663748e+03
282                 	8.311394664263e+03
283                 	8.311394664842e+03
284                 	8.311394665116e+03
285                 	8.311394665509e+03
286                 	8.311394665488e+03
287                 	8.311394665262e+03
288                 	8.311394664998e+03
289                 	8.311394664779e+03
290                 	8.311394664620e+03
291                 	8.311394664422e+03
292                 	8.311394664516e+03
293                 	8.311394664524e+03
294                 	8.311394664128e+03
295                 	8.311394663894e+03
296                 	8.311394663704e+03
297                 	8.311394663510e+03
298                 	8.311394663083e+03
299                 	8.311394662691e+03
300                 	8.311394662786e+03
301                 	8.311394662730e+03
302                 	8.311394662295e+03
303                 	8.311394662152e+03
304                 	8.311394662045e+03
305                 	8.311394661820e+03
306                 	8.311394661624e+03
307                 	8.311394661304e+03
308                 	8.311394661317e+03
309                 	8.311394661197e+03
310                 	8.311394660997e+03
311                 	8.311394660735e+03
312                 	8.311394660836e+03
313                 	8.311394660732e+03
314                 	8.311394660557e+03
315                 	8.311394660475e+03
316                 	8.311394660451e+03
317                 	8.311394660283e+03
318                 	8.311394660101e+03
319                 	8.311394660139e+03
320                 	8.311394660082e+03
321                 	8.311394660073e+03
322                 	8.311394660007e+03
323                 	8.311394660024e+03
324                 	8.311394660074e+03
325                 	8.311394660030e+03
326                 	8.311394659821e+03
327                 	8.311394659796e+03
328                 	8.311394659869e+03
329                 	8.311394659850e+03
330                 	8.311394659898e+03
331                 	8.311394659668e+03
332                 	8.311394659757e+03
333                 	8.311394659924e+03
334                 	8.311394659767e+03
335                 	8.311394659765e+03
336                 	8.311394659786e+03
337                 	8.311394659932e+03
338                 	8.311394659791e+03
339                 	8.311394659788e+03
340                 	8.311394659726e+03
341                 	8.311394659726e+03
342                 	8.311394659762e+03
343                 	8.311394659927e+03
344                 	8.311394659790e+03
345                 	8.311394659814e+03
346                 	8.311394659925e+03
347                 	8.311394659870e+03
348                 	8.311394659771e+03
349                 	8.311394659821e+03
350                 	8.311394659729e+03
351                 	8.311394659933e+03
352                 	8.311394659990e+03
353                 	8.311394659883e+03
354                 	8.311394659862e+03
355                 	8.311394659904e+03
356                 	8.311394659792e+03
357                 	8.311394659851e+03
358                 	8.311394659913e+03
359                 	8.311394659936e+03
360                 	8.311394659860e+03
361                 	8.311394659707e+03
362                 	8.311394659736e+03
363                 	8.311394660115e+03
364                 	8.311394660170e+03
365                 	8.311394659896e+03
366                 	8.311394659857e+03
367                 	8.311394659598e+03
368                 	8.311394659933e+03
369                 	8.311394660041e+03
370                 	8.311394659873e+03
371                 	8.311394659834e+03
372                 	8.311394660005e+03
373                 	8.311394660041e+03
374                 	8.311394659959e+03
375                 	8.311394659760e+03
376                 	8.311394659895e+03
377                 	8.311394659923e+03
378                 	8.311394659857e+03
379                 	8.311394659898e+03
380                 	8.311394659971e+03
381                 	8.311394660064e+03
382                 	8.311394660030e+03
383                 	8.311394659912e+03
384                 	8.311394659566e+03
385                 	8.311394659800e+03
386                 	8.311394659978e+03
387                 	8.311394660217e+03
388                 	8.311394660110e+03
389                 	8.311394659814e+03
390                 	8.311394659597e+03
391                 	8.311394659847e+03
392                 	8.311394660076e+03
393                 	8.311394660249e+03
394                 	8.311394659982e+03
395                 	8.311394659720e+03
396                 	8.311394659601e+03
397                 	8.311394659966e+03
398                 	8.311394660114e+03
399                 	8.311394659959e+03
400                 	8.311394659909e+03
401                 	8.311394659784e+03
402                 	8.311394659863e+03
403                 	8.311394660006e+03
404                 	8.311394659871e+03
405                 	8.311394659986e+03
406                 	8.311394660023e+03
407                 	8.311394659757e+03
408                 	8.311394659890e+03
409                 	8.311394660056e+03
410                 	8.311394659992e+03
411                 	8.311394659897e+03
412                 	8.311394659763e+03
413                 	8.311394659868e+03
414                 	8.311394659921e+03
415                 	8.311394659970e+03
416                 	8.311394660052e+03
417                 	8.311394659919e+03
418                 	8.311394659854e+03
419                 	8.311394659850e+03
420                 	8.311394659888e+03
421                 	8.311394659903e+03
422                 	8.311394659868e+03
423                 	8.311394660070e+03
424                 	8.311394660005e+03
425                 	8.311394659907e+03
426                 	8.311394659822e+03
427                 	8.311394659824e+03
428                 	8.311394659964e+03
429                 	8.311394659896e+03
430                 	8.311394659887e+03
431                 	8.311394659930e+03
432                 	8.311394659952e+03
433                 	8.311394659915e+03
434                 	8.311394660052e+03
435                 	8.311394659904e+03
436                 	8.311394659675e+03
437                 	8.311394659889e+03
438                 	8.311394660012e+03
439                 	8.311394659958e+03
440                 	8.311394660105e+03
441                 	8.311394660083e+03
442                 	8.311394659726e+03
443                 	8.311394659724e+03
444                 	8.311394659892e+03
445                 	8.311394660110e+03
446                 	8.311394659937e+03
447                 	8.311394659917e+03
448                 	8.311394659805e+03
449                 	8.311394659945e+03
450                 	8.311394659865e+03
451                 	8.311394659862e+03
452                 	8.311394659894e+03
453                 	8.311394660006e+03
454                 	8.311394659939e+03
455                 	8.311394659815e+03
456                 	8.311394659849e+03
457                 	8.311394659972e+03
458                 	8.311394660116e+03
459                 	8.311394659758e+03
460                 	8.311394659888e+03
461                 	8.311394659906e+03
462                 	8.311394659894e+03
463                 	8.311394659931e+03
464                 	8.311394659867e+03
465                 	8.311394660054e+03
466                 	8.311394659929e+03
467                 	8.311394659914e+03
468                 	8.311394659825e+03
469                 	8.311394659870e+03
470                 	8.311394659896e+03
471                 	8.311394660034e+03
472                 	8.311394659994e+03
473                 	8.311394659758e+03
474                 	8.311394659847e+03
475                 	8.311394659960e+03
476                 	8.311394660034e+03
477                 	8.311394660050e+03
478                 	8.311394659889e+03
479                 	8.311394659839e+03
480                 	8.311394659847e+03
481                 	8.311394660012e+03
482                 	8.311394659893e+03
483                 	8.311394659752e+03
484                 	8.311394659843e+03
485                 	8.311394659994e+03
486                 	8.311394660067e+03
487                 	8.311394659904e+03
488                 	8.311394659949e+03
489                 	8.311394659910e+03
490                 	8.311394659934e+03
491                 	8.311394659865e+03
492                 	8.311394659754e+03
493                 	8.311394659950e+03
494                 	8.311394659909e+03
495                 	8.311394660071e+03
496                 	8.311394660028e+03
497                 	8.311394659834e+03
498                 	8.311394659678e+03
499                 	8.311394659976e+03
500                 	8.311394660116e+03
501                 	8.311394659945e+03
502                 	8.311394659838e+03
503                 	8.311394659773e+03
504                 	8.311394659858e+03
505                 	8.311394660054e+03
506                 	8.311394659968e+03
507                 	8.311394659797e+03
508                 	8.311394659907e+03
509                 	8.311394659967e+03
510                 	8.311394659973e+03
511                 	8.311394660009e+03
512                 	8.311394659751e+03
513                 	8.311394659905e+03
514                 	8.311394660023e+03
515                 	8.311394659940e+03
516                 	8.311394659858e+03
517                 	8.311394659958e+03
518                 	8.311394659800e+03
519                 	8.311394660009e+03
520                 	8.311394659958e+03
521                 	8.311394659678e+03
522                 	8.311394659945e+03
523                 	8.311394660086e+03
524                 	8.311394660003e+03
525                 	8.311394660018e+03
526                 	8.311394659738e+03
527                 	8.311394659837e+03
528                 	8.311394659826e+03
529                 	8.311394659735e+03
530                 	8.311394660090e+03
531                 	8.311394660189e+03
532                 	8.311394659950e+03
533                 	8.311394659696e+03
534                 	8.311394659842e+03
535                 	8.311394659934e+03
536                 	8.311394660134e+03
537                 	8.311394660064e+03
538                 	8.311394659889e+03
539                 	8.311394659594e+03
540                 	8.311394659828e+03
541                 	8.311394660133e+03
542                 	8.311394660067e+03
543                 	8.311394659821e+03
544                 	8.311394659747e+03
545                 	8.311394660057e+03
546                 	8.311394659948e+03
547                 	8.311394659922e+03
548                 	8.311394659756e+03
549                 	8.311394659824e+03
550                 	8.311394659928e+03
551                 	8.311394660150e+03
552                 	8.311394660059e+03
553                 	8.311394659682e+03
554                 	8.311394659803e+03
555                 	8.311394659902e+03
556                 	8.311394660085e+03
557                 	8.311394659872e+03
558                 	8.311394659834e+03
559                 	8.311394660075e+03
560                 	8.311394660001e+03
561                 	8.311394659822e+03
562                 	8.311394659745e+03
563                 	8.311394659914e+03
564                 	8.311394659959e+03
565                 	8.311394659986e+03
566                 	8.311394659905e+03
567                 	8.311394659947e+03
568                 	8.311394659899e+03
569                 	8.311394659736e+03
570                 	8.311394659958e+03
571                 	8.311394659975e+03
572                 	8.311394660002e+03
573                 	8.311394659868e+03
574                 	8.311394659910e+03
575                 	8.311394659951e+03
576                 	8.311394659986e+03
577                 	8.311394659936e+03
578                 	8.311394659900e+03
579                 	8.311394659697e+03
580                 	8.311394659904e+03
581                 	8.311394660156e+03
582                 	8.311394659938e+03
583                 	8.311394659789e+03
584                 	8.311394659810e+03
585                 	8.311394659874e+03
586                 	8.311394659959e+03
587                 	8.311394660115e+03
588                 	8.311394659917e+03
589                 	8.311394659787e+03
590                 	8.311394659822e+03
591                 	8.311394659813e+03
592                 	8.311394660102e+03
593                 	8.311394660043e+03
594                 	8.311394659937e+03
595                 	8.311394659791e+03
596                 	8.311394659792e+03
597                 	8.311394659856e+03
598                 	8.311394660061e+03
599                 	8.311394660022e+03
600                 	8.311394659885e+03
601                 	8.311394659925e+03
602                 	8.311394659995e+03
603                 	8.311394659947e+03
604                 	8.311394659817e+03
605                 	8.311394659843e+03
606                 	8.311394660058e+03
607                 	8.311394659966e+03
608                 	8.311394659823e+03
609                 	8.311394659860e+03
610                 	8.311394659744e+03
611                 	8.311394659938e+03
612                 	8.311394660027e+03
613                 	8.311394660091e+03
614                 	8.311394659939e+03
615                 	8.311394659622e+03
616                 	8.311394659809e+03
617                 	8.311394659993e+03
618                 	8.311394660258e+03
619                 	8.311394660007e+03
620                 	8.311394659688e+03
621                 	8.311394659736e+03
622                 	8.311394659915e+03
623                 	8.311394659964e+03
624                 	8.311394660086e+03
625                 	8.311394660102e+03
626                 	8.311394659691e+03
627                 	8.311394659732e+03
628                 	8.311394659924e+03
629                 	8.311394659970e+03
630                 	8.311394660053e+03
631                 	8.311394659943e+03
632                 	8.311394659794e+03
633                 	8.311394659812e+03
634                 	8.311394659896e+03
635                 	8.311394660105e+03
636                 	8.311394659933e+03
637                 	8.311394659961e+03
638                 	8.311394659894e+03
639                 	8.311394659805e+03
640                 	8.311394659743e+03
641                 	8.311394660006e+03
642                 	8.311394660182e+03
643                 	8.311394659985e+03
644                 	8.311394659726e+03
645                 	8.311394659909e+03
646                 	8.311394659871e+03
647                 	8.311394659926e+03
648                 	8.311394659870e+03
649                 	8.311394659914e+03
650                 	8.311394660083e+03
651                 	8.311394659911e+03
652                 	8.311394659865e+03
653                 	8.311394659770e+03
654                 	8.311394659881e+03
655                 	8.311394660146e+03
656                 	8.311394659869e+03
657                 	8.311394659921e+03
658                 	8.311394659879e+03
659                 	8.311394659913e+03
660                 	8.311394659911e+03
661                 	8.311394659861e+03
662                 	8.311394659929e+03
663                 	8.311394659992e+03
664                 	8.311394659980e+03
665                 	8.311394659858e+03
666                 	8.311394659881e+03
667                 	8.311394659926e+03
668                 	8.311394659813e+03
669                 	8.311394659880e+03
670                 	8.311394659950e+03
671                 	8.311394660061e+03
672                 	8.311394659937e+03
673                 	8.311394659886e+03
674                 	8.311394659918e+03
675                 	8.311394659839e+03
676                 	8.311394660017e+03
677                 	8.311394659722e+03
678                 	8.311394660045e+03
679                 	8.311394660032e+03
680                 	8.311394659887e+03
681                 	8.311394659817e+03
682                 	8.311394659688e+03
683                 	8.311394660032e+03
684                 	8.311394659997e+03
685                 	8.311394659844e+03
686                 	8.311394659915e+03
687                 	8.311394659996e+03
688                 	8.311394659974e+03
689                 	8.311394659913e+03
690                 	8.311394659946e+03
691                 	8.311394659943e+03
692                 	8.311394659907e+03
693                 	8.311394659775e+03
694                 	8.311394659866e+03
695                 	8.311394660150e+03
696                 	8.311394659972e+03
697                 	8.311394659753e+03
698                 	8.311394659741e+03
699                 	8.311394659910e+03
700                 	8.311394660070e+03
701                 	8.311394660095e+03
702                 	8.311394660024e+03
703                 	8.311394659696e+03
704                 	8.311394659554e+03
705                 	8.311394659906e+03
706                 	8.311394660082e+03
707                 	8.311394659991e+03
708                 	8.311394659969e+03
709                 	8.311394659862e+03
710                 	8.311394659838e+03
711                 	8.311394660141e+03
712                 	8.311394660009e+03
713                 	8.311394659769e+03
714                 	8.311394659761e+03
715                 	8.311394659937e+03
716                 	8.311394660037e+03
717                 	8.311394660043e+03
718                 	8.311394659966e+03
719                 	8.311394659686e+03
720                 	8.311394659894e+03
721                 	8.311394659897e+03
722                 	8.311394659974e+03
723                 	8.311394660098e+03
724                 	8.311394659800e+03
725                 	8.311394659727e+03
726                 	8.311394660027e+03
727                 	8.311394660127e+03
728                 	8.311394659774e+03
729                 	8.311394659773e+03
730                 	8.311394659904e+03
731                 	8.311394660098e+03
732                 	8.311394659799e+03
733                 	8.311394659881e+03
734                 	8.311394659934e+03
735                 	8.311394660005e+03
736                 	8.311394659994e+03
737                 	8.311394659825e+03
738                 	8.311394659793e+03
739                 	8.311394659952e+03
740                 	8.311394660033e+03
741                 	8.311394659884e+03
742                 	8.311394659918e+03
743                 	8.311394659909e+03
744                 	8.311394659887e+03
745                 	8.311394659864e+03
746                 	8.311394659914e+03
747                 	8.311394659879e+03
748                 	8.311394659900e+03
749                 	8.311394660086e+03
750                 	8.311394660079e+03
751                 	8.311394659856e+03
752                 	8.311394659672e+03
753                 	8.311394659832e+03
754                 	8.311394659952e+03
755                 	8.311394660051e+03
756                 	8.311394659869e+03
757                 	8.311394660002e+03
758                 	8.311394660022e+03
759                 	8.311394659856e+03
760                 	8.311394659561e+03
761                 	8.311394659919e+03
762                 	8.311394660251e+03
763                 	8.311394659957e+03
764                 	8.311394659986e+03
765                 	8.311394659865e+03
766                 	8.311394659732e+03
767                 	8.311394659778e+03
768                 	8.311394659950e+03
769                 	8.311394660063e+03
770                 	8.311394660005e+03
771                 	8.311394659938e+03
772                 	8.311394659883e+03
773                 	8.311394659796e+03
774                 	8.311394659931e+03
775                 	8.311394659900e+03
776                 	8.311394659981e+03
777                 	8.311394659934e+03
778                 	8.311394659927e+03
779                 	8.311394659761e+03
780                 	8.311394660063e+03
781                 	8.311394659958e+03
782                 	8.311394659750e+03
783                 	8.311394659925e+03
784                 	8.311394659843e+03
785                 	8.311394660070e+03
786                 	8.311394659989e+03
787                 	8.311394659773e+03
788                 	8.311394659648e+03
789                 	8.311394660196e+03
790                 	8.311394660132e+03
791                 	8.311394659962e+03
792                 	8.311394659698e+03
793                 	8.311394659885e+03
794                 	8.311394659889e+03
795                 	8.311394659793e+03
796                 	8.311394660024e+03
797                 	8.311394660035e+03
798                 	8.311394659943e+03
799                 	8.311394659798e+03
800                 	8.311394659881e+03
801                 	8.311394659839e+03
802                 	8.311394660080e+03
803                 	8.311394660007e+03
804                 	8.311394659977e+03
805                 	8.311394659952e+03
806                 	8.311394659839e+03
807                 	8.311394659826e+03
808                 	8.311394659892e+03
809                 	8.311394659812e+03
810                 	8.311394659952e+03
811                 	8.311394660048e+03
812                 	8.311394659908e+03
813                 	8.311394659820e+03
814                 	8.311394659938e+03
815                 	8.311394660066e+03
816                 	8.311394659734e+03
817                 	8.311394659863e+03
818                 	8.311394660047e+03
819                 	8.311394660099e+03
820                 	8.311394659851e+03
821                 	8.311394659680e+03
822                 	8.311394659959e+03
823                 	8.311394659988e+03
824                 	8.311394660040e+03
825                 	8.311394659848e+03
826                 	8.311394659742e+03
827                 	8.311394659988e+03
828                 	8.311394659887e+03
829                 	8.311394659929e+03
830                 	8.311394659839e+03
831                 	8.311394659881e+03
832                 	8.311394660041e+03
833                 	8.311394659963e+03
834                 	8.311394660033e+03
835                 	8.311394659951e+03
836                 	8.311394659736e+03
837                 	8.311394659804e+03
838                 	8.311394659944e+03
839                 	8.311394659930e+03
840                 	8.311394660091e+03
841                 	8.311394660050e+03
842                 	8.311394659584e+03
843                 	8.311394659776e+03
844                 	8.311394660135e+03
845                 	8.311394660104e+03
846                 	8.311394659824e+03
847                 	8.311394659775e+03
848                 	8.311394659922e+03
849                 	8.311394659996e+03
850                 	8.311394659882e+03
851                 	8.311394659892e+03
852                 	8.311394659884e+03
853                 	8.311394659974e+03
854                 	8.311394659881e+03
855                 	8.311394659944e+03
856                 	8.311394660023e+03
857                 	8.311394660071e+03
858                 	8.311394659839e+03
859                 	8.311394659654e+03
860                 	8.311394659802e+03
861                 	8.311394659940e+03
862                 	8.311394660055e+03
863                 	8.311394660118e+03
864                 	8.311394660011e+03
865                 	8.311394659804e+03
866                 	8.311394659750e+03
867                 	8.311394659947e+03
868                 	8.311394659958e+03
869                 	8.311394659810e+03
870                 	8.311394659807e+03
871                 	8.311394660055e+03
872                 	8.311394660092e+03
873                 	8.311394659776e+03
874                 	8.311394659677e+03
875                 	8.311394659997e+03
876                 	8.311394660105e+03
877                 	8.311394659984e+03
878                 	8.311394659756e+03
879                 	8.311394659836e+03
880                 	8.311394660024e+03
881                 	8.311394660014e+03
882                 	8.311394659861e+03
883                 	8.311394659899e+03
884                 	8.311394659987e+03
885                 	8.311394659904e+03
886                 	8.311394659924e+03
887                 	8.311394659717e+03
888                 	8.311394659972e+03
889                 	8.311394659998e+03
890                 	8.311394659963e+03
891                 	8.311394659905e+03
892                 	8.311394659743e+03
893                 	8.311394660083e+03
894                 	8.311394659929e+03
895                 	8.311394659868e+03
896                 	8.311394659978e+03
897                 	8.311394659733e+03
898                 	8.311394659834e+03
899                 	8.311394660123e+03
900                 	8.311394660156e+03
901                 	8.311394659868e+03
902                 	8.311394659835e+03
903                 	8.311394659762e+03
904                 	8.311394659809e+03
905                 	8.311394660051e+03
906                 	8.311394660029e+03
907                 	8.311394659956e+03
908                 	8.311394659898e+03
909                 	8.311394659803e+03
910                 	8.311394659825e+03
911                 	8.311394660058e+03
912                 	8.311394660016e+03
913                 	8.311394659816e+03
914                 	8.311394659913e+03
915                 	8.311394659897e+03
916                 	8.311394659900e+03
917                 	8.311394659904e+03
918                 	8.311394659742e+03
919                 	8.311394660034e+03
920                 	8.311394659969e+03
921                 	8.311394659928e+03
922                 	8.311394659886e+03
923                 	8.311394659962e+03
924                 	8.311394659838e+03
925                 	8.311394660023e+03
926                 	8.311394660058e+03
927                 	8.311394659792e+03
928                 	8.311394659848e+03
929                 	8.311394659844e+03
930                 	8.311394659927e+03
931                 	8.311394660118e+03
932                 	8.311394659854e+03
933                 	8.311394659720e+03
934                 	8.311394659894e+03
935                 	8.311394659958e+03
936                 	8.311394659924e+03
937                 	8.311394659839e+03
938                 	8.311394659996e+03
939                 	8.311394659985e+03
940                 	8.311394660095e+03
941                 	8.311394659881e+03
942                 	8.311394659720e+03
943                 	8.311394659825e+03
944                 	8.311394659966e+03
945                 	8.311394660011e+03
946                 	8.311394659810e+03
947                 	8.311394659935e+03
948                 	8.311394660042e+03
949                 	8.311394659918e+03
950                 	8.311394659855e+03
951                 	8.311394659848e+03
952                 	8.311394660059e+03
953                 	8.311394659959e+03
954                 	8.311394659814e+03
955                 	8.311394659974e+03
956                 	8.311394659749e+03
957                 	8.311394659911e+03
958                 	8.311394660071e+03
959                 	8.311394660094e+03
960                 	8.311394659860e+03
961                 	8.311394659590e+03
962                 	8.311394659932e+03
963                 	8.311394660041e+03
964                 	8.311394660108e+03
965                 	8.311394659870e+03
966                 	8.311394659709e+03
967                 	8.311394659929e+03
968                 	8.311394659985e+03
969                 	8.311394659989e+03
970                 	8.311394659781e+03
971                 	8.311394659915e+03
972                 	8.311394659908e+03
973                 	8.311394659864e+03
974                 	8.311394660016e+03
975                 	8.311394660017e+03
976                 	8.311394659895e+03
977                 	8.311394659896e+03
978                 	8.311394659911e+03
979                 	8.311394659648e+03
980                 	8.311394659905e+03
981                 	8.311394660173e+03
982                 	8.311394660069e+03
983                 	8.311394659812e+03
984                 	8.311394659634e+03
985                 	8.311394659858e+03
986                 	8.311394660108e+03
987                 	8.311394660046e+03
988                 	8.311394659959e+03
989                 	8.311394659803e+03
990                 	8.311394659895e+03
991                 	8.311394659877e+03
992                 	8.311394659922e+03
