xc,cf
-2.025045238095238176e+00,2.403862501465138610e-03
-2.021295238095238034e+00,2.379173453490673884e-03
-2.015297619047619282e+00,1.731002535215103288e-03
-2.009300000000000086e+00,1.231828353286513024e-03
-2.003302380952380890e+00,8.116541203394597292e-04
-1.997304761904761916e+00,4.157135225224776608e-04
-1.991307142857142942e+00,-1.095866766998483603e-06
-1.985307142857142937e+00,-3.773270574589359392e-04
-1.979309523809523963e+00,-2.356452856638496828e-04
-1.973311904761904989e+00,7.493476377822789005e-05
-1.967314285714285793e+00,-7.385745383350427557e-04
-1.961316666666666597e+00,-2.494544707403782702e-03
-1.955319047619047845e+00,-3.117759669078136973e-03
-1.949321428571428649e+00,-2.106809881680475876e-03
-1.943323809523809675e+00,-1.741028290507437050e-03
-1.937323809523809448e+00,-9.752490903908009367e-04
-1.931326190476190696e+00,8.271915387742007520e-05
-1.925328571428571500e+00,1.660099926697623969e-03
-1.919330952380952526e+00,3.577826732650958227e-03
-1.913333333333333330e+00,4.921344668980334042e-03
-1.907335714285714356e+00,5.480484878445281670e-03
-1.901338095238095383e+00,6.238555423785565462e-03
-1.895340476190476187e+00,6.583234551656105653e-03
-1.889340476190476181e+00,4.338332819210344825e-03
-1.883342857142857207e+00,2.862928657687643756e-03
-1.877345238095238233e+00,2.303237949180021553e-03
-1.871347619047619260e+00,2.859342073015677665e-03
-1.865350000000000064e+00,2.965054570998235193e-03
-1.859352380952380868e+00,7.731375373203767986e-04
-1.853354761904762116e+00,-3.730681966833406752e-03
-1.847357142857142920e+00,-6.659420282804338204e-03
-1.841357142857142914e+00,-8.198882514747271935e-03
-1.835359523809523719e+00,-1.228094968869833728e-02
-1.829361904761904967e+00,-8.136158987460794662e-03
-1.823364285714285771e+00,-5.309112858281984058e-03
-1.817366666666666797e+00,5.071013681430942138e-03
-1.811369047619047601e+00,-1.644047040977470245e-02
-1.805371428571428627e+00,9.941445529858526989e-03
-1.799373809523809653e+00,5.361860675643646129e-02
-1.793376190476190679e+00,8.387536868492697154e-03
-1.787376190476190452e+00,-6.300678406661855413e-02
-1.781378571428571478e+00,-7.029689275264626447e-02
-1.775380952380952504e+00,-8.874411567264818557e-02
-1.769383333333333530e+00,-7.745905211572524929e-02
