xc,cf
-2.025421428571428706e+00,1.424075964419571280e-02
-2.024669047619047646e+00,6.448295559044316637e-03
-2.022795238095238091e+00,7.192069811064251070e-03
-2.019797619047619008e+00,7.030740227982459033e-03
-2.016797619047619339e+00,4.274708475308581015e-03
-2.013797619047619225e+00,3.399765315029713592e-03
-2.010797619047619111e+00,3.192177130574143113e-03
-2.007800000000000029e+00,2.909671030947408223e-03
-2.004799999999999915e+00,2.688887551256835800e-03
-2.001802380952380833e+00,2.546541844252707062e-03
-1.998804761904761973e+00,2.444132340526192215e-03
-1.995804761904762081e+00,2.374002098847373919e-03
-1.992807142857142999e+00,2.331913944766579334e-03
-1.989807142857142885e+00,2.306707761327784090e-03
-1.986807142857142772e+00,2.287657158093433542e-03
-1.983809523809523911e+00,2.269857689046977586e-03
-1.980809523809524020e+00,2.251574448114536040e-03
-1.977811904761904938e+00,2.234041887694831249e-03
-1.974811904761904824e+00,2.218210869770663885e-03
-1.971811904761904932e+00,2.203380759196813064e-03
-1.968814285714285850e+00,2.193088095277728571e-03
-1.965816666666666768e+00,2.185197608999402824e-03
-1.962816666666666654e+00,2.179392346367568789e-03
-1.959816666666666762e+00,2.174771490766942532e-03
-1.956816666666666871e+00,2.171151542516632817e-03
-1.953819047619047788e+00,2.168265592989887611e-03
-1.950821428571428706e+00,2.166547368705178372e-03
-1.947821428571428592e+00,2.164228600010279554e-03
-1.944823809523809732e+00,2.161609559110285513e-03
-1.941823809523809619e+00,2.160625333549141217e-03
-1.938823809523809505e+00,2.158373292010929648e-03
-1.935826190476190423e+00,2.155320524592465453e-03
-1.932826190476190531e+00,2.150716350781011442e-03
-1.929828571428571671e+00,2.147213175054904846e-03
-1.926828571428571557e+00,2.143810090063829991e-03
-1.923830952380952475e+00,2.140723959067021304e-03
-1.920830952380952583e+00,2.137771282383589284e-03
-1.917833333333333501e+00,2.134768560332640525e-03
-1.914833333333333387e+00,2.132683336686148814e-03
-1.911833333333333274e+00,2.129930841472778974e-03
-1.908835714285714191e+00,2.126777983319283038e-03
-1.905835714285714522e+00,2.124092215262601748e-03
-1.902838095238095439e+00,2.121156220368340672e-03
-1.899838095238095326e+00,2.118420406944143512e-03
-1.896840476190476243e+00,2.115200821633959893e-03
-1.893840476190476352e+00,2.112598462523137665e-03
-1.890840476190476238e+00,2.109896012677284129e-03
-1.887840476190476124e+00,2.107276971777290089e-03
-1.884842857142857042e+00,2.105258475287486060e-03
-1.881842857142857373e+00,2.103490205635260516e-03
-1.878845238095238290e+00,2.102289116814881360e-03
-1.875847619047619208e+00,2.100570892530172120e-03
-1.872847619047619094e+00,2.098669168564571211e-03
-1.869850000000000012e+00,2.096583944918079066e-03
-1.866850000000000120e+00,2.094298539801523872e-03
-1.863850000000000007e+00,2.092213316155031727e-03
-1.860852380952380924e+00,2.090194819665227698e-03
-1.857852380952381033e+00,2.088243050332111352e-03
-1.854854761904761951e+00,2.086007690583071596e-03
-1.851854761904762059e+00,2.084072603039127062e-03
-1.848857142857142977e+00,2.081653743609196503e-03
-1.845857142857142863e+00,2.079601883541048416e-03
-1.842857142857142971e+00,2.077366523792009093e-03
-1.839857142857142858e+00,2.075564890561439925e-03
-1.836859523809523775e+00,2.073829984487558873e-03
-1.833859523809523884e+00,2.071944942311129776e-03
-1.830861904761904801e+00,2.070293445183108219e-03
-1.827864285714285941e+00,2.068441766585023180e-03
-1.824864285714285828e+00,2.067040496294580976e-03
-1.821866666666666745e+00,2.065155454118151879e-03
-1.818866666666666854e+00,2.063937683508600476e-03
-1.815866666666666740e+00,2.062269504591407107e-03
-1.812869047619047658e+00,2.061118461138543387e-03
-1.809869047619047544e+00,2.059433600432177772e-03
-1.806871428571428462e+00,2.058199148033454558e-03
-1.803871428571428792e+00,2.056480923748744884e-03
-1.800873809523809710e+00,2.055079653458302680e-03
-1.797873809523809596e+00,2.053311383806077136e-03
-1.794876190476190514e+00,2.051793340991430944e-03
-1.791876190476190622e+00,2.049991707760862210e-03
-1.788876190476190509e+00,2.048206756319465287e-03
-1.785876190476190395e+00,2.046621986348130980e-03
-1.782878571428571313e+00,2.044786989539218187e-03
-1.779878571428571643e+00,2.043152174200368442e-03
-1.776880952380952561e+00,2.041150359499735792e-03
-1.773883333333333479e+00,2.039398771636682494e-03
-1.770883333333333365e+00,2.037246820833503100e-03
-1.767883333333333473e+00,2.035445187602933931e-03
-1.764885714285714391e+00,2.033610190794021139e-03
-1.761885714285714277e+00,2.031808557563451970e-03
-1.758888095238095195e+00,2.030223787592118096e-03
-1.755888095238095303e+00,2.028555608674924293e-03
-1.752890476190476443e+00,2.026937475125246794e-03
-1.749890476190476329e+00,2.025202569051365309e-03
-1.746892857142857247e+00,2.023517708344999694e-03
-1.743892857142857133e+00,2.021766120481946396e-03
-1.740892857142857242e+00,2.020231395878128392e-03
-1.737895238095238160e+00,2.018613262328450460e-03
-1.734895238095238046e+00,2.017028492357116586e-03
-1.731897619047618964e+00,2.015360313439923216e-03
-1.728897619047619294e+00,2.013642089155213543e-03
-1.725897619047619180e+00,2.011890501292160245e-03
-1.722900000000000098e+00,2.010339094899170429e-03
-1.719899999999999984e+00,2.008704279560320684e-03
-1.716902380952381124e+00,2.007236282113190363e-03
-1.713902380952381010e+00,2.005484694250137066e-03
-1.710904761904761928e+00,2.003799833543771450e-03
-1.707904761904761815e+00,2.002098291048234023e-03
-1.704907142857142732e+00,2.000363384974352971e-03
-1.701907142857143063e+00,1.998845342159706780e-03
-1.698909523809523980e+00,1.997227208610028847e-03
-1.695909523809523867e+00,1.995759211162898093e-03
-1.692909523809523975e+00,1.994057668667360665e-03
-1.689911904761904893e+00,1.992422853328510921e-03
-1.686911904761904779e+00,1.990621220097942186e-03
-1.683914285714285697e+00,1.988986404759092441e-03
-1.680914285714285583e+00,1.987218135106866897e-03
-1.677916666666666945e+00,1.985716774081392952e-03
-1.674916666666666831e+00,1.983865095483308347e-03
-1.671916666666666718e+00,1.982363734457833968e-03
-1.668919047619047635e+00,1.980462010492233058e-03
-1.665919047619047744e+00,1.978943967677587300e-03
-1.662919047619047630e+00,1.977209061603705381e-03
-1.659921428571428548e+00,1.975674336999887811e-03
-1.656921428571428656e+00,1.974256384920273361e-03
-1.653923809523809796e+00,1.972755023894798548e-03
-1.650926190476190714e+00,1.971553935074419391e-03
-1.647926190476190600e+00,1.970085937627289070e-03
-1.644926190476190486e+00,1.968851485228565856e-03
-1.641928571428571404e+00,1.967300078835576040e-03
-1.638928571428571512e+00,1.965882126755961155e-03
-1.635930952380952430e+00,1.964364083941314964e-03
-1.632930952380952316e+00,1.963062904385904067e-03
-1.629930952380952647e+00,1.961761724830493169e-03
-1.626933333333333564e+00,1.960543954220941767e-03
-1.623933333333333451e+00,1.959359547189733989e-03
-1.620935714285714369e+00,1.958008322266807221e-03
-1.617935714285714477e+00,1.956790551657256252e-03
-1.614938095238095395e+00,1.955472690312673109e-03
-1.611938095238095281e+00,1.954221556124778082e-03
-1.608940476190476199e+00,1.953070512671914363e-03
-1.605940476190476085e+00,1.951886105640706802e-03
-1.602940476190476415e+00,1.950768425766187140e-03
-1.599942857142857333e+00,1.949634064102495450e-03
-1.596942857142857219e+00,1.948399611703772235e-03
-1.593942857142857328e+00,1.947248568250908732e-03
-1.590945238095238246e+00,1.945964070484669647e-03
-1.587945238095238132e+00,1.944746299875118462e-03
-1.584947619047619050e+00,1.943411756741363506e-03
-1.581949999999999967e+00,1.942193986131812320e-03
-1.578950000000000298e+00,1.940826079419713523e-03
-1.575952380952381215e+00,1.939658354177677992e-03
-1.572952380952381102e+00,1.938473947146470214e-03
-1.569952380952380988e+00,1.937356267271950552e-03
-1.566952380952381096e+00,1.936288632764946761e-03
-1.563954761904762014e+00,1.935170952890427100e-03
-1.560957142857142932e+00,1.934003227648391785e-03
-1.557957142857142818e+00,1.932868865984700094e-03
