xc,cp
-2.025421428571428706e+00,-1.749813106751488267e-01
-2.024669047619047646e+00,3.782060016821869181e-02
-2.022795238095238091e+00,1.257151123183401775e-01
-2.019797619047619008e+00,-1.602449523980513033e-02
-2.016797619047619339e+00,-1.002385549318971815e-02
-2.013797619047619225e+00,3.243088026305067373e-03
-2.010797619047619111e+00,2.308573555285943328e-04
-2.007800000000000029e+00,-8.571289342650646953e-04
-2.004799999999999915e+00,-4.324105819475761625e-04
-2.001802380952380833e+00,-2.832753867504698530e-04
-1.998804761904761973e+00,-1.786805686424323665e-04
-1.995804761904762081e+00,1.125834702995686737e-04
-1.992807142857142999e+00,4.176933942542768630e-04
-1.989807142857142885e+00,7.134615162727019760e-04
-1.986807142857142772e+00,8.701035165971797479e-04
-1.983809523809523911e+00,9.858751334504149873e-04
-1.980809523809524020e+00,1.006060098348457660e-03
-1.977811904761904938e+00,1.040257766150926716e-03
-1.974811904761904824e+00,1.016069171851619610e-03
-1.971811904761904932e+00,1.032917778915274244e-03
-1.968814285714285850e+00,1.070952258227288309e-03
-1.965816666666666768e+00,1.064279542558514832e-03
-1.962816666666666654e+00,1.104649472354600395e-03
-1.959816666666666762e+00,1.120663989959657259e-03
-1.956816666666666871e+00,1.166372092290761777e-03
-1.953819047619047788e+00,1.160700283972304842e-03
-1.950821428571428706e+00,1.180384795195187943e-03
-1.947821428571428592e+00,1.135677600214399967e-03
-1.944823809523809732e+00,1.152693025169773591e-03
-1.941823809523809619e+00,1.134843510755802198e-03
-1.938823809523809505e+00,1.097142667227228932e-03
-1.935826190476190423e+00,1.058107280564898108e-03
-1.932826190476190531e+00,1.033418232590434032e-03
-1.929828571428571671e+00,1.008228730940810385e-03
-1.926828571428571557e+00,9.736974273549033488e-04
-1.923830952380952475e+00,9.304915933995893187e-04
-1.920830952380952583e+00,9.041343665079297053e-04
-1.917833333333333501e+00,8.674344303296702705e-04
-1.914833333333333387e+00,8.474162833233463707e-04
-1.911833333333333274e+00,8.369067561450275593e-04
-1.908835714285714191e+00,8.210590564316897931e-04
-1.905835714285714522e+00,8.052113567183490994e-04
-1.902838095238095439e+00,7.636737016802276797e-04
-1.899838095238095326e+00,7.096247047631567498e-04
-1.896840476190476243e+00,6.744261296103710437e-04
-1.893840476190476352e+00,6.437316375340093426e-04
-1.890840476190476238e+00,6.180416822092286164e-04
-1.887840476190476124e+00,6.028612540627667016e-04
-1.884842857142857042e+00,5.648267747507525281e-04
-1.881842857142857373e+00,5.311295606234434780e-04
-1.878845238095238290e+00,5.022700653559934855e-04
-1.875847619047619208e+00,4.914269023942336584e-04
-1.872847619047619094e+00,4.608992282095910015e-04
-1.869850000000000012e+00,4.507233368147100616e-04
-1.866850000000000120e+00,4.205292984135082577e-04
-1.863850000000000007e+00,4.065165955090821459e-04
-1.860852380952380924e+00,3.789916433753868379e-04
-1.857852380952381033e+00,3.631439436620460901e-04
-1.854854761904761951e+00,3.401230746047748414e-04
-1.851854761904762059e+00,3.404567103882157487e-04
-1.848857142857142977e+00,3.197712918150130159e-04
-1.845857142857142863e+00,3.097622183118510660e-04
-1.842857142857142971e+00,2.889099818469323790e-04
-1.839857142857142858e+00,2.668900201399778890e-04
-1.836859523809523775e+00,2.462046015667751562e-04
-1.833859523809523884e+00,2.248519114266995535e-04
-1.830861904761904801e+00,2.043333107452187652e-04
