xc,cp
-2.025421428571428706e+00,-1.750348021153432243e-01
-2.024669047619047646e+00,3.776727554591605140e-02
-2.022795238095238091e+00,1.256611204244706681e-01
-2.019797619047619008e+00,-1.607720263590842538e-02
-2.016797619047619339e+00,-1.007559534552103161e-02
-2.013797619047619225e+00,3.193266579728517521e-03
-2.010797619047619111e+00,1.825372699775213814e-04
-2.007800000000000029e+00,-9.014453904148735661e-04
-2.004799999999999915e+00,-4.745584055050264542e-04
-2.001802380952380833e+00,-3.194177662060283199e-04
-1.998804761904761973e+00,-2.123206797222003731e-04
-1.995804761904762081e+00,8.544925699685534373e-05
-1.992807142857142999e+00,3.922273598687591790e-04
-1.989807142857142885e+00,6.938341080973571811e-04
-1.986807142857142772e+00,8.494752010715180858e-04
-1.983809523809523911e+00,9.737545304024415463e-04
-1.980809523809524020e+00,9.891017764406223427e-04
-1.977811904761904938e+00,1.030305795695308927e-03
-1.974811904761904824e+00,1.011622191822736730e-03
-1.971811904761904932e+00,1.032974881962812333e-03
-1.968814285714285850e+00,1.075847080134688600e-03
-1.965816666666666768e+00,1.069508000249355705e-03
-1.962816666666666654e+00,1.104206121726984549e-03
-1.959816666666666762e+00,1.101870671242919123e-03
-1.956816666666666871e+00,1.140238786338365314e-03
-1.953819047619047788e+00,1.151248767191840987e-03
-1.950821428571428706e+00,1.175103725707707077e-03
-1.947821428571428592e+00,1.156086486051708826e-03
-1.944823809523809732e+00,1.174436454140831117e-03
-1.941823809523809619e+00,1.152082856650441791e-03
-1.938823809523809505e+00,1.113547923663270756e-03
-1.935826190476190423e+00,1.065337552956375534e-03
-1.932826190476190531e+00,1.036644875580641605e-03
-1.929828571428571671e+00,1.020630357975584740e-03
-1.926828571428571557e+00,9.896022301157851673e-04
-1.923830952380952475e+00,9.549041086381563227e-04
-1.920830952380952583e+00,9.290473354216625696e-04
-1.917833333333333501e+00,9.263782491541472375e-04
-1.914833333333333387e+00,9.001878401542036867e-04
-1.911833333333333274e+00,8.698269838612799655e-04
-1.908835714285714191e+00,8.366302234091277769e-04
-1.905835714285714522e+00,8.042675524155763929e-04
-1.902838095238095439e+00,7.685685235876337168e-04
-1.899838095238095326e+00,7.303672263839005533e-04
-1.896840476190476243e+00,6.995059164158140075e-04
-1.893840476190476352e+00,6.813227662184047437e-04
-1.890840476190476238e+00,6.514623636006438472e-04
-1.887840476190476124e+00,6.337796670783854818e-04
-1.884842857142857042e+00,6.049201718109384167e-04
-1.881842857142857373e+00,6.020842676517100577e-04
-1.878845238095238290e+00,5.677197819575190846e-04
-1.875847619047619208e+00,5.450325486836917789e-04
-1.872847619047619094e+00,5.091667019640241498e-04
-1.869850000000000012e+00,4.743017625946822783e-04
-1.866850000000000120e+00,4.411050021425301439e-04
-1.863850000000000007e+00,4.187514046521406555e-04
-1.860852380952380924e+00,3.872228231171782041e-04
-1.857852380952381033e+00,3.628674109261492350e-04
-1.854854761904761951e+00,3.376779092765313877e-04
-1.851854761904762059e+00,3.051484203912551048e-04
-1.848857142857142977e+00,2.807930082002261358e-04
-1.845857142857142863e+00,2.380876279200748490e-04
-1.842857142857142971e+00,2.170685735634371720e-04
-1.839857142857142858e+00,1.942145223978848591e-04
-1.836859523809523775e+00,1.740295574998361146e-04
-1.833859523809523884e+00,1.525100494680355588e-04
-1.830861904761904801e+00,1.324919024617117133e-04
-1.827864285714285941e+00,1.208146500413600669e-04
-1.824864285714285828e+00,1.014637746019120729e-04
-1.821866666666666745e+00,1.009633209267610932e-04
-1.818866666666666854e+00,8.161244548731309909e-05
-1.815866666666666740e+00,8.044472024527438234e-05
-1.812869047619047658e+00,6.009293745551257040e-05
-1.809869047619047544e+00,6.192793426442716573e-05
-1.806871428571428462e+00,4.274387671670407731e-05
-1.803871428571428792e+00,4.808204925172298477e-05
-1.800873809523809710e+00,2.856435592055010198e-05
-1.797873809523809596e+00,3.140026007979037704e-05
-1.794876190476190514e+00,1.271665620721827341e-05
-1.791876190476190622e+00,8.379391022513188908e-06
-1.788876190476190509e+00,-1.013739495833402093e-05
-1.785876190476190395e+00,-2.398327997103820528e-05
-1.782878571428571313e+00,-4.350097330221109146e-05
-1.779878571428571643e+00,-6.835683916839103340e-05
-1.776880952380952561e+00,-8.687362514923823646e-05
-1.773883333333333479e+00,-1.224058360854678586e-04
-1.770883333333333365e+00,-1.409226220663150481e-04
-1.767883333333333473e+00,-1.696152994420372414e-04
-1.764885714285714391e+00,-1.869643601808575997e-04
-1.761885714285714277e+00,-2.026452420024763760e-04
-1.758888095238095195e+00,-2.199943027412848624e-04
-1.755888095238095303e+00,-2.295029225692958054e-04
-1.752890476190476443e+00,-2.468519833081042917e-04
-1.749890476190476329e+00,-2.608646862125333851e-04
-1.746892857142857247e+00,-2.775464753844659929e-04
-1.743892857142857133e+00,-2.872219131041899628e-04
-1.740892857142857242e+00,-3.030696128175336380e-04
-1.737895238095238160e+00,-3.137459578875714935e-04
-1.734895238095238046e+00,-3.312618365181048516e-04
-1.731897619047618964e+00,-3.502790761741149199e-04
-1.728897619047619294e+00,-3.677949548046364602e-04
-1.725897619047619180e+00,-3.851440155434567914e-04
-1.722900000000000098e+00,-4.029935299574281295e-04
-1.719899999999999984e+00,-4.190080475624848315e-04
-1.716902380952381124e+00,-4.373580156516189942e-04
-1.713902380952381010e+00,-4.578766163330938465e-04
-1.710904761904761928e+00,-4.755593128553521577e-04
