xc,cp
-2.025421428571428706e+00,-1.750039693568988808e-01
-2.024669047619047646e+00,3.779794148646863777e-02
-2.022795238095238091e+00,1.256927872723735684e-01
-2.019797619047619008e+00,-1.604657005893417657e-02
-2.016797619047619339e+00,-1.004507954107099026e-02
-2.013797619047619225e+00,3.223098430822518481e-03
-2.010797619047619111e+00,2.122023031798001794e-04
-2.007800000000000029e+00,-8.739489898049472485e-04
-2.004799999999999915e+00,-4.477292764619849870e-04
-2.001802380952380833e+00,-2.970927202394020215e-04
-1.998804761904761973e+00,-1.906629053224528805e-04
-1.995804761904762081e+00,9.993386205267228118e-05
-1.992807142857142999e+00,4.060446933576972563e-04
-1.989807142857142885e+00,6.964746428411005413e-04
-1.986807142857142772e+00,8.537839147324570921e-04
-1.983809523809523911e+00,9.622155443500397505e-04
-1.980809523809524020e+00,9.879054996748204767e-04
-1.977811904761904938e+00,1.037283595623751447e-03
-1.974811904761904824e+00,1.021102260126972774e-03
-1.971811904761904932e+00,1.018933627534623085e-03
-1.968814285714285850e+00,1.049461301719265905e-03
-1.965816666666666768e+00,1.050462209069579628e-03
-1.962816666666666654e+00,1.091499410432544186e-03
-1.959816666666666762e+00,1.108348017496198603e-03
-1.956816666666666871e+00,1.155057027177620096e-03
-1.953819047619047788e+00,1.161396107062955809e-03
-1.950821428571428706e+00,1.178244714126610226e-03
-1.947821428571428592e+00,1.169403365865484242e-03
-1.944823809523809732e+00,1.191423327572438623e-03
-1.941823809523809619e+00,1.202600126317636322e-03
-1.938823809523809505e+00,1.165733372247658006e-03
-1.935826190476190423e+00,1.126030714018451005e-03
-1.932826190476190531e+00,1.092166681999420146e-03
-1.929828571428571671e+00,1.051129480636458407e-03
-1.926828571428571557e+00,1.017932720184306326e-03
-1.923830952380952475e+00,9.687214421270944542e-04
-1.920830952380952583e+00,9.413633078851211177e-04
-1.917833333333333501e+00,9.058310969488974317e-04
-1.914833333333333387e+00,8.849788604839756547e-04
-1.911833333333333274e+00,8.486125600891571271e-04
-1.908835714285714191e+00,8.297621383248690845e-04
-1.905835714285714522e+00,7.887249369619074536e-04
-1.902838095238095439e+00,7.403477483632934586e-04
-1.899838095238095326e+00,7.139905214716338452e-04
-1.896840476190476243e+00,6.814610325863576165e-04
-1.893840476190476352e+00,6.485979079176434079e-04
-1.890840476190476238e+00,6.060593455292080482e-04
-1.887840476190476124e+00,5.613521505484202895e-04
-1.884842857142857042e+00,5.261535753956345833e-04
-1.881842857142857373e+00,5.022986168797654574e-04
-1.878845238095238290e+00,4.746068468543541410e-04
-1.875847619047619208e+00,4.615950513002418606e-04
-1.872847619047619094e+00,4.367391854340589574e-04
-1.869850000000000012e+00,4.317346486824779825e-04
-1.866850000000000120e+00,4.028751534150279358e-04
