# Region            : cellZone slabA
# Cells             : 60
# Volume            : 6.972459419793e-09
# Time              	volAverage(p)
546                 	8.503263364377e+03
547                 	8.503263364471e+03
548                 	8.503263364171e+03
549                 	8.503263364276e+03
550                 	8.503263364369e+03
551                 	8.503263364634e+03
552                 	8.503263364623e+03
553                 	8.503263364028e+03
554                 	8.503263364427e+03
555                 	8.503263364516e+03
556                 	8.503263364372e+03
557                 	8.503263364410e+03
558                 	8.503263364421e+03
559                 	8.503263364733e+03
560                 	8.503263364311e+03
561                 	8.503263364261e+03
562                 	8.503263364072e+03
563                 	8.503263364168e+03
564                 	8.503263364729e+03
565                 	8.503263364717e+03
566                 	8.503263364331e+03
567                 	8.503263364027e+03
568                 	8.503263364364e+03
569                 	8.503263364649e+03
570                 	8.503263364609e+03
571                 	8.503263364419e+03
572                 	8.503263364164e+03
573                 	8.503263364213e+03
574                 	8.503263364419e+03
575                 	8.503263364435e+03
576                 	8.503263364794e+03
577                 	8.503263364467e+03
578                 	8.503263364043e+03
579                 	8.503263364131e+03
580                 	8.503263364375e+03
581                 	8.503263364554e+03
582                 	8.503263364596e+03
583                 	8.503263364410e+03
584                 	8.503263364438e+03
585                 	8.503263364377e+03
586                 	8.503263364448e+03
587                 	8.503263364431e+03
588                 	8.503263364128e+03
589                 	8.503263364223e+03
590                 	8.503263364602e+03
591                 	8.503263364461e+03
592                 	8.503263364563e+03
593                 	8.503263364279e+03
594                 	8.503263364201e+03
595                 	8.503263364314e+03
596                 	8.503263364345e+03
597                 	8.503263364545e+03
598                 	8.503263364714e+03
599                 	8.503263364588e+03
600                 	8.503263364262e+03
601                 	8.503263364229e+03
602                 	8.503263364304e+03
603                 	8.503263364301e+03
604                 	8.503263364446e+03
605                 	8.503263364481e+03
606                 	8.503263364372e+03
607                 	8.503263364447e+03
608                 	8.503263364599e+03
609                 	8.503263364353e+03
610                 	8.503263364204e+03
611                 	8.503263364321e+03
612                 	8.503263364643e+03
613                 	8.503263364682e+03
614                 	8.503263364185e+03
615                 	8.503263364051e+03
616                 	8.503263364416e+03
617                 	8.503263364742e+03
618                 	8.503263364412e+03
619                 	8.503263364435e+03
620                 	8.503263364573e+03
621                 	8.503263364162e+03
622                 	8.503263364130e+03
623                 	8.503263364617e+03
624                 	8.503263364909e+03
625                 	8.503263364247e+03
626                 	8.503263364089e+03
627                 	8.503263364260e+03
628                 	8.503263364266e+03
629                 	8.503263364431e+03
630                 	8.503263364462e+03
631                 	8.503263364483e+03
632                 	8.503263364522e+03
633                 	8.503263364416e+03
634                 	8.503263364160e+03
635                 	8.503263364354e+03
636                 	8.503263364378e+03
637                 	8.503263364580e+03
638                 	8.503263364564e+03
639                 	8.503263364411e+03
640                 	8.503263364241e+03
641                 	8.503263364325e+03
642                 	8.503263364410e+03
643                 	8.503263364194e+03
644                 	8.503263364606e+03
645                 	8.503263364697e+03
646                 	8.503263364560e+03
647                 	8.503263364111e+03
648                 	8.503263364204e+03
649                 	8.503263364503e+03
650                 	8.503263364544e+03
651                 	8.503263364564e+03
652                 	8.503263364318e+03
653                 	8.503263364209e+03
654                 	8.503263364008e+03
