# Region            : cellZone gateZoneInner
# Cells             : 2358
# Volume            : 1.015079751191e-04
# Time              	volAverage(Ma)	volAverage(T)	volAverage(rho)	volAverage(p)
1.8625632e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
1.914105e-05        	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
1.96576e-05         	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
2.0176782e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
2.0695359e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
2.1213092e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
2.1729965e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
2.2245941e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
2.2761722e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
2.3278585e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
2.3798045e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
2.4316898e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
2.4834922e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
2.5352087e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
2.586832e-05        	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
2.6384299e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
2.6901311e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
2.7420939e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
2.7940065e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
2.8458365e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
2.8975812e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
2.949241e-05        	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
3.0008682e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
3.0525891e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
3.1045617e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
3.1565018e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
3.2083601e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
3.2601336e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
3.3118197e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
3.3634781e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
3.4152286e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
3.4672155e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
3.5191872e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
3.5710837e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
3.6229016e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
3.6746403e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
3.7263398e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
3.7781082e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
3.8300856e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
3.8820942e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
3.9340318e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
3.9858902e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
4.0376699e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
4.0894062e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
4.1411951e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
4.1931567e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
4.2452041e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
4.2971896e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
4.3491036e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
4.4009501e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
4.4527388e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
4.504541e-05        	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
4.5564718e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
4.6085616e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
4.6605974e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
4.7125631e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
4.7644646e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
4.8162945e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
4.8681136e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
4.9200216e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
4.9720939e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
5.0241803e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
5.0762067e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
5.1281698e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
5.1800718e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
5.23193e-05         	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
5.2838142e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
5.3358306e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
5.3879671e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
5.4400506e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
5.4920669e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
5.5440174e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
5.5958981e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
5.6477737e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
5.6997456e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
5.7518833e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
5.8040167e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
5.8560878e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
5.9080952e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
5.9600392e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
6.0119498e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
6.0639049e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
6.1159932e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
6.1681724e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
6.2202956e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
6.2723516e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
6.3243507e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
6.3762914e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
6.4282396e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
6.480284e-05        	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
6.5324797e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
6.5846587e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
6.6367786e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
6.6888415e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
6.7408477e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
6.7928192e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
6.8448273e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
6.8969691e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
6.9492005e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
7.0013778e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
7.0534896e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
7.1055386e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
7.1575243e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
7.2095148e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
7.2616161e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
7.313852e-05        	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
7.3660791e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
7.4182434e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
7.4703482e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
7.5223983e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
7.5744248e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
7.6265048e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
7.6787029e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
7.7309777e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
7.7831969e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
7.8353522e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
7.8874518e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
7.939496e-05        	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
7.9915534e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
8.0437161e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
8.0959957e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
8.1482697e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
8.2004835e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
8.2526424e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
8.3047439e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
8.356822e-05        	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
8.4089562e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
8.4612091e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
8.5135318e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
8.5657977e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
8.6179995e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
8.6701451e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
8.7222386e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
8.7743539e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
8.8265738e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
8.8788907e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
8.931209e-05        	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
8.9834669e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
9.0356729e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
9.0878254e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
9.1399623e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
9.1921643e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
9.2444592e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
9.2968274e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
9.3491385e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
9.4013881e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
9.4535863e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
9.5057359e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
9.5579108e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
9.6101777e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
9.6625467e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
9.7149131e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
9.7672207e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
9.8194789e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
9.8716811e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
9.9238678e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
9.9761229e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00010028476       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00010080892       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00010133249       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00010185544       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00010237785       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00010289983       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00010342218       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00010394548       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00010446968       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00010499377       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00010551727       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00010604032       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00010656282       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00010708528       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00010760853       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00010813264       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00010865722       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00010918121       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00010970461       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00011022748       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00011075          	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00011127302       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.0001117969        	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00011232162       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00011284613       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00011337006       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00011389357       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00011441657       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00011493965       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00011546352       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.0001159882        	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.0001165132        	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00011703761       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00011756148       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00011808482       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.0001186079        	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00011913158       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00011965608       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00012018131       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00012070624       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00012123062       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00012175457       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00012227805       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00012280173       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00012332624       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00012385146       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00012437688       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00012490169       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00012542602       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.0001259498        	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00012647345       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00012699778       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00012752282       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00012804863       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00012857396       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00012909877       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00012962315       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00013014718       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00013067156       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00013119667       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00013172251       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00013224834       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00013277359       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00013329842       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00013382266       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00013434689       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00013487188       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00013539752       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00013592383       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.00013644956       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
0.0001369748        	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
