# Region type : patch inlet
# Faces         : 88
# Area          : 5.76317345e-06
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.00016575613   	-2.70119483e-04
0.00016602573   	-2.70420373e-04
0.00016629511   	-2.70721790e-04
0.00016656457   	-2.71010724e-04
0.00016683382   	-2.71222129e-04
0.0001671024    	-2.71497957e-04
0.00016737058   	-2.71767438e-04
0.00016763844   	-2.72002397e-04
0.00016790577   	-2.72263443e-04
0.00016817266   	-2.72519094e-04
0.00016843912   	-2.72676262e-04
0.00016870468   	-2.72939156e-04
0.00016896994   	-2.73199169e-04
0.00016923503   	-2.73439027e-04
0.00016949975   	-2.73669024e-04
0.00016976424   	-2.73868214e-04
0.00017002831   	-2.74080174e-04
0.0001702922    	-2.74299135e-04
0.00017055573   	-2.74504652e-04
0.00017081879   	-2.74735962e-04
0.00017108151   	-2.74966669e-04
0.00017134393   	-2.75147632e-04
0.00017160581   	-2.75380158e-04
0.00017186744   	-2.75612187e-04
0.00017212886   	-2.75836372e-04
0.00017239003   	-2.74811795e-04
0.00017264372   	-2.75291554e-04
0.00017289805   	-2.75776750e-04
0.00017315581   	-2.76189687e-04
0.00017341559   	-2.76530314e-04
0.00017367574   	-2.76420075e-04
0.00017393328   	-2.76771108e-04
0.00017419059   	-2.77117497e-04
0.0001744487    	-2.77431146e-04
0.00017470728   	-2.77702068e-04
0.00017496576   	-2.77958899e-04
0.00017522398   	-2.78197443e-04
0.00017548192   	-2.78319308e-04
0.00017573913   	-2.78563682e-04
0.00017599626   	-2.78805683e-04
0.0001762535    	-2.79035553e-04
0.00017651075   	-2.79200705e-04
0.00017676761   	-2.79424112e-04
0.00017702439   	-2.79641135e-04
0.00017728109   	-2.79847621e-04
0.00017753772   	-2.79201799e-04
0.00017778991   	-2.79570376e-04
0.00017804245   	-2.79953431e-04
0.00017829717   	-2.80290358e-04
0.00017855322   	-2.80570764e-04
0.00017880948   	-2.80821440e-04
0.00017906542   	-2.81050075e-04
0.000179321     	-2.81019261e-04
0.0001795751    	-2.81278664e-04
0.00017982911   	-2.81539959e-04
0.00018008369   	-2.81783694e-04
0.00018033857   	-2.81991309e-04
0.00018059331   	-2.82203233e-04
0.00018084785   	-2.82404449e-04
0.0001811022    	-2.82543681e-04
0.00018135617   	-2.82745066e-04
0.00018161006   	-2.82941846e-04
0.00018186401   	-2.83133838e-04
0.00018211792   	-2.82861201e-04
0.0001823695    	-2.83141375e-04
0.00018262111   	-2.83431223e-04
0.000182874     	-2.83696356e-04
0.00018312765   	-2.83920782e-04
0.00018338129   	-2.84132561e-04
0.00018363462   	-2.84327771e-04
0.00018388764   	-2.84364190e-04
0.00018413978   	-2.84576843e-04
0.00018439185   	-2.84787561e-04
0.00018464423   	-2.84986550e-04
0.00018489674   	-2.85120791e-04
0.00018514897   	-2.85310157e-04
0.00018540109   	-2.85488071e-04
0.00018565345   	-2.85657532e-04
0.00018590585   	-2.85832101e-04
0.00018615836   	-2.86002094e-04
0.00018641079   	-2.84987205e-04
0.00018665758   	-2.85405616e-04
0.00018690452   	-2.85823821e-04
0.00018715468   	-2.86179328e-04
0.00018740697   	-2.86469349e-04
0.00018765974   	-2.84797238e-04
0.00018790414   	-2.85437170e-04
0.00018814842   	-2.86048911e-04
0.00018839764   	-2.86540010e-04
0.00018865022   	-2.86922823e-04
0.00018890359   	-2.86731724e-04
0.00018915432   	-2.87101864e-04
0.00018940427   	-2.87446872e-04
0.00018965516   	-2.87745796e-04
0.00018990674   	-2.87989761e-04
0.00019015834   	-2.88213189e-04
0.00019040963   	-2.88414972e-04
0.0001906606    	-2.88371234e-04
0.00019091039   	-2.88604962e-04
0.00019116005   	-2.88835746e-04
0.00019141023   	-2.89048556e-04
0.00019166071   	-2.89215611e-04
0.00019191107   	-2.89400512e-04
0.00019216124   	-2.89574217e-04
0.00019241128   	-2.89698936e-04
0.00019266106   	-2.89868819e-04
0.00019291076   	-2.90033379e-04
0.00019316047   	-2.90169612e-04
0.00019341009   	-2.90327837e-04
0.00019365964   	-2.90481586e-04
0.00019390915   	-2.90564665e-04
0.00019415835   	-2.90730403e-04
0.0001944075    	-2.90893381e-04
0.00019465676   	-2.91040426e-04
0.00019490599   	-2.91194188e-04
0.00019515514   	-2.91342143e-04
0.0001954042    	-2.91025634e-04
0.0001956512    	-2.91267506e-04
0.00019589815   	-2.91514008e-04
0.00019614631   	-2.91736146e-04
0.00019639527   	-2.91917651e-04
0.0001966443    	-2.92090757e-04
0.00019689313   	-2.92249597e-04
0.00019714173   	-2.92216384e-04
0.00019738946   	-2.92404045e-04
0.00019763712   	-2.92589949e-04
0.00019788519   	-2.92762072e-04
0.00019813351   	-2.92880828e-04
0.00019838169   	-2.93035940e-04
0.00019862975   	-2.93183017e-04
0.00019887776   	-2.93300569e-04
0.00019912564   	-2.93442050e-04
0.00019937348   	-2.93580368e-04
0.00019962129   	-2.93669855e-04
0.00019986894   	-2.93812567e-04
0.00020011656   	-2.93952609e-04
0.00020036424   	-2.94068835e-04
0.00020061186   	-2.94202070e-04
0.00020085945   	-2.94332198e-04
0.00020110701   	-2.94360404e-04
0.00020135417   	-2.94509560e-04
0.00020160131   	-2.94656809e-04
0.00020184865   	-2.94796500e-04
0.00020209608   	-2.94359131e-04
0.00020234109   	-2.94614252e-04
0.00020258587   	-2.94874574e-04
0.0002028323    	-2.95103510e-04
0.00020307986   	-2.95285445e-04
0.00020332761   	-2.95446122e-04
0.00020357508   	-2.95587262e-04
0.00020382221   	-2.94548777e-04
0.00020406444   	-2.94924539e-04
0.00020430645   	-2.95300924e-04
0.00020455162   	-2.95617303e-04
0.00020479905   	-2.95861846e-04
0.00020504707   	-2.96063284e-04
0.00020529482   	-2.96232452e-04
0.00020554212   	-2.93886082e-04
0.00020578026   	-2.94563877e-04
0.00020601858   	-2.95252058e-04
0.00020626197   	-2.95791609e-04
0.00020650931   	-2.96191014e-04
0.0002067593    	-2.96441300e-04
0.00020700837   	-2.96692966e-04
0.00020725638   	-2.96904270e-04
0.00020750379   	-2.97076502e-04
0.00020775085   	-2.97240383e-04
0.00020799772   	-2.97392348e-04
0.00020824441   	-2.97515425e-04
0.00020849096   	-2.97650411e-04
0.0002087374    	-2.97778166e-04
0.00020898378   	-2.97791012e-04
0.00020922971   	-2.97936796e-04
0.00020947558   	-2.98078673e-04
0.00020972167   	-2.98210763e-04
0.00020996786   	-2.98087831e-04
0.00021021308   	-2.98260813e-04
0.00021045815   	-2.98434149e-04
0.00021070378   	-2.98589960e-04
0.00021094978   	-2.98701277e-04
0.00021119572   	-2.98828408e-04
0.0002114415    	-2.98944970e-04
0.00021168717   	-2.99007878e-04
0.00021193262   	-2.99125078e-04
0.00021217802   	-2.99237915e-04
0.0002124235    	-2.99329168e-04
0.00021266898   	-2.99437220e-04
0.00021291444   	-2.99540730e-04
0.0002131599    	-2.99471700e-04
0.00021340473   	-2.99610256e-04
0.00021364952   	-2.99748058e-04
0.0002138947    	-2.99874148e-04
0.00021414014   	-2.99936237e-04
0.00021438541   	-3.00053308e-04
0.00021463058   	-3.00163191e-04
0.00021487577   	-3.00250945e-04
0.0002151209    	-3.00352148e-04
0.00021536599   	-3.00448135e-04
0.00021561106   	-3.00253329e-04
0.00021585506   	-3.00411845e-04
0.00021609896   	-3.00572221e-04
0.00021634362   	-3.00715062e-04
0.0002165888    	-3.00816539e-04
0.00021683399   	-3.00927971e-04
0.00021707903   	-3.01028624e-04
0.00021732395   	-3.01051006e-04
0.00021756855   	-3.01158408e-04
0.00021781311   	-3.01263048e-04
0.00021805781   	-3.01351513e-04
0.00021830258   	-3.01445143e-04
0.00021854735   	-3.01523285e-04
0.00021879205   	-3.01608134e-04
0.00021903672   	-3.01682771e-04
0.00021928136   	-3.01765026e-04
0.00021952599   	-3.01836906e-04
0.00021977062   	-3.01918066e-04
0.00022001524   	-3.01988909e-04
0.00022025986   	-3.02068910e-04
0.00022050447   	-3.02138499e-04
0.00022074907   	-3.02217511e-04
0.00022099367   	-3.02286354e-04
0.00022123826   	-3.02367336e-04
0.00022148282   	-3.02445541e-04
0.00022172738   	-3.02275761e-04
0.00022197107   	-3.02411851e-04
0.00022221472   	-3.02549147e-04
0.00022245896   	-3.02671189e-04
0.0002227036    	-3.02749710e-04
0.00022294819   	-3.02846336e-04
0.00022319265   	-3.02933315e-04
0.00022343702   	-3.02956523e-04
0.00022368114   	-3.03048927e-04
0.00022392522   	-3.03137590e-04
0.0002241694    	-3.03207265e-04
0.00022441361   	-3.03288100e-04
0.0002246578    	-3.03362716e-04
0.00022490205   	-3.03368563e-04
0.00022514605   	-3.03456551e-04
0.0002253901    	-3.03546404e-04
0.00022563429   	-3.03616311e-04
0.00022587848   	-3.03695766e-04
0.00022612263   	-3.03769168e-04
0.00022636672   	-3.00859733e-04
0.00022660114   	-3.01534926e-04
0.00022683638   	-3.02270738e-04
0.0002270756    	-3.02816364e-04
0.00022731933   	-3.03204272e-04
0.00022756611   	-3.03383125e-04
0.00022781362   	-3.03623284e-04
0.00022805979   	-3.03819795e-04
0.00022830531   	-3.03981174e-04
0.00022855047   	-3.04011233e-04
0.00022879503   	-3.04152693e-04
0.00022903931   	-3.04284535e-04
0.0002292837    	-3.04398562e-04
0.00022952817   	-3.04440488e-04
0.00022977241   	-3.04541942e-04
0.00023001646   	-3.04634553e-04
0.00023026047   	-3.04706031e-04
0.00023050441   	-3.04785410e-04
0.00023074827   	-3.04851636e-04
0.00023099207   	-3.04921305e-04
0.00023123582   	-3.04977654e-04
0.00023147952   	-3.05042941e-04
0.00023172321   	-3.05097537e-04
0.00023196687   	-3.05160685e-04
0.00023221053   	-3.05213053e-04
0.00023245418   	-3.05274988e-04
0.00023269783   	-3.05326868e-04
0.00023294146   	-3.05388625e-04
0.00023318508   	-3.05439583e-04
0.00023342868   	-3.05499534e-04
0.00023367227   	-3.05549487e-04
0.00023391584   	-3.05608808e-04
0.0002341594    	-3.05657616e-04
0.00023440293   	-3.05716602e-04
0.00023464644   	-3.05765095e-04
0.00023488994   	-3.05822128e-04
0.00023513342   	-3.05868663e-04
0.00023537688   	-3.05925752e-04
0.00023562032   	-3.05970950e-04
0.00023586374   	-3.06026775e-04
0.00023610716   	-3.06072230e-04
0.00023635055   	-3.06126855e-04
0.00023659394   	-3.06171422e-04
0.0002368373    	-3.06225119e-04
0.00023708066   	-3.06268835e-04
0.000237324     	-3.06321959e-04
0.00023756732   	-3.06365216e-04
0.00023781063   	-3.06417804e-04
0.00023805392   	-3.06460458e-04
0.0002382972    	-3.06512283e-04
0.00023854046   	-3.06553969e-04
0.00023878371   	-3.06604813e-04
0.00023902694   	-3.06645662e-04
0.00023927016   	-3.06695890e-04
0.00023951336   	-3.06736272e-04
0.00023975655   	-3.06786028e-04
0.00023999972   	-3.06825824e-04
0.00024024287   	-3.06874855e-04
0.00024048602   	-3.06913657e-04
0.00024072915   	-3.06961668e-04
0.00024097227   	-3.06999678e-04
0.00024121537   	-3.07047091e-04
0.00024145846   	-3.07084587e-04
0.00024170153   	-3.07131611e-04
0.00024194459   	-3.07168605e-04
0.00024218764   	-3.07214977e-04
0.00024243067   	-3.07251172e-04
0.00024267369   	-3.07296748e-04
0.0002429167    	-3.07332253e-04
0.00024315969   	-3.07377237e-04
0.00024340267   	-3.07412305e-04
0.00024364564   	-3.07456926e-04
0.0002438886    	-3.07491461e-04
0.00024413155   	-3.07535241e-04
0.00024437448   	-3.07568993e-04
0.00024461739   	-3.07612086e-04
0.0002448603    	-3.07645314e-04
0.00024510318   	-3.07687981e-04
0.00024534607   	-3.07720722e-04
0.00024558893   	-3.07762882e-04
0.00024583179   	-3.07795143e-04
0.00024607463   	-3.07836685e-04
0.00024631746   	-3.07868181e-04
0.00024656028   	-3.07909063e-04
0.00024680309   	-3.07940057e-04
0.00024704589   	-3.07980530e-04
0.00024728868   	-3.08011163e-04
0.00024753146   	-3.08051245e-04
0.00024777422   	-3.08081287e-04
0.00024801697   	-3.08120561e-04
0.00024825972   	-3.08149818e-04
0.00024850244   	-3.08188538e-04
0.00024874516   	-3.08217371e-04
0.00024898786   	-3.08255728e-04
0.00024923056   	-3.08284200e-04
0.00024947325   	-3.08322136e-04
0.00024971592   	-3.08350057e-04
0.00024995858   	-3.08387196e-04
0.00025020124   	-3.08414504e-04
0.00025044388   	-3.08451314e-04
0.00025068651   	-3.08478290e-04
0.00025092913   	-3.08514882e-04
0.00025117174   	-3.08541422e-04
0.00025141433   	-3.08577279e-04
0.00025165693   	-3.08603110e-04
0.0002518995    	-3.08638372e-04
0.00025214207   	-3.08663776e-04
0.00025238462   	-3.08698651e-04
0.00025262718   	-3.08723343e-04
