# Region            : cellZone gateZone
# Cells             : 112
# Volume            : 5.049886404600e-04
# Time              	volAverage(Ma)	volAverage(p)	volAverage(T)
0.00059475108       	2.732042030671e+00	8.706730166171e+04	2.344336662031e+02
0.00059894817       	2.733664144623e+00	8.659874298959e+04	2.341009378150e+02
0.00060314018       	2.735251421023e+00	8.614661132107e+04	2.337786445927e+02
0.00060732897       	2.736796808053e+00	8.571026192100e+04	2.334665048840e+02
0.00061151694       	2.738298203724e+00	8.528872745196e+04	2.331639665422e+02
0.00061570661       	2.739759611639e+00	8.488104931345e+04	2.328704624586e+02
0.0006199001        	2.741185492394e+00	8.448689774739e+04	2.325858924196e+02
0.00062409884       	2.742577782838e+00	8.410587282069e+04	2.323099716437e+02
0.00062829945       	2.743933971943e+00	8.373806285725e+04	2.320426973639e+02
0.00063250002       	2.745252415641e+00	8.338332728235e+04	2.317839240773e+02
0.00063670199       	2.746533959005e+00	8.304108493068e+04	2.315332624360e+02
0.00064090843       	2.747779664025e+00	8.271023528238e+04	2.312899462544e+02
0.00064512154       	2.748989160503e+00	8.238955390794e+04	2.310531639469e+02
0.0006493387        	2.750161093307e+00	8.207861842569e+04	2.308227320245e+02
0.00065355413       	2.751294136600e+00	8.177781777044e+04	2.305990398852e+02
0.00065776826       	2.752390971419e+00	8.148731494235e+04	2.303823056858e+02
0.00066198174       	2.753453184124e+00	8.120711538300e+04	2.301725982392e+02
0.00066619114       	2.754481018237e+00	8.093746265742e+04	2.299701767238e+02
0.00067039526       	2.755477126473e+00	8.067840314550e+04	2.297751525890e+02
0.00067459392       	2.756441803314e+00	8.042969449261e+04	2.295874117341e+02
0.00067878775       	2.757374755569e+00	8.019111382858e+04	2.294068422443e+02
0.00068297817       	2.758275603336e+00	7.996268484390e+04	2.292335916428e+02
0.00068716721       	2.759147207460e+00	7.974450810503e+04	2.290678702417e+02
0.00069135712       	2.759992401102e+00	7.953637067205e+04	2.289095573901e+02
0.00069554999       	2.760814398842e+00	7.933813798228e+04	2.287584995672e+02
0.00069974731       	2.761614648459e+00	7.914939166298e+04	2.286142934819e+02
0.00070394976       	2.762390791024e+00	7.896872288142e+04	2.284757899547e+02
0.00070815425       	2.763138552174e+00	7.879450218583e+04	2.283417332586e+02
0.00071235923       	2.763857241673e+00	7.862619271720e+04	2.282117713821e+02
0.00071656749       	2.764549452315e+00	7.846419597540e+04	2.280862962110e+02
0.00072078127       	2.765217214749e+00	7.830880972965e+04	2.279656275277e+02
0.00072499961       	2.765859580717e+00	7.816000370622e+04	2.278497646615e+02
0.00072921643       	2.766476137630e+00	7.801741733856e+04	2.277384383157e+02
0.00073343196       	2.767065588653e+00	7.788038437441e+04	2.276311419686e+02
0.00073764507       	2.767627323629e+00	7.774858128008e+04	2.275275984487e+02
0.00074185421       	2.768163549045e+00	7.762203988070e+04	2.274278455691e+02
0.00074605866       	2.768677971292e+00	7.750120477618e+04	2.273322747745e+02
0.0007502582        	2.769173802102e+00	7.738584272498e+04	2.272407887045e+02
0.00075445331       	2.769648875752e+00	7.727514552796e+04	2.271527930787e+02
0.00075864524       	2.770101537504e+00	7.716855431659e+04	2.270678663682e+02
0.00076283585       	2.770535429078e+00	7.706674490349e+04	2.269865470582e+02
0.00076702727       	2.770957196692e+00	7.697143332654e+04	2.269102247805e+02
0.00077122146       	2.771371598556e+00	7.688361694991e+04	2.268397145471e+02
0.00077541991       	2.771777908996e+00	7.680285149424e+04	2.267746681647e+02
0.00077962336       	2.772172397092e+00	7.672797248979e+04	2.267142029484e+02
0.00078382772       	2.772552428999e+00	7.665813034888e+04	2.266576821600e+02
0.00078803315       	2.772918880103e+00	7.659290489734e+04	2.266048097634e+02
0.00079224152       	2.773271209515e+00	7.653191243460e+04	2.265552728178e+02
0.0007964552        	2.773608934431e+00	7.647494581953e+04	2.265089260664e+02
0.00080067305       	2.773930422255e+00	7.642192523259e+04	2.264657220558e+02
0.00080488931       	2.774238110670e+00	7.637299439781e+04	2.264258069985e+02
0.0008091043        	2.774533187964e+00	7.632818870736e+04	2.263892098553e+02
0.00081331774       	2.774813574703e+00	7.628727863183e+04	2.263557368765e+02
0.00081752724       	2.775081166240e+00	7.624988843547e+04	2.263251116848e+02
0.00082173208       	2.775335251891e+00	7.621517738194e+04	2.262966143538e+02
0.000825932         	2.775573352300e+00	7.618239297773e+04	2.262696096457e+02
0.00083012747       	2.775794838463e+00	7.615169605027e+04	2.262441978747e+02
0.00083431969       	2.776002113772e+00	7.612384623689e+04	2.262210084977e+02
0.00083851049       	2.776195964098e+00	7.609945703253e+04	2.262005900382e+02
0.00084270197       	2.776379007355e+00	7.607895847230e+04	2.261833255675e+02
0.00084689614       	2.776552098558e+00	7.606210630991e+04	2.261690507242e+02
0.00085109452       	2.776712579882e+00	7.604778942553e+04	2.261568655303e+02
0.00085529787       	2.776856410425e+00	7.603482599969e+04	2.261457277320e+02
0.0008595018        	2.776980383079e+00	7.602288130654e+04	2.261353394022e+02
0.00086370691       	2.777087112149e+00	7.601228054260e+04	2.261259695625e+02
0.0008679147        	2.777180249360e+00	7.600337439211e+04	2.261179551999e+02
0.00087212767       	2.777261803577e+00	7.599631427390e+04	2.261114706198e+02
0.00087634552       	2.777332497885e+00	7.599079141404e+04	2.261062408459e+02
0.00088056176       	2.777389888521e+00	7.598638381650e+04	2.261019347230e+02
0.0008847767        	2.777432622812e+00	7.598289579369e+04	2.260984376407e+02
0.00088899054       	2.777460910313e+00	7.598060284913e+04	2.260959673785e+02
0.00089320051       	2.777488269974e+00	7.598236641131e+04	2.260970937841e+02
0.00089740586       	2.777554459450e+00	7.599941393969e+04	2.261116101785e+02
0.00090160629       	2.777730425084e+00	7.605259897773e+04	2.261569733774e+02
0.00090580216       	2.778058686490e+00	7.615710798208e+04	2.262443019857e+02
0.00090999462       	2.778521251876e+00	7.631086387143e+04	2.263703359837e+02
0.00091418543       	2.779094896730e+00	7.650657697077e+04	2.265301338222e+02
0.0009183767        	2.779779853527e+00	7.674204310870e+04	2.267224122366e+02
0.00092257045       	2.780601498196e+00	7.702099691536e+04	2.269494003784e+02
0.00092676825       	2.781571578706e+00	7.734563497591e+04	2.272131445034e+02
0.00093097096       	2.782671583517e+00	7.770876186674e+04	2.275062467527e+02
0.00093517538       	2.783845307198e+00	7.809558560721e+04	2.278163912763e+02
0.00093938066       	2.785045519117e+00	7.849266217872e+04	2.281347051281e+02
0.00094358797       	2.786250110073e+00	7.889179376131e+04	2.284542857480e+02
0.00094779993       	2.787456320843e+00	7.929045709094e+04	2.287733948541e+02
0.00095201787       	2.788669425367e+00	7.968690045169e+04	2.290910460951e+02
0.00095623445       	2.789880919445e+00	8.007901796250e+04	2.294044957041e+02
0.00096044967       	2.791086956702e+00	8.046573427770e+04	2.297134982350e+02
0.00096466392       	2.792292856121e+00	8.084672787915e+04	2.300176862771e+02
0.00096887458       	2.793507587373e+00	8.122605511767e+04	2.303206666941e+02
0.00097308085       	2.794756322084e+00	8.161170285835e+04	2.306298625412e+02
0.00097728236       	2.796047435270e+00	8.200408867117e+04	2.309436508003e+02
0.00098147933       	2.797364753840e+00	8.239696578816e+04	2.312564280391e+02
0.0009856728        	2.798699732859e+00	8.278723268196e+04	2.315671019390e+02
0.00098986442       	2.800050046095e+00	8.317799231236e+04	2.318778356968e+02
0.00099405625       	2.801423038708e+00	8.357360983719e+04	2.321919901584e+02
0.0009982503        	2.802833751172e+00	8.397507445946e+04	2.325102465465e+02
0.0010024482        	2.804298047405e+00	8.438447939644e+04	2.328333571506e+02
0.0010066508        	2.805827766459e+00	8.480503251334e+04	2.331636993711e+02
0.001010856         	2.807425250497e+00	8.523668252485e+04	2.335015231601e+02
0.0010150618        	2.809069954110e+00	8.567427739520e+04	2.338440902046e+02
0.0010192693        	2.810747305028e+00	8.611263168865e+04	2.341885679682e+02
0.0010234813        	2.812441992662e+00	8.655033442262e+04	2.345335087967e+02
0.0010276992        	2.814141583754e+00	8.698544079626e+04	2.348771899797e+02
0.0010319158        	2.815826844734e+00	8.740914270137e+04	2.352114835531e+02
0.0010361311        	2.817451627863e+00	8.780532756472e+04	2.355219454930e+02
0.0010403451        	2.818968797353e+00	8.815815318067e+04	2.357960851795e+02
0.0010445555        	2.820366096222e+00	8.846022357987e+04	2.360294784353e+02
0.0010487616        	2.821649658507e+00	8.871281686309e+04	2.362236861215e+02
0.0010529629        	2.822811192522e+00	8.891858508368e+04	2.363817211829e+02
0.0010571596        	2.823829227406e+00	8.907789933237e+04	2.365045455513e+02
0.0010613527        	2.824709543468e+00	8.919174304655e+04	2.365933003683e+02
0.0010655437        	2.825474854334e+00	8.926688422265e+04	2.366545204050e+02
0.0010697347        	2.826173003467e+00	8.931674282246e+04	2.366995272620e+02
0.0010739278        	2.826846009098e+00	8.935409490642e+04	2.367374310222e+02
0.0010781245        	2.827519681514e+00	8.938740019673e+04	2.367743090177e+02
0.001082326         	2.828205455377e+00	8.941959127071e+04	2.368117222076e+02
0.0010865322        	2.828910605486e+00	8.945321775008e+04	2.368512152009e+02
0.0010907385        	2.829633658515e+00	8.949078952101e+04	2.368947999501e+02
0.001094946         	2.830372642134e+00	8.953397114936e+04	2.369444168075e+02
0.0010991578        	2.831131746877e+00	8.958383816251e+04	2.370010133002e+02
0.0011033753        	2.831912474170e+00	8.963849533387e+04	2.370629342045e+02
0.0011075925        	2.832710683574e+00	8.969401306258e+04	2.371270121247e+02
0.0011118082        	2.833518482368e+00	8.974685777298e+04	2.371902518028e+02
0.0011160222        	2.834330756795e+00	8.979393006132e+04	2.372504603169e+02
0.0011202327        	2.835134271443e+00	8.983418328531e+04	2.373067525902e+02
0.0011244389        	2.835925536197e+00	8.986758290027e+04	2.373591871581e+02
0.0011286404        	2.836692864405e+00	8.989323204168e+04	2.374068297447e+02
0.0011328372        	2.837436247815e+00	8.991221065010e+04	2.374511971925e+02
0.0011370302        	2.838166309862e+00	8.992570256470e+04	2.374929774004e+02
0.0011412208        	2.838894783186e+00	8.993430558323e+04	2.375320821720e+02
0.0011454111        	2.839634083591e+00	8.993999021201e+04	2.375696003814e+02
0.0011496033        	2.840386095376e+00	8.994667322520e+04	2.376081263256e+02
0.001153799         	2.841151027652e+00	8.995576017053e+04	2.376487648520e+02
0.0011579996        	2.841928652813e+00	8.996673842676e+04	2.376909475384e+02
0.0011622051        	2.842729761717e+00	8.997939371719e+04	2.377346011017e+02
0.001166411         	2.843540527049e+00	8.999210436034e+04	2.377784050742e+02
0.0011706179        	2.844342471620e+00	9.000247011085e+04	2.378207399133e+02
0.0011748289        	2.845139199401e+00	9.000918875122e+04	2.378605071694e+02
0.001179046         	2.845933647768e+00	9.001204039867e+04	2.378973974851e+02
0.0011832634        	2.846726078908e+00	9.001019081232e+04	2.379300715960e+02
0.0011874793        	2.847510448940e+00	9.000223872442e+04	2.379564060999e+02
0.0011916936        	2.848291245774e+00	8.998628856207e+04	2.379741640799e+02
0.0011959044        	2.849071908194e+00	8.996226413474e+04	2.379826690134e+02
0.0012001108        	2.849857738316e+00	8.993021495608e+04	2.379819511566e+02
0.0012043123        	2.850635143355e+00	8.988959745915e+04	2.379721011326e+02
0.0012085089        	2.851404874690e+00	8.984351200808e+04	2.379563309723e+02
0.0012127012        	2.852190157204e+00	8.979611610522e+04	2.379377687099e+02
0.0012168908        	2.853003345551e+00	8.974974792183e+04	2.379186712360e+02
0.0012210798        	2.853828666037e+00	8.970653902649e+04	2.379008375845e+02
0.0012252704        	2.854686009900e+00	8.966937110736e+04	2.378874271706e+02
0.0012294646        	2.855573068871e+00	8.964000393358e+04	2.378794524386e+02
0.0012336639        	2.856480821058e+00	8.961979575913e+04	2.378773100346e+02
0.001237866         	2.857420603645e+00	8.960997748367e+04	2.378826091032e+02
0.0012420681        	2.858384696301e+00	8.960953228623e+04	2.378943690218e+02
0.0012462711        	2.859373169975e+00	8.961736577046e+04	2.379117927055e+02
0.0012504775        	2.860374403301e+00	8.963193765010e+04	2.379335568108e+02
0.0012546901        	2.861399292678e+00	8.965255468020e+04	2.379586055463e+02
0.0012589072        	2.862459226402e+00	8.967584702845e+04	2.379843742321e+02
0.0012631225        	2.863516071088e+00	8.969673500262e+04	2.380065161151e+02
0.0012673364        	2.864565594832e+00	8.971102405896e+04	2.380224056277e+02
0.0012715495        	2.865579939254e+00	8.971458542327e+04	2.380295607419e+02
0.0012757597        	2.866551297990e+00	8.970505617508e+04	2.380265948852e+02
0.0012799647        	2.867486662752e+00	8.968038671218e+04	2.380125849201e+02
0.0012841643        	2.868372130468e+00	8.963851856182e+04	2.379855371525e+02
0.0012883589        	2.869211643107e+00	8.957981055880e+04	2.379457308610e+02
0.0012925497        	2.870024754453e+00	8.950567679677e+04	2.378937749209e+02
0.0012967387        	2.870810735336e+00	8.942075083149e+04	2.378332593851e+02
0.0013009283        	2.871593022594e+00	8.933312449154e+04	2.377702712191e+02
0.0013051206        	2.872406433147e+00	8.924969424530e+04	2.377103987043e+02
0.0013093175        	2.873248006745e+00	8.917688705550e+04	2.376587549438e+02
0.0013135198        	2.874144569495e+00	8.911806524200e+04	2.376173154497e+02
0.0013177209        	2.875094477423e+00	8.907698769291e+04	2.375882458608e+02
0.001321923         	2.876116299763e+00	8.905579608603e+04	2.375731985563e+02
0.0013261274        	2.877185875264e+00	8.905346107639e+04	2.375719947291e+02
0.0013303369        	2.878284974623e+00	8.906566497686e+04	2.375819529698e+02
0.0013345532        	2.879409691755e+00	8.909014374558e+04	2.376018871170e+02
0.0013387693        	2.880553416304e+00	8.912265251753e+04	2.376283134318e+02
0.0013429839        	2.881708369325e+00	8.915355564946e+04	2.376535426764e+02
0.0013471974        	2.882817578330e+00	8.917282962747e+04	2.376700399308e+02
0.0013514096        	2.883872281893e+00	8.917555099592e+04	2.376744127553e+02
0.0013556171        	2.884862193991e+00	8.915979965399e+04	2.376651370589e+02
0.0013598192        	2.885821207389e+00	8.912368980496e+04	2.376405096667e+02
0.0013640161        	2.886746541421e+00	8.906330980404e+04	2.375974778202e+02
0.0013682087        	2.887630179425e+00	8.897738932508e+04	2.375354413399e+02
0.0013723986        	2.888472615382e+00	8.886583201284e+04	2.374546148936e+02
0.0013765881        	2.889261491356e+00	8.873200402772e+04	2.373567455887e+02
0.0013807793        	2.890024802932e+00	8.858495943139e+04	2.372475501497e+02
0.001384974         	2.890797324242e+00	8.843936761129e+04	2.371383621407e+02
0.0013891735        	2.891610755081e+00	8.830536665372e+04	2.370376505616e+02
0.001393378         	2.892489799329e+00	8.818576090424e+04	2.369486111289e+02
0.0013975834        	2.893416196848e+00	8.808350230852e+04	2.368736615193e+02
0.0014017899        	2.894406437396e+00	8.800504956721e+04	2.368175772486e+02
0.0014060005        	2.895437295405e+00	8.795318215867e+04	2.367818207909e+02
