0 	7.7986725 	20.024471 	3.5947489
0.001754386 	7.8086363 	20.114088 	3.6061999
0.003508772 	7.8207738 	20.222854 	3.620062
0.0052631579 	7.8348376 	20.348572 	3.6360568
0.0070175439 	7.8446854 	20.435411 	3.646976
0.0087719299 	7.8554242 	20.52991 	3.6588227
0.010526316 	7.8672305 	20.633586 	3.6717805
0.012280702 	7.8800028 	20.745082 	3.685621
0.014035088 	7.8929063 	20.85749 	3.6995378
0.015789474 	7.9057094 	20.968552 	3.713208
0.01754386 	7.9179555 	21.07475 	3.7262438
0.019298246 	7.9297203 	21.176747 	3.7387316
0.021052632 	7.9412136 	21.277494 	3.7510744
0.022807018 	7.9526666 	21.378249 	3.7634225
0.024561404 	7.9647773 	21.48734 	3.7768595
0.02631579 	7.9770144 	21.598137 	3.790519
0.028070176 	7.9897159 	21.715207 	3.8049962
0.029824562 	8.0024215 	21.833064 	3.819579
0.031578948 	8.0151348 	21.952423 	3.834363
0.033333334 	8.0276151 	22.070333 	3.8489691
0.03508772 	8.0397797 	22.186283 	3.8633341
0.036842106 	8.0515036 	22.298719 	3.8772646
0.038596492 	8.0626974 	22.406929 	3.8906724
0.040350878 	8.0736883 	22.513813 	3.9039159
0.042105264 	8.0844107 	22.618943 	3.9169423
0.04385965 	8.0954033 	22.727203 	3.9303499
0.045614036 	8.1068901 	22.841192 	3.9444548
0.047368421 	8.118236 	22.954001 	3.9584067
0.049122807 	8.1290841 	23.062643 	3.9718186
0.050877193 	8.1397715 	23.169695 	3.9850338
0.052631579 	8.1454576 	23.227283 	3.9921312
0.054385965 	8.1511438 	23.284871 	3.9992286
0.056140351 	8.1515795 	23.289727 	3.9998296
0.057894737 	8.1505617 	23.279986 	3.9986324
0.059649123 	8.1489443 	23.263655 	3.9966139
0.061403509 	8.1466648 	23.240048 	3.9936889
0.063157895 	8.1450576 	23.22301 	3.9915636
0.064912281 	8.1491307 	23.261465 	3.9961949
0.066666667 	8.1532038 	23.299921 	4.0008263
0.068421053 	8.1635006 	23.400744 	4.0130392
0.070175439 	8.1768191 	23.531848 	4.028933
0.071929825 	8.1910098 	23.672237 	4.0459516
0.073684211 	8.209295 	23.856216 	4.0682496
0.075438597 	8.2275802 	24.040194 	4.0905475
0.077192983 	8.2428411 	24.196032 	4.1094613
0.078947369 	8.2561805 	24.33399 	4.1262247
0.080701755 	8.2695198 	24.471948 	4.1429881
0.082456141 	8.2730941 	24.513772 	4.1482654
0.084210527 	8.2764583 	24.553528 	4.1532954
0.085964913 	8.2778205 	24.574029 	4.1560709
0.087719299 	8.2739357 	24.544068 	4.1529373
0.089473685 	8.2700509 	24.514107 	4.1498037
0.091228071 	8.2660974 	24.487456 	4.1472754
0.092982457 	8.2620756 	24.4641 	4.1453493
0.094736843 	8.2580538 	24.440744 	4.1434232
0.096491229 	8.2578744 	24.463904 	4.1474483
0.098245615 	8.2597416 	24.511841 	4.1546432
0.1 	8.2616089 	24.559777 	4.1618382
0.10175439 	8.2672396 	24.653317 	4.1748226
0.10350877 	8.274279 	24.763927 	4.1899743
0.10526316 	8.2813184 	24.874537 	4.2051259
0.10701754 	8.2880162 	24.984755 	4.2203367
0.10877193 	8.2945842 	25.094824 	4.23557
0.11052632 	8.3011523 	25.204893 	4.2508033
0.1122807 	8.3044883 	25.281769 	4.2620651
0.11403509 	8.3060208 	25.340124 	4.2711108
0.11578947 	8.3075534 	25.398478 	4.2801565
0.11754386 	8.3074815 	25.440792 	4.2873256
0.11929825 	8.3056483 	25.465496 	4.2924346
0.12105263 	8.303815 	25.4902 	4.2975436
0.12280702 	8.302217 	25.517763 	4.3030158
0.1245614 	8.3014198 	25.555062 	4.3097241
0.12631579 	8.3006226 	25.592361 	4.3164324
0.12807018 	8.2998254 	25.62966 	4.3231408
0.12982456 	8.3028173 	25.705183 	4.3343051
0.13157895 	8.3062735 	25.78539 	4.3460156
0.13333333 	8.3097298 	25.865597 	4.357726
0.13508772 	8.3140277 	25.951599 	4.3699516
0.13684211 	8.3192917 	26.044252 	4.3827684
0.13859649 	8.3245558 	26.136904 	4.3955853
0.14035088 	8.3298198 	26.229557 	4.4084021
0.14210526 	8.3327868 	26.28789 	4.4166281
