iteration,Y_prime,N_prime
116.0,-1.6491732172604228e-06,-1.16910297946815e-06
117.0,-1.3524121252952244e-06,-1.0868526386577737e-06
118.0,-1.0972802368220615e-06,-1.007323674758106e-06
119.0,-8.801752109286016e-07,-9.343177803854382e-07
120.0,-7.114328573043907e-07,-8.663333724435389e-07
121.0,-5.928856049951596e-07,-8.052056143852779e-07
122.0,-5.305643078676947e-07,-7.524982179760813e-07
123.0,-5.186572252796667e-07,-7.057368672921403e-07
124.0,-5.502942406961962e-07,-6.658294125068981e-07
125.0,-6.139512742228127e-07,-6.346248603194419e-07
126.0,-7.215865499900144e-07,-6.059540663965504e-07
127.0,-8.600234883348815e-07,-5.822124949982804e-07
128.0,-1.0212310128100948e-06,-5.613676798737976e-07
129.0,-1.1911205910135809e-06,-5.416866546346462e-07
130.0,-1.3664288755443686e-06,-5.227331728887692e-07
131.0,-1.5388499182480578e-06,-5.036305251132065e-07
132.0,-1.7058616335091918e-06,-4.822294211473223e-07
133.0,-1.86341441749442e-06,-4.5867427044041933e-07
134.0,-2.0160693299542708e-06,-4.3236899426666186e-07
135.0,-2.1664799384270048e-06,-4.0469976048280544e-07
136.0,-2.29194571671439e-06,-3.8663281043004645e-07
137.0,-2.44764946622199e-06,-3.5994074668586676e-07
138.0,-2.663017447695077e-06,-3.2098435443869416e-07
139.0,-2.8480603206052283e-06,-3.0023247231679673e-07
140.0,-3.107435908121727e-06,-2.688419087991148e-07
141.0,-3.3778312036409806e-06,-2.461580970161996e-07
142.0,-3.6594439320159524e-06,-2.2728470554980755e-07
143.0,-3.956390018039447e-06,-2.117762590483547e-07
144.0,-4.256375499763099e-06,-1.990162103959773e-07
145.0,-4.554995150607424e-06,-1.9025357956131593e-07
146.0,-4.8462905223146e-06,-1.8491339479483296e-07
147.0,-5.123546560892834e-06,-1.8180776641511066e-07
148.0,-5.382242048822279e-06,-1.7972270091560542e-07
149.0,-5.617339946572199e-06,-1.7817352932079115e-07
150.0,-5.829318892534558e-06,-1.7753601178793606e-07
151.0,-6.0153720526909365e-06,-1.771548112756695e-07
152.0,-6.177920422158976e-06,-1.774544654323292e-07
153.0,-6.319154776041589e-06,-1.783721987199635e-07
154.0,-6.45030235080688e-06,-1.797015729139976e-07
155.0,-6.575743094498569e-06,-1.8238130761347925e-07
156.0,-6.703350640959915e-06,-1.8647981425159597e-07
157.0,-6.837161557516343e-06,-1.9191268765490804e-07
158.0,-6.98146390266807e-06,-1.98325068828871e-07
159.0,-7.134769785945842e-06,-2.0512558423360084e-07
160.0,-7.287657858903153e-06,-2.100556684999582e-07
161.0,-7.445463065390095e-06,-2.143211720502447e-07
162.0,-7.601660023881101e-06,-2.1605088296786493e-07
163.0,-7.754844565596089e-06,-2.1437685866669942e-07
164.0,-7.90166364120885e-06,-2.0953705049789923e-07
165.0,-8.040067641743194e-06,-2.0119760924075708e-07
166.0,-8.168653008269203e-06,-1.8932335282553513e-07
167.0,-8.283405668853861e-06,-1.7462710417759867e-07
168.0,-8.383911870404454e-06,-1.5770432816142698e-07
169.0,-8.46578588322181e-06,-1.380073066177356e-07
170.0,-8.532925865145616e-06,-1.1680358750933627e-07
171.0,-8.595762314532518e-06,-9.651387312398506e-08
172.0,-8.626390330944799e-06,-7.281957905526102e-08
173.0,-8.662260093589242e-06,-5.0657880491116735e-08
174.0,-8.679497733411555e-06,-2.8837412023396858e-08
175.0,-8.679701013713835e-06,-8.001724897182985e-09
176.0,-8.673000916420565e-06,8.768439989040572e-09
177.0,-8.664194530045962e-06,2.693943456132203e-08
178.0,-8.646823784266892e-06,4.146073577490324e-08
179.0,-8.62554196660285e-06,5.2253702186990395e-08
180.0,-8.598655988948845e-06,6.072845240264434e-08
181.0,-8.566667652180597e-06,6.69097211369891e-08
182.0,-8.5299950248443e-06,7.095412506301494e-08
183.0,-8.487827496559839e-06,7.259694499958602e-08
184.0,-8.441213445676994e-06,7.218494135629961e-08
185.0,-8.388928566456736e-06,6.933266241561091e-08
186.0,-8.332402781779817e-06,6.494453832407026e-08
187.0,-8.271767927656519e-06,5.826577267795228e-08
188.0,-8.205243080020785e-06,5.03371532372793e-08
189.0,-8.134807782665478e-06,4.06647135272166e-08
190.0,-8.061009280944189e-06,2.9751146335479138e-08
191.0,-7.988029036966486e-06,1.6851737772150444e-08
192.0,-7.91294143041352e-06,2.5768124963398493e-09
193.0,-7.836945385336193e-06,-1.331065504434954e-08
194.0,-7.758819353523158e-06,-2.9695719130606187e-08
195.0,-7.679896112762813e-06,-4.742711776346807e-08
196.0,-7.600757950064424e-06,-6.604766810017906e-08
197.0,-7.521474568740611e-06,-8.546288009059997e-08
198.0,-7.442074860714015e-06,-1.0541758901349799e-07
199.0,-7.362633927801287e-06,-1.2589916195723118e-07
200.0,-7.283630874599721e-06,-1.4652140972064332e-07
201.0,-7.204476425847672e-06,-1.6736145036328637e-07
202.0,-7.123945308518716e-06,-1.877978806880744e-07
203.0,-7.045756016622643e-06,-2.086035536177299e-07
204.0,-6.968261448796511e-06,-2.2904865230573181e-07
205.0,-6.8920270835346255e-06,-2.4924080073268246e-07
206.0,-6.8158440008590705e-06,-2.681903994670832e-07
207.0,-6.740699475581072e-06,-2.8628893400714795e-07
208.0,-6.667678160509825e-06,-3.032437841577899e-07
209.0,-6.596057236201798e-06,-3.1873148938876334e-07
210.0,-6.526491347354192e-06,-3.323043986092792e-07
211.0,-6.459854928369156e-06,-3.441755776572085e-07
212.0,-6.396829170751258e-06,-3.538203460640216e-07
213.0,-6.336577886176756e-06,-3.610732380170075e-07
214.0,-6.280525300993815e-06,-3.6559003379317377e-07
215.0,-6.230695962587948e-06,-3.679110209395415e-07
216.0,-6.186583220740114e-06,-3.672589434640054e-07
217.0,-6.147858843252556e-06,-3.6355446653457985e-07
218.0,-6.11610603771272e-06,-3.569466591588452e-07
219.0,-6.088930872852929e-06,-3.469486323424394e-07
220.0,-6.068141061614758e-06,-3.3386397142002554e-07
221.0,-6.053978799637727e-06,-3.179843817209586e-07
222.0,-6.045744847004997e-06,-2.990678684493e-07
223.0,-6.043698033487395e-06,-2.7765218392931815e-07
224.0,-6.0483111171025526e-06,-2.540048473316596e-07
225.0,-6.057212438035059e-06,-2.2796366264810094e-07
226.0,-6.070255675889798e-06,-1.9981376386104767e-07
227.0,-6.086639725673434e-06,-1.697090271759772e-07
228.0,-6.1062400247502616e-06,-1.3796102032182328e-07
229.0,-6.1300111657752955e-06,-1.0538208681705835e-07
230.0,-6.1569783336984055e-06,-7.205776178887194e-08
231.0,-6.182302528225003e-06,-3.734624489757894e-08
232.0,-6.207999562188663e-06,-2.041127816627611e-09
233.0,-6.234030922910889e-06,3.3737596120991494e-08
234.0,-6.2595019091610735e-06,6.945712559300859e-08
235.0,-6.284211124571492e-06,1.0521357515999e-07
236.0,-6.30902083629453e-06,1.4041232500935544e-07
237.0,-6.331942063623214e-06,1.7511720244399605e-07
238.0,-6.3532507871081925e-06,2.0946473869053308e-07
239.0,-6.373087677409871e-06,2.4277878243468803e-07
240.0,-6.390373072145638e-06,2.75376055656171e-07
241.0,-6.40353012222885e-06,3.0736587511928304e-07
242.0,-6.41612861546938e-06,3.3804711694016756e-07
243.0,-6.4269744869133e-06,3.6728413300146256e-07
244.0,-6.433851090313085e-06,3.957030662104442e-07
245.0,-6.437335483927093e-06,4.230191377050345e-07
246.0,-6.439085653318149e-06,4.488356779035645e-07
247.0,-6.437324583175538e-06,4.7340248048203e-07
248.0,-6.432136629964622e-06,4.968911330566306e-07
249.0,-6.42335130056361e-06,5.189779153618232e-07
250.0,-6.411326320667237e-06,5.397678127839077e-07
251.0,-6.395345324406348e-06,5.59223767988811e-07
252.0,-6.3756445627113705e-06,5.773993868457305e-07
253.0,-6.340616551918776e-06,5.928363750429983e-07
254.0,-6.319321696663068e-06,6.105843457566493e-07
255.0,-6.278769739207082e-06,6.238495346880189e-07
256.0,-6.240353806693122e-06,6.36925554215017e-07
257.0,-6.199934496673267e-06,6.484725822016837e-07
258.0,-6.154224818712677e-06,6.59054072072436e-07
259.0,-6.1036579816022485e-06,6.682355055894386e-07
260.0,-6.050493633908086e-06,6.759404608729886e-07
261.0,-5.993199513290305e-06,6.822656151095216e-07
262.0,-5.933797616305545e-06,6.873277985212882e-07
263.0,-5.871032339881499e-06,6.912760268415769e-07
264.0,-5.804786710716567e-06,6.944817196954478e-07
265.0,-5.73726466741624e-06,6.964058652517002e-07
266.0,-5.6692366893624525e-06,6.973965213177416e-07
267.0,-5.607370812773919e-06,6.982592701320689e-07
268.0,-5.551220629495224e-06,6.977876667437655e-07
269.0,-5.4812554078020285e-06,6.96523950425746e-07
270.0,-5.415901149238503e-06,6.944248619209077e-07
271.0,-5.353546839906676e-06,6.928074875436138e-07
272.0,-5.288707218234863e-06,6.909543806431947e-07
273.0,-5.223336715982067e-06,6.885522598019455e-07
274.0,-5.158473584537021e-06,6.860761678371708e-07
275.0,-5.092840169571449e-06,6.834343955982875e-07
276.0,-5.027330058033992e-06,6.80810086089707e-07
277.0,-4.962101786534884e-06,6.779335658384687e-07
278.0,-4.898608923589725e-06,6.749785061931468e-07
279.0,-4.833718474600987e-06,6.721357780751884e-07
280.0,-4.769342607036167e-06,6.695456348223045e-07
281.0,-4.70653069333038e-06,6.664901348924733e-07
282.0,-4.6458971801877984e-06,6.632775824879059e-07
283.0,-4.583113771213832e-06,6.604831876565462e-07
284.0,-4.520996699410103e-06,6.579385809748998e-07
285.0,-4.459688307057018e-06,6.551246092284997e-07
286.0,-4.399178048672763e-06,6.524671972852457e-07
287.0,-4.338611647817025e-06,6.497396184746301e-07
288.0,-4.279055610167851e-06,6.470352753945515e-07
289.0,-4.219303544605825e-06,6.442000778428974e-07
290.0,-4.160968987089413e-06,6.413054258574078e-07
291.0,-4.101724787308842e-06,6.383496706403593e-07
292.0,-4.042912296718294e-06,6.354246930270654e-07
293.0,-3.985177134626572e-06,6.319872603316709e-07
294.0,-3.929022832839547e-06,6.281559780312265e-07
295.0,-3.871183665087391e-06,6.244282953380533e-07
296.0,-3.8136790528615073e-06,6.205924455069716e-07
297.0,-3.7568313971477196e-06,6.162740335760717e-07
298.0,-3.700042426458449e-06,6.118381136555369e-07
299.0,-3.6422811381490827e-06,6.072693687157997e-07
300.0,-3.5853011751950665e-06,6.024040884754381e-07
301.0,-3.5277471210663225e-06,5.972184448742516e-07
302.0,-3.4707557918450735e-06,5.918665209926158e-07
303.0,-3.413550754376283e-06,5.862034204671456e-07
304.0,-3.354974705454438e-06,5.803130066990133e-07
305.0,-3.286160462258939e-06,5.716053864360502e-07
306.0,-3.236826397065996e-06,5.670682762519833e-07
307.0,-3.168070429536783e-06,5.585001522953394e-07
308.0,-3.1184402022846403e-06,5.539933736815651e-07
309.0,-3.062439251805075e-06,5.47749077195728e-07
310.0,-3.0046454086297105e-06,5.407861063920033e-07
311.0,-2.933166378820343e-06,5.307202399438975e-07
312.0,-2.872069049304967e-06,5.224972825775494e-07
313.0,-2.8257810760458428e-06,5.173660697415562e-07
314.0,-2.77181042396695e-06,5.102483439631924e-07
315.0,-2.701803960737432e-06,4.993804147095195e-07
316.0,-2.655240561507079e-06,4.935915712235793e-07
317.0,-2.58751614873885e-06,4.830146511725942e-07
318.0,-2.5297456618396973e-06,4.741614419573245e-07
319.0,-2.470822379798704e-06,4.6545817041656675e-07
320.0,-2.427294329582597e-06,4.6052574341089666e-07
321.0,-2.3619004193296255e-06,4.500729979427914e-07
322.0,-2.3042920350385816e-06,4.410809529854301e-07
323.0,-2.2476232577386117e-06,4.327165713799454e-07
324.0,-2.2042889616498923e-06,4.2795670598049685e-07
325.0,-2.155228740561571e-06,4.2044203347390725e-07
326.0,-2.10501175399992e-06,4.1218404046813274e-07
327.0,-2.0428608055612343e-06,4.0066232498449867e-07
328.0,-2.000426461621444e-06,3.9458855650213743e-07
329.0,-1.9535632757135267e-06,3.872069062729908e-07
330.0,-1.9061554925219412e-06,3.7925344729586175e-07
331.0,-1.858210937242073e-06,3.7131661484612595e-07
332.0,-1.812081896453924e-06,3.63320532273165e-07
333.0,-1.767814648425664e-06,3.5506401154777626e-07
334.0,-1.71067650019028e-06,3.438671191584036e-07
335.0,-1.6731145149551762e-06,3.384155994036636e-07
336.0,-1.6313442976511771e-06,3.3128032122585407e-07
337.0,-1.589174129868194e-06,3.2389108378022246e-07
338.0,-1.5452732539095606e-06,3.169895262117183e-07
339.0,-1.5026039515473153e-06,3.094578359215294e-07
340.0,-1.461018522982105e-06,3.020986594664302e-07
341.0,-1.42141072156595e-06,2.950110726477452e-07
342.0,-1.3693604292423017e-06,2.8466518972169736e-07
343.0,-1.3380278717487262e-06,2.796569179282452e-07
344.0,-1.3014965606864317e-06,2.7331577307993734e-07
345.0,-1.2639684603621183e-06,2.665452776232621e-07
346.0,-1.2283002799961036e-06,2.59288517526582e-07
347.0,-1.1913261917021539e-06,2.5279744256482716e-07
348.0,-1.1538045712575487e-06,2.4630587627258823e-07
349.0,-1.1170882912600265e-06,2.398770478355257e-07
350.0,-1.0819517066450051e-06,2.3365323027433832e-07
351.0,-1.0450695781406292e-06,2.2767901478436292e-07
352.0,-1.0122911662927318e-06,2.215316549612865e-07
353.0,-9.782876050436125e-07,2.152872107387155e-07
354.0,-9.45510627417498e-07,2.0932768461049264e-07
355.0,-9.128575743701195e-07,2.0333803999296029e-07
356.0,-8.808967502779128e-07,1.9773564128280674e-07
357.0,-8.488635917883271e-07,1.9199455736974534e-07
358.0,-8.192347589452925e-07,1.8610069598030181e-07
359.0,-7.886121774113054e-07,1.8071223264666985e-07
360.0,-7.582715783585397e-07,1.752761318016441e-07
361.0,-7.286175650582297e-07,1.6993228212687982e-07
362.0,-6.990099516315911e-07,1.6487408808556917e-07
363.0,-6.681094673859273e-07,1.602720014184835e-07
364.0,-6.395752593875521e-07,1.552481267571513e-07
365.0,-6.116592340019823e-07,1.5026412742259902e-07
366.0,-5.845971848409849e-07,1.455324109267303e-07
367.0,-5.579655242241993e-07,1.4074725882204764e-07
368.0,-5.322335007229187e-07,1.360872556324806e-07
369.0,-5.067586132149054e-07,1.3139177343836418e-07
370.0,-4.824999587242766e-07,1.2671833505498626e-07
371.0,-4.586045548950422e-07,1.2236131285595635e-07
372.0,-4.3523566821317377e-07,1.1788051081019209e-07
373.0,-4.113358646056174e-07,1.1355743703882172e-07
374.0,-3.8909591685017096e-07,1.0955529373126698e-07
375.0,-3.689511124893659e-07,1.0478895600244769e-07
376.0,-3.48454116444791e-07,1.0035158419096755e-07
377.0,-3.2787395110327753e-07,9.637746608843311e-08
378.0,-3.081479642910756e-07,9.219167928946375e-08
379.0,-2.8926183574102473e-07,8.800144243383345e-08
380.0,-2.70930469987288e-07,8.388954802619983e-08
381.0,-2.5272971655336603e-07,7.982025628620289e-08
382.0,-2.353834330566436e-07,7.585142570110431e-08
383.0,-2.1816995871964608e-07,7.194902630166836e-08
384.0,-2.0168022343885524e-07,6.808625409428485e-08
385.0,-1.84632405796548e-07,6.44280852930575e-08
386.0,-1.6893997593564736e-07,6.074559138988288e-08
387.0,-1.528550180338803e-07,5.71685328280501e-08
388.0,-1.373579020291173e-07,5.377833015814467e-08
389.0,-1.217909432639246e-07,5.041066601691145e-08
390.0,-1.0678891530029441e-07,4.748741412534978e-08
391.0,-9.140492994501368e-08,4.4317088621990905e-08
392.0,-7.672254958729646e-08,4.117800223637802e-08
393.0,-6.251783118048835e-08,3.8114519188541054e-08
394.0,-4.8601199423556615e-08,3.5364431984837134e-08
395.0,-3.4899240483339854e-08,3.266205742916444e-08
396.0,-2.1491300333660946e-08,3.002325901954173e-08
397.0,-8.077201727824736e-09,2.7402853365079568e-08
398.0,4.1960710664016386e-09,2.4814626999384013e-08
399.0,1.6614301995300684e-08,2.2276811028984562e-08
400.0,2.8218222711192665e-08,1.980047520159967e-08
401.0,3.9742809326128274e-08,1.7368115202687997e-08
402.0,5.03101535166271e-08,1.492191852134945e-08
403.0,6.110279498469861e-08,1.2690644787337222e-08
404.0,7.153383895133908e-08,1.0393585540754054e-08
405.0,8.22753340424738e-08,8.125707653996412e-09
406.0,9.182452158756786e-08,6.010503438061304e-09
407.0,1.009451446769031e-07,3.803142361235435e-09
408.0,1.0910032226394193e-07,1.5114024459046095e-09
409.0,1.1741433416465073e-07,-7.354827336573749e-10
410.0,1.2477014014169665e-07,-2.944743064065784e-09
411.0,1.3341030541956503e-07,-4.895381730455052e-09
412.0,1.4099793423354115e-07,-6.754311483729433e-09
413.0,1.4848140512158475e-07,-8.637416969304456e-09
414.0,1.5617098324822377e-07,-1.0314271268390583e-08
415.0,1.6259758487904982e-07,-1.2172832795029059e-08
416.0,1.667871916706171e-07,-1.4266439577057336e-08
417.0,1.7394987159698308e-07,-1.58480432739769e-08
418.0,1.8150088408077365e-07,-1.6970257688699502e-08
419.0,1.8731396318166062e-07,-1.8627215877649927e-08
420.0,1.9284549261760607e-07,-2.0142663511317896e-08
421.0,1.9904746524940243e-07,-2.1310663544651327e-08
422.0,2.0432161688008516e-07,-2.258037377802988e-08
423.0,2.0938174992929332e-07,-2.396384416915288e-08
424.0,2.141798868734835e-07,-2.5231915371530045e-08
425.0,2.1922287980293582e-07,-2.636773686619151e-08
426.0,2.238364085890115e-07,-2.7522050290825493e-08
427.0,2.2881602817472307e-07,-2.856227101491224e-08
428.0,2.332153323406076e-07,-2.9568119352949592e-08
429.0,2.367452494174379e-07,-3.077214913093894e-08
430.0,2.423133209769216e-07,-3.1427312059713786e-08
431.0,2.48883177023021e-07,-3.176372420626813e-08
432.0,2.5234614067946826e-07,-3.271609934058196e-08
433.0,2.563617913658044e-07,-3.356945925458078e-08
434.0,2.6044379714941055e-07,-3.4211010259479495e-08
435.0,2.6426213839025427e-07,-3.49572848158558e-08
436.0,2.676771372423271e-07,-3.556903261629057e-08
437.0,2.7104775736664763e-07,-3.619913470988169e-08
438.0,2.737962555712005e-07,-3.687181094022876e-08
439.0,2.7671258134984985e-07,-3.747116618995694e-08
440.0,2.788666336500288e-07,-3.8132115314989465e-08
441.0,2.80447820357569e-07,-3.898861111244901e-08
442.0,2.8398856884628595e-07,-3.92635925477802e-08
443.0,2.8583539904560516e-07,-3.995751372189344e-08
444.0,2.871187214533594e-07,-4.070419467741587e-08
445.0,2.8886565054003116e-07,-4.1312659019513516e-08
446.0,2.9042711159955606e-07,-4.181625055656201e-08
447.0,2.9147091028984813e-07,-4.255535409492466e-08
448.0,2.922205085892273e-07,-4.310653131885692e-08
449.0,2.9320958669488603e-07,-4.3657367670560045e-08
450.0,2.9370043113451213e-07,-4.414255235927041e-08
451.0,2.9454453592426846e-07,-4.464294423631618e-08
452.0,2.9494968543012084e-07,-4.494754373407232e-08
453.0,2.9632485281010037e-07,-4.539971707466246e-08
454.0,2.9749180741176033e-07,-4.5471566426950774e-08
455.0,2.9983325696413177e-07,-4.545328840343543e-08
456.0,2.977538187088455e-07,-4.624934528634877e-08
457.0,2.980059673789667e-07,-4.6579044645482394e-08
458.0,2.9796274476555696e-07,-4.679490970057182e-08
459.0,2.978934051561462e-07,-4.702582201938087e-08
460.0,2.9778696473541896e-07,-4.723013048619916e-08
461.0,2.9832160138260025e-07,-4.724321782709131e-08
462.0,2.9831888139173834e-07,-4.7272229159146014e-08
463.0,2.983653803389685e-07,-4.7286989789137926e-08
464.0,2.9814652270971185e-07,-4.7194281484291054e-08
465.0,2.9820886213574393e-07,-4.717710898558041e-08
466.0,2.9686078955143605e-07,-4.738944405924505e-08
467.0,2.9628070177616446e-07,-4.733631014617011e-08
468.0,2.9633164946706927e-07,-4.706734019214719e-08
469.0,2.950373638646199e-07,-4.7201315441239366e-08
470.0,2.946510723939341e-07,-4.704883752869964e-08
471.0,2.943593293149626e-07,-4.694335600011878e-08
472.0,2.934067005351243e-07,-4.6863775500578743e-08
473.0,2.9182656131174963e-07,-4.6978953079830183e-08
474.0,2.8839057302280394e-07,-4.7524291663311103e-08
475.0,2.874120322019411e-07,-4.74721608399532e-08
476.0,2.863058926767546e-07,-4.7369520586147255e-08
477.0,2.8547194820754345e-07,-4.732282699162271e-08
478.0,2.8426442352543427e-07,-4.7253549296246014e-08
479.0,2.831333283205423e-07,-4.7227927973425137e-08
480.0,2.8175527475321485e-07,-4.717713097972396e-08
481.0,2.80142789175457e-07,-4.723299342446556e-08
482.0,2.7866762754028575e-07,-4.718539272412781e-08
483.0,2.776786557692451e-07,-4.707673961553576e-08
484.0,2.766600678809542e-07,-4.681052361639315e-08
485.0,2.7437499406036475e-07,-4.692544094240299e-08
486.0,2.7091298048939557e-07,-4.7285212127283116e-08
487.0,2.689630939170933e-07,-4.732101155912713e-08
488.0,2.678413396955977e-07,-4.705372941514818e-08
489.0,2.6670080620714364e-07,-4.688515623135927e-08
490.0,2.65209560350147e-07,-4.671385351701073e-08
491.0,2.642048406517176e-07,-4.6499597537463356e-08
492.0,2.616087124377247e-07,-4.6607885504426486e-08
493.0,2.589364607750431e-07,-4.676700892247048e-08
494.0,2.5631983412745383e-07,-4.688348999000443e-08
495.0,2.551681953561121e-07,-4.6641616376894786e-08
496.0,2.526133762053075e-07,-4.658622716001433e-08
