xc,cf
-2.025045238095238176e+00,2.806277301659749080e-03
-2.021295238095238034e+00,2.786959789798647367e-03
-2.015297619047619282e+00,2.671471763361334996e-03
-2.009300000000000086e+00,2.575000976580029549e-03
-2.003302380952380890e+00,2.510409088906293690e-03
-1.997304761904761916e+00,2.467003073480916395e-03
-1.991307142857142942e+00,2.436458717507101763e-03
-1.985307142857142937e+00,2.414522164746006009e-03
-1.979309523809523963e+00,2.398791237556870386e-03
-1.973311904761904989e+00,2.387430939130782102e-03
-1.967314285714285793e+00,2.379090044544814389e-03
-1.961316666666666597e+00,2.372767646448650271e-03
-1.955319047619047845e+00,2.367846518642929225e-03
-1.949321428571428649e+00,2.363876252820008416e-03
-1.943323809523809675e+00,2.360506531407277186e-03
-1.937323809523809448e+00,2.357520491145500673e-03
-1.931326190476190696e+00,2.354734632353787643e-03
-1.925328571428571500e+00,2.352098909664621790e-03
-1.919330952380952526e+00,2.349546595921315432e-03
-1.913333333333333330e+00,2.347044327545524944e-03
-1.907335714285714356e+00,2.344608786326422140e-03
-1.901338095238095383e+00,2.342223290474835639e-03
-1.895340476190476187e+00,2.339904521779936821e-03
-1.889340476190476181e+00,2.337635798452553440e-03
-1.883342857142857207e+00,2.335417120492685929e-03
-1.877345238095238233e+00,2.333231806111162477e-03
-1.871347619047619260e+00,2.331129900675498520e-03
-1.865350000000000064e+00,2.329094722396522245e-03
-1.859352380952380868e+00,2.327142953063405465e-03
-1.853354761904762116e+00,2.325291274465320860e-03
-1.847357142857142920e+00,2.323506323023923504e-03
-1.841357142857142914e+00,2.321804780528386077e-03
-1.835359523809523719e+00,2.320169965189536332e-03
-1.829361904761904967e+00,2.318618558796546082e-03
-1.823364285714285771e+00,2.317150561349415761e-03
-1.817366666666666797e+00,2.315732609269801311e-03
-1.811369047619047601e+00,2.314381384346874543e-03
-1.805371428571428627e+00,2.313096886580635458e-03
-1.799373809523809653e+00,2.311862434181912243e-03
-1.793376190476190679e+00,2.310694708939876711e-03
-1.787376190476190452e+00,2.309560347276184804e-03
-1.781378571428571478e+00,2.308492712769181013e-03
-1.775380952380952504e+00,2.307458441840520846e-03
-1.769383333333333530e+00,2.306474216279376984e-03
-1.763385714285714334e+00,2.305540036085748559e-03
-1.757388095238095138e+00,2.304639219470463758e-03
-1.751390476190476386e+00,2.303771766433523448e-03
-1.745392857142857190e+00,2.302954358764098576e-03
-1.739392857142857185e+00,2.302153632883845516e-03
-1.733395238095237989e+00,2.301402952371108760e-03
-1.727397619047619237e+00,2.300668953647543383e-03
-1.721400000000000041e+00,2.299968318502322064e-03
-1.715402380952381067e+00,2.299284365146272557e-03
-1.709404761904761871e+00,2.298650457157738920e-03
