xc,cf
-2.025421428571428706e+00,1.424077632598488678e-02
-2.024669047619047646e+00,6.448295559044316637e-03
-2.022795238095238091e+00,7.192069811064251070e-03
-2.019797619047619008e+00,7.030773591560803525e-03
-2.016797619047619339e+00,4.274808566043612756e-03
-2.013797619047619225e+00,3.400065587234808815e-03
-2.010797619047619111e+00,3.192477402779237902e-03
-2.007800000000000029e+00,2.910188166411737873e-03
-2.004799999999999915e+00,2.689304595986134576e-03
-2.001802380952380833e+00,2.547125706873724828e-03
-1.998804761904761973e+00,2.444566067044662803e-03
-1.995804761904762081e+00,2.374469188944187698e-03
-1.992807142857142999e+00,2.332247580550017747e-03
-1.989807142857142885e+00,2.307058078900394750e-03
-1.986807142857142772e+00,2.287940748509356085e-03
-1.983809523809523911e+00,2.269974461571181139e-03
-1.980809523809524020e+00,2.250940540126002403e-03
-1.977811904761904938e+00,2.233658206543876965e-03
-1.974811904761904824e+00,2.218277596927352002e-03
-1.971811904761904932e+00,2.203997985396174454e-03
-1.968814285714285850e+00,2.193571867163714596e-03
-1.965816666666666768e+00,2.185180927210231012e-03
-1.962816666666666654e+00,2.178908574481582764e-03
-1.959816666666666762e+00,2.173987446675861718e-03
-1.956816666666666871e+00,2.170517634528099180e-03
-1.953819047619047788e+00,2.167998684363136880e-03
-1.950821428571428706e+00,2.166347187235115324e-03
-1.947821428571428592e+00,2.163628055600089542e-03
-1.944823809523809732e+00,2.161092423645955430e-03
-1.941823809523809619e+00,2.159824607668888591e-03
-1.938823809523809505e+00,2.158957154631947414e-03
-1.935826190476190423e+00,2.156271386575265691e-03
-1.932826190476190531e+00,2.152184348228141763e-03
-1.929828571428571671e+00,2.148631127134519297e-03
-1.926828571428571557e+00,2.145361496456819807e-03
-1.923830952380952475e+00,2.142125229357464376e-03
-1.920830952380952583e+00,2.138438553950466545e-03
-1.917833333333333501e+00,2.135152241483595243e-03
-1.914833333333333387e+00,2.131232021028189871e-03
-1.911833333333333274e+00,2.127912344982974945e-03
-1.908835714285714191e+00,2.124809532196994880e-03
-1.905835714285714522e+00,2.122740990339674547e-03
-1.902838095238095439e+00,2.120939357109105378e-03
-1.899838095238095326e+00,2.118270270841595901e-03
-1.896840476190476243e+00,2.115517775628226495e-03
-1.893840476190476352e+00,2.113249052300843114e-03
-1.890840476190476238e+00,2.111080419708491474e-03
-1.887840476190476124e+00,2.108728287435248597e-03
-1.884842857142857042e+00,2.106109246535254557e-03
-1.881842857142857373e+00,2.103506887424432762e-03
-1.878845238095238290e+00,2.101354936621252934e-03
-1.875847619047619208e+00,2.098936077191321942e-03
-1.872847619047619094e+00,2.097134443960752773e-03
-1.869850000000000012e+00,2.094982493157572945e-03
-1.866850000000000120e+00,2.093414404975411317e-03
-1.863850000000000007e+00,2.091395908485607288e-03
-1.860852380952380924e+00,2.089727729568413486e-03
-1.857852380952381033e+00,2.087775960235297140e-03
-1.854854761904761951e+00,2.085674054799633182e-03
-1.851854761904762059e+00,2.083455376839765671e-03
-1.848857142857142977e+00,2.081169971723210478e-03
-1.845857142857142863e+00,2.079251565968437757e-03
-1.842857142857142971e+00,2.077683477786275695e-03
-1.839857142857142858e+00,2.076115389604113633e-03
-1.836859523809523775e+00,2.074280392795200840e-03
-1.833859523809523884e+00,2.072712304613038778e-03
-1.830861904761904801e+00,2.070526990231515325e-03
-1.827864285714285941e+00,2.068925538471009205e-03
-1.824864285714285828e+00,2.066907041981205177e-03
-1.821866666666666745e+00,2.065322272009871302e-03
-1.818866666666666854e+00,2.063770865616881053e-03
-1.815866666666666740e+00,2.061985914175484130e-03
-1.812869047619047658e+00,2.060384462414978010e-03
-1.809869047619047544e+00,2.058682919919440583e-03
-1.806871428571428462e+00,2.057081468158934896e-03
-1.803871428571428792e+00,2.055546743555116893e-03
-1.800873809523809710e+00,2.053878564637923090e-03
-1.797873809523809596e+00,2.052343840034105086e-03
-1.794876190476190514e+00,2.050575570381879976e-03
-1.791876190476190622e+00,2.049057527567233784e-03
-1.788876190476190509e+00,2.047289257915008674e-03
-1.785876190476190395e+00,2.045787896889533861e-03
-1.782878571428571313e+00,2.044052990815652809e-03
-1.779878571428571643e+00,2.042418175476803065e-03
-1.776880952380952561e+00,2.040933496240500931e-03
-1.773883333333333479e+00,2.039165226588275821e-03
-1.770883333333333365e+00,2.037797319876176808e-03
-1.767883333333333473e+00,2.036062413802295322e-03
-1.764885714285714391e+00,2.034594416355165001e-03
-1.761885714285714277e+00,2.032859510281283949e-03
-1.758888095238095195e+00,2.031191331364090580e-03
-1.755888095238095303e+00,2.029306289187661483e-03
-1.752890476190476443e+00,2.027487974167920502e-03
-1.749890476190476329e+00,2.025652977359007709e-03
-1.746892857142857247e+00,2.023701208025890930e-03
-1.743892857142857133e+00,2.021916256584494007e-03
-1.740892857142857242e+00,2.020064577986408969e-03
-1.737895238095238160e+00,2.018296308334183858e-03
-1.734895238095238046e+00,2.016544720471130561e-03
-1.731897619047618964e+00,2.014859859764764945e-03
-1.728897619047619294e+00,2.013308453371775129e-03
-1.725897619047619180e+00,2.011623592665409514e-03
-1.722900000000000098e+00,2.010122231639935135e-03
-1.719899999999999984e+00,2.008287234831022342e-03
-1.716902380952381124e+00,2.006552328757140857e-03
-1.713902380952381010e+00,2.004884149839947487e-03
-1.710904761904761928e+00,2.003082516609378319e-03
-1.707904761904761815e+00,2.001347610535496833e-03
-1.704907142857142732e+00,1.999445886569896358e-03
-1.701907142857143063e+00,1.997744344074358497e-03
-1.698909523809523980e+00,1.995942710843789762e-03
-1.695909523809523867e+00,1.994191122980736464e-03
-1.692909523809523975e+00,1.992539625852714474e-03
-1.689911904761904893e+00,1.990838083357177046e-03
-1.686911904761904779e+00,1.989303358753359043e-03
-1.683914285714285697e+00,1.987668543414509298e-03
-1.680914285714285583e+00,1.986250591334894847e-03
-1.677916666666666945e+00,1.984715866731076844e-03
-1.674916666666666831e+00,1.983347960018978264e-03
-1.671916666666666718e+00,1.981779871836816202e-03
-1.668919047619047635e+00,1.980328556178857693e-03
-1.665919047619047744e+00,1.978843876942555126e-03
-1.662919047619047630e+00,1.977592742754660533e-03
-1.659921428571428548e+00,1.976158108885873836e-03
-1.656921428571428656e+00,1.974706793227915327e-03
-1.653923809523809796e+00,1.973205432202440948e-03
-1.650926190476190714e+00,1.971754116544482873e-03
-1.647926190476190600e+00,1.970119301205633128e-03
-1.644926190476190486e+00,1.968701349126018244e-03
-1.641928571428571404e+00,1.967133260943856616e-03
-1.638928571428571512e+00,1.965798717810101227e-03
-1.635930952380952430e+00,1.964480856465518517e-03
-1.632930952380952316e+00,1.963196358699279432e-03
-1.629930952380952647e+00,1.961995269878899842e-03
-1.626933333333333564e+00,1.960644044955973074e-03
-1.623933333333333451e+00,1.959493001503109788e-03
-1.620935714285714369e+00,1.957991640477635409e-03
-1.617935714285714477e+00,1.956690460922224511e-03
-1.614938095238095395e+00,1.955172418107578320e-03
-1.611938095238095281e+00,1.953721102449619811e-03
-1.608940476190476199e+00,1.952436604683380943e-03
