xc,cf
-2.025421428571428706e+00,1.424077632598488678e-02
-2.024669047619047646e+00,6.448295559044316637e-03
-2.022795238095238091e+00,7.192069811064251070e-03
-2.019797619047619008e+00,7.030790273349974903e-03
-2.016797619047619339e+00,4.274791884254440510e-03
-2.013797619047619225e+00,3.400048905445636569e-03
-2.010797619047619111e+00,3.192444039200893844e-03
-2.007800000000000029e+00,2.910171484622566494e-03
-2.004799999999999915e+00,2.689304595986134576e-03
-2.001802380952380833e+00,2.547125706873724828e-03
-1.998804761904761973e+00,2.444599430623006428e-03
-1.995804761904762081e+00,2.374519234311703569e-03
-1.992807142857142999e+00,2.332297625917533618e-03
-1.989807142857142885e+00,2.307091442478738808e-03
-1.986807142857142772e+00,2.287857339563496590e-03
-1.983809523809523911e+00,2.269907734414493457e-03
-1.980809523809524020e+00,2.251440993801160240e-03
-1.977811904761904938e+00,2.233875069803111825e-03
-1.974811904761904824e+00,2.218210869770663885e-03
-1.971811904761904932e+00,2.203364077407641251e-03
-1.968814285714285850e+00,2.193204867801932124e-03
-1.965816666666666768e+00,2.185030791107683400e-03
-1.962816666666666654e+00,2.178641665854832033e-03
-1.959816666666666762e+00,2.173703856259938741e-03
-1.956816666666666871e+00,2.170534316317270992e-03
-1.953819047619047788e+00,2.168032047941480505e-03
-1.950821428571428706e+00,2.166797595542757290e-03
-1.947821428571428592e+00,2.164578917582889780e-03
-1.944823809523809732e+00,2.162076649207099726e-03
-1.941823809523809619e+00,2.160742106073344770e-03
-1.938823809523809505e+00,2.158156428751694788e-03
-1.935826190476190423e+00,2.154903479863167111e-03
-1.932826190476190531e+00,2.151133395510309351e-03
-1.929828571428571671e+00,2.147847083043438049e-03
-1.926828571428571557e+00,2.145061224251725018e-03
-1.923830952380952475e+00,2.141608093893134293e-03
-1.920830952380952583e+00,2.138872280468936699e-03
-1.917833333333333501e+00,2.135986330942191928e-03
-1.914833333333333387e+00,2.132599927740288885e-03
-1.911833333333333274e+00,2.129697296424371868e-03
-1.908835714285714191e+00,2.126210802487437518e-03
-1.905835714285714522e+00,2.123158035068972889e-03
-1.902838095238095439e+00,2.119754950077898034e-03
-1.899838095238095326e+00,2.117336090647967475e-03
-1.896840476190476243e+00,2.115234185212303518e-03
-1.893840476190476352e+00,2.112932098306576512e-03
-1.890840476190476238e+00,2.109512331526329412e-03
-1.887840476190476124e+00,2.107410426090665888e-03
-1.884842857142857042e+00,2.105909065065191075e-03
-1.881842857142857373e+00,2.103907250364559292e-03
-1.878845238095238290e+00,2.101805344928895335e-03
-1.875847619047619208e+00,2.099770166649919060e-03
-1.872847619047619094e+00,2.098018578786865762e-03
-1.869850000000000012e+00,2.095966718718717675e-03
-1.866850000000000120e+00,2.093881495072225530e-03
-1.863850000000000007e+00,2.091596089955670337e-03
-1.860852380952380924e+00,2.089193912314911590e-03
-1.857852380952381033e+00,2.086958552565871833e-03
-1.854854761904761951e+00,2.084856647130207876e-03
-1.851854761904762059e+00,2.083088377477983200e-03
-1.848857142857142977e+00,2.080986472042319242e-03
-1.845857142857142863e+00,2.079151475233406016e-03
-1.842857142857142971e+00,2.077283114846149165e-03
-1.839857142857142858e+00,2.075681663085643478e-03
-1.836859523809523775e+00,2.073930075222590180e-03
-1.833859523809523884e+00,2.072278578094568623e-03
-1.830861904761904801e+00,2.070543672020687138e-03
-1.827864285714285941e+00,2.068792084157633840e-03
-1.824864285714285828e+00,2.067090541662096412e-03
-1.821866666666666745e+00,2.065305590220699056e-03
-1.818866666666666854e+00,2.063587365935989817e-03
-1.815866666666666740e+00,2.061785732705421082e-03
-1.812869047619047658e+00,2.060234326312430832e-03
-1.809869047619047544e+00,2.058365965925173981e-03
-1.806871428571428462e+00,2.056864604899700036e-03
-1.803871428571428792e+00,2.055163062404162175e-03
-1.800873809523809710e+00,2.053661701378687796e-03
-1.797873809523809596e+00,2.052026886039838051e-03
-1.794876190476190514e+00,2.050625615749395846e-03
-1.791876190476190622e+00,2.049107572934749655e-03
-1.788876190476190509e+00,2.047656257276790712e-03
-1.785876190476190395e+00,2.046004760148769589e-03
-1.782878571428571313e+00,2.044470035544951585e-03
-1.779878571428571643e+00,2.042768493049413724e-03
-1.776880952380952561e+00,2.041050268764704485e-03
-1.773883333333333479e+00,2.039198590166619446e-03
-1.770883333333333365e+00,2.037346911568534841e-03
-1.767883333333333473e+00,2.035745459808028721e-03
-1.764885714285714391e+00,2.034110644469178976e-03
-1.761885714285714277e+00,2.032709374178736771e-03
-1.758888095238095195e+00,2.031124604207402463e-03
-1.755888095238095303e+00,2.029656606760272142e-03
-1.752890476190476443e+00,2.028005109632250585e-03
-1.749890476190476329e+00,2.026470385028432582e-03
-1.746892857142857247e+00,2.024852251478754649e-03
-1.743892857142857133e+00,2.023250799718248963e-03
-1.740892857142857242e+00,2.021299030385132617e-03
-1.737895238095238160e+00,2.019664215046282872e-03
-1.734895238095238046e+00,2.017779172869853775e-03
-1.731897619047618964e+00,2.016010903217628665e-03
-1.728897619047619294e+00,2.014059133884512319e-03
-1.725897619047619180e+00,2.012307546021459021e-03
-1.722900000000000098e+00,2.010606003525921594e-03
-1.719899999999999984e+00,2.009021233554587720e-03
-1.716902380952381124e+00,2.007536554318285153e-03
-1.713902380952381010e+00,2.006018511503638961e-03
-1.710904761904761928e+00,2.004183514694725735e-03
-1.707904761904761815e+00,2.002548699355876424e-03
-1.704907142857142732e+00,2.000563566444416019e-03
-1.701907142857143063e+00,1.999012160051426203e-03
-1.698909523809523980e+00,1.997293935766716530e-03
-1.695909523809523867e+00,1.995859301897930267e-03
-1.692909523809523975e+00,1.994357940872455888e-03
-1.689911904761904893e+00,1.992856579846981509e-03
-1.686911904761904779e+00,1.991054946616412774e-03
-1.683914285714285697e+00,1.989486858434250278e-03
-1.680914285714285583e+00,1.987635179836165673e-03
-1.677916666666666945e+00,1.986050409864831799e-03
-1.674916666666666831e+00,1.984432276315153867e-03
-1.671916666666666718e+00,1.982880869922164051e-03
-1.668919047619047635e+00,1.981462917842549167e-03
-1.665919047619047744e+00,1.979928193238731163e-03
-1.662919047619047630e+00,1.978560286526632149e-03
-1.659921428571428548e+00,1.976925471187782404e-03
-1.656921428571428656e+00,1.975490837318996142e-03
-1.653923809523809796e+00,1.973922749136834513e-03
-1.650926190476190714e+00,1.972571524213907312e-03
-1.647926190476190600e+00,1.971036799610089742e-03
-1.644926190476190486e+00,1.969652211108818482e-03
-1.641928571428571404e+00,1.968234259029204031e-03
-1.638928571428571512e+00,1.966883034106277264e-03
-1.635930952380952430e+00,1.965515127394178684e-03
-1.632930952380952316e+00,1.964113857103736045e-03
-1.629930952380952647e+00,1.962662541445777536e-03
-1.626933333333333564e+00,1.961294634733678956e-03
-1.623933333333333451e+00,1.959893364443236318e-03
-1.620935714285714369e+00,1.958692275622856728e-03
-1.617935714285714477e+00,1.957341050699929960e-03
-1.614938095238095395e+00,1.955956462198659134e-03
-1.611938095238095281e+00,1.954688646221592295e-03
-1.608940476190476199e+00,1.953187285196117916e-03
