# Solver information
# Time              	U_solver            	Ux_initial          	Ux_final            	Ux_iters            	Uy_initial          	Uy_final            	Uy_iters            	U_converged         	p_solver            	p_initial           	p_final             	p_iters             	p_converged         
6088                	DILUPBiCGStab	5.218702814580e-12	3.857636670020e-16	1	2.528922272130e-12	3.413854679800e-16	1	false	DICPCG	1.293567018580e-12	1.994592750550e-13	1	true
6089                	DILUPBiCGStab	1.128192527100e-11	8.114314419790e-16	1	5.830340117670e-12	7.830652436910e-16	1	false	DICPCG	1.401047338470e-12	1.983359764690e-13	1	true
6090                	DILUPBiCGStab	7.363529879000e-12	5.446433193230e-16	1	3.971437745620e-12	5.782365259660e-16	1	false	DICPCG	1.102882230440e-12	1.888935102900e-13	1	true
6091                	DILUPBiCGStab	6.474376792190e-12	4.972089431770e-16	1	3.377369502980e-12	5.098109743650e-16	1	false	DICPCG	9.543539522830e-13	9.543539522830e-13	0	true
6092                	DILUPBiCGStab	6.072502215920e-12	4.488129693990e-16	1	2.920186456330e-12	3.847844178990e-16	1	false	DICPCG	1.469450975060e-12	2.049575593000e-13	1	true
6093                	DILUPBiCGStab	1.288336709460e-11	9.167973719510e-16	1	6.669386568820e-12	8.696140291990e-16	1	false	DICPCG	1.590093783820e-12	2.174658056190e-13	1	true
6094                	DILUPBiCGStab	8.441229360720e-12	6.159295684190e-16	1	4.543792147590e-12	6.503294381960e-16	1	false	DICPCG	1.235184370110e-12	1.878368449360e-13	1	true
6095                	DILUPBiCGStab	7.404274462250e-12	5.595385275590e-16	1	3.868758226280e-12	5.746499100030e-16	1	false	DICPCG	1.067793947270e-12	1.808815045140e-13	1	true
6096                	DILUPBiCGStab	5.811931588760e-12	4.503764848090e-16	1	3.079263238250e-12	4.748403540200e-16	1	false	DICPCG	8.802140019300e-13	8.802140019300e-13	0	true
6097                	DILUPBiCGStab	5.426838202690e-12	4.028069623580e-16	1	2.624729578380e-12	3.481404892610e-16	1	false	DICPCG	1.336763483940e-12	1.962230896420e-13	1	true
6098                	DILUPBiCGStab	1.172632135290e-11	8.401718846130e-16	1	6.062501029870e-12	8.073668692090e-16	1	false	DICPCG	1.453646785030e-12	2.038177112840e-13	1	true
6099                	DILUPBiCGStab	7.655376903760e-12	5.631943884380e-16	1	4.126703197430e-12	5.976836248800e-16	1	false	DICPCG	1.137174974960e-12	1.832014996000e-13	1	true
6100                	DILUPBiCGStab	6.729177507910e-12	5.131208388420e-16	1	3.512296942260e-12	5.303338204630e-16	1	false	DICPCG	9.850822029830e-13	9.850822029830e-13	0	true
6101                	DILUPBiCGStab	6.312033229510e-12	4.607427841210e-16	1	3.037992715260e-12	4.015390826040e-16	1	false	DICPCG	1.524502535180e-12	2.086278668710e-13	1	true
6102                	DILUPBiCGStab	1.339360776370e-11	9.522295367980e-16	1	6.932096470350e-12	9.013183587570e-16	1	false	DICPCG	1.641765835750e-12	2.123871219430e-13	1	true
6103                	DILUPBiCGStab	8.774583126890e-12	6.374027248510e-16	1	4.724687526680e-12	6.615125312830e-16	1	false	DICPCG	1.279527760230e-12	1.925888352150e-13	1	true
6104                	DILUPBiCGStab	7.697733046950e-12	5.768469160100e-16	1	4.020672979760e-12	5.827969574620e-16	1	false	DICPCG	1.101726911370e-12	1.812918841680e-13	1	true
6105                	DILUPBiCGStab	6.041324867670e-12	4.682070857040e-16	1	3.202178727590e-12	4.965838229480e-16	1	false	DICPCG	9.047559177790e-13	9.047559177790e-13	0	true
6106                	DILUPBiCGStab	5.641081361330e-12	4.206814538630e-16	1	2.730057690660e-12	3.700209647260e-16	1	false	DICPCG	1.383890264030e-12	2.007479768220e-13	1	true
6107                	DILUPBiCGStab	1.219043648660e-11	8.725239474850e-16	1	6.301332896860e-12	8.430976640850e-16	1	false	DICPCG	1.500587153080e-12	2.054116823750e-13	1	true
6108                	DILUPBiCGStab	7.957403127120e-12	5.841011313950e-16	1	4.290552608730e-12	6.166348025310e-16	1	false	DICPCG	1.178793409310e-12	1.925361217730e-13	1	true
6109                	DILUPBiCGStab	6.995172975500e-12	5.349440121570e-16	1	3.649831076530e-12	5.431378303120e-16	1	false	DICPCG	1.015110351470e-12	1.767032759130e-13	1	true
6110                	DILUPBiCGStab	5.483665509730e-12	4.317680637850e-16	1	2.910036604890e-12	4.669817236640e-16	1	false	DICPCG	8.347065947970e-13	8.347065947970e-13	0	true
6111                	DILUPBiCGStab	5.120392396330e-12	3.874024456260e-16	1	2.482789948480e-12	3.481655141410e-16	1	false	DICPCG	1.270740754910e-12	1.947178254660e-13	1	true
6112                	DILUPBiCGStab	1.106990594770e-11	8.025085775240e-16	1	5.719613462110e-12	7.704187187480e-16	1	false	DICPCG	1.385287512550e-12	2.059502662920e-13	1	true
6113                	DILUPBiCGStab	7.225036616000e-12	5.378474909310e-16	1	3.898020352100e-12	5.757895727750e-16	1	false	DICPCG	1.080645902990e-12	1.803613771810e-13	1	true
6114                	DILUPBiCGStab	6.352952851870e-12	4.913040383200e-16	1	3.313010766780e-12	5.049594760970e-16	1	false	DICPCG	9.376912723940e-13	9.376912723940e-13	0	true
6115                	DILUPBiCGStab	5.958649784610e-12	4.453559183900e-16	1	2.864424300930e-12	3.871837313010e-16	1	false	DICPCG	1.441982833800e-12	1.996141662680e-13	1	true
6116                	DILUPBiCGStab	1.264139898950e-11	9.004467148990e-16	1	6.545042520650e-12	8.499411765120e-16	1	false	DICPCG	1.556492898440e-12	2.068985141310e-13	1	true
6117                	DILUPBiCGStab	8.283103743210e-12	6.034827597550e-16	1	4.457619383710e-12	6.299543171420e-16	1	false	DICPCG	1.217316702050e-12	1.897949530890e-13	1	true
6118                	DILUPBiCGStab	7.265755669080e-12	5.544703328330e-16	1	3.797332471480e-12	5.651980938560e-16	1	false	DICPCG	1.051712005120e-12	1.822284911080e-13	1	true
6119                	DILUPBiCGStab	5.703108259730e-12	4.454807753340e-16	1	3.020704031830e-12	4.727677672260e-16	1	false	DICPCG	8.638730056840e-13	8.638730056840e-13	0	true
6120                	DILUPBiCGStab	5.325196197530e-12	4.028396275260e-16	1	2.574555885540e-12	3.520443732960e-16	1	false	DICPCG	1.313220394560e-12	1.953432978680e-13	1	true
6121                	DILUPBiCGStab	1.150637644700e-11	8.292874774410e-16	1	5.949583182660e-12	7.954971657900e-16	1	false	DICPCG	1.429607091730e-12	2.042176828270e-13	1	true
6122                	DILUPBiCGStab	7.512046051810e-12	5.548246213070e-16	1	4.048491880220e-12	5.814979587800e-16	1	false	DICPCG	1.122429453070e-12	1.859504973620e-13	1	true
6123                	DILUPBiCGStab	6.603004607490e-12	5.114188737850e-16	1	3.447064176590e-12	5.169152694050e-16	1	false	DICPCG	9.742658902270e-13	9.742658902270e-13	0	true
6124                	DILUPBiCGStab	6.193537568310e-12	4.598464802200e-16	1	2.981735717240e-12	3.910788694690e-16	1	false	DICPCG	1.499971869030e-12	2.068832512740e-13	1	true
6125                	DILUPBiCGStab	1.314256174570e-11	9.372847842630e-16	1	6.801221037680e-12	8.895464479060e-16	1	false	DICPCG	1.612965098650e-12	2.134763481670e-13	1	true
6126                	DILUPBiCGStab	8.609725444030e-12	6.245353360170e-16	1	4.636554195110e-12	6.571392836100e-16	1	false	DICPCG	1.254682164600e-12	1.883081842660e-13	1	true
6127                	DILUPBiCGStab	7.553395263190e-12	5.691618116970e-16	1	3.944477302720e-12	5.764204394280e-16	1	false	DICPCG	1.090215747090e-12	1.857396142960e-13	1	true
6128                	DILUPBiCGStab	5.928070208970e-12	4.613377676520e-16	1	3.142892256050e-12	4.936876528390e-16	1	false	DICPCG	8.892571206260e-13	8.892571206260e-13	0	true
6129                	DILUPBiCGStab	5.535377316840e-12	4.149924258840e-16	1	2.679615846140e-12	3.663351995460e-16	1	false	DICPCG	1.363133504310e-12	2.001507426150e-13	1	true
6130                	DILUPBiCGStab	1.196218719120e-11	8.580534338370e-16	1	6.182575302610e-12	8.317488749510e-16	1	false	DICPCG	1.480035463340e-12	2.041783864900e-13	1	true
6131                	DILUPBiCGStab	7.808405161090e-12	5.736825690180e-16	1	4.211165858300e-12	6.166575373750e-16	1	false	DICPCG	1.159300769120e-12	1.872720289900e-13	1	true
6132                	DILUPBiCGStab	6.864251148260e-12	5.212052127780e-16	1	3.580813329080e-12	5.345903773040e-16	1	false	DICPCG	1.000229638470e-12	1.787532580490e-13	1	true
6133                	DILUPBiCGStab	5.380520767850e-12	4.205343834810e-16	1	2.855741733420e-12	4.549237035070e-16	1	false	DICPCG	8.198230327520e-13	8.198230327520e-13	0	true
6134                	DILUPBiCGStab	5.024001987450e-12	3.703451443700e-16	1	2.436404991040e-12	3.384640035780e-16	1	false	DICPCG	1.246001029890e-12	1.885345061600e-13	1	true
6135                	DILUPBiCGStab	1.086186248770e-11	7.833935916820e-16	1	5.611568287230e-12	7.629174809920e-16	1	false	DICPCG	1.353340947840e-12	1.939398972630e-13	1	true
6136                	DILUPBiCGStab	7.088916358210e-12	5.272979474220e-16	1	3.825171525010e-12	5.627322094590e-16	1	false	DICPCG	1.068705581100e-12	1.852746617550e-13	1	true
6137                	DILUPBiCGStab	6.233228152300e-12	4.827411775540e-16	1	3.250001409760e-12	5.031565542870e-16	1	false	DICPCG	9.277270522770e-13	9.277270522770e-13	0	true
6138                	DILUPBiCGStab	5.846194557230e-12	4.349093771070e-16	1	2.809733530580e-12	3.828606688630e-16	1	false	DICPCG	1.419505456780e-12	2.020451168730e-13	1	true
6139                	DILUPBiCGStab	1.240290267150e-11	8.856076956560e-16	1	6.422223331810e-12	8.465909318360e-16	1	false	DICPCG	1.528765373820e-12	2.049141025920e-13	1	true
6140                	DILUPBiCGStab	8.127017501110e-12	5.978959200890e-16	1	4.373288645250e-12	6.190594361310e-16	1	false	DICPCG	1.192722650680e-12	1.859233513120e-13	1	true
6141                	DILUPBiCGStab	7.128409182340e-12	5.395372262260e-16	1	3.726054084320e-12	5.418381785010e-16	1	false	DICPCG	1.031574568590e-12	1.784584041740e-13	1	true
6142                	DILUPBiCGStab	5.595511428120e-12	4.425541974400e-16	1	2.963091582240e-12	4.571773074120e-16	1	false	DICPCG	8.468812674750e-13	8.468812674750e-13	0	true
6143                	DILUPBiCGStab	5.224569908770e-12	3.950539018170e-16	1	2.525337960700e-12	3.368472539290e-16	1	false	DICPCG	1.293673455110e-12	1.955869163430e-13	1	true
6144                	DILUPBiCGStab	1.128882711150e-11	8.128857241010e-16	1	5.837638426470e-12	7.865093958390e-16	1	false	DICPCG	1.402361420360e-12	1.982675106220e-13	1	true
6145                	DILUPBiCGStab	7.370142630850e-12	5.452016155810e-16	1	3.971613531120e-12	5.785190856280e-16	1	false	DICPCG	1.100340481620e-12	1.821479381780e-13	1	true
6146                	DILUPBiCGStab	6.478125415030e-12	4.993544937100e-16	1	3.382433785620e-12	5.113054014300e-16	1	false	DICPCG	9.583073400060e-13	9.583073400060e-13	0	true
6147                	DILUPBiCGStab	6.076398880830e-12	4.495236784850e-16	1	2.925826645330e-12	3.872445606980e-16	1	false	DICPCG	1.473014623300e-12	2.053682726280e-13	1	true
6148                	DILUPBiCGStab	1.289423103190e-11	9.175269238770e-16	1	6.672444364070e-12	8.775620788000e-16	1	false	DICPCG	1.582743899870e-12	2.063677027780e-13	1	true
6149                	DILUPBiCGStab	8.447263549930e-12	6.128984513960e-16	1	4.549659354070e-12	6.423040832760e-16	1	false	DICPCG	1.239375883650e-12	1.941082336730e-13	1	true
6150                	DILUPBiCGStab	7.410767127170e-12	5.587154218350e-16	1	3.869467190290e-12	5.560387081430e-16	1	false	DICPCG	1.063852741580e-12	1.773415467660e-13	1	true
6151                	DILUPBiCGStab	5.815691792210e-12	4.536284348380e-16	1	3.083283184860e-12	4.706929879460e-16	1	false	DICPCG	8.777586383720e-13	8.777586383720e-13	0	true
6152                	DILUPBiCGStab	5.430385958850e-12	4.065011128790e-16	1	2.628814379270e-12	3.441184617250e-16	1	false	DICPCG	1.335046565530e-12	1.938531261350e-13	1	true
6153                	DILUPBiCGStab	1.173568804620e-11	8.425410585770e-16	1	6.065108152160e-12	8.054668719400e-16	1	false	DICPCG	1.455064947610e-12	2.072125105120e-13	1	true
6154                	DILUPBiCGStab	7.660674764840e-12	5.634996759790e-16	1	4.131798532770e-12	5.978655728870e-16	1	false	DICPCG	1.136857944810e-12	1.850865702050e-13	1	true
6155                	DILUPBiCGStab	6.734336630280e-12	5.154898984270e-16	1	3.512907247530e-12	5.225810470040e-16	1	false	DICPCG	9.851860158620e-13	9.851860158620e-13	0	true
6156                	DILUPBiCGStab	6.316930175360e-12	4.648891991730e-16	1	3.038257072320e-12	3.972022751160e-16	1	false	DICPCG	1.522271017070e-12	2.053425884720e-13	1	true
6157                	DILUPBiCGStab	1.340261295300e-11	9.515447819020e-16	1	6.938252315610e-12	9.008030496080e-16	1	false	DICPCG	1.642730156490e-12	2.135095654650e-13	1	true
6158                	DILUPBiCGStab	8.780582423790e-12	6.379551417890e-16	1	4.726102748910e-12	6.623964997800e-16	1	false	DICPCG	1.283731966050e-12	1.966013299710e-13	1	true
6159                	DILUPBiCGStab	7.702692662040e-12	5.798555878030e-16	1	4.025078878970e-12	5.761496476210e-16	1	false	DICPCG	1.096646064680e-12	1.752308960690e-13	1	true
6160                	DILUPBiCGStab	6.045558644000e-12	4.646311537660e-16	1	3.202465318660e-12	4.837767258790e-16	1	false	DICPCG	9.079149126300e-13	9.079149126300e-13	0	true
6161                	DILUPBiCGStab	5.645207364370e-12	4.176391188940e-16	1	2.729929713060e-12	3.523040414470e-16	1	false	DICPCG	1.381718674000e-12	1.974351525470e-13	1	true
6162                	DILUPBiCGStab	1.219829049550e-11	8.740396671770e-16	1	6.306850385040e-12	8.299578900080e-16	1	false	DICPCG	1.502339768650e-12	2.074419486510e-13	1	true
6163                	DILUPBiCGStab	7.962869896530e-12	5.810520606170e-16	1	4.291958526260e-12	6.061532587200e-16	1	false	DICPCG	1.174618260140e-12	1.854603766520e-13	1	true
6164                	DILUPBiCGStab	6.999489470300e-12	5.319163953770e-16	1	3.653391617680e-12	5.355601984350e-16	1	false	DICPCG	1.014249779200e-12	1.772915438380e-13	1	true
6165                	DILUPBiCGStab	5.487294882040e-12	4.299395353820e-16	1	2.910361469810e-12	4.585671346430e-16	1	false	DICPCG	8.301157208180e-13	8.301157208180e-13	0	true
6166                	DILUPBiCGStab	5.123748202490e-12	3.844001333810e-16	1	2.482657108250e-12	3.329130482190e-16	1	false	DICPCG	1.269936258500e-12	1.917570028950e-13	1	true
6167                	DILUPBiCGStab	1.107670970250e-11	7.979965819780e-16	1	5.724725869660e-12	7.766819610550e-16	1	false	DICPCG	1.378978691390e-12	1.985333557090e-13	1	true
6168                	DILUPBiCGStab	7.229616296420e-12	5.374421270410e-16	1	3.899138677080e-12	5.766362952200e-16	1	false	DICPCG	1.083397407500e-12	1.840775241700e-13	1	true
6169                	DILUPBiCGStab	6.356730920060e-12	4.916020143360e-16	1	3.316375758410e-12	5.009261708520e-16	1	false	DICPCG	9.352369297600e-13	9.352369297600e-13	0	true
6170                	DILUPBiCGStab	5.962121040200e-12	4.424111556340e-16	1	2.867354660470e-12	3.752882735650e-16	1	false	DICPCG	1.441297347130e-12	1.955557630440e-13	1	true
6171                	DILUPBiCGStab	1.264956824930e-11	9.018987523950e-16	1	6.548204517380e-12	8.640176097430e-16	1	false	DICPCG	1.556387538970e-12	2.071062518560e-13	1	true
6172                	DILUPBiCGStab	8.287847132760e-12	6.050389628690e-16	1	4.461582564770e-12	6.323817364310e-16	1	false	DICPCG	1.218291437580e-12	1.868128678690e-13	1	true
6173                	DILUPBiCGStab	7.269795179480e-12	5.490619622260e-16	1	3.798213827650e-12	5.624771151970e-16	1	false	DICPCG	1.047511359540e-12	1.765943166110e-13	1	true
6174                	DILUPBiCGStab	5.706400609500e-12	4.414003517060e-16	1	3.023700018580e-12	4.756794038370e-16	1	false	DICPCG	8.642140323620e-13	8.642140323620e-13	0	true
6175                	DILUPBiCGStab	5.328201162030e-12	3.945199808430e-16	1	2.577386858760e-12	3.554734052140e-16	1	false	DICPCG	1.310859640940e-12	1.906222944260e-13	1	true
6176                	DILUPBiCGStab	1.151351036250e-11	8.244099801270e-16	1	5.952529134690e-12	7.952110131730e-16	1	false	DICPCG	1.425379964730e-12	2.006477550290e-13	1	true
6177                	DILUPBiCGStab	7.516297701390e-12	5.562027194780e-16	1	4.051752454500e-12	5.881041200730e-16	1	false	DICPCG	1.119324191510e-12	1.823405263970e-13	1	true
6178                	DILUPBiCGStab	6.606840351220e-12	5.067944448330e-16	1	3.448093984180e-12	5.230667286390e-16	1	false	DICPCG	9.642648432420e-13	9.642648432420e-13	0	true
6179                	DILUPBiCGStab	6.197178814990e-12	4.562639130840e-16	1	2.982487502330e-12	3.967099964370e-16	1	false	DICPCG	1.494586182410e-12	2.023990470900e-13	1	true
6180                	DILUPBiCGStab	1.314977401390e-11	9.354998206620e-16	1	6.805937410230e-12	8.945264653650e-16	1	false	DICPCG	1.616838754150e-12	2.150395648740e-13	1	true
6181                	DILUPBiCGStab	8.614676941290e-12	6.271015264210e-16	1	4.638275378440e-12	6.551280496590e-16	1	false	DICPCG	1.258373846000e-12	1.886415768210e-13	1	true
6182                	DILUPBiCGStab	7.557358058380e-12	5.683766401630e-16	1	3.947713635900e-12	5.778620238400e-16	1	false	DICPCG	1.086339330310e-12	1.820013129430e-13	1	true
6183                	DILUPBiCGStab	5.931180493390e-12	4.566684215990e-16	1	3.143600474680e-12	4.895464570500e-16	1	false	DICPCG	8.932743375220e-13	8.932743375220e-13	0	true
6184                	DILUPBiCGStab	5.538350692280e-12	4.115358762070e-16	1	2.680109184780e-12	3.636085680140e-16	1	false	DICPCG	1.363738642540e-12	2.013173929760e-13	1	true
6185                	DILUPBiCGStab	1.196845188220e-11	8.606180426780e-16	1	6.186633481350e-12	8.236430517020e-16	1	false	DICPCG	1.478335770230e-12	2.043931112370e-13	1	true
6186                	DILUPBiCGStab	7.812772780170e-12	5.771230175250e-16	1	4.212521235390e-12	6.111579292660e-16	1	false	DICPCG	1.158490478940e-12	1.870421853380e-13	1	true
6187                	DILUPBiCGStab	6.867726902440e-12	5.270813773680e-16	1	3.583565349970e-12	5.399149372800e-16	1	false	DICPCG	1.001590088230e-12	1.783446999550e-13	1	true
6188                	DILUPBiCGStab	5.383725971260e-12	4.265275820890e-16	1	2.856503996870e-12	4.536503006200e-16	1	false	DICPCG	8.219584666430e-13	8.219584666430e-13	0	true
6189                	DILUPBiCGStab	5.027018773170e-12	3.818944255480e-16	1	2.437015598530e-12	3.401941384500e-16	1	false	DICPCG	1.243755217100e-12	1.856167219800e-13	1	true
6190                	DILUPBiCGStab	1.086827415940e-11	7.917951954130e-16	1	5.615544531270e-12	7.598032329570e-16	1	false	DICPCG	1.354059565260e-12	1.941441389390e-13	1	true
6191                	DILUPBiCGStab	7.093366702280e-12	5.302816993960e-16	1	3.827099315340e-12	5.624138037820e-16	1	false	DICPCG	1.061110660070e-12	1.773005851820e-13	1	true
6192                	DILUPBiCGStab	6.237085741200e-12	4.863099056390e-16	1	3.252929566120e-12	4.984929893580e-16	1	false	DICPCG	9.249375492350e-13	9.249375492350e-13	0	true
6193                	DILUPBiCGStab	5.849887863340e-12	4.409094328310e-16	1	2.812239654390e-12	3.778193650270e-16	1	false	DICPCG	1.418514941050e-12	1.957766352850e-13	1	true
6194                	DILUPBiCGStab	1.241092159450e-11	8.900595226760e-16	1	6.425843414880e-12	8.482516481450e-16	1	false	DICPCG	1.531877769800e-12	2.091871139760e-13	1	true
6195                	DILUPBiCGStab	8.132287066380e-12	6.008245398010e-16	1	4.376673554070e-12	6.270733846930e-16	1	false	DICPCG	1.196777068640e-12	1.867930429390e-13	1	true
6196                	DILUPBiCGStab	7.132961066800e-12	5.428559535220e-16	1	3.727837284630e-12	5.569338572370e-16	1	false	DICPCG	1.028937602910e-12	1.725793639230e-13	1	true
6197                	DILUPBiCGStab	5.599111455770e-12	4.420473078140e-16	1	2.965664732330e-12	4.628075368530e-16	1	false	DICPCG	8.506241116900e-13	8.506241116900e-13	0	true
6198                	DILUPBiCGStab	5.227974957680e-12	3.990770244090e-16	1	2.527655222530e-12	3.418653031400e-16	1	false	DICPCG	1.291107526230e-12	1.923741391460e-13	1	true
6199                	DILUPBiCGStab	1.129652636200e-11	8.182017635680e-16	1	5.841194588190e-12	7.772562250580e-16	1	false	DICPCG	1.406188196480e-12	2.002063938720e-13	1	true
6200                	DILUPBiCGStab	7.374928392640e-12	5.444551270380e-16	1	3.974800990260e-12	5.818957876890e-16	1	false	DICPCG	1.104659008110e-12	1.865008239310e-13	1	true
6201                	DILUPBiCGStab	6.482362171810e-12	5.009596583230e-16	1	3.383845927460e-12	5.079851138000e-16	1	false	DICPCG	9.531456453040e-13	9.531456453040e-13	0	true
6202                	DILUPBiCGStab	6.080336114720e-12	4.512302228820e-16	1	2.927007904280e-12	3.834883160690e-16	1	false	DICPCG	1.464822760130e-12	1.962983858390e-13	1	true
6203                	DILUPBiCGStab	1.290212980590e-11	9.180614086860e-16	1	6.676820799240e-12	8.741955182960e-16	1	false	DICPCG	1.585069394600e-12	2.091662694250e-13	1	true
6204                	DILUPBiCGStab	8.452336751520e-12	6.159113691910e-16	1	4.551858593130e-12	6.512432945310e-16	1	false	DICPCG	1.235678610740e-12	1.872927143470e-13	1	true
6205                	DILUPBiCGStab	7.415351604620e-12	5.603455329240e-16	1	3.872438788500e-12	5.693524525410e-16	1	false	DICPCG	1.067049789190e-12	1.768760637420e-13	1	true
6206                	DILUPBiCGStab	5.819745089780e-12	4.535263292430e-16	1	3.085016275720e-12	4.774847615680e-16	1	false	DICPCG	8.770766693340e-13	8.770766693340e-13	0	true
6207                	DILUPBiCGStab	5.434089047250e-12	4.034826637720e-16	1	2.630319991140e-12	3.601920944200e-16	1	false	DICPCG	1.338032701150e-12	1.978660989540e-13	1	true
6208                	DILUPBiCGStab	1.174345213080e-11	8.404310560170e-16	1	6.069598027060e-12	8.158401510360e-16	1	false	DICPCG	1.453334733270e-12	2.022197229180e-13	1	true
6209                	DILUPBiCGStab	7.665650390180e-12	5.625106830010e-16	1	4.133820309390e-12	6.012406036780e-16	1	false	DICPCG	1.138414597460e-12	1.849419250920e-13	1	true
6210                	DILUPBiCGStab	6.738597776480e-12	5.107377172960e-16	1	3.515519218680e-12	5.273492049510e-16	1	false	DICPCG	9.838641630050e-13	9.838641630050e-13	0	true
6211                	DILUPBiCGStab	6.321017139700e-12	4.611273553800e-16	1	3.040582764690e-12	4.017551459860e-16	1	false	DICPCG	1.521157162590e-12	2.040250622350e-13	1	true
6212                	DILUPBiCGStab	1.341151418520e-11	9.448737291380e-16	1	6.942962327620e-12	9.100479216960e-16	1	false	DICPCG	1.648325712460e-12	2.199230261180e-13	1	true
6213                	DILUPBiCGStab	8.786554722490e-12	6.362651893730e-16	1	4.729729412510e-12	6.735927413680e-16	1	false	DICPCG	1.280580403460e-12	1.910961257640e-13	1	true
6214                	DILUPBiCGStab	7.707876357860e-12	5.821290180160e-16	1	4.027527346140e-12	5.935806839560e-16	1	false	DICPCG	1.102696414800e-12	1.840577315070e-13	1	true
6215                	DILUPBiCGStab	6.049635288970e-12	4.672369567050e-16	1	3.205091888260e-12	4.967080315840e-16	1	false	DICPCG	9.042186825400e-13	9.042186825400e-13	0	true
6216                	DILUPBiCGStab	5.649017234830e-12	4.210617020210e-16	1	2.732405133680e-12	3.765155293020e-16	1	false	DICPCG	1.385431553820e-12	1.975712970700e-13	1	true
6217                	DILUPBiCGStab	1.220673922450e-11	8.748980325040e-16	1	6.310683727670e-12	8.377217759900e-16	1	false	DICPCG	1.503103021900e-12	2.049838373820e-13	1	true
6218                	DILUPBiCGStab	7.968518373440e-12	5.854891723600e-16	1	4.295522892540e-12	6.201737767990e-16	1	false	DICPCG	1.179273162040e-12	1.852211586710e-13	1	true
6219                	DILUPBiCGStab	7.004670650510e-12	5.283373088610e-16	1	3.656016899030e-12	5.396590984440e-16	1	false	DICPCG	1.012662966740e-12	1.740518356980e-13	1	true
6220                	DILUPBiCGStab	5.491529515550e-12	4.291079886940e-16	1	2.912865742660e-12	4.569457847510e-16	1	false	DICPCG	8.358852165550e-13	8.358852165550e-13	0	true
6221                	DILUPBiCGStab	5.127757982080e-12	3.828027859400e-16	1	2.485000903700e-12	3.408190209740e-16	1	false	DICPCG	1.271373825650e-12	1.905269919460e-13	1	true
6222                	DILUPBiCGStab	1.108555473240e-11	7.979744575490e-16	1	5.728854578850e-12	7.744844326240e-16	1	false	DICPCG	1.381136921160e-12	1.977638223220e-13	1	true
6223                	DILUPBiCGStab	7.235357238180e-12	5.411743444190e-16	1	3.902377338090e-12	5.708369128980e-16	1	false	DICPCG	1.077870776680e-12	1.767501055880e-13	1	true
6224                	DILUPBiCGStab	6.361705103270e-12	4.931402704830e-16	1	3.318551779170e-12	5.003627406160e-16	1	false	DICPCG	9.382607718090e-13	9.382607718090e-13	0	true
6225                	DILUPBiCGStab	5.966819066420e-12	4.424073685580e-16	1	2.869193149650e-12	3.727511449990e-16	1	false	DICPCG	1.445320387410e-12	1.986108137510e-13	1	true
6226                	DILUPBiCGStab	1.265944677110e-11	9.044552975480e-16	1	6.553614885050e-12	8.637924765690e-16	1	false	DICPCG	1.557421660210e-12	2.063737022060e-13	1	true
6227                	DILUPBiCGStab	8.294930090240e-12	6.080370713130e-16	1	4.465116875370e-12	6.375872302280e-16	1	false	DICPCG	1.216819366430e-12	1.871837345440e-13	1	true
6228                	DILUPBiCGStab	7.276106762630e-12	5.519867536290e-16	1	3.801772786080e-12	5.595856998480e-16	1	false	DICPCG	1.050002695640e-12	1.775183806020e-13	1	true
6229                	DILUPBiCGStab	5.711394576950e-12	4.503170895250e-16	1	3.025926526530e-12	4.670484180830e-16	1	false	DICPCG	8.631398473320e-13	8.631398473320e-13	0	true
6230                	DILUPBiCGStab	5.332857121960e-12	4.051541641380e-16	1	2.579280303800e-12	3.461009413180e-16	1	false	DICPCG	1.318659944220e-12	1.974691158910e-13	1	true
6231                	DILUPBiCGStab	1.152319444580e-11	8.330704882070e-16	1	5.957642403180e-12	7.962410434590e-16	1	false	DICPCG	1.427350653000e-12	2.019456655520e-13	1	true
6232                	DILUPBiCGStab	7.522674680780e-12	5.544249997610e-16	1	4.055185174770e-12	5.894841097140e-16	1	false	DICPCG	1.116314614030e-12	1.790563319380e-13	1	true
6233                	DILUPBiCGStab	6.612381090560e-12	5.062669606780e-16	1	3.451179792770e-12	5.134030420780e-16	1	false	DICPCG	9.675237821210e-13	9.675237821210e-13	0	true
6234                	DILUPBiCGStab	6.202458714820e-12	4.569219631900e-16	1	2.985268662030e-12	3.879788305270e-16	1	false	DICPCG	1.492757043920e-12	1.977001868230e-13	1	true
6235                	DILUPBiCGStab	1.316111643410e-11	9.355438997250e-16	1	6.811757193240e-12	8.845824292600e-16	1	false	DICPCG	1.613927375620e-12	2.086328865620e-13	1	true
6236                	DILUPBiCGStab	8.622130367670e-12	6.254797804190e-16	1	4.642510236740e-12	6.499332984710e-16	1	false	DICPCG	1.254521536550e-12	1.856488400500e-13	1	true
6237                	DILUPBiCGStab	7.564093506810e-12	5.685569517580e-16	1	3.950884704790e-12	5.686035643510e-16	1	false	DICPCG	1.085625678160e-12	1.806924565140e-13	1	true
6238                	DILUPBiCGStab	5.936466629770e-12	4.613968323730e-16	1	3.146147064660e-12	4.765860904690e-16	1	false	DICPCG	8.891292328460e-13	8.891292328460e-13	0	true
6239                	DILUPBiCGStab	5.543224284130e-12	4.147110395340e-16	1	2.682394047220e-12	3.566546894910e-16	1	false	DICPCG	1.355701979390e-12	1.917744453850e-13	1	true
