# Region type : patch inlet
# Faces         : 22
# Area          : 5.76317345e-06
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.00073354954   	-3.26798904e-04
0.0007346601    	-3.26798549e-04
0.00073577078   	-3.26798925e-04
0.00073688147   	-3.26799270e-04
0.00073799215   	-3.26799596e-04
0.00073910297   	-3.26799903e-04
0.00074021379   	-3.26798475e-04
0.00074132434   	-3.26803695e-04
0.00074243516   	-3.26808588e-04
0.00074354611   	-3.26818222e-04
0.00074465653   	-3.26824012e-04
0.00074576735   	-3.26829347e-04
0.00074687857   	-3.26824445e-04
0.00074798912   	-3.26820429e-04
0.00074909981   	-3.26817901e-04
0.00075021076   	-3.26824752e-04
0.00075132105   	-3.26826970e-04
0.00075243187   	-3.26833785e-04
0.00075354229   	-3.26829963e-04
0.00075465297   	-3.26826298e-04
0.00075576392   	-3.26832109e-04
0.00075687434   	-3.26828240e-04
0.00075798503   	-3.26831998e-04
0.00075909571   	-3.26835644e-04
0.00076020613   	-3.26838960e-04
0.00076131642   	-3.26837539e-04
0.00076242737   	-3.26839285e-04
0.00076353779   	-3.26837230e-04
0.00076464861   	-3.26840985e-04
0.00076575903   	-3.26840635e-04
0.00076686985   	-3.26845756e-04
0.00076798026   	-3.26845737e-04
0.00076909095   	-3.26850208e-04
0.0007702015    	-3.26846949e-04
0.00077131219   	-3.26850696e-04
0.00077242274   	-3.26848468e-04
0.00077353343   	-3.26851295e-04
0.00077464398   	-3.26852546e-04
0.00077575453   	-3.26858050e-04
0.00077686522   	-3.26859838e-04
0.00077797577   	-3.26860989e-04
0.00077908645   	-3.26859388e-04
0.00078019701   	-3.26858623e-04
0.00078130783   	-3.26859393e-04
0.00078241824   	-3.26858805e-04
0.00078352906   	-3.26861187e-04
0.00078463948   	-3.26860391e-04
0.0007857503    	-3.26864604e-04
0.00078686072   	-3.26863802e-04
0.00078797154   	-3.26862664e-04
0.00078908263   	-3.26869144e-04
0.00079019278   	-3.26866658e-04
0.00079130387   	-3.26874187e-04
0.00079241415   	-3.26875190e-04
0.00079352484   	-3.26875367e-04
0.00079463539   	-3.26875835e-04
0.00079574594   	-3.26878139e-04
0.00079685662   	-3.26880108e-04
0.00079796731   	-3.26880504e-04
0.00079907786   	-3.26880046e-04
0.00080018868   	-3.26880081e-04
0.0008012991    	-3.26879867e-04
0.00080240992   	-3.26882352e-04
0.00080352034   	-3.26882379e-04
0.00080463116   	-3.26884780e-04
0.00080574158   	-3.26883453e-04
0.0008068524    	-3.26885472e-04
0.00080796281   	-3.26883194e-04
0.00080907337   	-3.26886461e-04
0.00081018392   	-3.26889581e-04
0.0008112942    	-3.26886958e-04
0.00081240516   	-3.26887161e-04
0.00081351571   	-3.26887949e-04
0.00081462639   	-3.26889143e-04
0.00081573695   	-3.26891128e-04
0.0008168475    	-3.26892887e-04
0.00081795805   	-3.26894426e-04
0.0008190686    	-3.26895882e-04
0.00082017902   	-3.26898575e-04
0.00082128957   	-3.26903768e-04
0.00082240026   	-3.26906417e-04
0.00082351081   	-3.26905032e-04
0.00082462149   	-3.26904147e-04
0.00082573218   	-3.26903637e-04
0.00082684233   	-3.26900364e-04
0.00082795328   	-3.26900126e-04
0.00082906384   	-3.26900232e-04
0.00083017439   	-3.26901586e-04
0.00083128507   	-3.26904283e-04
0.00083239563   	-3.26905586e-04
0.00083350631   	-3.26906765e-04
0.000834617     	-3.26909521e-04
0.00083572755   	-3.26911807e-04
0.00083683783   	-3.26911041e-04
0.00083794865   	-3.26913695e-04
0.0008390592    	-3.26910477e-04
0.00084016989   	-3.26910956e-04
0.00084128058   	-3.26911876e-04
0.00084239126   	-3.26911137e-04
0.00084350168   	-3.26913936e-04
0.0008446125    	-3.26917740e-04
0.00084572305   	-3.26916574e-04
0.00084683374   	-3.26920174e-04
0.00084794443   	-3.26918488e-04
0.00084905498   	-3.26920980e-04
0.00085016566   	-3.26919896e-04
0.00085127622   	-3.26919141e-04
0.0008523869    	-3.26918263e-04
0.00085349745   	-3.26917330e-04
0.00085460774   	-3.26916115e-04
0.00085571869   	-3.26919263e-04
0.00085682897   	-3.26917998e-04
0.00085793979   	-3.26922995e-04
0.00085905008   	-3.26923562e-04
0.0008601609    	-3.26929705e-04
0.00086127131   	-3.26928669e-04
0.000862382     	-3.26930174e-04
0.00086349255   	-3.26925537e-04
0.0008646031    	-3.26925489e-04
