0 	0.99901
0.0028575 	0.99901
0.005715 	0.999008
0.0085725 	0.999001
0.01143 	0.998986
0.0142875 	0.99896
0.017145 	0.998919
0.0200025 	0.998863
0.02286 	0.998796
0.0257175 	0.998726
0.028575 	0.998655
0.0314325 	0.998587
0.03429 	0.998524
0.0371475 	0.998466
0.040005 	0.998416
0.0428625 	0.998373
0.04572 	0.998338
0.0485775 	0.998308
0.051435 	0.998281
0.0542925 	0.998256
0.05715 	0.998232
0.0600075 	0.998208
0.062865 	0.998185
0.0657225 	0.998161
0.06858 	0.998138
0.0714375 	0.998114
0.074295 	0.998089
0.0771525 	0.998064
0.08001 	0.998038
0.0828675 	0.998012
0.085725 	0.997986
0.0885825 	0.99796
0.09144 	0.997933
0.0942975 	0.997907
0.097155 	0.99788
0.100012 	0.997854
0.10287 	0.997827
0.105727 	0.997801
0.108585 	0.997775
0.111442 	0.997749
0.1143 	0.997723
0.117157 	0.997698
0.120015 	0.997672
0.122872 	0.997647
0.12573 	0.997622
0.128587 	0.997598
0.131445 	0.997573
0.134302 	0.997549
0.13716 	0.997524
0.140017 	0.9975
0.142875 	0.997475
0.145732 	0.997451
0.14859 	0.997426
0.151447 	0.997401
0.154305 	0.997376
0.157162 	0.997351
0.16002 	0.997326
0.162877 	0.997302
0.165735 	0.997277
0.168592 	0.997252
0.17145 	0.997228
0.174307 	0.997205
0.177165 	0.997182
0.180022 	0.997159
0.18288 	0.997136
0.185737 	0.997113
0.188595 	0.997089
0.191452 	0.997064
0.19431 	0.997037
0.197167 	0.997008
0.200025 	0.996977
0.202882 	0.996944
0.20574 	0.996909
0.208597 	0.996873
0.211455 	0.996836
0.214312 	0.996779
0.214312 	0.996817
0.21717 	0.99676
0.220027 	0.996721
0.222885 	0.996682
0.225743 	0.996643
0.2286 	0.996603
0.231458 	0.996563
0.234315 	0.996522
0.237173 	0.996481
0.24003 	0.99644
0.242888 	0.996398
0.245745 	0.996356
0.248603 	0.996314
0.25146 	0.99627
0.254317 	0.996226
0.257175 	0.996181
0.260032 	0.996135
0.26289 	0.996088
