xc,cp
-2.025045238095238176e+00,1.008933151568956743e-02
-2.021295238095238034e+00,4.335448794505425418e-03
-2.015297619047619282e+00,2.110765390536052839e-03
-2.009300000000000086e+00,1.135214359761237569e-03
-2.003302380952380890e+00,4.983036491767236240e-04
-1.997304761904761916e+00,9.744025537510409517e-05
-1.991307142857142942e+00,-1.711365502930636221e-04
-1.985307142857142937e+00,-3.639780331206439131e-04
-1.979309523809523963e+00,-5.057732410820978044e-04
-1.973311904761904989e+00,-6.128703275659286515e-04
-1.967314285714285793e+00,-6.974469986676422924e-04
-1.961316666666666597e+00,-7.658423342725801872e-04
-1.955319047619047845e+00,-8.233945069157583632e-04
-1.949321428571428649e+00,-8.734398744315680042e-04
-1.943323809523809675e+00,-9.186475230875127329e-04
-1.937323809523809448e+00,-9.606856318007911226e-04
-1.931326190476190696e+00,-1.000054654246559926e-03
-1.925328571428571500e+00,-1.037755497775136228e-03
-1.919330952380952526e+00,-1.074121798169954756e-03
-1.913333333333333330e+00,-1.109153555431021581e-03
-1.907335714285714356e+00,-1.143351223233490420e-03
-1.901338095238095383e+00,-1.176731483366532868e-03
-1.895340476190476187e+00,-1.209577926246075807e-03
-1.889340476190476181e+00,-1.242074051553006568e-03
-1.883342857142857207e+00,-1.274286586444016304e-03
-1.877345238095238233e+00,-1.306182167340756185e-03
-1.871347619047619260e+00,-1.337660703508198809e-03
-1.865350000000000064e+00,-1.368638786000484680e-03
-1.859352380952380868e+00,-1.399066369450096626e-03
-1.853354761904762116e+00,-1.428943453857031828e-03
-1.847357142857142920e+00,-1.458470220691360708e-03
-1.841357142857142914e+00,-1.487746760688108067e-03
-1.835359523809523719e+00,-1.516706346690589041e-03
-1.829361904761904967e+00,-1.545332296909628783e-03
-1.823364285714285771e+00,-1.573557884188545681e-03
-1.817366666666666797e+00,-1.601349744948990690e-03
-1.811369047619047601e+00,-1.628691197401792865e-03
-1.805371428571428627e+00,-1.655632286914471762e-03
-1.799373809523809653e+00,-1.682156331697847330e-03
-1.793376190476190679e+00,-1.708296695330270999e-03
-1.787376190476190452e+00,-1.734103423179256904e-03
-1.781378571428571478e+00,-1.759559833455630416e-03
-1.775380952380952504e+00,-1.784682607948565947e-03
-1.769383333333333530e+00,-1.809471746658063715e-03
-1.763385714285714334e+00,-1.833960613162466044e-03
-1.757388095238095138e+00,-1.858149207461773150e-03
-1.751390476190476386e+00,-1.882070893134327356e-03
-1.745392857142857190e+00,-1.905708988390960538e-03
-1.739392857142857185e+00,-1.929063493231672694e-03
-1.733395238095237989e+00,-1.952151089445632167e-03
-1.727397619047619237e+00,-1.974955095243667580e-03
-1.721400000000000041e+00,-1.997475510625781967e-03
-1.715402380952381067e+00,-2.019712335591972510e-03
-1.709404761904761871e+00,-2.041665570142238775e-03
-1.703407142857143119e+00,-2.063368577854929591e-03
-1.697409523809523924e+00,-2.084787995151693094e-03
-1.691409523809523918e+00,-2.105907140243364842e-03
-1.685411904761904722e+00,-2.126742694919111880e-03
-1.679414285714285970e+00,-2.147261295600592750e-03
-1.673416666666666774e+00,-2.167429578709464261e-03
-1.667419047619047801e+00,-2.187314271402411928e-03
-1.661421428571428605e+00,-2.206965419046952055e-03
-1.655423809523809409e+00,-2.226332976275571373e-03
-1.649426190476190657e+00,-2.245383579509921054e-03
-1.643426190476190651e+00,-2.264133910539175513e-03
-1.637428571428571455e+00,-2.282634014730854522e-03
-1.631430952380952260e+00,-2.300950619241640127e-03
-1.625433333333333508e+00,-2.319100405860706742e-03
-1.619435714285714312e+00,-2.337100056377225746e-03
-1.613438095238095338e+00,-2.354966252580368517e-03
-1.607440476190476142e+00,-2.372715676259309035e-03
-1.601442857142857390e+00,-2.390314963835701943e-03
-1.595442857142857163e+00,-2.407764115309544203e-03
-1.589445238095238189e+00,-2.425096494259187246e-03
-1.583447619047618993e+00,-2.442262055317108264e-03
-1.577450000000000241e+00,-2.459294162061656085e-03
-1.571452380952381045e+00,-2.476159450914481881e-03
-1.565454761904762071e+00,-2.492857921875591722e-03
-1.559457142857142875e+00,-2.509406256734150915e-03
-1.553459523809523679e+00,-2.525787773700991119e-03
-1.547461904761904927e+00,-2.542019154565286747e-03
-1.541461904761904922e+00,-2.558083717537860350e-03
-1.535464285714285726e+00,-2.573981462618714963e-03
-1.529466666666666530e+00,-2.589679026229508262e-03
-1.523469047619047778e+00,-2.605209771948579101e-03
-1.517471428571428582e+00,-2.620557017986760006e-03
-1.511473809523809608e+00,-2.635720764344050542e-03
-1.505476190476190412e+00,-2.650684329231276729e-03
-1.499478571428571660e+00,-2.665464394437612548e-03
-1.493478571428571433e+00,-2.680044278173883583e-03
-1.487480952380952459e+00,-2.694423980440093305e-03
-1.481483333333333263e+00,-2.708603501236238244e-03
-1.475485714285714511e+00,-2.722582840562318834e-03
-1.469488095238095315e+00,-2.736361998418337677e-03
-1.463490476190476342e+00,-2.749940974804295207e-03
-1.457492857142857146e+00,-2.763286406141842594e-03
-1.451495238095237950e+00,-2.776431656009328234e-03
-1.445495238095238166e+00,-2.789326679039235389e-03
-1.439497619047619192e+00,-2.802021520599078195e-03
-1.433499999999999996e+00,-2.814466135321342516e-03
-1.427502380952380800e+00,-2.826677204995199297e-03
-1.421504761904762049e+00,-2.838638047831478026e-03
-1.415507142857142853e+00,-2.850348663830178271e-03
-1.409509523809523879e+00,-2.861809052991296995e-03
-1.403511904761904683e+00,-2.873002533525665855e-03
-1.397511904761904900e+00,-2.883929105433285286e-03
-1.391514285714285704e+00,-2.894588768714151817e-03
-1.385516666666666730e+00,-2.904948159789922692e-03
-1.379519047619047534e+00,-2.915023960449773192e-03
-1.373521428571428782e+00,-2.924782807115356657e-03
-1.367523809523809586e+00,-2.934258063365015844e-03
-1.361526190476190612e+00,-2.943399683831237484e-03
-1.355528571428571416e+00,-2.952224350303189488e-03
-1.349528571428571633e+00,-2.960715380991706114e-03
-1.343530952380952437e+00,-2.968872775896782158e-03
-1.337533333333333463e+00,-2.976663171440074862e-03
-1.331535714285714267e+00,-2.984103249410761244e-03
-1.325538095238095515e+00,-2.991176328019660817e-03
-1.319540476190476319e+00,-2.997865725477605672e-03
-1.313542857142857123e+00,-3.004154759995427467e-03
-1.307545238095238149e+00,-3.010060113362291508e-03
-1.301547619047618953e+00,-3.015548421999858075e-03
-1.295547619047619170e+00,-3.020619685908127166e-03
-1.289549999999999974e+00,-3.025257223297924802e-03
-1.283552380952381000e+00,-3.029461034169253584e-03
-1.277554761904761804e+00,-3.033197754943767720e-03
-1.271557142857143052e+00,-3.036484067410639455e-03
-1.265559523809523856e+00,-3.039286607991525165e-03
-1.259561904761904882e+00,-3.041588694897250870e-03
-1.253564285714285687e+00,-3.043390328127820038e-03
-1.247564285714285903e+00,-3.044674825894057822e-03
-1.241566666666666707e+00,-3.045408824617624934e-03
-1.235569047619047733e+00,-3.045609006087686681e-03
-1.229571428571428537e+00,-3.045242006725905944e-03
-1.223573809523809786e+00,-3.044291144743103104e-03
-1.217576190476190590e+00,-3.042723056560941042e-03
-1.211578571428571394e+00,-3.040554423968591571e-03
-1.205580952380952420e+00,-3.037751883387705860e-03
-1.199580952380952636e+00,-3.034298753029115569e-03
-1.193583333333333441e+00,-3.030161669314474903e-03
-1.187585714285714245e+00,-3.025323950454612918e-03
-1.181588095238095271e+00,-3.019785596449529614e-03
-1.175590476190476297e+00,-3.013513243720881800e-03
-1.169592857142857323e+00,-3.006473528690324984e-03
-1.163595238095238127e+00,-2.998683133147032279e-03
-1.157597619047619153e+00,-2.990075329934313401e-03
-1.151597619047619148e+00,-2.980650119052167916e-03
-1.145600000000000174e+00,-2.970374136922256103e-03
-1.139602380952380978e+00,-2.959230701755403981e-03
-1.133604761904762004e+00,-2.947186449973265756e-03
-1.127607142857142808e+00,-2.934208017997499106e-03
-1.121609523809523834e+00,-2.920278724038932652e-03
-1.115611904761904860e+00,-2.905381886308394581e-03
-1.109614285714285664e+00,-2.889467459438368590e-03
-1.103614285714285659e+00,-2.872502079850508885e-03
-1.097616666666666685e+00,-2.854485747544818937e-03
-1.091619047619047711e+00,-2.835368417153778103e-03
-1.085621428571428515e+00,-2.815116725099049699e-03
-1.079623809523809541e+00,-2.793697307802283161e-03
-1.073626190476190567e+00,-2.771076801685137900e-03
-1.067628571428571593e+00,-2.747221843169268991e-03
-1.061630952380952397e+00,-2.722082386887161864e-03
-1.055630952380952392e+00,-2.695641751049642973e-03
-1.049633333333333418e+00,-2.667849890289197747e-03
-1.043635714285714444e+00,-2.638656759238309883e-03
-1.037638095238095248e+00,-2.608045676107807569e-03
-1.031640476190476274e+00,-2.575933231951831742e-03
-1.025642857142857078e+00,-2.542302744981207990e-03
-1.019645238095238104e+00,-2.507104169828425211e-03
-1.013647619047619131e+00,-2.470270779336789218e-03
-1.007650000000000157e+00,-2.431785891717132102e-03
-1.001649999999999929e+00,-2.391566098023596969e-03
-9.956523809523809554e-01,-2.349561352888661445e-03
-9.896547619047619815e-01,-2.305738292733985374e-03
-9.836571428571428966e-01,-2.260013508613709261e-03
-9.776595238095239226e-01,-2.212353636949488181e-03
-9.716619047619048377e-01,-2.162691950584636185e-03
-9.656642857142857528e-01,-2.110945040573288141e-03
-9.596666666666666679e-01,-2.057079543337107796e-03
-9.536666666666667735e-01,-2.000995368141060375e-03
-9.476690476190476886e-01,-1.942642469617627187e-03
-9.416714285714286037e-01,-1.881954120610125321e-03
-9.356738095238096298e-01,-1.818863593961863624e-03
-9.296761904761904338e-01,-1.753287480726982818e-03
-9.236785714285714599e-01,-1.685142371959626444e-03
-9.176809523809523750e-01,-1.614361540503100097e-03
-9.116833333333334011e-01,-1.540861577411550354e-03
-9.056833333333332847e-01,-1.464559073739114901e-03
-8.996857142857143108e-01,-1.385353938750765682e-03
-8.936880952380952259e-01,-1.303179445289808945e-03
-8.876904761904762520e-01,-1.217918820832042219e-03
-8.816928571428571670e-01,-1.129505338220783243e-03
-8.756952380952381931e-01,-1.037755497775136228e-03
-8.696976190476191082e-01,-9.426692994951008488e-04
-8.637000000000001343e-01,-8.440799254889581145e-04
-8.577000000000000179e-01,-7.419873757567111696e-04
-8.517023809523810440e-01,-6.362248324066378802e-04
-8.457047619047619591e-01,-5.264586596553004830e-04
-8.397071428571429852e-01,-4.130224932861338680e-04
-8.337095238095239003e-01,-2.954158796239870284e-04
-8.277119047619047043e-01,-1.736388186688541096e-04
-8.217142857142857304e-01,-4.752449252901906238e-05
-8.157166666666666455e-01,8.309391668724004404e-05
-8.097166666666667512e-01,2.182164089799202417e-04
-8.037190476190475552e-01,3.580098022407434614e-04
-7.977214285714285813e-01,5.026409143614286390e-04
-7.917238095238094964e-01,6.522765632336919184e-04
-7.857261904761905225e-01,8.072503846409769717e-04
-7.797285714285714375e-01,9.673955606915619898e-04
-7.737309523809524636e-01,1.133045727168887880e-03
-7.677333333333333787e-01,1.304367701964667670e-03
-7.617357142857144048e-01,1.481695120862348228e-03
-7.557357142857142884e-01,1.664861165970204495e-03
-7.497380952380953145e-01,1.854366290963396476e-03
-7.437404761904762296e-01,2.050210495841924170e-03
-7.377428571428572557e-01,2.252560598497506568e-03
-7.317452380952381708e-01,2.461917052605303458e-03
-7.257476190476189748e-01,2.678113040273592815e-03
-7.197500000000000009e-01,2.901649015177535079e-03
-7.137523809523809160e-01,3.132691795208845335e-03
-7.077523809523810217e-01,3.371241380367530089e-03
-7.017547619047620477e-01,3.617965042220462266e-03
-6.957571428571428518e-01,3.872695962875922875e-03
-6.897595238095237669e-01,4.135767778117352932e-03
-6.837619047619047929e-01,4.407680941619908539e-03
-6.777642857142857080e-01,4.688435453383591432e-03
-6.717666666666667341e-01,4.978364949191836988e-03
-6.657690476190476492e-01,5.277969882719804780e-03
-6.597690476190476438e-01,5.587083436075780153e-03
-6.537714285714285589e-01,5.906539698718351987e-03
-6.477738095238095850e-01,6.236171852755805628e-03
-6.417761904761905001e-01,6.576647169755018771e-03
-6.357785714285715262e-01,6.927465196040830976e-03
-6.297809523809524412e-01,7.290961382097315042e-03
-6.237833333333334673e-01,7.662965280631484945e-03
-6.177857142857142714e-01,8.053986418821663940e-03
