# Region            : cellZone gateZone
# Cells             : 455
# Volume            : 5.129523050075e-04
# Time              	volAverage(Ma)	volAverage(p)	volAverage(T)
0.0003022885        	2.555812838602e+00	1.677769855982e+05	2.818345804936e+02
0.00030437471       	2.557134018594e+00	1.670791225700e+05	2.814475835803e+02
0.00030646134       	2.558463209624e+00	1.663789937634e+05	2.810588753952e+02
0.0003085497        	2.559800961282e+00	1.656762394897e+05	2.806682709010e+02
0.00031064079       	2.561147698104e+00	1.649706094268e+05	2.802756492163e+02
0.00031273108       	2.562500926568e+00	1.642633983847e+05	2.798817614354e+02
0.00031482025       	2.563860289246e+00	1.635548396729e+05	2.794867644776e+02
0.00031691027       	2.565226990316e+00	1.628444004552e+05	2.790903833385e+02
0.00031900171       	2.566601352096e+00	1.621320175640e+05	2.786926046899e+02
0.00032109623       	2.567984448070e+00	1.614172384032e+05	2.782931906814e+02
0.00032319496       	2.569376981775e+00	1.606997732470e+05	2.778919889421e+02
0.00032529686       	2.570778174843e+00	1.599800483791e+05	2.774892460331e+02
0.00032739779       	2.572185093050e+00	1.592595370617e+05	2.770857969104e+02
0.00032949802       	2.573597762408e+00	1.585381643350e+05	2.766815971833e+02
0.00033159799       	2.575016250224e+00	1.578157796621e+05	2.762765558092e+02
0.00033369631       	2.576439378060e+00	1.570928280963e+05	2.758709191898e+02
0.0003357915        	2.577865881904e+00	1.563698052722e+05	2.754649664671e+02
0.00033788349       	2.579295538286e+00	1.556467228455e+05	2.750587078214e+02
0.00033997268       	2.580728518377e+00	1.549234548768e+05	2.746520805169e+02
0.00034205993       	2.582165512593e+00	1.541997260583e+05	2.742449368181e+02
0.00034414643       	2.583607603395e+00	1.534751784193e+05	2.738370850514e+02
0.00034623348       	2.585055009679e+00	1.527495170293e+05	2.734283959747e+02
0.00034832224       	2.586507659987e+00	1.520225456992e+05	2.730188079046e+02
0.00035041355       	2.587966379913e+00	1.512941209217e+05	2.726082734525e+02
0.00035250658       	2.589431098032e+00	1.505645543953e+05	2.721969621349e+02
0.00035459896       	2.590899389927e+00	1.498346572459e+05	2.717853226274e+02
0.00035669158       	2.592370865114e+00	1.491041629400e+05	2.713732093401e+02
0.00035878604       	2.593846563985e+00	1.483725515123e+05	2.709603342746e+02
0.00036088362       	2.595327433547e+00	1.476393836195e+05	2.705464472833e+02
0.00036298498       	2.596813767220e+00	1.469043807547e+05	2.701313817687e+02
0.00036508763       	2.598303487940e+00	1.461683909118e+05	2.697156147358e+02
0.00036718951       	2.599794924035e+00	1.454321683607e+05	2.692995837229e+02
0.00036929046       	2.601288012525e+00	1.446958485653e+05	2.688833871610e+02
0.00037138933       	2.602782036840e+00	1.439599060281e+05	2.684673139014e+02
0.00037348571       	2.604276751034e+00	1.432245400731e+05	2.680514876354e+02
0.00037557938       	2.605771903560e+00	1.424898353199e+05	2.676359630671e+02
0.00037767053       	2.607267422871e+00	1.417557279452e+05	2.672207071313e+02
0.00037975976       	2.608763539978e+00	1.410220034470e+05	2.668056046770e+02
0.00038184804       	2.610260777471e+00	1.402883307600e+05	2.663904735293e+02
0.00038393651       	2.611759870581e+00	1.395543265975e+05	2.659751061038e+02
0.00038602628       	2.613261529199e+00	1.388196299865e+05	2.655593075167e+02
0.00038811824       	2.614766321028e+00	1.380839750764e+05	2.651429371132e+02
0.00039021186       	2.616273867179e+00	1.373476089212e+05	2.647261487485e+02
0.0003923046        	2.617782263018e+00	1.366114774160e+05	2.643094956514e+02
0.00039439781       	2.619292700495e+00	1.358752504145e+05	2.638928073757e+02
0.00039649211       	2.620805498210e+00	1.351387144795e+05	2.634759706711e+02
0.00039858892       	2.622321598423e+00	1.344014513908e+05	2.630587404972e+02
0.00040068899       	2.623841237826e+00	1.336631487773e+05	2.626409308701e+02
0.00040279132       	2.625363432535e+00	1.329241148917e+05	2.622226995000e+02
0.00040489289       	2.626885823153e+00	1.321854321379e+05	2.618046557943e+02
0.00040699397       	2.628408867290e+00	1.314469945024e+05	2.613867421586e+02
0.00040909363       	2.629931985901e+00	1.307090366774e+05	2.609690677347e+02
0.00041119096       	2.631454588876e+00	1.299718344367e+05	2.605517898432e+02
0.00041328571       	2.632975164427e+00	1.292356421483e+05	2.601350970351e+02
0.00041537794       	2.634492999231e+00	1.285005401329e+05	2.597190616001e+02
0.0004174681        	2.636008361663e+00	1.277664258135e+05	2.593036133712e+02
0.00041955702       	2.637521292160e+00	1.270330755994e+05	2.588886166868e+02
0.00042164576       	2.639032293717e+00	1.263002906918e+05	2.584739455307e+02
0.00042373539       	2.640541826323e+00	1.255678976928e+05	2.580594772160e+02
0.0004258268        	2.642050281013e+00	1.248358069490e+05	2.576451337506e+02
0.00042792051       	2.643557810957e+00	1.241042205981e+05	2.572309930852e+02
0.00043001588       	2.645063887543e+00	1.233737536491e+05	2.568173983632e+02
0.00043211085       	2.646567316207e+00	1.226455959792e+05	2.564049991604e+02
0.00043420639       	2.648068877604e+00	1.219198347667e+05	2.559938158221e+02
0.00043630384       	2.649568912287e+00	1.211961167586e+05	2.555835979872e+02
0.0004384041        	2.651067454870e+00	1.204743438003e+05	2.551742207297e+02
0.0004405063        	2.652563036198e+00	1.197549046767e+05	2.547658491937e+02
0.00044260795       	2.654053170268e+00	1.190388431661e+05	2.543589861300e+02
0.00044470849       	2.655537110860e+00	1.183268164266e+05	2.539539104300e+02
0.00044680741       	2.657013923257e+00	1.176194973833e+05	2.535509309823e+02
0.0004489043        	2.658483328450e+00	1.169175416620e+05	2.531503738293e+02
0.00045099889       	2.659944778438e+00	1.162214558959e+05	2.527524955207e+02
0.0004530912        	2.661398100584e+00	1.155316307345e+05	2.523575020179e+02
0.00045518158       	2.662843095321e+00	1.148482709747e+05	2.519654898158e+02
0.00045727077       	2.664280019907e+00	1.141714952871e+05	2.515765139272e+02
0.00045935974       	2.665708940646e+00	1.135013317068e+05	2.511905811173e+02
0.00046144951       	2.667130271024e+00	1.128378322794e+05	2.508077238593e+02
0.00046354094       	2.668543943034e+00	1.121808813558e+05	2.504279105069e+02
0.00046563459       	2.669950126253e+00	1.115301113142e+05	2.500510101507e+02
0.00046773059       	2.671347808579e+00	1.108853972231e+05	2.496769854098e+02
0.00046982645       	2.672735523093e+00	1.102483760699e+05	2.493067171972e+02
0.00047192268       	2.674115275099e+00	1.096204198751e+05	2.489408887102e+02
0.00047402071       	2.675487973100e+00	1.090015211619e+05	2.485794706055e+02
0.00047612151       	2.676853033176e+00	1.083911803321e+05	2.482221103561e+02
0.00047822331       	2.678208846484e+00	1.077900846935e+05	2.478690848880e+02
0.00048032451       	2.679553743753e+00	1.071990652475e+05	2.475207812033e+02
0.00048242457       	2.680886134264e+00	1.066184841229e+05	2.471773309936e+02
