# Region type : patch outlet
# Faces         : 48
# Area          : 6.97245941e-07
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
0.00024583179   	3.29256080e-04
0.00024607463   	3.29371881e-04
0.00024631746   	3.29488600e-04
0.00024656028   	3.29604775e-04
0.00024680309   	3.29719840e-04
0.00024704589   	3.29833528e-04
0.00024728868   	3.29946075e-04
0.00024753146   	3.30058387e-04
0.00024777422   	3.30171531e-04
0.00024801697   	3.30286083e-04
0.00024825972   	3.30400930e-04
0.00024850244   	3.30514828e-04
0.00024874516   	3.30627047e-04
0.00024898786   	3.30737852e-04
0.00024923056   	3.30847800e-04
0.00024947325   	3.30958583e-04
0.00024971592   	3.31072002e-04
0.00024995858   	3.31183943e-04
0.00025020124   	3.31296788e-04
0.00025044388   	3.31408206e-04
0.00025068651   	3.31517970e-04
0.00025092913   	3.31627245e-04
0.00025117174   	3.31736028e-04
0.00025141433   	3.31846066e-04
0.00025165693   	3.31957363e-04
0.0002518995    	3.32068884e-04
0.00025214207   	3.32179232e-04
0.00025238462   	3.32287682e-04
0.00025262718   	3.32394554e-04
0.00025286971   	3.32501373e-04
0.00025311223   	3.32609303e-04
0.00025335475   	3.32718820e-04
0.00025359726   	3.32828791e-04
0.00025383975   	3.32937532e-04
0.00025408224   	3.33044705e-04
0.00025432471   	3.33151015e-04
0.00025456717   	3.33254656e-04
0.00025480963   	3.33361001e-04
0.00025505208   	3.33469179e-04
0.00025529451   	3.33578136e-04
0.00025553694   	3.33686097e-04
0.00025577935   	3.33792248e-04
0.00025602176   	3.33896469e-04
0.00025626416   	3.34000045e-04
0.00025650655   	3.34104745e-04
0.00025674893   	3.34211254e-04
0.0002569913    	3.34318670e-04
0.00025723365   	3.34425283e-04
0.00025747601   	3.34529886e-04
0.00025771834   	3.34631717e-04
0.00025796068   	3.34733613e-04
0.000258203     	3.34837150e-04
0.00025844531   	3.34942296e-04
0.00025868762   	3.35048393e-04
0.00025892991   	3.35153572e-04
0.0002591722    	3.35256919e-04
0.00025941448   	3.35358444e-04
0.00025965675   	3.35459324e-04
0.00025989901   	3.35561285e-04
0.00026014126   	3.35665112e-04
0.0002603835    	3.35769788e-04
0.00026062573   	3.35873548e-04
0.00026086796   	3.35975517e-04
0.00026111017   	3.36075312e-04
0.00026135238   	3.36174904e-04
0.00026159458   	3.36275791e-04
0.00026183677   	3.36378824e-04
0.00026207896   	3.36482595e-04
0.00026232113   	3.36585312e-04
0.0002625633    	3.36686093e-04
0.00026280546   	3.36784989e-04
0.0002630476    	3.36883554e-04
0.00026328975   	3.36983562e-04
0.00026353188   	3.37085461e-04
